Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
H7683_19780-MONOMER	Inner_Membrane	H7683_19780()	Inner_Membrane	r
H7683_15420-MONOMER	Periplasm	H7683_15420()	Periplasm	s
H7683_22005-MONOMER	Inner_Membrane	H7683_22005()	Inner_Membrane	r
H7683_14570-MONOMER	Inner_Membrane	H7683_14570()	Inner_Membrane	r
H7683_05120-MONOMER	Outer_Membrane	H7683_05120()	Inner_Membrane	pa
CPLX_CMtpp-0	Outer_Membrane	H7683_05120()	Inner_Membrane	pa
CPLX_MINCYCtpp-0	Outer_Membrane	H7683_05120()	Inner_Membrane	pa
CPLX_RFAMPtpp-0	Outer_Membrane	H7683_05120()	Inner_Membrane	pa
H7683_17700-MONOMER	Inner_Membrane	H7683_17700()	Inner_Membrane	r
H7683_24250-MONOMER	Inner_Membrane	H7683_24250()	Inner_Membrane	r
CPLX_Kt2pp-0	Inner_Membrane	H7683_24250()	Inner_Membrane	r
H7683_15785-MONOMER	Inner_Membrane	H7683_15785()	Inner_Membrane	r
H7683_17805-MONOMER	Inner_Membrane	H7683_17805()	Inner_Membrane	r
H7683_03560-MONOMER	Periplasm	H7683_03560()	Periplasm	s
H7683_14210-MONOMER	Inner_Membrane	H7683_14210()	Inner_Membrane	r
CPLX_CIO3pp_q8-0	Inner_Membrane	H7683_14210()	Inner_Membrane	r
H7683_14215-MONOMER	Inner_Membrane	H7683_14215()	Inner_Membrane	r
CPLX_CIO3pp_q8-0	Inner_Membrane	H7683_14215()	Inner_Membrane	r
H7683_19080-MONOMER	Inner_Membrane	H7683_19080()	Inner_Membrane	r
H7683_11650-MONOMER	Inner_Membrane	H7683_11650()	Inner_Membrane	r
H7683_05930-MONOMER	Inner_Membrane	H7683_05930()	Inner_Membrane	r
H7683_02475-MONOMER	Periplasm	H7683_02475()	Periplasm	s
H7683_13740-MONOMER	Inner_Membrane	H7683_13740()	Periplasm	s
H7683_13995-MONOMER	Inner_Membrane	H7683_13995()	Periplasm	t
CPLX_FDHr-0	Inner_Membrane	H7683_13995()	Periplasm	t
CPLX_FDH4pp-0	Inner_Membrane	H7683_13995()	Periplasm	t
H7683_09735-MONOMER	Inner_Membrane	H7683_09735()	Inner_Membrane	r
CPLX_ATPS4rpp-0	Inner_Membrane	H7683_09735()	Inner_Membrane	r
H7683_09710-MONOMER	Inner_Membrane	H7683_09710()	Inner_Membrane	y
CPLX_ATPS4rpp-0	Inner_Membrane	H7683_09710()	Inner_Membrane	y
H7683_09745-MONOMER	Inner_Membrane	H7683_09745()	Inner_Membrane	p
CPLX_ATPS4rpp-0	Inner_Membrane	H7683_09745()	Inner_Membrane	p
H7683_09740-MONOMER	Inner_Membrane	H7683_09740()	Inner_Membrane	r
CPLX_ATPS4rpp-0	Inner_Membrane	H7683_09740()	Inner_Membrane	r
H7683_09400-MONOMER	Inner_Membrane	H7683_09400()	Inner_Membrane	r
H7683_17085-MONOMER	Inner_Membrane	H7683_17085()	Inner_Membrane	p
CPLX_ILEabcpp-0	Inner_Membrane	H7683_17085()	Inner_Membrane	p
H7683_17090-MONOMER	Inner_Membrane	H7683_17090()	Inner_Membrane	r
CPLX_ILEabcpp-0	Inner_Membrane	H7683_17090()	Inner_Membrane	r
H7683_02755-MONOMER	Inner_Membrane	H7683_02755()	Inner_Membrane	r
H7683_14675-MONOMER	Inner_Membrane	H7683_14675()	Inner_Membrane	r
H7683_22610-MONOMER	Inner_Membrane	H7683_22610()	Inner_Membrane	r
H7683_08255-MONOMER	Inner_Membrane	H7683_08255()	Inner_Membrane	r
H7683_08260-MONOMER	Inner_Membrane	H7683_08260()	Inner_Membrane	r
H7683_02165-MONOMER	Inner_Membrane	H7683_02165()	Inner_Membrane	r
H7683_10585-MONOMER	Inner_Membrane	H7683_10585()	Inner_Membrane	p
H7683_19055-MONOMER	Outer_Membrane	H7683_19055()	Outer_Membrane	sb
H7683_05505-MONOMER	Outer_Membrane	H7683_05505()	Outer_Membrane	pla
H7683_05130-MONOMER	Outer_Membrane	H7683_05130()	Outer_Membrane	pla
CPLX_CMtpp-0	Outer_Membrane	H7683_05130()	Outer_Membrane	pla
H7683_20410-MONOMER	Outer_Membrane	H7683_20410()	Periplasm	s
H7683_17320-MONOMER	Inner_Membrane	H7683_17320()	Inner_Membrane	r
H7683_04785-MONOMER	Inner_Membrane	H7683_04785()	Inner_Membrane	r
H7683_19050-MONOMER	Inner_Membrane	H7683_19050()	Periplasm	t
H7683_19045-MONOMER	Inner_Membrane	H7683_19045()	Inner_Membrane	r
H7683_15155-MONOMER	Inner_Membrane	H7683_15155()	Inner_Membrane	r
H7683_10800-MONOMER	Inner_Membrane	H7683_10800()	Inner_Membrane	r
CPLX_PIuabcpp-0	Inner_Membrane	H7683_10800()	Inner_Membrane	r
H7683_12775-MONOMER	Inner_Membrane	H7683_12775()	Inner_Membrane	s
CPLX_MPTG-1	Inner_Membrane	H7683_12775()	Inner_Membrane	s
H7683_09425-MONOMER	Outer_Membrane	H7683_09425()	Outer_Membrane	sb
H7683_08145-MONOMER	Inner_Membrane	H7683_08145()	Inner_Membrane	r
CPLX_BUTSO3abcpp-0	Inner_Membrane	H7683_08145()	Inner_Membrane	r
CPLX_rxn05620-1	Inner_Membrane	H7683_08145()	Inner_Membrane	r
H7683_08155-MONOMER	Inner_Membrane	H7683_08155()	Periplasm	s
CPLX_BUTSO3abcpp-0	Inner_Membrane	H7683_08155()	Periplasm	s
H7683_14515-MONOMER	Inner_Membrane	H7683_14515()	Inner_Membrane	r
H7683_09495-MONOMER	Inner_Membrane	H7683_09495()	Inner_Membrane	r
H7683_05515-MONOMER	Inner_Membrane	H7683_05515()	Inner_Membrane	r
H7683_01665-MONOMER	Inner_Membrane	H7683_01665()	Inner_Membrane	r
CPLX_GLCabcpp-0	Inner_Membrane	H7683_01665()	Inner_Membrane	r
H7683_11100-MONOMER	Inner_Membrane	H7683_11100()	Inner_Membrane	r
H7683_21330-MONOMER	Inner_Membrane	H7683_21330()	Periplasm	s
H7683_11105-MONOMER	Inner_Membrane	H7683_11105()	Inner_Membrane	r
H7683_12505-MONOMER	Inner_Membrane	H7683_12505()	Inner_Membrane	p
H7683_03445-MONOMER	Periplasm	H7683_03445()	Periplasm	s
H7683_08820-MONOMER	Inner_Membrane	H7683_08820()	Inner_Membrane	r
CPLX_THD2pp-0	Inner_Membrane	H7683_08820()	Inner_Membrane	r
H7683_08810-MONOMER	Inner_Membrane	H7683_08810()	Inner_Membrane	r
CPLX_THD2pp-0	Inner_Membrane	H7683_08810()	Inner_Membrane	r
H7683_11930-MONOMER	Inner_Membrane	H7683_11930()	Inner_Membrane	p
CPLX_PTRCabcpp-1	Inner_Membrane	H7683_11930()	Inner_Membrane	p
CPLX_PTRCabcpp-2	Inner_Membrane	H7683_11930()	Inner_Membrane	p
CPLX_PTRCabcpp-3	Inner_Membrane	H7683_11930()	Inner_Membrane	p
CPLX_PTRCabcpp-4	Inner_Membrane	H7683_11930()	Inner_Membrane	p
H7683_11925-MONOMER	Inner_Membrane	H7683_11925()	Inner_Membrane	r
CPLX_PTRCabcpp-1	Inner_Membrane	H7683_11925()	Inner_Membrane	r
CPLX_PTRCabcpp-2	Inner_Membrane	H7683_11925()	Inner_Membrane	r
CPLX_PTRCabcpp-3	Inner_Membrane	H7683_11925()	Inner_Membrane	r
CPLX_PTRCabcpp-4	Inner_Membrane	H7683_11925()	Inner_Membrane	r
H7683_11910-MONOMER	Inner_Membrane	H7683_11910()	Periplasm	s
CPLX_PTRCabcpp-2	Inner_Membrane	H7683_11910()	Periplasm	s
H7683_04650-MONOMER	Inner_Membrane	H7683_04650()	Inner_Membrane	r
H7683_16850-MONOMER	Periplasm	H7683_16850()	Periplasm	s
H7683_01075-MONOMER	Inner_Membrane	H7683_01075()	Inner_Membrane	r
CPLX_NO3R1bpp_q8-0	Inner_Membrane	H7683_01075()	Inner_Membrane	r
H7683_01070-MONOMER	Inner_Membrane	H7683_01070()	Periplasm	s
CPLX_NO3R1bpp_q8-0	Inner_Membrane	H7683_01070()	Periplasm	s
H7683_01065-MONOMER	Inner_Membrane	H7683_01065()	Periplasm	t
CPLX_NO3R1bpp_q8-0	Inner_Membrane	H7683_01065()	Periplasm	t
H7683_05905-MONOMER	Inner_Membrane	H7683_05905()	Periplasm	s
CPLX_CBIuabcpp-0	Inner_Membrane	H7683_05905()	Periplasm	s
CPLX_CBIuabcpp-1	Inner_Membrane	H7683_05905()	Periplasm	s
H7683_04355-MONOMER	Inner_Membrane	H7683_04355()	Inner_Membrane	r
CPLX_CBIuabcpp-0	Inner_Membrane	H7683_04355()	Inner_Membrane	r
H7683_07665-MONOMER	Periplasm	H7683_07665()	Periplasm	s
H7683_10255-MONOMER	Periplasm	H7683_10255()	Periplasm	s
H7683_03575-MONOMER	Periplasm	H7683_03575()	Periplasm	t
H7683_17095-MONOMER	Inner_Membrane	H7683_17095()	Periplasm	s
CPLX_ILEabcpp-0	Inner_Membrane	H7683_17095()	Periplasm	s
H7683_20310-MONOMER	Inner_Membrane	H7683_20310()	Inner_Membrane	r
H7683_14500-MONOMER	Inner_Membrane	H7683_14500()	Inner_Membrane	r
CPLX_FRUptspp-0	Inner_Membrane	H7683_14500()	Inner_Membrane	r
H7683_09185-MONOMER	Inner_Membrane	H7683_09185()	Inner_Membrane	r
CPLX_ZNabcpp-0	Inner_Membrane	H7683_09185()	Inner_Membrane	r
H7683_09170-MONOMER	Inner_Membrane	H7683_09170()	Periplasm	s
CPLX_ZNabcpp-0	Inner_Membrane	H7683_09170()	Periplasm	s
H7683_13410-MONOMER	Periplasm	H7683_13410()	Periplasm	t
H7683_19490-MONOMER	Inner_Membrane	H7683_19490()	Inner_Membrane	r
CPLX_PHEMEabcpp-0	Inner_Membrane	H7683_19490()	Inner_Membrane	r
H7683_19505-MONOMER	Inner_Membrane	H7683_19505()	Periplasm	s
H7683_19495-MONOMER	Inner_Membrane	H7683_19495()	Inner_Membrane	p
CPLX_PHEMEabcpp-0	Inner_Membrane	H7683_19495()	Inner_Membrane	p
H7683_04315-MONOMER	Inner_Membrane	H7683_04315()	Inner_Membrane	s
CPLX_MPTG-0	Inner_Membrane	H7683_04315()	Inner_Membrane	s
H7683_05440-MONOMER	Inner_Membrane	H7683_05440()	Inner_Membrane	r
H7683_17645-MONOMER	Inner_Membrane	H7683_17645()	Inner_Membrane	r
H7683_07970-MONOMER	Inner_Membrane	H7683_07970()	Inner_Membrane	p
CPLX_LYSabcpp-0	Inner_Membrane	H7683_07970()	Inner_Membrane	p
H7683_07965-MONOMER	Inner_Membrane	H7683_07965()	Periplasm	s
CPLX_LYSabcpp-0	Inner_Membrane	H7683_07965()	Periplasm	s
H7683_13220-MONOMER	Inner_Membrane	H7683_13220()	Inner_Membrane	r
H7683_07125-MONOMER	Inner_Membrane	H7683_07125()	Periplasm	s
CPLX_ASPabcpp-0	Inner_Membrane	H7683_07125()	Periplasm	s
H7683_07130-MONOMER	Inner_Membrane	H7683_07130()	Inner_Membrane	r
CPLX_ASPabcpp-0	Inner_Membrane	H7683_07130()	Inner_Membrane	r
H7683_14260-MONOMER	Inner_Membrane	H7683_14260()	Inner_Membrane	r
H7683_12015-MONOMER	Inner_Membrane	H7683_12015()	Inner_Membrane	r
H7683_15140-MONOMER	Inner_Membrane	H7683_15140()	Inner_Membrane	r
H7683_16155-MONOMER	Inner_Membrane	H7683_16155()	Inner_Membrane	r
H7683_20380-MONOMER	Inner_Membrane	H7683_20380()	Inner_Membrane	r
H7683_14625-MONOMER	Inner_Membrane	H7683_14625()	Inner_Membrane	r
H7683_05125-MONOMER	Outer_Membrane	H7683_05125()	Inner_Membrane	r
CPLX_CMtpp-0	Outer_Membrane	H7683_05125()	Inner_Membrane	r
CPLX_MINCYCtpp-0	Outer_Membrane	H7683_05125()	Inner_Membrane	r
H7683_11945-MONOMER	Inner_Membrane	H7683_11945()	Inner_Membrane	r
H7683_21180-MONOMER	Inner_Membrane	H7683_21180()	Inner_Membrane	r
H7683_15740-MONOMER	Inner_Membrane	H7683_15740()	Inner_Membrane	r
H7683_05885-MONOMER	Inner_Membrane	H7683_05885()	Inner_Membrane	t
H7683_05890-MONOMER	Inner_Membrane	H7683_05890()	Inner_Membrane	r
H7683_05495-MONOMER	Inner_Membrane	H7683_05495()	Inner_Membrane	r
H7683_24005-MONOMER	Inner_Membrane	H7683_24005()	Inner_Membrane	r
H7683_21375-MONOMER	Periplasm	H7683_21375()	Periplasm	s
H7683_02945-MONOMER	Outer_Membrane	H7683_02945()	Outer_Membrane	sb
H7683_17830-MONOMER	Inner_Membrane	H7683_17830()	Inner_Membrane	r
H7683_15120-MONOMER	Inner_Membrane	H7683_15120()	Inner_Membrane	p
H7683_01650-MONOMER	Outer_Membrane	H7683_01650()	Outer_Membrane	sb
H7683_18255-MONOMER	Inner_Membrane	H7683_18255()	Inner_Membrane	r
H7683_21600-MONOMER	Inner_Membrane	H7683_21600()	Inner_Membrane	r
H7683_02840-MONOMER	Inner_Membrane	H7683_02840()	Inner_Membrane	r
H7683_05250-MONOMER	Inner_Membrane	H7683_05250()	Inner_Membrane	r
H7683_16310-MONOMER	Inner_Membrane	H7683_16310()	Inner_Membrane	r
H7683_03110-MONOMER	Inner_Membrane	H7683_03110()	Inner_Membrane	r
H7683_09205-MONOMER	Inner_Membrane	H7683_09205()	Inner_Membrane	pa
CPLX_METabcpp-0	Inner_Membrane	H7683_09205()	Inner_Membrane	pa
H7683_09200-MONOMER	Inner_Membrane	H7683_09200()	Inner_Membrane	r
CPLX_METabcpp-0	Inner_Membrane	H7683_09200()	Inner_Membrane	r
H7683_14995-MONOMER	Inner_Membrane	H7683_14995()	Inner_Membrane	r
H7683_03895-MONOMER	Inner_Membrane	H7683_03895()	Inner_Membrane	r
CPLX_K2L4Aabctex-0	Inner_Membrane	H7683_03895()	Inner_Membrane	r
H7683_03890-MONOMER	Inner_Membrane	H7683_03890()	Inner_Membrane	r
CPLX_K2L4Aabctex-0	Inner_Membrane	H7683_03890()	Inner_Membrane	r
H7683_14780-MONOMER	Inner_Membrane	H7683_14780()	Periplasm	s
CPLX_K2L4Aabctex-0	Inner_Membrane	H7683_14780()	Periplasm	s
H7683_08315-MONOMER	Inner_Membrane	H7683_08315()	Inner_Membrane	r
CPLX_MOBDabcpp-0	Inner_Membrane	H7683_08315()	Inner_Membrane	r
H7683_08310-MONOMER	Inner_Membrane	H7683_08310()	Periplasm	s
CPLX_MOBDabcpp-0	Inner_Membrane	H7683_08310()	Periplasm	s
H7683_09580-MONOMER	Inner_Membrane	H7683_09580()	Inner_Membrane	r
H7683_23330-MONOMER	Inner_Membrane	H7683_23330()	Inner_Membrane	p
H7683_09410-MONOMER	Inner_Membrane	H7683_09410()	Inner_Membrane	r
H7683_14535-MONOMER	Outer_Membrane	H7683_14535()	Outer_Membrane	sb
H7683_15855-MONOMER	Inner_Membrane	H7683_15855()	Inner_Membrane	r
H7683_21185-MONOMER	Inner_Membrane	H7683_21185()	Periplasm	s
H7683_09470-MONOMER	Inner_Membrane	H7683_09470()	Inner_Membrane	r
CPLX_CBIuabcpp-1	Inner_Membrane	H7683_09470()	Inner_Membrane	r
H7683_19650-MONOMER	Inner_Membrane	H7683_19650()	Inner_Membrane	r
H7683_05900-MONOMER	Outer_Membrane	H7683_05900()	Outer_Membrane	sb
H7683_07505-MONOMER	Periplasm	H7683_07505()	Periplasm	s
H7683_06645-MONOMER	Inner_Membrane	H7683_06645()	Inner_Membrane	r
H7683_10550-MONOMER	Inner_Membrane	H7683_10550()	Inner_Membrane	r
H7683_12650-MONOMER	Inner_Membrane	H7683_12650()	Inner_Membrane	p
H7683_06150-MONOMER	Inner_Membrane	H7683_06150()	Inner_Membrane	r
H7683_06315-MONOMER	Inner_Membrane	H7683_06315()	Inner_Membrane	r
H7683_04535-MONOMER	Inner_Membrane	H7683_04535()	Inner_Membrane	r
H7683_03770-MONOMER	Inner_Membrane	H7683_03770()	Inner_Membrane	r
H7683_03765-MONOMER	Inner_Membrane	H7683_03765()	Inner_Membrane	r
H7683_22685-MONOMER	Periplasm	H7683_22685()	Periplasm	s
H7683_15495-MONOMER	Outer_Membrane	H7683_15495()	Outer_Membrane	pla
H7683_18230-MONOMER	Inner_Membrane	H7683_18230()	Inner_Membrane	r
H7683_01380-MONOMER	Outer_Membrane	H7683_01380()	Outer_Membrane	sb
H7683_03665-MONOMER	Outer_Membrane	H7683_03665()	Outer_Membrane	pla
H7683_15260-MONOMER	Outer_Membrane	H7683_15260()	Outer_Membrane	pla
H7683_04620-MONOMER	Outer_Membrane	H7683_04620()	Outer_Membrane	pla
H7683_09780-MONOMER	Inner_Membrane	H7683_09780()	Inner_Membrane	ra
H7683_06580-MONOMER	Periplasm	H7683_06580()	Periplasm	s
H7683_07685-MONOMER	Inner_Membrane	H7683_07685()	Inner_Membrane	r
H7683_15185-MONOMER	Inner_Membrane	H7683_15185()	Inner_Membrane	r
H7683_13930-MONOMER	Periplasm	H7683_13930()	Periplasm	t
H7683_01215-MONOMER	Inner_Membrane	H7683_01215()	Inner_Membrane	s
H7683_05950-MONOMER	Inner_Membrane	H7683_05950()	Inner_Membrane	s
H7683_05670-MONOMER	Membrane	H7683_05670()	Membrane	s
H7683_01900-MONOMER	Membrane	H7683_01900()	Membrane	s
H7683_07425-MONOMER	Inner_Membrane	H7683_07425()	Inner_Membrane	s
H7683_17665-MONOMER	Inner_Membrane	H7683_17665()	Inner_Membrane	s
H7683_16170-MONOMER	Inner_Membrane	H7683_16170()	Inner_Membrane	s
H7683_17035-MONOMER	Inner_Membrane	H7683_17035()	Inner_Membrane	s
H7683_17555-MONOMER	Inner_Membrane	H7683_17555()	Inner_Membrane	s
H7683_17965-MONOMER	Inner_Membrane	H7683_17965()	Inner_Membrane	s
H7683_11395-MONOMER	Inner_Membrane	H7683_11395()	Inner_Membrane	s
H7683_19825-MONOMER	Inner_Membrane	H7683_19825()	Inner_Membrane	s
H7683_15720-MONOMER	Inner_Membrane	H7683_15720()	Inner_Membrane	s
H7683_03100-MONOMER	Membrane	H7683_03100()	Membrane	s
H7683_13305-MONOMER	Inner_Membrane	H7683_13305()	Inner_Membrane	s
H7683_12470-MONOMER	Inner_Membrane	H7683_12470()	Inner_Membrane	s
H7683_01615-MONOMER	Inner_Membrane	H7683_01615()	Inner_Membrane	s
H7683_01605-MONOMER	Inner_Membrane	H7683_01605()	Inner_Membrane	s
H7683_11735-MONOMER	Inner_Membrane	H7683_11735()	Inner_Membrane	s
CPLX_METSOXR1-0	Inner_Membrane	H7683_11735()	Inner_Membrane	s
CPLX_METSOXR1-1	Inner_Membrane	H7683_11735()	Inner_Membrane	s
CPLX_RNDR1-0	Inner_Membrane	H7683_11735()	Inner_Membrane	s
CPLX_THIORDXi-0	Inner_Membrane	H7683_11735()	Inner_Membrane	s
CPLX_THIORDXi-2	Inner_Membrane	H7683_11735()	Inner_Membrane	s
CPLX_THIORDXi-4	Inner_Membrane	H7683_11735()	Inner_Membrane	s
CPLX_TRDR-0	Inner_Membrane	H7683_11735()	Inner_Membrane	s
CPLX_TRDR-1	Inner_Membrane	H7683_11735()	Inner_Membrane	s
H7683_04915-MONOMER	Membrane	H7683_04915()	Membrane	s
H7683_04425-MONOMER	Membrane	H7683_04425()	Membrane	s
H7683_03345-MONOMER	Membrane	H7683_03345()	Membrane	s
H7683_18720-MONOMER	Membrane	H7683_18720()	Membrane	s
H7683_00155-MONOMER	Inner_Membrane	H7683_00155()	Inner_Membrane	s
H7683_03225-MONOMER	Inner_Membrane	H7683_03225()	Inner_Membrane	s
H7683_06385-MONOMER	Membrane	H7683_06385()	Membrane	s
H7683_04490-MONOMER	Membrane	H7683_04490()	Membrane	s
H7683_09775-MONOMER	Inner_Membrane	H7683_09775()	Inner_Membrane	s
H7683_16235-MONOMER	Inner_Membrane	H7683_16235()	Inner_Membrane	s
H7683_14320-MONOMER	Membrane	H7683_14320()	Membrane	s
H7683_01355-MONOMER	Inner_Membrane	H7683_01355()	Inner_Membrane	s
H7683_20780-MONOMER	Inner_Membrane	H7683_20780()	Inner_Membrane	s
H7683_15145-MONOMER	Membrane	H7683_15145()	Membrane	s
H7683_20735-MONOMER	Inner_Membrane	H7683_20735()	Inner_Membrane	s
H7683_15025-MONOMER	Inner_Membrane	H7683_15025()	Inner_Membrane	s
H7683_01390-MONOMER	Inner_Membrane	H7683_01390()	Inner_Membrane	s
H7683_14720-MONOMER	Inner_Membrane	H7683_14720()	Inner_Membrane	s
H7683_22495-MONOMER	Inner_Membrane	H7683_22495()	Inner_Membrane	s
H7683_11605-MONOMER	Inner_Membrane	H7683_11605()	Inner_Membrane	s
H7683_13150-MONOMER	Inner_Membrane	H7683_13150()	Inner_Membrane	s
H7683_11740-MONOMER	Membrane	H7683_11740()	Membrane	s
H7683_20870-MONOMER	Membrane	H7683_20870()	Membrane	s
H7683_18280-MONOMER	Inner_Membrane	H7683_18280()	Inner_Membrane	s
H7683_01320-MONOMER	Membrane	H7683_01320()	Membrane	s
H7683_07255-MONOMER	Membrane	H7683_07255()	Membrane	s
H7683_04655-MONOMER	Inner_Membrane	H7683_04655()	Inner_Membrane	s
H7683_16415-MONOMER	Inner_Membrane	H7683_16415()	Inner_Membrane	s
H7683_11745-MONOMER	Inner_Membrane	H7683_11745()	Inner_Membrane	s
CPLX_OPHBDC-0	Inner_Membrane	H7683_11745()	Inner_Membrane	s
H7683_04660-MONOMER	Inner_Membrane	H7683_04660()	Inner_Membrane	s
H7683_13455-MONOMER	Membrane	H7683_13455()	Membrane	s
H7683_19035-MONOMER	Inner_Membrane	H7683_19035()	Inner_Membrane	s
H7683_10475-MONOMER	Membrane	H7683_10475()	Membrane	s
H7683_20905-MONOMER	Membrane	H7683_20905()	Membrane	s
H7683_13355-MONOMER	Inner_Membrane	H7683_13355()	Inner_Membrane	s
H7683_11700-MONOMER	Inner_Membrane	H7683_11700()	Inner_Membrane	s
H7683_06270-MONOMER	Membrane	H7683_06270()	Membrane	s
H7683_17185-MONOMER	Membrane	H7683_17185()	Membrane	s
H7683_04540-MONOMER	Membrane	H7683_04540()	Membrane	s
H7683_19870-MONOMER	Membrane	H7683_19870()	Membrane	s
H7683_21195-MONOMER	Membrane	H7683_21195()	Membrane	s
H7683_14370-MONOMER	Inner_Membrane	H7683_14370()	Inner_Membrane	s
H7683_01935-MONOMER	Inner_Membrane	H7683_01935()	Inner_Membrane	s
H7683_00850-MONOMER	Inner_Membrane	H7683_00850()	Inner_Membrane	s
H7683_10700-MONOMER	Periplasm	H7683_10700()	Periplasm	s
H7683_01415-MONOMER	Membrane	H7683_01415()	Membrane	s
H7683_06260-MONOMER	Inner_Membrane	H7683_06260()	Inner_Membrane	s
