complex_id,name,genes,mod,replace
CPLX_PHETHPTOX3-0,L Phenylalanine tetrahydrobiopterinoxygen oxidoreductase  Tetrahydromonapterin,IE322_03205() AND IE322_03200(),,
CPLX_RDXRx-0,,IE322_21960() AND IE322_21955(),,
CPLX_DMGDH2-0,Dimethylglycine dehydrogenase,IE322_19810() AND IE322_19805() AND IE322_19800() AND IE322_19795(),,
CPLX_GLBOX-0,,IE322_19775() AND IE322_19770(),,
CPLX_AKGDHPYO-0,,IE322_21700() AND IE322_04445() AND IE322_04450(),,
CPLX_CYTCBB4pp_1-0,,IE322_04180() AND IE322_04165() AND IE322_04170() AND IE322_04175() AND IE322_20880(),,
CPLX_CYTCBB4pp_2-0,,IE322_04180() AND IE322_04165() AND IE322_04170() AND IE322_04195() AND IE322_20880(),,
CPLX_CYTCAA6pp-0,,IE322_21000() AND IE322_20995() AND IE322_20990() AND IE322_20985() AND IE322_20880(),,
CPLX_CIO3pp_q8-0,,IE322_00045(1) AND IE322_00050(1),,
CPLX_FRUptspp-0,D-fructose transport via PEP:Pyr PTS (periplasm),IE322_17330() AND IE322_17320(),,
CPLX_GLNabcpp-0,L-glutamine transport via ABC system (periplasm),IE322_23485() AND IE322_23480() AND IE322_23475(),,
IE322_00070-MONOMER,,,fad(1),
IE322_00115-MONOMER,,,zn2(1),
IE322_00455-MONOMER,,,amp(1),
IE322_00455-MONOMER,,,coo(1),
IE322_00455-MONOMER,,,cosh(1),
IE322_00545-MONOMER,,,mg2(1),
IE322_00670-MONOMER,,,k(1) AND mg2(1),
IE322_00685-MONOMER,,,mg2(1),
IE322_00735-MONOMER,,,mn2(1) AND mg2(1),
IE322_00895-MONOMER,,,fe3(1),
IE322_00930-MONOMER,,,zn2(1) AND fe2(1) AND cobalt2(1) AND mg2(1) AND mn2(1),
IE322_00990-MONOMER,,,4fe4s(1),
IE322_01000-MONOMER,,,mg2(1) AND k(1),
IE322_01000-MONOMER,,,mn2(1) AND k(1),
IE322_01470-MONOMER,,,fad(1),
IE322_01510-MONOMER,,,mg2(2),
IE322_01565-MONOMER,,,pqq(1),
IE322_01675-MONOMER,,,fad(1),
IE322_01685-MONOMER,,,mg2(1),
IE322_01685-MONOMER,,,mn2(1),
IE322_01715-MONOMER,,,Oxidized(1),
IE322_01735-MONOMER,,,mg2(4),
IE322_01740-MONOMER,,,zn2(2),
IE322_01750-MONOMER,,,mg2(1),
IE322_01795-MONOMER,,,zn2(2),
IE322_01930-MONOMER,,,fmn(1),
IE322_02435-MONOMER,,,4fe4s(1),
IE322_02515-MONOMER,,,fad(1),
IE322_02600-MONOMER,,,pydx5p(1),
IE322_02620-MONOMER,,,mg2(5),
IE322_02730-MONOMER,,,pydx5p(2),
IE322_02925-MONOMER,,,mg2(1),
IE322_03250-MONOMER,,,pydx5p(1),
IE322_03290-MONOMER,,,zn2(4),
IE322_03935-MONOMER,,,mg2(1) AND k(1),
IE322_03935-MONOMER,,,mn2(1) AND k(1),
IE322_03955-MONOMER,,,mg2(1) AND thmpp(1) AND fad(1),
IE322_04035-MONOMER,,,zn2(1),
IE322_04070-MONOMER,,,mg2(1),
IE322_04120-MONOMER,,,mg2(1),
IE322_04120-MONOMER,,,mn2(1),
IE322_04130-MONOMER,,,4fe4s(1),
IE322_04245-MONOMER,,,Oxidized(1),
IE322_04310-MONOMER,,,pydx5p(1),
IE322_04680-MONOMER,,,zn2(1),
IE322_04700-MONOMER,,,pydx5p(1),
IE322_04825-MONOMER,,,mg2(1),
IE322_04825-MONOMER,,,mn2(1),
IE322_04910-MONOMER,,,mg2(1),
IE322_05165-MONOMER,,,zn2(2),
IE322_05260-MONOMER,,,mn2(1),
IE322_05260-MONOMER,,,mg2(1),
IE322_05315-MONOMER,,,mg2(1),
IE322_05940-MONOMER,,,zn2(1),
IE322_06180-MONOMER,,,fad(1),
IE322_06280-MONOMER,,,fad(1),
IE322_06340-MONOMER,,,mg2(1),
IE322_06525-MONOMER,,,ni2(1),
IE322_06620-MONOMER,,,mg2(1),
IE322_06835-MONOMER,,,pydx5p(1),
IE322_06890-MONOMER,,,pheme(1),
IE322_07220-MONOMER,,,fe2(1),
IE322_07275-MONOMER,,,pydx5p(1),
IE322_07325-MONOMER,,,mg2(1),
IE322_07660-MONOMER,,,zn2(1),
IE322_07700-MONOMER,,,zn2(1),
IE322_08080-MONOMER,,,mg2(1),
IE322_08080-MONOMER,,,mn2(1),
IE322_08130-MONOMER,,,pydx5p(1),
IE322_08665-MONOMER,,,mg2(1),
IE322_08755-MONOMER,,,nad(1),
IE322_09045-MONOMER,,,fe2(1) AND zn2(1),
IE322_09045-MONOMER,,,mn2(1) AND zn2(1),
IE322_09045-MONOMER,,,cobalt2(1) AND zn2(1),
IE322_09990-MONOMER,,,pydx5p(6),
IE322_09990-MONOMER,,,pydx5p(1),
IE322_11000-MONOMER,,,hco3(1),
IE322_11620-MONOMER,,,mn2(1),
IE322_11620-MONOMER,,,2fe2s(1) AND mn2(1),
IE322_11620-MONOMER,,,4fe4s(1) AND mn2(1),
IE322_11930-MONOMER,,,zn2(1),
IE322_11965-MONOMER,,,k(1) AND mg2(1),
IE322_12265-MONOMER,,,zn2(1) AND cbl1(1),
IE322_12465-MONOMER,,,4fe4s(1),
IE322_12490-MONOMER,,,mg2(1),
IE322_12540-MONOMER,,,fe2(2),
IE322_12565-MONOMER,,,ca2(1),
IE322_13085-MONOMER,,,ca2(1) AND pqq(1),
IE322_13095-MONOMER,,,mn2(2),
IE322_13320-MONOMER,,,mg2(1),
IE322_13325-MONOMER,,,fad(1),
IE322_13340-MONOMER,,,mg2(1),
IE322_13525-MONOMER,,,4fe4s(1),
IE322_13580-MONOMER,,,mg2(1),
IE322_13620-MONOMER,,,fmn(1),
IE322_13685-MONOMER,,,mg2(1),
IE322_13710-MONOMER,,,pydx5p(1),
IE322_13825-MONOMER,,,zn2(1),
IE322_13975-MONOMER,,,mg2(1),
IE322_14055-MONOMER,,,mg2(1),
IE322_14105-MONOMER,,,mg2(1) AND mn2(1),
IE322_14190-MONOMER,,,mg2(1) AND zn2(1),
IE322_14260-MONOMER,,,mg2(1),
IE322_14270-MONOMER,,,pydx5p(1),
IE322_14280-MONOMER,,,pan4p(1),
IE322_14280-MONOMER,,,pan4p(1) AND ac(1),
IE322_14280-MONOMER,,,pan4p(1) AND mal(1),
IE322_14280-MONOMER,,,pan4p(1) AND but2e(1),
IE322_14280-MONOMER,,,pan4p(1) AND act(1),
IE322_14280-MONOMER,,,pan4p(1) AND but(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3ha(1),
IE322_14280-MONOMER,,,pan4p(1) AND egme(1),
IE322_14280-MONOMER,,,pan4p(1) AND ogme(1),
IE322_14280-MONOMER,,,pan4p(1) AND gme(1),
IE322_14280-MONOMER,,,pan4p(1) AND hgme(1),
IE322_14280-MONOMER,,,pan4p(1) AND thex2e(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3ohex(1),
IE322_14280-MONOMER,,,pan4p(1) AND hex(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3hhex(1),
IE322_14280-MONOMER,,,pan4p(1) AND pim(1),
IE322_14280-MONOMER,,,pan4p(1) AND epme(1),
IE322_14280-MONOMER,,,pan4p(1) AND opme(1),
IE322_14280-MONOMER,,,pan4p(1) AND pme(1),
IE322_14280-MONOMER,,,pan4p(1) AND hpme(1),
IE322_14280-MONOMER,,,pan4p(1) AND toct2e(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3ooct(1),
IE322_14280-MONOMER,,,pan4p(1) AND oc(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3hoct(1),
IE322_14280-MONOMER,,,pan4p(1) AND tdec2e(1),
IE322_14280-MONOMER,,,pan4p(1) AND cdec3e(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3odec(1),
IE322_14280-MONOMER,,,pan4p(1) AND dca(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3hdec(1),
IE322_14280-MONOMER,,,pan4p(1) AND t3c5ddece(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3ocddec5e(1),
IE322_14280-MONOMER,,,pan4p(1) AND tddec2e(1),
IE322_14280-MONOMER,,,pan4p(1) AND cddec5e(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3oddec(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3hcddec5e(1),
IE322_14280-MONOMER,,,pan4p(1) AND ddca(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3hddec(1),
IE322_14280-MONOMER,,,pan4p(1) AND t3c7mrse(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3ocmrs7e(1),
IE322_14280-MONOMER,,,pan4p(1) AND tde(1),
IE322_14280-MONOMER,,,pan4p(1) AND tmrs2e(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3omrs(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3hcmrs7e(1),
IE322_14280-MONOMER,,,pan4p(1) AND myrs(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3hmrs(1),
IE322_14280-MONOMER,,,pan4p(1) AND t3c9palme(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3ocpalm9e(1),
IE322_14280-MONOMER,,,pan4p(1) AND hde(1),
IE322_14280-MONOMER,,,pan4p(1) AND tpalm2e(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3opalm(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3hcpalm9e(1),
IE322_14280-MONOMER,,,pan4p(1) AND palm(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3hpalm(1),
IE322_14280-MONOMER,,,pan4p(1) AND t3c11vace(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3ocvac11e(1),
IE322_14280-MONOMER,,,pan4p(1) AND toctd2e(1),
IE322_14280-MONOMER,,,pan4p(1) AND octe(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3ooctd(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3hcvac11e(1),
IE322_14280-MONOMER,,,pan4p(1) AND ocdca(1),
IE322_14280-MONOMER,,,pan4p(1) AND 3hocta(1),
IE322_14335-MONOMER,,,fad(1),
IE322_14345-MONOMER,,,mg2(1),
IE322_14355-MONOMER,,,mg2(1),
IE322_14680-MONOMER,,,fmnh2(1),
IE322_14680-MONOMER,,,fadh2(1),
IE322_14775-MONOMER,,,nad(1),
IE322_14815-MONOMER,,,mg2(1),
IE322_14825-MONOMER,,,nad(1),
IE322_14900-MONOMER,,,mg2(1),
IE322_14915-MONOMER,,,pydx5p(1),
IE322_14930-MONOMER,,,zn2(1),
IE322_14995-MONOMER,,,fad(1),
IE322_15000-MONOMER,,,mg2(1),
IE322_15410-MONOMER,,,k(1) AND mg2(1),
IE322_15435-MONOMER,,,mg2(1),
IE322_15445-MONOMER,,,4fe4s(1),
IE322_15450-MONOMER,,,pydx5p(1),
IE322_15510-MONOMER,,,4fe4s(1),
IE322_15535-MONOMER,,,cd2(1) AND zn2(1) AND mg2(1) AND mn2(1) AND cobalt2(1),
IE322_15610-MONOMER,,,cobalt2(1),
IE322_15620-MONOMER,,,mn2(1),
IE322_15630-MONOMER,,,zn2(1),
IE322_15640-MONOMER,,,mg2(1),
IE322_15640-MONOMER,,,mn2(1),
IE322_15640-MONOMER,,,cobalt2(1),
IE322_15650-MONOMER,,,mg2(4),
IE322_15660-MONOMER,,,mg2(1),
IE322_15720-MONOMER,,,mn2(1),
IE322_15720-MONOMER,,,cobalt2(1),
IE322_15720-MONOMER,,,mg2(1),
IE322_15725-MONOMER,,,mg2(1) AND k(1),
IE322_15730-MONOMER,,,mg2(1),
IE322_15755-MONOMER,,,fe2(2),
IE322_15790-MONOMER,,,pydx5p(1),
IE322_15810-MONOMER,,,zn2(1) AND cobalt2(1),
IE322_15815-MONOMER,,,zn2(2),
IE322_15920-MONOMER,,,mg2(1),
IE322_15925-MONOMER,,,mg2(1),
