complex_id,name,genes,mod,replace
CPLX_PROabcpp-0,L-proline transport via ABC system (periplasm),HAV28_01895() AND HAV28_01890() AND HAV28_01885(),,
CPLX_PROabcpp-1,L-proline transport via ABC system (periplasm),HAV28_04575() AND HAV28_04580(),,
CPLX_PROabcpp-2,L-proline transport via ABC system (periplasm),HAV28_01725() AND HAV28_23835() AND HAV28_23830() AND HAV28_13730(),,
CPLX_PTRCabcpp-0,Putrescine transport via ABC system (periplasm),HAV28_23150() AND HAV28_23155() AND HAV28_23145() AND HAV28_23140() AND HAV28_23150(),,
CPLX_PTRCabcpp-1,Putrescine transport via ABC system (periplasm),HAV28_00965() AND HAV28_00970() AND HAV28_00975() AND HAV28_00980(),,
CPLX_PTRCabcpp-2,Putrescine transport via ABC system (periplasm),HAV28_00960() AND HAV28_00970() AND HAV28_00975() AND HAV28_00980(),,
CPLX_PTRCabcpp-3,Putrescine transport via ABC system (periplasm),HAV28_00970() AND HAV28_00975() AND HAV28_00980(),,
CPLX_PTRCabcpp-4,Putrescine transport via ABC system (periplasm),HAV28_04925() AND HAV28_00970() AND HAV28_00975() AND HAV28_00980(),,
CPLX_PTRCabcpp-5,Putrescine transport via ABC system (periplasm),HAV28_19170() AND HAV28_19160() AND HAV28_19165() AND HAV28_19150(),,
CPLX_RIBabcpp-0,D-ribose transport via ABC system (periplasm),HAV28_14885() AND HAV28_14895() AND HAV28_14890(),,
CPLX_RNDR1-0,Ribonucleoside-diphosphate reductase (ADP),HAV28_19580() AND HAV28_19575() AND HAV28_00795(),,
CPLX_SARCOX-0,Sarcosine oxidase,HAV28_23700() AND HAV28_23695() AND HAV28_23690() AND HAV28_23685(),,
CPLX_THD2pp-0,NAD(P) transhydrogenase (periplasm),HAV28_00550() AND HAV28_00560() AND HAV28_00555(),,
CPLX_THIORDXi-0,Hydrogen peroxide reductase (thioredoxin),HAV28_06485() AND HAV28_00795(),,
CPLX_THIORDXi-1,Hydrogen peroxide reductase (thioredoxin),HAV28_06485() AND HAV28_22630(),,
CPLX_THIORDXi-2,Hydrogen peroxide reductase (thioredoxin),HAV28_19945() AND HAV28_00795(),,
CPLX_THIORDXi-3,Hydrogen peroxide reductase (thioredoxin),HAV28_19945() AND HAV28_22630(),,
CPLX_THIORDXi-4,Hydrogen peroxide reductase (thioredoxin),HAV28_15055() AND HAV28_00795(),,
CPLX_THIORDXi-5,Hydrogen peroxide reductase (thioredoxin),HAV28_15055() AND HAV28_22630(),,
CPLX_THIORDXi-6,Hydrogen peroxide reductase (thioredoxin),HAV28_11585() AND HAV28_00795(),,
CPLX_THIORDXi-7,Hydrogen peroxide reductase (thioredoxin),HAV28_11585() AND HAV28_22630(),,
CPLX_TRDR-0,Thioredoxin reductase (NADPH),HAV28_00795() AND HAV28_04115(),,
CPLX_TRPS1-0,Tryptophan synthase (indoleglycerol phosphate),HAV28_00180(2) AND HAV28_00185(2),,
CPLX_UREAabcpp-0,Urea transport via ABC system (periplasm),HAV28_02835() AND HAV28_02830() AND HAV28_02825() AND HAV28_02820() AND HAV28_02815(),,
CPLX_ZNabcpp-0,Zinc (Zn+2) transport via ABC system (periplasm),HAV28_00360(2) AND HAV28_00365(2) AND HAV28_00375(1),,
CPLX_CRNDH-0,Carnitine 3 dehydrogenase,HAV28_23805() AND HAV28_23800(),,
CPLX_GLYCL-0,Glycine Cleavage System,HAV28_00900(1) AND HAV28_08360(2) AND HAV28_00895(1) AND HAV28_00905(2),,
CPLX_GLYCL-1,Glycine Cleavage System,HAV28_05315() AND HAV28_05310() AND HAV28_05300() AND HAV28_08360(),,
CPLX_ADCPS1-0,Adenosylcobinamide-phosphate synthase,HAV28_19355() AND HAV28_19360(),,
CPLX_MCCC-0,Methylcrotonoyl-CoA carboxylase,HAV28_15730() AND HAV28_15740(),,
CPLX_rxn12432-0,,HAV28_12855() AND HAV28_12850(),,
CPLX_rxn12206-0,,HAV28_12890() AND HAV28_12880() AND HAV28_12875() AND HAV28_12870(),,
CPLX_rxn05542-0,,HAV28_04960() AND HAV28_04955() AND HAV28_04950() AND HAV28_04945(),,
CPLX_SUCOASr-0,,HAV28_08365(2) AND HAV28_08370(2),,
CPLX_GLYCTO1-0,Glycolate oxidase,HAV28_09555() AND HAV28_09560() AND HAV28_09565(),,
CPLX_I4FE4ST-0,ISC [4Fe-4S] Transfer,HAV28_04450() AND HAV28_04445(),,
CPLX_SCYSDS-0,SUF Cysteine desulfuration,HAV28_05995() AND HAV28_05990(),,
CPLX_I2FE2SR-0,ISC [2Fe-2S] regeneration,HAV28_04440() AND HAV28_04445(),,
CPLX_I2FE2SR-1,ISC [2Fe-2S] regeneration,HAV28_09960() AND HAV28_04445(),,
CPLX_THZPSN3_PA-0,,HAV28_01805() AND HAV28_01515(),,
CPLX_CBPS-0,Carbamoyl-phosphate synthase (glutamine-hydrolysing),HAV28_21900(2) AND HAV28_21895(2),,
CPLX_K2L4Aabctex-0,KDO(2)-lipid IV A transport via ABC system (periplasm to extracellular),HAV28_05280() AND HAV28_05275() AND HAV28_05140() AND HAV28_05145() AND HAV28_23190(),,
CPLX_NO3abcpp-0,Nitrate transport via ABC system (periplasm),HAV28_09735() AND HAV28_09730() AND HAV28_09740(),,
CPLX_MINCYCtpp-0,Minocycline transport via TolC system,HAV28_20425() AND HAV28_20420() AND HAV28_02435(),,
CPLX_RFAMPtpp-0,Rifampin transport via TolC system,HAV28_20420() AND HAV28_02435(),,
CPLX_Kt2pp-0,Potassium transport in via proton symport (periplasm),HAV28_00095() AND HAV28_07120(),,
CPLX_FDHr-0,,HAV28_22720(1) AND HAV28_22725(1) AND HAV28_22730(1),,
CPLX_rxn13892-0,,HAV28_04345() AND HAV28_04340() AND HAV28_04350() AND HAV28_04355(),,
CPLX_rxn05620-0,,HAV28_24315() AND HAV28_24310(),,
CPLX_rxn05620-1,,HAV28_00695() AND HAV28_00700() AND HAV28_00705(),,
CPLX_rxn05620-2,,HAV28_24155() AND HAV28_24150(),,
CPLX_rxn05614-0,,HAV28_24250() AND HAV28_24245() AND HAV28_24240(),,
CPLX_rxn13870-0,,HAV28_23590() AND HAV28_23585(),,
CPLX_SUCD4i-0,,HAV28_08285() AND HAV28_08280() AND HAV28_08275(),,
CPLX_I2FE2SS2fdx-0,ISC 2Fe 2S Synthesis II,HAV28_04450() AND HAV28_04440() AND HAV28_04445(),,
CPLX_I2FE2SS2fdx-1,ISC 2Fe 2S Synthesis II,HAV28_04450() AND HAV28_09960() AND HAV28_04445(),,
CPLX_SUCDi-0,Succinate dehydrogenase (irreversible),HAV28_08330(1) AND HAV28_08340(1) AND HAV28_08335(1) AND HAV28_08345(1),,
CPLX_UAGAAT2_1-0,UDP N acetylglucosamine acyltransferase  hydroxydecanoyl,HAV28_18245() AND HAV28_06090(),,
CPLX_METabcpp-0,L-methionine transport via ABC system (periplasm),HAV28_00340() AND HAV28_00345() AND HAV28_00335(),,
CPLX_PHETHPTOX3-0,L Phenylalanine tetrahydrobiopterinoxygen oxidoreductase  Tetrahydromonapterin,HAV28_07215() AND HAV28_07210(),,
CPLX_RDXRx-0,,HAV28_24910() AND HAV28_24915(),,
CPLX_DMGDH2-0,Dimethylglycine dehydrogenase,HAV28_23775() AND HAV28_23770() AND HAV28_23765() AND HAV28_23760(),,
CPLX_GLBOX-0,,HAV28_23735() AND HAV28_23730(),,
CPLX_NO3R1bpp_q8-0,,HAV28_10280() AND HAV28_10285() AND HAV28_10290() AND HAV28_10295() AND HAV28_10300(),,
CPLX_AKGDHPYO-0,,HAV28_25195() AND HAV28_08350() AND HAV28_08355(),,
CPLX_CYTCBB4pp_1-0,,HAV28_08110() AND HAV28_08115() AND HAV28_08120() AND HAV28_08125() AND HAV28_00405(),,
CPLX_CYTCBB4pp_2-0,,HAV28_08135() AND HAV28_08115() AND HAV28_08120() AND HAV28_08150() AND HAV28_00405(),,
CPLX_CYTCAA6pp-0,,HAV28_00285() AND HAV28_00290() AND HAV28_00295() AND HAV28_00300() AND HAV28_00405(),,
CPLX_CIO3pp_q8-0,,HAV28_21485() AND HAV28_21480(),,
CPLX_FRUptspp-0,D-fructose transport via PEP:Pyr PTS (periplasm),HAV28_04150() AND HAV28_04160(),,
CPLX_GLNabcpp-0,L-glutamine transport via ABC system (periplasm),HAV28_01955() AND HAV28_01950() AND HAV28_01945(),,
HAV28_00065-MONOMER,,,mg2(1),
HAV28_00105-MONOMER,,,mg2(1) AND k(1),
HAV28_00110-MONOMER,,,fe2(1),
HAV28_00145-MONOMER,,,mn2(1),
HAV28_00265-MONOMER,,,zn2(1),
HAV28_00350-MONOMER,,,hemed(6),
HAV28_00790-MONOMER,,,mg2(1),
HAV28_00795-MONOMER,,,Oxidized(1),
HAV28_00800-MONOMER,,,mg2(3),
HAV28_00805-MONOMER,,,mn2(1),
HAV28_00935-MONOMER,,,zn2(1),
HAV28_00945-MONOMER,,,mg2(1),
HAV28_01220-MONOMER,,,mg2(1),
HAV28_01390-MONOMER,,,4fe4s(1),
HAV28_01425-MONOMER,,,mg2(1),
HAV28_01535-MONOMER,,,mg2(1),
HAV28_01590-MONOMER,,,mg2(1),
HAV28_01610-MONOMER,,,mn2(1),
HAV28_01610-MONOMER,,,mg2(1),
HAV28_01640-MONOMER,,,mg2(1),
HAV28_01640-MONOMER,,,mn2(1),
HAV28_01640-MONOMER,,,cobalt2(1),
HAV28_01640-MONOMER,,,fe2(1),
HAV28_01640-MONOMER,,,ca2(1),
HAV28_01640-MONOMER,,,k(1),
HAV28_01645-MONOMER,,,cobalt2(1) AND nad(1),
HAV28_01755-MONOMER,,,mn2(1),
HAV28_01765-MONOMER,,,Oxidized(1),
HAV28_01800-MONOMER,,,mn2(1),
HAV28_01835-MONOMER,,,pydx5p(1),
HAV28_01840-MONOMER,,,mg2(1),
HAV28_02095-MONOMER,,,mg2(1),
HAV28_02140-MONOMER,,,pydx5p(1),
HAV28_02175-MONOMER,,,fad(1),
HAV28_02225-MONOMER,,,k(4) AND mg2(1),
HAV28_02225-MONOMER,,,k(4) AND mn2(1),
HAV28_02225-MONOMER,,,k(4) AND cobalt2(1),
HAV28_02225-MONOMER,,,k(4) AND zn2(1),
HAV28_02225-MONOMER,,,k(4) AND cd2(1),
HAV28_02225-MONOMER,,,k(4) AND ni2(1),
HAV28_02225-MONOMER,,,k(4) AND ca2(1),
HAV28_02225-MONOMER,,,nh4(4) AND mg2(1),
HAV28_02225-MONOMER,,,nh4(4) AND mn2(1),
HAV28_02225-MONOMER,,,nh4(4) AND cobalt2(1),
HAV28_02225-MONOMER,,,nh4(4) AND zn2(1),
HAV28_02225-MONOMER,,,nh4(4) AND cd2(1),
HAV28_02225-MONOMER,,,nh4(4) AND ni2(1),
HAV28_02225-MONOMER,,,nh4(4) AND ca2(1),
HAV28_02225-MONOMER,,,tl(4) AND mg2(1),
HAV28_02225-MONOMER,,,tl(4) AND mn2(1),
HAV28_02225-MONOMER,,,tl(4) AND cobalt2(1),
HAV28_02225-MONOMER,,,tl(4) AND zn2(1),
HAV28_02225-MONOMER,,,tl(4) AND cd2(1),
HAV28_02225-MONOMER,,,tl(4) AND ni2(1),
HAV28_02225-MONOMER,,,tl(4) AND ca2(1),
HAV28_02225-MONOMER,,,cs(4) AND mg2(1),
HAV28_02225-MONOMER,,,cs(4) AND mn2(1),
HAV28_02225-MONOMER,,,cs(4) AND cobalt2(1),
HAV28_02225-MONOMER,,,cs(4) AND zn2(1),
HAV28_02225-MONOMER,,,cs(4) AND cd2(1),
HAV28_02225-MONOMER,,,cs(4) AND ni2(1),
HAV28_02225-MONOMER,,,cs(4) AND ca2(1),
HAV28_02225-MONOMER,,,LI(4) AND mg2(1),
HAV28_02225-MONOMER,,,LI(4) AND mn2(1),
HAV28_02225-MONOMER,,,LI(4) AND cobalt2(1),
HAV28_02225-MONOMER,,,LI(4) AND zn2(1),
HAV28_02225-MONOMER,,,LI(4) AND cd2(1),
HAV28_02225-MONOMER,,,LI(4) AND ni2(1),
HAV28_02225-MONOMER,,,LI(4) AND ca2(1),
HAV28_02225-MONOMER,,,na1(4) AND mg2(1),
HAV28_02225-MONOMER,,,na1(4) AND mn2(1),
HAV28_02225-MONOMER,,,na1(4) AND cobalt2(1),
HAV28_02225-MONOMER,,,na1(4) AND zn2(1),
HAV28_02225-MONOMER,,,na1(4) AND cd2(1),
HAV28_02225-MONOMER,,,na1(4) AND ni2(1),
HAV28_02225-MONOMER,,,na1(4) AND ca2(1),
HAV28_02235-MONOMER,,,thmpp(1) AND mn2(1) AND mg2(1),
HAV28_02330-MONOMER,,,fad(1),
HAV28_02395-MONOMER,,,mg2(1),
HAV28_02455-MONOMER,,,mg2(1),
HAV28_02505-MONOMER,,,mg2(1),
HAV28_02540-MONOMER,,,mg2(2),
HAV28_02550-MONOMER,,,adocbl(1),
HAV28_02550-MONOMER,,,4fe4s(2),
HAV28_02575-MONOMER,,,mg2(2),
HAV28_02605-MONOMER,,,mg2(1),
HAV28_02695-MONOMER,,,mg2(1),
HAV28_02695-MONOMER,,,mn2(1),
HAV28_02935-MONOMER,,,mg2(1),
HAV28_03010-MONOMER,,,mg2(1) AND pydx5p(4),
HAV28_03225-MONOMER,,,zn2(2),
HAV28_03240-MONOMER,,,nadph(1) AND nadh(1) AND fad(1) AND cobalt2(1),
HAV28_03310-MONOMER,,,mg2(1),
HAV28_03340-MONOMER,,,mg2(1) AND cu(1) AND fad(1),
HAV28_03595-MONOMER,,,mg2(1),
HAV28_03615-MONOMER,,,mg2(1),
HAV28_03790-MONOMER,,,mg2(1) AND pi(1),
HAV28_03790-MONOMER,,,mn2(1) AND pi(1),
HAV28_03800-MONOMER,,,mg2(1),
HAV28_04120-MONOMER,,,mg2(1),
HAV28_04155-MONOMER,,,mg2(1),
HAV28_04270-MONOMER,,,fad(1) AND pheme(1),
HAV28_04300-MONOMER,,,mg2(1),
HAV28_04300-MONOMER,,,ca2(1),
HAV28_04335-MONOMER,,,mg2(1),
HAV28_04395-MONOMER,,,zn2(6),
HAV28_04420-MONOMER,,,mg2(1),
HAV28_04440-MONOMER,,,pydx5p(2),
HAV28_04445-MONOMER,,,fe2(1),
HAV28_04445-MONOMER,,,fe2(2),
HAV28_04475-MONOMER,,,mg2(1),
HAV28_04475-MONOMER,,,mn2(1),
HAV28_04475-MONOMER,,,ca2(1),
HAV28_04480-MONOMER,,,4fe4s(1),
HAV28_04495-MONOMER,,,mn2(1),
HAV28_04500-MONOMER,,,mg2(4),
HAV28_05105-MONOMER,,,mn2(1),
HAV28_05155-MONOMER,,,mg2(1),
HAV28_05205-MONOMER,,,mn2(1),
HAV28_05210-MONOMER,,,pydx5p(1),
HAV28_05255-MONOMER,,,mg2(1),
HAV28_05270-MONOMER,,,zn2(1),
HAV28_05305-MONOMER,,,4fe4s(1),
HAV28_05515-MONOMER,,,mg2(1),
HAV28_05535-MONOMER,,,zn2(2),
HAV28_05545-MONOMER,,,mg2(1),
HAV28_05610-MONOMER,,,mg2(1),
HAV28_05670-MONOMER,,,Oxidized(1),
HAV28_05680-MONOMER,,,pydx5p(1),
HAV28_05880-MONOMER,,,mg2(1),
HAV28_05885-MONOMER,,,mg2(1),
HAV28_05970-MONOMER,,,zn2(2),
HAV28_05975-MONOMER,,,zn2(1) AND cobalt2(1),
HAV28_05995-MONOMER,,,pydx5p(1),
HAV28_06025-MONOMER,,,fe2(2),
HAV28_06050-MONOMER,,,mg2(1),
HAV28_06055-MONOMER,,,mg2(1) AND k(1),
HAV28_06060-MONOMER,,,mn2(1),
HAV28_06060-MONOMER,,,cobalt2(1),
HAV28_06060-MONOMER,,,mg2(1),
HAV28_06120-MONOMER,,,mg2(1),
HAV28_06125-MONOMER,,,mg2(4),
HAV28_06135-MONOMER,,,mg2(1),
HAV28_06135-MONOMER,,,mn2(1),
HAV28_06135-MONOMER,,,cobalt2(1),
HAV28_06145-MONOMER,,,zn2(1),
HAV28_06155-MONOMER,,,mn2(1),
HAV28_06165-MONOMER,,,cobalt2(1),
HAV28_06240-MONOMER,,,cd2(1) AND zn2(1) AND mg2(1) AND mn2(1) AND cobalt2(1),
HAV28_06465-MONOMER,,,4fe4s(1),
HAV28_06540-MONOMER,,,fad(1),
HAV28_06625-MONOMER,,,pydx5p(1),
HAV28_06645-MONOMER,,,mg2(5),
HAV28_06780-MONOMER,,,pydx5p(2),
HAV28_06905-MONOMER,,,mg2(1),
HAV28_07265-MONOMER,,,pydx5p(1),
HAV28_07300-MONOMER,,,zn2(4),
HAV28_07880-MONOMER,,,mg2(1) AND k(1),
HAV28_07880-MONOMER,,,mn2(1) AND k(1),
HAV28_07900-MONOMER,,,mg2(1) AND thmpp(1) AND fad(1),
HAV28_07990-MONOMER,,,zn2(1),
HAV28_08025-MONOMER,,,mg2(1),
HAV28_08070-MONOMER,,,mg2(1),
HAV28_08070-MONOMER,,,mn2(1),
HAV28_08080-MONOMER,,,4fe4s(1),
HAV28_08175-MONOMER,,,Oxidized(1),
HAV28_08185-MONOMER,,,Oxidized(1),
HAV28_08570-MONOMER,,,zn2(1),
HAV28_08590-MONOMER,,,pydx5p(1),
HAV28_08815-MONOMER,,,mn2(2),
HAV28_08825-MONOMER,,,ca2(1) AND pqq(1),
HAV28_08970-MONOMER,,,mg2(1),
HAV28_08970-MONOMER,,,mn2(1),
HAV28_09065-MONOMER,,,mg2(1),
HAV28_09465-MONOMER,,,zn2(1) AND cbl1(1),
HAV28_09575-MONOMER,,,pheme(1),
HAV28_09805-MONOMER,,,pydx5p(1),
HAV28_09955-MONOMER,,,fad(1),
HAV28_10785-MONOMER,,,mg2(1),
HAV28_10930-MONOMER,,,cu2(1),
HAV28_11180-MONOMER,,,zn2(1),
HAV28_11195-MONOMER,,,pydx5p(6),
HAV28_11195-MONOMER,,,pydx5p(1),
HAV28_11255-MONOMER,,,mg2(1),
HAV28_11520-MONOMER,,,fe2(1),
HAV28_11575-MONOMER,,,pydx5p(1),
HAV28_12100-MONOMER,,,mg2(1),
HAV28_12375-MONOMER,,,nadp(1),
HAV28_13090-MONOMER,,,nad(1),
HAV28_13155-MONOMER,,,pydx5p(1),
HAV28_13165-MONOMER,,,nad(1),
HAV28_13220-MONOMER,,,mg2(1),
HAV28_13220-MONOMER,,,mn2(1),
HAV28_13625-MONOMER,,,zn2(1),
HAV28_14125-MONOMER,,,mn2(1),
HAV28_14125-MONOMER,,,2fe2s(1) AND mn2(1),
HAV28_14125-MONOMER,,,4fe4s(1) AND mn2(1),
HAV28_14155-MONOMER,,,fe2(1) AND zn2(1),
HAV28_14155-MONOMER,,,mn2(1) AND zn2(1),
HAV28_14155-MONOMER,,,cobalt2(1) AND zn2(1),
HAV28_14350-MONOMER,,,ni2(1),
HAV28_14505-MONOMER,,,mg2(1),
HAV28_14840-MONOMER,,,zn2(1),
HAV28_14875-MONOMER,,,k(1) AND mg2(1),
HAV28_15075-MONOMER,,,fad(1),
HAV28_15450-MONOMER,,,mg2(1),
HAV28_15505-MONOMER,,,mn2(1),
HAV28_15505-MONOMER,,,mg2(1),
