ZMO0003	b4160	39.394	33	20	0	40	72	16	48	3.0	25.4
ZMO0003	b2610	33.333	33	22	0	39	71	102	134	3.0	25.4
ZMO0003	b2552	26.582	79	34	1	72	150	213	267	3.7	25.4
ZMO0003	b3479	30.435	69	43	2	31	96	23	89	4.2	25.0
ZMO0003	b3355	28.947	38	27	0	39	76	7	44	4.4	25.0
ZMO0003	b0914	33.333	42	27	1	37	78	369	409	4.5	25.0
ZMO0003	b0955	62.500	16	6	0	56	71	45	60	4.7	25.0
ZMO0003	b4485	33.333	36	24	0	35	70	33	68	5.3	25.0
ZMO0003	b3621	23.529	119	68	3	100	196	201	318	5.6	24.6
ZMO0003	b3323	25.455	55	30	1	44	87	26	80	5.8	24.6
ZMO0003	b2211	39.024	41	24	1	36	76	348	387	6.6	24.6
ZMO0003	b0103	57.895	19	8	0	39	57	4	22	7.1	24.3
ZMO0003	b3205	34.545	55	28	2	38	92	2	48	8.3	24.3
ZMO0003	b3403	55.000	20	9	0	35	54	239	258	8.5	24.3
ZMO0003	b4035	52.632	19	9	0	35	53	27	45	8.8	24.3
ZMO0003	b3700	39.474	38	22	1	41	78	27	63	9.0	23.9
ZMO0003	b2231	22.727	66	44	1	11	76	624	682	9.4	24.3
ZMO0003	b0199	32.609	46	30	1	31	76	25	69	9.4	23.9
ZMO0004	b2751	78.481	474	102	0	3	476	2	475	0.0	776
ZMO0004	b3980	27.950	322	182	13	21	325	5	293	1.50e-18	84.3
ZMO0004	b3339	27.950	322	182	13	21	325	5	293	1.53e-18	84.3
ZMO0004	b3590	36.283	113	69	2	83	192	25	137	5.24e-13	67.8
ZMO0004	b2569	26.797	153	88	3	26	173	2	135	1.52e-09	57.0
ZMO0004	b3871	30.882	136	76	3	37	172	14	131	5.95e-07	48.5
ZMO0004	b4375	29.213	89	62	1	84	172	58	145	6.32e-06	45.4
ZMO0004	b3168	38.596	57	35	0	93	149	423	479	2.83e-05	43.5
ZMO0004	b3340	32.075	106	64	3	74	172	41	145	0.001	38.5
ZMO0004	b2511	25.461	271	144	13	29	283	203	431	0.41	30.0
ZMO0004	b2511	27.419	62	37	1	93	146	35	96	6.8	25.8
ZMO0004	b0471	24.590	61	46	0	27	87	40	100	0.82	27.3
ZMO0004	b0330	29.412	51	36	0	211	261	321	371	1.9	27.7
ZMO0004	b3961	66.667	15	5	0	400	414	160	174	2.7	26.9
ZMO0004	b1920	39.394	33	20	0	6	38	70	102	4.4	26.2
ZMO0004	b3615	26.786	56	38	1	285	337	80	135	4.4	26.6
ZMO0004	b2342	40.000	30	18	0	265	294	115	144	5.9	26.2
ZMO0005	b2752	90.066	302	30	0	1	302	1	302	0.0	575
ZMO0005	b2762	25.926	189	104	5	28	209	46	205	2.98e-10	56.2
ZMO0005	b1344	21.395	215	136	6	26	228	37	230	0.071	31.2
ZMO0005	b1269	30.357	56	38	1	184	239	224	278	0.93	27.7
ZMO0005	b3558	34.694	49	25	2	27	70	148	194	1.0	27.7
ZMO0005	b1220	26.852	108	66	5	51	151	4	105	2.1	26.9
ZMO0005	b0622	27.273	44	29	1	120	160	65	108	2.2	26.2
ZMO0005	b3389	32.653	49	29	1	196	244	36	80	2.2	26.6
ZMO0005	b4258	23.750	80	47	2	64	133	627	702	3.6	26.2
ZMO0006	b3368	51.641	457	219	2	1	456	1	456	4.30e-164	468
ZMO0006	b3146	24.444	135	93	4	210	342	8	135	0.027	33.5
ZMO0006	b2892	25.287	87	64	1	325	410	75	161	2.3	27.3
ZMO0006	b1617	30.380	79	48	3	182	260	464	535	3.4	26.9
ZMO0006	b0729	45.833	24	13	0	423	446	189	212	3.9	26.6
ZMO0006	b2918	38.462	26	16	0	49	74	266	291	4.4	26.6
ZMO0006	b2542	28.302	53	33	1	348	400	324	371	5.3	26.2
ZMO0006	b0844	32.353	34	23	0	305	338	212	245	5.5	26.2
ZMO0006	b0184	35.417	48	30	1	213	259	125	172	5.9	26.2
ZMO0006	b1272	30.303	66	44	1	278	341	121	186	6.0	26.2
ZMO0006	b0121	34.146	41	26	1	1	40	67	107	6.8	25.8
ZMO0006	b0507	50.000	22	11	0	12	33	204	225	7.1	25.8
ZMO0007	b2762	75.820	244	59	0	1	244	1	244	2.36e-140	390
ZMO0007	b2752	29.752	121	74	2	49	165	31	144	2.94e-07	47.4
ZMO0007	b0602	21.491	228	121	8	32	209	15	234	0.16	29.6
ZMO0007	b2360	35.211	71	36	4	83	151	36	98	1.0	27.3
ZMO0007	b3706	25.166	151	97	4	20	167	124	261	1.2	27.3
ZMO0007	b3052	29.592	98	59	5	35	131	135	223	2.0	26.6
ZMO0007	b2470	38.710	31	19	0	121	151	807	837	2.1	26.6
ZMO0007	b4049	38.095	21	13	0	175	195	11	31	2.3	26.2
ZMO0007	b3097	29.412	34	24	0	129	162	39	72	3.5	25.0
ZMO0007	b4322	21.667	60	41	2	139	196	66	121	7.0	24.6
ZMO0007	b0036	26.882	93	42	3	12	90	146	226	7.4	24.6
ZMO0008	b2763	71.930	570	160	0	1	570	1	570	0.0	901
ZMO0008	b3365	33.333	60	38	1	85	144	570	627	0.023	34.3
ZMO0008	b3365	18.987	158	115	5	391	543	596	745	0.71	29.6
ZMO0008	b1276	25.000	124	66	5	400	496	329	452	1.7	28.5
ZMO0008	b3938	34.615	78	37	4	19	96	40	103	2.0	26.6
ZMO0008	b0835	35.556	45	22	1	440	484	17	54	2.6	27.7
ZMO0008	b3177	31.250	48	32	1	250	296	45	92	3.6	26.9
ZMO0009	b2764	65.997	597	195	3	10	606	11	599	0.0	818
ZMO0009	b3742	28.378	148	97	5	68	210	4	147	3.55e-08	50.1
ZMO0009	b2790	27.027	148	99	3	68	209	4	148	8.74e-08	48.9
ZMO0009	b2206	26.606	109	67	3	52	148	698	805	0.85	29.3
ZMO0009	b2552	23.596	178	112	7	416	580	217	383	1.0	28.9
ZMO0009	b3844	26.744	86	53	4	392	477	47	122	2.8	27.3
ZMO0009	b0184	38.235	34	21	0	100	133	816	849	3.4	27.3
ZMO0009	b2794	29.032	62	34	2	82	133	172	233	4.6	26.6
ZMO0009	b4055	30.303	99	52	4	405	487	110	207	5.5	26.2
ZMO0009	b3478	44.000	25	14	0	431	455	167	191	7.1	26.2
ZMO0009	b3961	34.146	41	27	0	286	326	170	210	7.5	26.2
ZMO0009	b2165	30.000	50	35	0	292	341	76	125	8.0	25.8
ZMO0010	b3085	31.081	74	45	2	152	225	81	148	4.81e-05	39.7
ZMO0010	b0727	32.558	86	50	3	34	115	268	349	0.16	29.6
ZMO0010	b1513	35.000	40	24	1	150	187	290	329	0.61	28.1
ZMO0010	b2086	27.586	58	34	2	52	109	247	296	1.7	26.6
ZMO0010	b2383	34.615	26	17	0	106	131	585	610	3.3	25.8
ZMO0010	b4472	27.869	61	42	1	78	138	836	894	3.6	25.8
ZMO0010	b0031	29.630	54	38	0	81	134	141	194	4.6	25.0
ZMO0010	b0916	30.556	36	25	0	192	227	164	199	5.8	25.0
ZMO0010	b3053	32.500	40	27	0	20	59	595	634	6.7	25.0
ZMO0010	b0767	39.130	23	14	0	19	41	54	76	7.7	24.6
ZMO0010	b1680	25.676	74	42	2	114	184	58	121	7.9	24.6
ZMO0011	b2271	28.205	39	28	0	39	77	58	96	3.6	25.0
ZMO0011	b1175	25.275	91	53	3	92	172	177	262	5.1	24.6
ZMO0012	b2955	38.961	385	203	9	18	388	6	372	3.36e-75	235
ZMO0012	b3867	25.000	392	273	7	18	393	52	438	1.35e-28	113
ZMO0012	b3211	20.430	186	135	4	32	212	45	222	4.56e-04	38.5
ZMO0012	b2368	30.000	60	32	2	298	357	304	353	4.0	26.2
ZMO0012	b0628	31.429	35	22	1	27	59	93	127	4.7	26.2
ZMO0012	b1337	29.730	74	50	2	76	148	148	220	5.5	25.8
ZMO0012	b0106	41.818	55	31	1	311	364	38	92	5.9	25.8
ZMO0012	b1859	27.193	114	61	5	52	144	83	195	6.4	25.4
ZMO0012	b0363	41.379	29	17	0	74	102	360	388	8.2	25.4
ZMO0012	b0871	29.825	57	39	1	73	128	254	310	9.5	25.0
ZMO0013	b2954	42.051	195	104	4	17	206	3	193	4.01e-38	127
ZMO0013	b0228	36.111	36	23	0	74	109	122	157	3.6	25.0
ZMO0013	b1076	28.125	64	45	1	16	79	90	152	4.5	25.0
ZMO0013	b0522	31.707	41	28	0	23	63	244	284	4.9	25.0
ZMO0013	b1572	44.118	34	16	1	108	138	2	35	5.6	22.7
ZMO0013	b1670	36.111	36	23	0	172	207	86	121	7.2	24.3
ZMO0013	b4187	21.127	71	46	2	65	129	417	483	7.7	24.3
ZMO0014	b3643	62.201	209	79	0	1	209	1	209	1.89e-94	273
ZMO0014	b3164	25.532	141	95	4	2	137	315	450	2.39e-04	38.9
ZMO0014	b4016	35.714	70	38	1	3	65	216	285	0.017	33.1
ZMO0014	b0069	32.353	68	44	2	56	122	375	441	0.34	28.9
ZMO0014	b3531	55.000	20	9	0	38	57	84	103	1.1	26.9
ZMO0014	b1646	34.921	63	38	3	7	67	53	114	2.4	25.8
ZMO0014	b1219	61.111	18	7	0	204	221	8	25	4.3	24.6
ZMO0015	b4159	31.579	57	37	1	245	299	110	166	0.91	28.5
ZMO0015	b0808	38.462	52	25	3	248	295	634	682	0.99	28.1
ZMO0015	b0113	43.478	46	22	3	19	62	22	65	1.8	26.9
ZMO0015	b4043	26.415	53	39	0	9	61	4	56	5.9	25.4
ZMO0016	b2614	37.410	139	83	3	47	184	62	197	2.17e-24	92.0
ZMO0016	b2237	18.919	74	54	2	80	152	110	178	4.2	24.6
ZMO0016	b1883	36.111	36	21	1	153	186	183	218	7.1	24.3
ZMO0016	b2785	24.359	78	57	2	1	78	54	129	8.6	23.9
ZMO0017	b3289	32.353	442	251	14	48	461	7	428	2.05e-47	166
ZMO0017	b1835	31.395	258	140	9	215	457	71	306	5.09e-25	104
ZMO0017	b1519	26.389	72	45	3	275	343	35	101	3.4	26.6
ZMO0017	b1661	25.000	148	81	8	172	311	7	132	4.5	26.6
ZMO0017	b1267	31.111	45	17	1	348	392	2	32	4.9	25.8
ZMO0017	b3415	34.146	41	26	1	60	99	37	77	5.3	26.2
ZMO0017	b2806	48.000	25	13	0	276	300	216	240	6.6	25.8
ZMO0017	b3688	44.444	27	15	0	12	38	80	106	8.3	24.6
ZMO0017	b4400	31.707	41	22	1	250	290	187	221	8.7	25.4
ZMO0018	b3386	61.809	199	75	1	6	203	5	203	5.90e-85	248
ZMO0018	b4085	37.264	212	131	2	7	217	3	213	7.34e-49	157
ZMO0018	b4301	34.826	201	127	1	6	206	2	198	9.24e-33	115
ZMO0018	b4167	31.579	38	26	0	126	163	311	348	0.036	31.6
ZMO0018	b2761	35.088	57	33	2	101	157	708	760	0.69	27.7
ZMO0018	b3779	40.741	27	16	0	152	178	230	256	1.2	26.9
ZMO0018	b1090	41.379	29	16	1	34	62	6	33	1.8	26.2
ZMO0018	b2255	34.483	29	19	0	106	134	474	502	3.2	25.8
ZMO0018	b0270	42.857	28	16	0	99	126	313	340	8.7	24.3
ZMO0018	b2233	37.143	35	15	1	160	194	615	642	8.9	24.3
ZMO0019	b0099	34.211	38	23	1	11	46	92	129	1.8	26.9
ZMO0019	b1062	25.287	87	55	3	157	236	32	115	3.4	27.3
ZMO0019	b4382	25.641	78	50	1	353	430	174	243	4.7	26.9
ZMO0019	b4348	41.379	29	17	0	444	472	273	301	4.8	26.9
ZMO0019	b3991	31.818	44	30	0	354	397	169	212	8.4	25.8
ZMO0019	b4186	33.333	30	20	0	24	53	144	173	8.9	25.8
ZMO0019	b3403	32.558	43	29	0	298	340	310	352	9.1	25.8
ZMO0020	b0308	27.723	101	64	3	102	194	130	229	3.18e-04	37.4
ZMO0020	b0307	30.435	92	54	4	95	177	195	285	0.001	36.2
ZMO0020	b4291	25.806	62	43	1	126	184	659	720	0.26	28.9
ZMO0020	b2270	24.419	86	65	0	98	183	434	519	0.53	27.7
ZMO0020	b0469	37.838	37	23	0	17	53	114	150	4.5	24.6
ZMO0021	b0307	38.182	440	251	6	55	479	38	471	4.39e-106	321
ZMO0021	b4467	21.951	123	82	4	325	440	25	140	0.042	33.1
ZMO0021	b4153	29.487	78	36	4	325	389	149	220	0.18	30.8
ZMO0021	b2243	45.161	31	16	1	325	355	9	38	0.49	29.6
ZMO0021	b3705	34.426	61	38	1	198	258	136	194	0.55	29.6
ZMO0021	b1629	25.243	103	47	4	325	420	377	456	1.1	28.5
ZMO0021	b4334	25.000	132	81	6	63	184	42	165	1.1	28.1
ZMO0021	b2720	27.500	80	39	5	324	399	39	103	1.2	27.7
ZMO0021	b2489	30.000	50	34	1	428	477	201	249	1.5	27.7
ZMO0021	b2840	36.765	68	33	4	195	255	41	105	2.7	26.9
ZMO0021	b2205	38.710	31	14	1	325	350	61	91	2.9	26.9
ZMO0021	b1674	47.619	21	11	0	316	336	174	194	6.5	25.8
ZMO0021	b4079	30.508	59	35	3	33	85	464	522	6.9	26.2
ZMO0021	b1973	38.710	31	18	1	287	317	163	192	7.8	25.4
ZMO0021	b2615	25.000	56	42	0	196	251	51	106	8.4	25.4
ZMO0022	b0306	32.794	247	150	4	1	242	1	236	2.20e-36	125
ZMO0022	b2243	25.333	225	146	8	2	218	162	372	2.94e-13	65.5
ZMO0022	b4467	20.870	230	158	6	2	221	169	384	2.03e-06	45.1
ZMO0022	b2827	40.000	25	15	0	210	234	153	177	3.8	25.4
ZMO0022	b3366	22.388	67	49	1	9	75	8	71	8.5	23.5
ZMO0023	b0889	25.000	160	112	2	2	157	6	161	8.15e-15	65.1
ZMO0023	b0447	22.000	150	117	0	8	157	2	151	5.03e-12	57.4
ZMO0023	b3743	25.180	139	102	1	8	146	6	142	1.34e-06	42.7
ZMO0023	b1642	27.660	94	62	4	27	116	49	140	0.15	28.1
ZMO0023	b0550	31.915	47	28	1	25	71	63	105	0.72	26.2
ZMO0023	b2535	40.000	45	21	1	112	156	21	59	0.87	26.6
ZMO0023	b3002	35.088	57	25	3	61	113	100	148	2.6	24.6
ZMO0023	b4263	32.500	40	27	0	13	52	155	194	3.5	24.6
ZMO0023	b2101	22.115	104	74	2	18	114	40	143	3.7	24.6
ZMO0023	b2492	20.370	54	40	1	95	145	58	111	4.3	24.3
ZMO0023	b1188	38.710	31	17	1	1	29	247	277	6.8	23.9
ZMO0023	b0465	55.556	18	8	0	74	91	1091	1108	6.9	23.9
ZMO0023	b0676	25.610	82	59	1	14	93	22	103	8.4	23.5
ZMO0023	b2921	40.000	20	12	0	31	50	25	44	9.1	23.5
ZMO0025	b4210	30.556	324	187	11	9	306	1	312	1.99e-30	114
ZMO0025	b0813	23.377	154	100	5	157	306	147	286	0.88	27.7
ZMO0025	b1691	30.508	59	27	1	126	170	295	353	3.0	26.2
ZMO0025	b3955	30.769	91	48	6	203	291	98	175	9.2	24.6
ZMO0026	b0644	34.701	268	172	2	48	314	20	285	9.53e-43	147
ZMO0026	b0644	35.385	260	166	1	44	303	53	310	8.14e-40	139
ZMO0026	b0644	29.365	126	83	2	8	127	189	314	3.34e-05	41.6
ZMO0026	b0647	28.652	178	116	2	1	167	1	178	2.67e-18	78.2
ZMO0026	b0647	34.959	123	78	2	191	312	58	179	3.93e-16	72.4
ZMO0026	b0647	35.714	112	71	1	83	193	57	168	1.18e-14	68.2
ZMO0026	b0647	35.398	113	72	1	119	230	57	169	1.73e-12	62.0
ZMO0026	b0647	31.858	113	76	1	155	266	57	169	4.86e-10	55.1
ZMO0026	b0647	32.584	89	59	1	227	314	57	145	7.60e-09	51.6
ZMO0026	b4078	26.639	244	145	9	1	235	1	219	2.61e-08	50.4
ZMO0026	b4078	25.000	152	103	4	154	300	28	173	4.14e-04	38.1
ZMO0026	b4078	29.688	64	41	1	252	315	18	77	4.0	25.8
ZMO0026	b0136	24.031	129	85	4	1	125	9	128	0.004	34.7
ZMO0026	b3596	23.529	119	73	3	22	131	26	135	0.023	32.0
ZMO0026	b3596	25.000	124	81	5	156	275	20	135	0.71	27.7
ZMO0026	b3564	33.333	66	37	2	41	104	310	370	0.37	29.3
ZMO0026	b2244	25.000	72	49	2	14	85	76	142	0.99	27.7
ZMO0026	b1766	28.000	100	61	4	153	247	248	341	2.1	26.9
ZMO0026	b4268	33.333	24	16	0	137	160	46	69	2.3	26.2
ZMO0026	b0428	32.432	37	25	0	42	78	147	183	2.5	26.6
ZMO0026	b4216	34.286	35	23	0	1	35	3	37	3.6	25.8
ZMO0026	b0695	40.741	27	16	0	88	114	804	830	3.8	26.2
ZMO0026	b4106	35.294	34	22	0	254	287	119	152	4.0	25.8
ZMO0026	b2167	25.410	122	86	3	167	286	362	480	6.0	25.4
ZMO0026	b1927	27.273	33	24	0	188	220	277	309	6.6	25.4
ZMO0026	b3416	30.909	55	36	1	170	222	59	113	7.8	25.0
ZMO0027	b4006	53.604	541	221	10	6	534	7	529	0.0	540
ZMO0027	b2024	32.500	40	27	0	490	529	64	103	1.5	27.7
ZMO0027	b0033	42.857	42	22	1	9	48	945	986	6.5	26.2
ZMO0027	b1809	24.359	78	59	0	15	92	32	109	6.6	25.0
ZMO0027	b0475	33.333	48	28	1	101	144	122	169	8.9	25.8
ZMO0028	b4351	37.061	313	178	8	1	304	1	303	4.03e-57	183
ZMO0028	b3734	31.868	91	56	2	172	262	153	237	0.053	32.0
ZMO0028	b0779	29.752	121	70	6	135	249	251	362	0.18	30.4
ZMO0028	b3442	29.670	91	58	4	157	242	165	254	0.29	29.6
ZMO0028	b3722	40.541	37	19	1	191	227	534	567	2.8	26.6
ZMO0028	b2698	26.415	53	39	0	88	140	40	92	4.3	25.4
ZMO0028	b4131	24.074	54	41	0	250	303	503	556	7.1	25.4
ZMO0028	b3509	44.444	18	10	0	101	118	77	94	8.8	23.9
ZMO0029	b0644	34.106	302	192	5	296	595	17	313	9.74e-36	134
ZMO0029	b0644	29.137	278	194	2	39	316	13	287	7.49e-26	105
ZMO0029	b0644	29.767	215	147	1	42	256	89	299	9.88e-22	93.6
ZMO0029	b0644	33.880	183	118	2	57	238	138	318	1.42e-21	93.2
ZMO0029	b0644	36.076	158	93	4	449	603	25	177	1.88e-11	62.4
ZMO0029	b0647	30.081	123	85	1	83	204	57	179	2.72e-13	65.9
ZMO0029	b0647	36.792	106	66	1	407	511	57	162	2.94e-13	65.5
ZMO0029	b0647	32.000	125	84	1	46	170	58	181	6.39e-12	61.6
ZMO0029	b0647	28.931	159	87	4	310	465	17	152	1.80e-11	60.5
ZMO0029	b0647	32.520	123	82	1	189	310	55	177	2.93e-11	59.7
ZMO0029	b0647	33.071	127	83	2	225	349	55	181	3.92e-10	56.6
ZMO0029	b0647	28.926	121	85	1	159	278	61	181	1.34e-09	55.1
ZMO0029	b0647	33.835	133	85	2	429	560	45	175	2.54e-09	54.3
ZMO0029	b0647	31.967	122	81	2	483	603	61	181	1.15e-08	52.4
ZMO0029	b0647	27.559	127	91	1	117	242	55	181	1.35e-07	48.9
ZMO0029	b0647	28.090	89	64	0	370	458	93	181	2.23e-05	42.4
ZMO0029	b0647	24.390	164	85	3	261	422	55	181	0.033	33.1
ZMO0029	b4078	31.551	187	112	7	372	549	30	209	2.64e-10	57.8
ZMO0029	b4078	28.061	196	125	6	44	231	28	215	6.32e-10	56.6
ZMO0029	b4078	25.773	194	132	5	80	266	26	214	4.67e-07	48.1
ZMO0029	b4078	27.136	199	128	8	150	338	24	215	4.70e-06	45.1
ZMO0029	b4078	22.439	205	112	6	323	519	50	215	1.31e-04	40.8
ZMO0029	b3596	28.571	70	48	1	540	607	73	142	0.016	33.5
ZMO0029	b3596	24.419	86	55	3	123	203	55	135	0.039	32.3
ZMO0029	b3596	36.364	55	32	1	182	236	42	93	0.068	31.6
ZMO0029	b3596	23.810	105	70	4	331	432	48	145	8.5	25.4
ZMO0029	b0239	33.333	60	37	2	354	413	62	118	2.2	28.1
ZMO0029	b1868	30.769	26	18	0	279	304	200	225	2.5	27.7
ZMO0029	b3725	26.786	56	32	1	540	595	204	250	5.5	26.6
ZMO0029	b2675	25.664	113	71	3	383	487	112	219	6.8	26.6
ZMO0029	b2903	30.556	36	25	0	358	393	177	212	7.9	26.2
ZMO0029	b3035	29.268	41	29	0	370	410	297	337	9.4	25.8
ZMO0030	b0187	25.000	136	86	6	1	130	1	126	0.34	26.9
ZMO0030	b0951	27.632	76	44	3	64	135	317	385	0.89	26.2
ZMO0030	b4253	20.536	112	74	2	13	124	48	144	2.1	25.0
ZMO0030	b3813	25.714	70	35	3	17	86	138	190	3.0	24.6
ZMO0030	b4350	33.333	45	27	1	15	56	425	469	3.7	24.3
ZMO0030	b2163	34.375	32	21	0	73	104	2	33	4.3	23.9
ZMO0030	b4088	33.333	30	20	0	55	84	121	150	5.7	23.5
ZMO0030	b0695	35.294	34	22	0	68	101	165	198	6.9	23.5
ZMO0030	b1642	28.889	45	27	1	55	94	23	67	9.1	22.7
ZMO0030	b3778	31.579	38	26	0	26	63	238	275	9.9	23.1
ZMO0031	b1102	22.222	198	125	8	5	186	50	234	1.48e-05	45.1
ZMO0031	b2155	24.342	152	96	5	9	150	28	170	1.69e-05	44.7
ZMO0031	b0805	37.255	51	30	1	90	140	129	177	0.009	36.2
ZMO0031	b3966	29.448	163	91	7	29	178	39	190	0.011	35.8
ZMO0031	b0584	27.957	93	59	3	110	194	141	233	0.063	33.5
ZMO0031	b0150	22.481	129	91	3	16	141	68	190	0.097	32.7
ZMO0031	b0150	27.586	58	35	2	207	257	319	376	5.0	27.3
ZMO0031	b4291	22.297	148	97	6	2	136	106	248	0.27	31.2
ZMO0031	b1007	24.324	74	55	1	326	399	62	134	1.5	28.1
ZMO0031	b1322	33.333	51	28	1	663	707	57	107	1.6	28.5
ZMO0031	b2218	26.471	68	38	2	653	712	98	161	2.9	28.1
ZMO0031	b4350	21.368	117	85	2	388	504	625	734	4.7	27.3
ZMO0033	b1181	48.201	139	72	0	5	143	11	149	1.65e-44	140
ZMO0033	b1588	32.258	62	30	2	19	68	56	117	0.53	26.9
ZMO0033	b0778	39.286	28	16	1	63	89	183	210	4.7	23.9
ZMO0033	b0384	26.829	41	30	0	53	93	38	78	6.3	23.1
ZMO0035	b0318	36.986	73	37	2	83	148	127	197	1.92e-05	40.8
ZMO0035	b0318	23.158	95	72	1	88	182	32	125	0.004	33.9
ZMO0035	b0318	31.667	60	41	0	100	159	11	70	0.027	31.2
ZMO0035	b0318	34.043	47	31	0	73	119	155	201	0.26	28.5
ZMO0035	b3530	38.462	39	24	0	9	47	9	47	0.83	27.3
ZMO0035	b3429	23.684	114	78	4	94	200	342	453	1.4	26.6
ZMO0035	b0642	21.429	112	82	2	19	127	266	374	4.5	25.0
ZMO0035	b3506	30.645	62	29	3	13	60	71	132	5.8	24.3
ZMO0035	b4123	31.429	35	24	0	52	86	211	245	7.0	24.3
ZMO0035	b2770	36.842	19	12	0	89	107	126	144	8.0	23.9
ZMO0035	b2249	32.432	37	24	1	60	95	8	44	8.3	24.3
ZMO0036	b2049	24.638	69	43	2	29	93	161	224	0.44	26.6
ZMO0036	b2947	25.424	59	42	2	15	72	158	215	2.0	24.6
ZMO0036	b2217	30.000	50	34	1	4	52	46	95	3.4	23.9
ZMO0036	b4378	30.769	39	27	0	13	51	22	60	3.9	23.5
ZMO0036	b3400	34.615	26	17	0	24	49	52	77	4.2	23.1
ZMO0036	b2395	30.233	43	29	1	4	46	573	614	5.2	23.5
ZMO0036	b3635	54.545	22	9	1	81	102	104	124	6.1	23.1
ZMO0036	b3289	25.610	82	53	2	20	101	232	305	6.2	23.1
ZMO0036	b3187	29.091	55	36	1	26	77	241	295	8.0	22.7
ZMO0036	b3726	39.474	38	22	1	29	65	79	116	9.0	22.7
ZMO0036	b4068	41.667	24	14	0	75	98	11	34	9.5	21.9
ZMO0037	b3204	39.735	151	88	2	3	151	9	158	6.89e-35	116
ZMO0037	b0731	37.963	108	65	2	46	151	66	173	1.82e-19	80.9
ZMO0037	b3900	27.407	135	96	2	13	146	9	142	1.26e-11	56.2
ZMO0037	b3947	30.189	106	72	1	41	146	724	827	1.07e-09	52.8
ZMO0037	b2383	28.037	107	76	1	40	146	720	825	3.08e-09	51.6
ZMO0037	b4195	33.735	83	48	2	28	103	23	105	2.38e-06	42.0
