Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
FQ342_16100-MONOMER	Outer_Membrane	FQ342_16100()	Inner_Membrane	r
FQ342_26815-MONOMER	Inner_Membrane	FQ342_26815()	Inner_Membrane	r
FQ342_16585-MONOMER	Inner_Membrane	FQ342_16585()	Inner_Membrane	r
FQ342_20895-MONOMER	Inner_Membrane	FQ342_20895()	Inner_Membrane	r
CPLX_Kabcpp-0	Inner_Membrane	FQ342_20895()	Inner_Membrane	r
FQ342_19510-MONOMER	Inner_Membrane	FQ342_19510()	Inner_Membrane	r
FQ342_26135-MONOMER	Inner_Membrane	FQ342_26135()	Inner_Membrane	r
FQ342_11565-MONOMER	Inner_Membrane	FQ342_11565()	Inner_Membrane	r
CPLX_PIuabcpp-0	Inner_Membrane	FQ342_11565()	Inner_Membrane	r
FQ342_08700-MONOMER	Inner_Membrane	FQ342_08700()	Inner_Membrane	s
CPLX_MPTG-1	Inner_Membrane	FQ342_08700()	Inner_Membrane	s
FQ342_29950-MONOMER	Outer_Membrane	FQ342_29950()	Outer_Membrane	sb
FQ342_17740-MONOMER	Inner_Membrane	FQ342_17740()	Inner_Membrane	r
FQ342_12495-MONOMER	Inner_Membrane	FQ342_12495()	Inner_Membrane	r
CPLX_BUTSO3abcpp-0	Inner_Membrane	FQ342_12495()	Inner_Membrane	r
CPLX_rxn05620-2	Inner_Membrane	FQ342_12495()	Inner_Membrane	r
FQ342_12485-MONOMER	Inner_Membrane	FQ342_12485()	Periplasm	s
CPLX_BUTSO3abcpp-0	Inner_Membrane	FQ342_12485()	Periplasm	s
FQ342_17645-MONOMER	Inner_Membrane	FQ342_17645()	Inner_Membrane	r
FQ342_19475-MONOMER	Inner_Membrane	FQ342_19475()	Inner_Membrane	r
FQ342_20030-MONOMER	Inner_Membrane	FQ342_20030()	Inner_Membrane	r
FQ342_17550-MONOMER	Inner_Membrane	FQ342_17550()	Inner_Membrane	r
FQ342_14945-MONOMER	Inner_Membrane	FQ342_14945()	Inner_Membrane	r
FQ342_19290-MONOMER	Inner_Membrane	FQ342_19290()	Inner_Membrane	r
CPLX_GLCabcpp-0	Inner_Membrane	FQ342_19290()	Inner_Membrane	r
FQ342_29285-MONOMER	Inner_Membrane	FQ342_29285()	Periplasm	s
CPLX_GALURt2rpp-0	Inner_Membrane	FQ342_29285()	Periplasm	s
FQ342_29275-MONOMER	Inner_Membrane	FQ342_29275()	Inner_Membrane	r
CPLX_GALURt2rpp-0	Inner_Membrane	FQ342_29275()	Inner_Membrane	r
FQ342_08900-MONOMER	Inner_Membrane	FQ342_08900()	Inner_Membrane	p
CPLX_PROabcpp-0	Inner_Membrane	FQ342_08900()	Inner_Membrane	p
FQ342_29565-MONOMER	Inner_Membrane	FQ342_29565()	Periplasm	s
FQ342_05350-MONOMER	Periplasm	FQ342_05350()	Periplasm	s
FQ342_10400-MONOMER	Inner_Membrane	FQ342_10400()	Inner_Membrane	r
CPLX_THD2pp-0	Inner_Membrane	FQ342_10400()	Inner_Membrane	r
FQ342_10390-MONOMER	Inner_Membrane	FQ342_10390()	Inner_Membrane	r
CPLX_THD2pp-0	Inner_Membrane	FQ342_10390()	Inner_Membrane	r
FQ342_12560-MONOMER	Inner_Membrane	FQ342_12560()	Inner_Membrane	p
CPLX_PTRCabcpp-0	Inner_Membrane	FQ342_12560()	Inner_Membrane	p
CPLX_PTRCabcpp-1	Inner_Membrane	FQ342_12560()	Inner_Membrane	p
CPLX_PTRCabcpp-2	Inner_Membrane	FQ342_12560()	Inner_Membrane	p
CPLX_PTRCabcpp-3	Inner_Membrane	FQ342_12560()	Inner_Membrane	p
FQ342_12555-MONOMER	Inner_Membrane	FQ342_12555()	Inner_Membrane	r
CPLX_PTRCabcpp-0	Inner_Membrane	FQ342_12555()	Inner_Membrane	r
CPLX_PTRCabcpp-1	Inner_Membrane	FQ342_12555()	Inner_Membrane	r
CPLX_PTRCabcpp-2	Inner_Membrane	FQ342_12555()	Inner_Membrane	r
CPLX_PTRCabcpp-3	Inner_Membrane	FQ342_12555()	Inner_Membrane	r
FQ342_12540-MONOMER	Inner_Membrane	FQ342_12540()	Periplasm	s
CPLX_PTRCabcpp-1	Inner_Membrane	FQ342_12540()	Periplasm	s
FQ342_14635-MONOMER	Inner_Membrane	FQ342_14635()	Periplasm	s
FQ342_15865-MONOMER	Inner_Membrane	FQ342_15865()	Inner_Membrane	r
FQ342_19665-MONOMER	Periplasm	FQ342_19665()	Periplasm	s
FQ342_09170-MONOMER	Inner_Membrane	FQ342_09170()	Inner_Membrane	r
FQ342_22415-MONOMER	Periplasm	FQ342_22415()	Periplasm	s
FQ342_28070-MONOMER	Periplasm	FQ342_28070()	Periplasm	t
CPLX_CU1Opp-0	Periplasm	FQ342_28070()	Periplasm	t
FQ342_04350-MONOMER	Inner_Membrane	FQ342_04350()	Periplasm	s
CPLX_ILEabcpp-0	Inner_Membrane	FQ342_04350()	Periplasm	s
FQ342_21630-MONOMER	Inner_Membrane	FQ342_21630()	Inner_Membrane	r
FQ342_04420-MONOMER	Inner_Membrane	FQ342_04420()	Inner_Membrane	r
FQ342_06560-MONOMER	Inner_Membrane	FQ342_06560()	Inner_Membrane	r
CPLX_FRUptspp-0	Inner_Membrane	FQ342_06560()	Inner_Membrane	r
FQ342_10595-MONOMER	Inner_Membrane	FQ342_10595()	Inner_Membrane	r
CPLX_ZNabcpp-0	Inner_Membrane	FQ342_10595()	Inner_Membrane	r
FQ342_10580-MONOMER	Inner_Membrane	FQ342_10580()	Periplasm	s
CPLX_ZNabcpp-0	Inner_Membrane	FQ342_10580()	Periplasm	s
FQ342_31235-MONOMER	Outer_Membrane	FQ342_31235()	Outer_Membrane	sb
FQ342_08100-MONOMER	Periplasm	FQ342_08100()	Periplasm	t
FQ342_02430-MONOMER	Inner_Membrane	FQ342_02430()	Inner_Membrane	r
CPLX_PHEMEabcpp-0	Inner_Membrane	FQ342_02430()	Inner_Membrane	r
FQ342_02415-MONOMER	Inner_Membrane	FQ342_02415()	Periplasm	s
FQ342_02425-MONOMER	Inner_Membrane	FQ342_02425()	Inner_Membrane	p
CPLX_PHEMEabcpp-0	Inner_Membrane	FQ342_02425()	Inner_Membrane	p
FQ342_15900-MONOMER	Inner_Membrane	FQ342_15900()	Inner_Membrane	s
CPLX_MPTG-0	Inner_Membrane	FQ342_15900()	Inner_Membrane	s
FQ342_15025-MONOMER	Inner_Membrane	FQ342_15025()	Inner_Membrane	r
FQ342_22225-MONOMER	Inner_Membrane	FQ342_22225()	Inner_Membrane	r
FQ342_04475-MONOMER	Outer_Membrane	FQ342_04475()	Outer_Membrane	sb
FQ342_09215-MONOMER	Inner_Membrane	FQ342_09215()	Inner_Membrane	p
CPLX_LYSabcpp-0	Inner_Membrane	FQ342_09215()	Inner_Membrane	p
FQ342_08280-MONOMER	Inner_Membrane	FQ342_08280()	Inner_Membrane	r
FQ342_17870-MONOMER	Inner_Membrane	FQ342_17870()	Periplasm	s
CPLX_ASPabcpp-0	Inner_Membrane	FQ342_17870()	Periplasm	s
FQ342_17865-MONOMER	Inner_Membrane	FQ342_17865()	Inner_Membrane	r
CPLX_ASPabcpp-0	Inner_Membrane	FQ342_17865()	Inner_Membrane	r
FQ342_17860-MONOMER	Inner_Membrane	FQ342_17860()	Inner_Membrane	r
CPLX_ASPabcpp-0	Inner_Membrane	FQ342_17860()	Inner_Membrane	r
FQ342_06485-MONOMER	Inner_Membrane	FQ342_06485()	Inner_Membrane	r
CPLX_ALAALAabcpp-0	Inner_Membrane	FQ342_06485()	Inner_Membrane	r
CPLX_ALAALAabcpp-1	Inner_Membrane	FQ342_06485()	Inner_Membrane	r
CPLX_rxn05542-0	Inner_Membrane	FQ342_06485()	Inner_Membrane	r
FQ342_06480-MONOMER	Inner_Membrane	FQ342_06480()	Inner_Membrane	r
CPLX_ALAALAabcpp-0	Inner_Membrane	FQ342_06480()	Inner_Membrane	r
CPLX_ALAALAabcpp-1	Inner_Membrane	FQ342_06480()	Inner_Membrane	r
CPLX_rxn05542-0	Inner_Membrane	FQ342_06480()	Inner_Membrane	r
FQ342_06460-MONOMER	Inner_Membrane	FQ342_06460()	Periplasm	s
CPLX_ALAALAabcpp-1	Inner_Membrane	FQ342_06460()	Periplasm	s
FQ342_09510-MONOMER	Inner_Membrane	FQ342_09510()	Inner_Membrane	r
FQ342_16485-MONOMER	Inner_Membrane	FQ342_16485()	Inner_Membrane	r
FQ342_06520-MONOMER	Inner_Membrane	FQ342_06520()	Inner_Membrane	r
CPLX_PROabcpp-1	Inner_Membrane	FQ342_06520()	Inner_Membrane	r
FQ342_06515-MONOMER	Inner_Membrane	FQ342_06515()	Periplasm	s
FQ342_19200-MONOMER	Inner_Membrane	FQ342_19200()	Inner_Membrane	r
FQ342_20545-MONOMER	Inner_Membrane	FQ342_20545()	Inner_Membrane	r
FQ342_04195-MONOMER	Outer_Membrane	FQ342_04195()	Inner_Membrane	r
CPLX_CMtpp-0	Outer_Membrane	FQ342_04195()	Inner_Membrane	r
CPLX_MINCYCtpp-0	Outer_Membrane	FQ342_04195()	Inner_Membrane	r
FQ342_04270-MONOMER	Inner_Membrane	FQ342_04270()	Inner_Membrane	r
FQ342_20255-MONOMER	Inner_Membrane	FQ342_20255()	Inner_Membrane	r
FQ342_20060-MONOMER	Inner_Membrane	FQ342_20060()	Inner_Membrane	r
FQ342_24390-MONOMER	Inner_Membrane	FQ342_24390()	Periplasm	s
CPLX_FE3DHBZSabcpp-0	Inner_Membrane	FQ342_24390()	Periplasm	s
FQ342_24380-MONOMER	Inner_Membrane	FQ342_24380()	Inner_Membrane	p
CPLX_FE3DHBZSabcpp-0	Inner_Membrane	FQ342_24380()	Inner_Membrane	p
FQ342_24385-MONOMER	Inner_Membrane	FQ342_24385()	Inner_Membrane	r
CPLX_FE3DHBZSabcpp-0	Inner_Membrane	FQ342_24385()	Inner_Membrane	r
FQ342_18100-MONOMER	Inner_Membrane	FQ342_18100()	Inner_Membrane	r
FQ342_14965-MONOMER	Inner_Membrane	FQ342_14965()	Inner_Membrane	r
FQ342_01990-MONOMER	Inner_Membrane	FQ342_01990()	Inner_Membrane	r
FQ342_20990-MONOMER	Periplasm	FQ342_20990()	Periplasm	s
FQ342_05965-MONOMER	Inner_Membrane	FQ342_05965()	Inner_Membrane	r
FQ342_06545-MONOMER	Outer_Membrane	FQ342_06545()	Outer_Membrane	sb
FQ342_31690-MONOMER	Inner_Membrane	FQ342_31690()	Inner_Membrane	r
FQ342_04565-MONOMER	Inner_Membrane	FQ342_04565()	Inner_Membrane	p
FQ342_17560-MONOMER	Outer_Membrane	FQ342_17560()	Outer_Membrane	sb
FQ342_01945-MONOMER	Inner_Membrane	FQ342_01945()	Inner_Membrane	r
FQ342_13215-MONOMER	Outer_Membrane	FQ342_13215()	Outer_Membrane	pla
FQ342_15110-MONOMER	Inner_Membrane	FQ342_15110()	Inner_Membrane	r
FQ342_08435-MONOMER	Inner_Membrane	FQ342_08435()	Inner_Membrane	r
FQ342_12055-MONOMER	Inner_Membrane	FQ342_12055()	Inner_Membrane	r
FQ342_10620-MONOMER	Inner_Membrane	FQ342_10620()	Inner_Membrane	pa
CPLX_METabcpp-0	Inner_Membrane	FQ342_10620()	Inner_Membrane	pa
FQ342_09725-MONOMER	Inner_Membrane	FQ342_09725()	Inner_Membrane	r
CPLX_rxn05614-0	Inner_Membrane	FQ342_09725()	Inner_Membrane	r
FQ342_16855-MONOMER	Inner_Membrane	FQ342_16855()	Inner_Membrane	r
FQ342_05525-MONOMER	Inner_Membrane	FQ342_05525()	Inner_Membrane	r
CPLX_K2L4Aabctex-0	Inner_Membrane	FQ342_05525()	Inner_Membrane	r
FQ342_05520-MONOMER	Inner_Membrane	FQ342_05520()	Inner_Membrane	r
CPLX_K2L4Aabctex-0	Inner_Membrane	FQ342_05520()	Inner_Membrane	r
FQ342_06275-MONOMER	Inner_Membrane	FQ342_06275()	Periplasm	s
CPLX_K2L4Aabctex-0	Inner_Membrane	FQ342_06275()	Periplasm	s
FQ342_24295-MONOMER	Inner_Membrane	FQ342_24295()	Inner_Membrane	r
FQ342_06790-MONOMER	Inner_Membrane	FQ342_06790()	Inner_Membrane	r
FQ342_25480-MONOMER	Inner_Membrane	FQ342_25480()	Periplasm	s
CPLX_MOBDabcpp-0	Inner_Membrane	FQ342_25480()	Periplasm	s
FQ342_04125-MONOMER	Inner_Membrane	FQ342_04125()	Inner_Membrane	r
FQ342_21665-MONOMER	Inner_Membrane	FQ342_21665()	Inner_Membrane	p
FQ342_11215-MONOMER	Inner_Membrane	FQ342_11215()	Inner_Membrane	r
FQ342_16040-MONOMER	Inner_Membrane	FQ342_16040()	Inner_Membrane	r
FQ342_05945-MONOMER	Outer_Membrane	FQ342_05945()	Outer_Membrane	sb
FQ342_07705-MONOMER	Inner_Membrane	FQ342_07705()	Inner_Membrane	r
CPLX_FE3DCITabcpp-0	Inner_Membrane	FQ342_07705()	Inner_Membrane	r
FQ342_20845-MONOMER	Inner_Membrane	FQ342_20845()	Inner_Membrane	r
FQ342_26735-MONOMER	Inner_Membrane	FQ342_26735()	Inner_Membrane	r
FQ342_22265-MONOMER	Inner_Membrane	FQ342_22265()	Periplasm	s
FQ342_22260-MONOMER	Inner_Membrane	FQ342_22260()	Inner_Membrane	r
FQ342_22255-MONOMER	Inner_Membrane	FQ342_22255()	Inner_Membrane	r
FQ342_09560-MONOMER	Inner_Membrane	FQ342_09560()	Periplasm	s
FQ342_09570-MONOMER	Inner_Membrane	FQ342_09570()	Inner_Membrane	r
CPLX_LCYSTabcpp-0	Inner_Membrane	FQ342_09570()	Inner_Membrane	r
FQ342_14640-MONOMER	Outer_Membrane	FQ342_14640()	Outer_Membrane	sb
FQ342_07045-MONOMER	Periplasm	FQ342_07045()	Periplasm	s
FQ342_03780-MONOMER	Inner_Membrane	FQ342_03780()	Inner_Membrane	r
FQ342_26340-MONOMER	Inner_Membrane	FQ342_26340()	Inner_Membrane	r
FQ342_13890-MONOMER	Inner_Membrane	FQ342_13890()	Inner_Membrane	r
FQ342_08820-MONOMER	Inner_Membrane	FQ342_08820()	Inner_Membrane	p
FQ342_14380-MONOMER	Inner_Membrane	FQ342_14380()	Inner_Membrane	r
FQ342_14215-MONOMER	Inner_Membrane	FQ342_14215()	Inner_Membrane	r
FQ342_06675-MONOMER	Inner_Membrane	FQ342_06675()	Inner_Membrane	r
FQ342_17355-MONOMER	Inner_Membrane	FQ342_17355()	Inner_Membrane	r
FQ342_17360-MONOMER	Inner_Membrane	FQ342_17360()	Inner_Membrane	r
FQ342_22990-MONOMER	Periplasm	FQ342_22990()	Periplasm	s
FQ342_16375-MONOMER	Outer_Membrane	FQ342_16375()	Outer_Membrane	pla
FQ342_01005-MONOMER	Inner_Membrane	FQ342_01005()	Inner_Membrane	r
FQ342_04940-MONOMER	Outer_Membrane	FQ342_04940()	Outer_Membrane	sb
FQ342_17460-MONOMER	Outer_Membrane	FQ342_17460()	Outer_Membrane	pla
FQ342_15650-MONOMER	Outer_Membrane	FQ342_15650()	Outer_Membrane	pla
FQ342_06760-MONOMER	Outer_Membrane	FQ342_06760()	Outer_Membrane	pla
FQ342_10990-MONOMER	Inner_Membrane	FQ342_10990()	Inner_Membrane	ra
FQ342_13950-MONOMER	Periplasm	FQ342_13950()	Periplasm	s
FQ342_12690-MONOMER	Inner_Membrane	FQ342_12690()	Inner_Membrane	r
FQ342_15585-MONOMER	Inner_Membrane	FQ342_15585()	Inner_Membrane	r
FQ342_07510-MONOMER	Periplasm	FQ342_07510()	Periplasm	t
FQ342_01440-MONOMER	Inner_Membrane	FQ342_01440()	Inner_Membrane	s
FQ342_14595-MONOMER	Inner_Membrane	FQ342_14595()	Inner_Membrane	s
FQ342_14815-MONOMER	Membrane	FQ342_14815()	Membrane	s
FQ342_19330-MONOMER	Membrane	FQ342_19330()	Membrane	s
FQ342_00940-MONOMER	Membrane	FQ342_00940()	Membrane	s
FQ342_12900-MONOMER	Inner_Membrane	FQ342_12900()	Inner_Membrane	s
FQ342_19380-MONOMER	Inner_Membrane	FQ342_19380()	Inner_Membrane	s
FQ342_28975-MONOMER	Inner_Membrane	FQ342_28975()	Inner_Membrane	s
