Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
JHW37_12705-MONOMER	Inner_Membrane	JHW37_12705()	Inner_Membrane	r
JHW37_06815-MONOMER	Inner_Membrane	JHW37_06815()	Inner_Membrane	r
CPLX_PTRCabcpp-6	Inner_Membrane	JHW37_06815()	Inner_Membrane	r
JHW37_06820-MONOMER	Inner_Membrane	JHW37_06820()	Inner_Membrane	r
CPLX_PTRCabcpp-6	Inner_Membrane	JHW37_06820()	Inner_Membrane	r
JHW37_25695-MONOMER	Inner_Membrane	JHW37_25695()	Inner_Membrane	r
JHW37_13475-MONOMER	Periplasm	JHW37_13475()	Periplasm	s
JHW37_06885-MONOMER	Inner_Membrane	JHW37_06885()	Inner_Membrane	r
JHW37_24800-MONOMER	Inner_Membrane	JHW37_24800()	Inner_Membrane	r
JHW37_06655-MONOMER	Inner_Membrane	JHW37_06655()	Inner_Membrane	p
JHW37_13525-MONOMER	Outer_Membrane	JHW37_13525()	Outer_Membrane	sb
JHW37_28020-MONOMER	Inner_Membrane	JHW37_28020()	Inner_Membrane	r
JHW37_16445-MONOMER	Inner_Membrane	JHW37_16445()	Inner_Membrane	r
JHW37_27110-MONOMER	Inner_Membrane	JHW37_27110()	Inner_Membrane	r
CPLX_GLNabcpp-0	Inner_Membrane	JHW37_27110()	Inner_Membrane	r
JHW37_04470-MONOMER	Inner_Membrane	JHW37_04470()	Inner_Membrane	r
JHW37_23780-MONOMER	Outer_Membrane	JHW37_23780()	Outer_Membrane	pla
JHW37_00650-MONOMER	Inner_Membrane	JHW37_00650()	Inner_Membrane	r
JHW37_02035-MONOMER	Outer_Membrane	JHW37_02035()	Outer_Membrane	pla
CPLX_CMtpp-0	Outer_Membrane	JHW37_02035()	Outer_Membrane	pla
JHW37_18810-MONOMER	Outer_Membrane	JHW37_18810()	Periplasm	s
JHW37_18800-MONOMER	Outer_Membrane	JHW37_18800()	Periplasm	s
JHW37_18805-MONOMER	Outer_Membrane	JHW37_18805()	Inner_Membrane	r
JHW37_16440-MONOMER	Inner_Membrane	JHW37_16440()	Inner_Membrane	r
JHW37_17290-MONOMER	Inner_Membrane	JHW37_17290()	Inner_Membrane	r
JHW37_17225-MONOMER	Inner_Membrane	JHW37_17225()	Inner_Membrane	r
CPLX_Kabcpp-0	Inner_Membrane	JHW37_17225()	Inner_Membrane	r
JHW37_17220-MONOMER	Inner_Membrane	JHW37_17220()	Inner_Membrane	r
CPLX_Kabcpp-0	Inner_Membrane	JHW37_17220()	Inner_Membrane	r
JHW37_00145-MONOMER	Inner_Membrane	JHW37_00145()	Inner_Membrane	r
CPLX_CHOLSabc-0	Inner_Membrane	JHW37_00145()	Inner_Membrane	r
JHW37_28690-MONOMER	Inner_Membrane	JHW37_28690()	Inner_Membrane	r
CPLX_PIuabcpp-0	Inner_Membrane	JHW37_28690()	Inner_Membrane	r
JHW37_26960-MONOMER	Inner_Membrane	JHW37_26960()	Inner_Membrane	s
CPLX_MPTG-1	Inner_Membrane	JHW37_26960()	Inner_Membrane	s
JHW37_20705-MONOMER	Outer_Membrane	JHW37_20705()	Outer_Membrane	sb
JHW37_15335-MONOMER	Inner_Membrane	JHW37_15335()	Inner_Membrane	r
JHW37_14115-MONOMER	Inner_Membrane	JHW37_14115()	Inner_Membrane	r
JHW37_14055-MONOMER	Inner_Membrane	JHW37_14055()	Inner_Membrane	r
JHW37_19660-MONOMER	Inner_Membrane	JHW37_19660()	Inner_Membrane	r
JHW37_04625-MONOMER	Inner_Membrane	JHW37_04625()	Inner_Membrane	r
JHW37_08755-MONOMER	Inner_Membrane	JHW37_08755()	Inner_Membrane	r
CPLX_GLCabcpp-0	Inner_Membrane	JHW37_08755()	Inner_Membrane	r
JHW37_05890-MONOMER	Inner_Membrane	JHW37_05890()	Periplasm	s
CPLX_GALURt2rpp-1	Inner_Membrane	JHW37_05890()	Periplasm	s
JHW37_27685-MONOMER	Inner_Membrane	JHW37_27685()	Inner_Membrane	r
CPLX_GALURt2rpp-0	Inner_Membrane	JHW37_27685()	Inner_Membrane	r
JHW37_27185-MONOMER	Inner_Membrane	JHW37_27185()	Inner_Membrane	p
CPLX_CTBTabcpp-0	Inner_Membrane	JHW37_27185()	Inner_Membrane	p
CPLX_PROabcpp-0	Inner_Membrane	JHW37_27185()	Inner_Membrane	p
JHW37_27220-MONOMER	Inner_Membrane	JHW37_27220()	Periplasm	s
CPLX_CTBTabcpp-0	Inner_Membrane	JHW37_27220()	Periplasm	s
JHW37_06105-MONOMER	Periplasm	JHW37_06105()	Periplasm	s
JHW37_00940-MONOMER	Inner_Membrane	JHW37_00940()	Inner_Membrane	r
CPLX_THD2pp-0	Inner_Membrane	JHW37_00940()	Inner_Membrane	r
JHW37_00930-MONOMER	Inner_Membrane	JHW37_00930()	Inner_Membrane	r
CPLX_THD2pp-0	Inner_Membrane	JHW37_00930()	Inner_Membrane	r
JHW37_01410-MONOMER	Inner_Membrane	JHW37_01410()	Inner_Membrane	p
CPLX_PTRCabcpp-1	Inner_Membrane	JHW37_01410()	Inner_Membrane	p
CPLX_PTRCabcpp-2	Inner_Membrane	JHW37_01410()	Inner_Membrane	p
CPLX_PTRCabcpp-3	Inner_Membrane	JHW37_01410()	Inner_Membrane	p
CPLX_PTRCabcpp-4	Inner_Membrane	JHW37_01410()	Inner_Membrane	p
JHW37_01405-MONOMER	Inner_Membrane	JHW37_01405()	Inner_Membrane	r
CPLX_PTRCabcpp-1	Inner_Membrane	JHW37_01405()	Inner_Membrane	r
CPLX_PTRCabcpp-2	Inner_Membrane	JHW37_01405()	Inner_Membrane	r
CPLX_PTRCabcpp-3	Inner_Membrane	JHW37_01405()	Inner_Membrane	r
CPLX_PTRCabcpp-4	Inner_Membrane	JHW37_01405()	Inner_Membrane	r
JHW37_18360-MONOMER	Inner_Membrane	JHW37_18360()	Periplasm	s
JHW37_19715-MONOMER	Inner_Membrane	JHW37_19715()	Inner_Membrane	r
CPLX_NO3R1bpp_q8-0	Inner_Membrane	JHW37_19715()	Inner_Membrane	r
JHW37_19710-MONOMER	Inner_Membrane	JHW37_19710()	Periplasm	s
CPLX_NO3R1bpp_q8-0	Inner_Membrane	JHW37_19710()	Periplasm	s
JHW37_19705-MONOMER	Inner_Membrane	JHW37_19705()	Periplasm	t
CPLX_NO3R1bpp_q8-0	Inner_Membrane	JHW37_19705()	Periplasm	t
JHW37_04415-MONOMER	Inner_Membrane	JHW37_04415()	Periplasm	s
CPLX_CBIuabcpp-0	Inner_Membrane	JHW37_04415()	Periplasm	s
CPLX_CBIuabcpp-1	Inner_Membrane	JHW37_04415()	Periplasm	s
JHW37_25315-MONOMER	Inner_Membrane	JHW37_25315()	Inner_Membrane	r
CPLX_CBIuabcpp-0	Inner_Membrane	JHW37_25315()	Inner_Membrane	r
JHW37_01620-MONOMER	Periplasm	JHW37_01620()	Periplasm	s
JHW37_08820-MONOMER	Inner_Membrane	JHW37_08820()	Inner_Membrane	r
JHW37_21975-MONOMER	Periplasm	JHW37_21975()	Periplasm	s
JHW37_15260-MONOMER	Periplasm	JHW37_15260()	Periplasm	t
CPLX_CU1Opp-0	Periplasm	JHW37_15260()	Periplasm	t
JHW37_20165-MONOMER	Inner_Membrane	JHW37_20165()	Periplasm	s
CPLX_ILEabcpp-0	Inner_Membrane	JHW37_20165()	Periplasm	s
JHW37_14095-MONOMER	Inner_Membrane	JHW37_14095()	Inner_Membrane	r
JHW37_07075-MONOMER	Inner_Membrane	JHW37_07075()	Inner_Membrane	r
CPLX_FRUptspp-0	Inner_Membrane	JHW37_07075()	Inner_Membrane	r
JHW37_29440-MONOMER	Inner_Membrane	JHW37_29440()	Inner_Membrane	r
CPLX_ZNabcpp-0	Inner_Membrane	JHW37_29440()	Inner_Membrane	r
JHW37_29425-MONOMER	Inner_Membrane	JHW37_29425()	Periplasm	s
CPLX_ZNabcpp-0	Inner_Membrane	JHW37_29425()	Periplasm	s
JHW37_29630-MONOMER	Periplasm	JHW37_29630()	Periplasm	t
JHW37_10770-MONOMER	Inner_Membrane	JHW37_10770()	Inner_Membrane	r
JHW37_17970-MONOMER	Inner_Membrane	JHW37_17970()	Periplasm	s
JHW37_17980-MONOMER	Inner_Membrane	JHW37_17980()	Inner_Membrane	p
CPLX_PHEMEabcpp-0	Inner_Membrane	JHW37_17980()	Inner_Membrane	p
JHW37_25280-MONOMER	Inner_Membrane	JHW37_25280()	Inner_Membrane	s
CPLX_MPTG-0	Inner_Membrane	JHW37_25280()	Inner_Membrane	s
JHW37_04710-MONOMER	Inner_Membrane	JHW37_04710()	Inner_Membrane	r
JHW37_02090-MONOMER	Inner_Membrane	JHW37_02090()	Inner_Membrane	r
JHW37_08210-MONOMER	Periplasm	JHW37_08210()	Periplasm	s
JHW37_27535-MONOMER	Inner_Membrane	JHW37_27535()	Periplasm	s
CPLX_LYSabcpp-0	Inner_Membrane	JHW37_27535()	Periplasm	s
JHW37_26735-MONOMER	Inner_Membrane	JHW37_26735()	Inner_Membrane	r
JHW37_18935-MONOMER	Inner_Membrane	JHW37_18935()	Periplasm	s
CPLX_ASPabcpp-0	Inner_Membrane	JHW37_18935()	Periplasm	s
JHW37_18940-MONOMER	Inner_Membrane	JHW37_18940()	Inner_Membrane	r
CPLX_ASPabcpp-0	Inner_Membrane	JHW37_18940()	Inner_Membrane	r
JHW37_18945-MONOMER	Inner_Membrane	JHW37_18945()	Inner_Membrane	r
CPLX_ASPabcpp-0	Inner_Membrane	JHW37_18945()	Inner_Membrane	r
JHW37_24080-MONOMER	Inner_Membrane	JHW37_24080()	Inner_Membrane	r
CPLX_ALAALAabcpp-0	Inner_Membrane	JHW37_24080()	Inner_Membrane	r
CPLX_ALAALAabcpp-1	Inner_Membrane	JHW37_24080()	Inner_Membrane	r
CPLX_rxn05542-0	Inner_Membrane	JHW37_24080()	Inner_Membrane	r
JHW37_24075-MONOMER	Inner_Membrane	JHW37_24075()	Inner_Membrane	r
CPLX_ALAALAabcpp-0	Inner_Membrane	JHW37_24075()	Inner_Membrane	r
CPLX_ALAALAabcpp-1	Inner_Membrane	JHW37_24075()	Inner_Membrane	r
CPLX_rxn05542-0	Inner_Membrane	JHW37_24075()	Inner_Membrane	r
JHW37_24040-MONOMER	Inner_Membrane	JHW37_24040()	Periplasm	s
CPLX_ALAALAabcpp-1	Inner_Membrane	JHW37_24040()	Periplasm	s
JHW37_27815-MONOMER	Inner_Membrane	JHW37_27815()	Inner_Membrane	r
JHW37_24905-MONOMER	Inner_Membrane	JHW37_24905()	Inner_Membrane	r
JHW37_05155-MONOMER	Inner_Membrane	JHW37_05155()	Inner_Membrane	r
CPLX_CHLabcpp-0	Inner_Membrane	JHW37_05155()	Inner_Membrane	r
CPLX_PROabcpp-1	Inner_Membrane	JHW37_05155()	Inner_Membrane	r
JHW37_05160-MONOMER	Inner_Membrane	JHW37_05160()	Periplasm	s
CPLX_CHLabcpp-0	Inner_Membrane	JHW37_05160()	Periplasm	s
CPLX_CHLabcpp-1	Inner_Membrane	JHW37_05160()	Periplasm	s
CPLX_PROabcpp-2	Inner_Membrane	JHW37_05160()	Periplasm	s
JHW37_14555-MONOMER	Inner_Membrane	JHW37_14555()	Inner_Membrane	r
JHW37_19600-MONOMER	Inner_Membrane	JHW37_19600()	Inner_Membrane	r
JHW37_25375-MONOMER	Inner_Membrane	JHW37_25375()	Inner_Membrane	r
JHW37_02030-MONOMER	Outer_Membrane	JHW37_02030()	Inner_Membrane	r
CPLX_CMtpp-0	Outer_Membrane	JHW37_02030()	Inner_Membrane	r
CPLX_MINCYCtpp-0	Outer_Membrane	JHW37_02030()	Inner_Membrane	r
JHW37_01135-MONOMER	Inner_Membrane	JHW37_01135()	Inner_Membrane	r
JHW37_19235-MONOMER	Inner_Membrane	JHW37_19235()	Inner_Membrane	r
JHW37_25870-MONOMER	Inner_Membrane	JHW37_25870()	Inner_Membrane	r
JHW37_23385-MONOMER	Inner_Membrane	JHW37_23385()	Inner_Membrane	r
JHW37_04645-MONOMER	Inner_Membrane	JHW37_04645()	Inner_Membrane	r
JHW37_11280-MONOMER	Inner_Membrane	JHW37_11280()	Inner_Membrane	r
JHW37_10480-MONOMER	Periplasm	JHW37_10480()	Periplasm	s
JHW37_24130-MONOMER	Outer_Membrane	JHW37_24130()	Outer_Membrane	sb
CPLX_FE3DHBZStonex-0	Outer_Membrane	JHW37_24130()	Outer_Membrane	sb
JHW37_14175-MONOMER	Inner_Membrane	JHW37_14175()	Inner_Membrane	r
JHW37_23520-MONOMER	Inner_Membrane	JHW37_23520()	Inner_Membrane	p
JHW37_09910-MONOMER	Inner_Membrane	JHW37_09910()	Inner_Membrane	r
JHW37_19515-MONOMER	Outer_Membrane	JHW37_19515()	Outer_Membrane	pla
JHW37_05355-MONOMER	Inner_Membrane	JHW37_05355()	Inner_Membrane	r
JHW37_15345-MONOMER	Inner_Membrane	JHW37_15345()	Inner_Membrane	r
JHW37_04815-MONOMER	Inner_Membrane	JHW37_04815()	Inner_Membrane	r
CPLX_FE2t4pp-1	Inner_Membrane	JHW37_04815()	Inner_Membrane	r
JHW37_22465-MONOMER	Inner_Membrane	JHW37_22465()	Inner_Membrane	r
JHW37_28270-MONOMER	Inner_Membrane	JHW37_28270()	Inner_Membrane	r
JHW37_29460-MONOMER	Inner_Membrane	JHW37_29460()	Inner_Membrane	pa
CPLX_METabcpp-0	Inner_Membrane	JHW37_29460()	Inner_Membrane	pa
JHW37_29455-MONOMER	Inner_Membrane	JHW37_29455()	Inner_Membrane	r
CPLX_METabcpp-0	Inner_Membrane	JHW37_29455()	Inner_Membrane	r
JHW37_23645-MONOMER	Inner_Membrane	JHW37_23645()	Inner_Membrane	r
JHW37_05630-MONOMER	Inner_Membrane	JHW37_05630()	Inner_Membrane	r
CPLX_K2L4Aabctex-0	Inner_Membrane	JHW37_05630()	Inner_Membrane	r
JHW37_05635-MONOMER	Inner_Membrane	JHW37_05635()	Inner_Membrane	r
CPLX_K2L4Aabctex-0	Inner_Membrane	JHW37_05635()	Inner_Membrane	r
JHW37_23860-MONOMER	Inner_Membrane	JHW37_23860()	Periplasm	s
CPLX_K2L4Aabctex-0	Inner_Membrane	JHW37_23860()	Periplasm	s
JHW37_25645-MONOMER	Inner_Membrane	JHW37_25645()	Inner_Membrane	r
JHW37_16185-MONOMER	Inner_Membrane	JHW37_16185()	Periplasm	s
CPLX_MOBDabcpp-0	Inner_Membrane	JHW37_16185()	Periplasm	s
JHW37_23275-MONOMER	Inner_Membrane	JHW37_23275()	Inner_Membrane	r
JHW37_18840-MONOMER	Inner_Membrane	JHW37_18840()	Inner_Membrane	p
JHW37_28850-MONOMER	Inner_Membrane	JHW37_28850()	Inner_Membrane	r
JHW37_14010-MONOMER	Inner_Membrane	JHW37_14010()	Inner_Membrane	r
