complex_id,name,genes,mod,replace
CPLX_PTRCabcpp-4,Putrescine transport via ABC system (periplasm),KQ248_07010() AND KQ248_07020() AND KQ248_07015() AND KQ248_07030(),,
CPLX_RNDR1-0,Ribonucleoside-diphosphate reductase (ADP),KQ248_12000() AND KQ248_12005() AND KQ248_01475(),,
CPLX_THD2pp-0,NAD(P) transhydrogenase (periplasm),KQ248_03360() AND KQ248_03350() AND KQ248_03355(),,
CPLX_THIORDXi-0,Hydrogen peroxide reductase (thioredoxin),KQ248_18870() AND KQ248_01475(),,
CPLX_THIORDXi-1,Hydrogen peroxide reductase (thioredoxin),KQ248_18870() AND KQ248_08615(),,
CPLX_THIORDXi-2,Hydrogen peroxide reductase (thioredoxin),KQ248_10435() AND KQ248_01475(),,
CPLX_THIORDXi-3,Hydrogen peroxide reductase (thioredoxin),KQ248_10435() AND KQ248_08615(),,
CPLX_THIORDXi-4,Hydrogen peroxide reductase (thioredoxin),KQ248_16525() AND KQ248_01475(),,
CPLX_THIORDXi-5,Hydrogen peroxide reductase (thioredoxin),KQ248_16525() AND KQ248_08615(),,
CPLX_TRDR-0,Thioredoxin reductase (NADPH),KQ248_01475() AND KQ248_14215(),,
CPLX_TRPS1-0,Tryptophan synthase (indoleglycerol phosphate),KQ248_03675(2) AND KQ248_03670(2),,
CPLX_UREA-0,Urease,KQ248_07955() AND KQ248_07945() AND KQ248_07940() AND KQ248_07960() AND KQ248_07885() AND KQ248_07880() AND KQ248_07875() AND KQ248_07870(),,
CPLX_UREAabcpp-0,Urea transport via ABC system (periplasm),KQ248_08015() AND KQ248_08010() AND KQ248_08005() AND KQ248_08000() AND KQ248_07995(),,
CPLX_GLYCL-0,Glycine Cleavage System,KQ248_06035(1) AND KQ248_13805(2) AND KQ248_06030(1) AND KQ248_06040(2),,
CPLX_ADCPS1-0,Adenosylcobinamide-phosphate synthase,KQ248_12790() AND KQ248_12785(),,
CPLX_MCCC-0,Methylcrotonoyl-CoA carboxylase,KQ248_14935() AND KQ248_14925(),,
CPLX_rxn12432-0,,KQ248_04870() AND KQ248_04875(),,
CPLX_rxn12206-0,,KQ248_04835() AND KQ248_04845() AND KQ248_04850() AND KQ248_04855(),,
CPLX_rxn13853-0,,KQ248_16570() AND KQ248_16575() AND KQ248_16580() AND KQ248_16585(),,
CPLX_rxn05542-0,,KQ248_14310() AND KQ248_14305() AND KQ248_14300() AND KQ248_14295(),,
CPLX_rxn13804cyt-0,,KQ248_15520() AND KQ248_15530(),,
CPLX_SUCOASr-0,,KQ248_13810(2) AND KQ248_13815(2),,
CPLX_GLYCTO1-0,Glycolate oxidase,KQ248_02020() AND KQ248_02025() AND KQ248_02030(),,
CPLX_I4FE4ST-0,ISC [4Fe-4S] Transfer,KQ248_11290() AND KQ248_11285(),,
CPLX_SCYSDS-0,SUF Cysteine desulfuration,KQ248_19110() AND KQ248_19115(),,
CPLX_I2FE2SR-0,ISC [2Fe-2S] regeneration,KQ248_11280() AND KQ248_11285(),,
CPLX_THZPSN3_PA-0,,KQ248_02570() AND KQ248_06460(),,
CPLX_MOADSUx-0,"MoaD sulfuration (nadh, assumed)",KQ248_11280() AND KQ248_20935(),,
CPLX_CBPS-0,Carbamoyl-phosphate synthase (glutamine-hydrolysing),KQ248_21560(2) AND KQ248_21555(2),,
CPLX_K2L4Aabctex-0,KDO(2)-lipid IV A transport via ABC system (periplasm to extracellular),KQ248_11210() AND KQ248_11205() AND KQ248_09645() AND KQ248_09650() AND KQ248_01160(),,
CPLX_MINCYCtpp-0,Minocycline transport via TolC system,KQ248_06675() AND KQ248_06670() AND KQ248_07340(),,
CPLX_RFAMPtpp-0,Rifampin transport via TolC system,KQ248_06670() AND KQ248_07340(),,
CPLX_Kt2pp-0,Potassium transport in via proton symport (periplasm),KQ248_03915() AND KQ248_17430(),,
CPLX_rxn13892-0,,KQ248_10760() AND KQ248_10765() AND KQ248_10755() AND KQ248_10750(),,
CPLX_rxn05620-0,,KQ248_08130() AND KQ248_08135() AND KQ248_08140(),,
CPLX_rxn05620-1,,KQ248_08180() AND KQ248_08185(),,
CPLX_SUCD4i-0,,KQ248_12235() AND KQ248_12230() AND KQ248_12225(),,
CPLX_I2FE2SS2fdx-0,ISC 2Fe 2S Synthesis II,KQ248_11305() AND KQ248_11290() AND KQ248_11280() AND KQ248_11285(),,
CPLX_FRDO4r-0,Ferredoxin oxidoreductase,KQ248_11305() AND KQ248_00460(),,
CPLX_I4FE4SRfdx-0,ISC 4Fe 4S Reduction,KQ248_11305() AND KQ248_11285(),,
CPLX_SUCDi-0,Succinate dehydrogenase (irreversible),KQ248_13775(1) AND KQ248_13785(1) AND KQ248_13780(1) AND KQ248_13790(1),,
CPLX_UAGAAT2_1-0,UDP N acetylglucosamine acyltransferase  hydroxydecanoyl,KQ248_19215() AND KQ248_19740(),,
CPLX_METabcpp-0,L-methionine transport via ABC system (periplasm),KQ248_03460() AND KQ248_03455() AND KQ248_03450(2),,
CPLX_PHETHPTOX3-0,L Phenylalanine tetrahydrobiopterinoxygen oxidoreductase  Tetrahydromonapterin,KQ248_22305() AND KQ248_22310(),,
CPLX_RDXRx-0,,KQ248_01995() AND KQ248_02000(),,
CPLX_NO3R1bpp_q8-0,,KQ248_18410() AND KQ248_18415() AND KQ248_18420() AND KQ248_18425() AND KQ248_18430(),,
CPLX_NTRIR2x-0,Nitrite Reductase (NADH),KQ248_13375() AND KQ248_13370(),,
CPLX_NIR1-0,,KQ248_22120() AND KQ248_22125(),,
CPLX_NIR1-1,,KQ248_22120() AND KQ248_22130(),,
CPLX_NORRDX1-0,,KQ248_22100() AND KQ248_22095() AND KQ248_22090() AND KQ248_22125(),,
CPLX_NADNAQ_q8-0,H+-translocating NADH:quinone oxidoreductase,KQ248_19385() AND KQ248_19380() AND KQ248_19375() AND KQ248_19370() AND KQ248_19365() AND KQ248_19360(),,
CPLX_rxn12880_pphn-0,,KQ248_22055() AND KQ248_22050(),,
CPLX_CYTCBB4pp_1-0,,KQ248_16770() AND KQ248_16765() AND KQ248_16760() AND KQ248_16755() AND KQ248_06050(),,
CPLX_CYTCBB4pp_2-0,,KQ248_16750() AND KQ248_16765() AND KQ248_16745() AND KQ248_16740() AND KQ248_06050(),,
CPLX_CYTCAA6pp-0,,KQ248_03520() AND KQ248_03515() AND KQ248_03510() AND KQ248_03505() AND KQ248_06050(),,
CPLX_CIO3pp_q8-0,,KQ248_13260() AND KQ248_13265(),,
CPLX_FRUptspp-0,D-fructose transport via PEP:Pyr PTS (periplasm),KQ248_09470() AND KQ248_09480(),,
KQ248_00100-MONOMER,,,mg2(1) AND thmpp(1) AND fad(1),
KQ248_00210-MONOMER,,,mg2(1) AND pydx5p(4),
KQ248_00260-MONOMER,,,nadph(1) AND nadh(1) AND fad(1) AND cobalt2(1),
KQ248_00275-MONOMER,,,zn2(2),
KQ248_00300-MONOMER,,,mg2(1),
KQ248_00320-MONOMER,,,mg2(1),
KQ248_00460-MONOMER,,,fad(1),
KQ248_00545-MONOMER,,,cd2(1) AND zn2(1) AND mg2(1) AND mn2(1) AND cobalt2(1),
KQ248_00890-MONOMER,,,acetyl(1),
KQ248_00995-MONOMER,,,mg2(1),
KQ248_01000-MONOMER,,,2fe2s(1),
KQ248_01000-MONOMER,,,4fe4s(1),
KQ248_01085-MONOMER,,,mg2(1) AND cl(1),
KQ248_01095-MONOMER,,,pydx5p(1),
KQ248_01265-MONOMER,,,Oxidized(1),
KQ248_01390-MONOMER,,,cobalt2(1) AND nad(1),
KQ248_01395-MONOMER,,,mg2(1),
KQ248_01395-MONOMER,,,mn2(1),
KQ248_01395-MONOMER,,,cobalt2(1),
KQ248_01395-MONOMER,,,fe2(1),
KQ248_01395-MONOMER,,,ca2(1),
KQ248_01395-MONOMER,,,k(1),
KQ248_01430-MONOMER,,,mn2(1),
KQ248_01430-MONOMER,,,mg2(1),
KQ248_01450-MONOMER,,,mg2(1),
KQ248_01465-MONOMER,,,mn2(1),
KQ248_01470-MONOMER,,,mg2(3),
KQ248_01475-MONOMER,,,Oxidized(1),
KQ248_01480-MONOMER,,,mg2(1),
KQ248_01490-MONOMER,,,zn2(1),
KQ248_01565-MONOMER,,,dpm(1),
KQ248_01615-MONOMER,,,mg2(1),
KQ248_01625-MONOMER,,,fe2(1),
KQ248_01635-MONOMER,,,pydx5p(1),
KQ248_01830-MONOMER,,,fmn(1),
KQ248_01830-MONOMER,,,mg2(1),
KQ248_01835-MONOMER,,,zn2(1),
KQ248_01845-MONOMER,,,mg2(1),
KQ248_01855-MONOMER,,,mg2(1),
KQ248_01870-MONOMER,,,mg2(1),
KQ248_01880-MONOMER,,,mg2(1),
KQ248_01885-MONOMER,,,mg2(1),
KQ248_01890-MONOMER,,,mn2(1),
KQ248_02000-MONOMER,,,fad(1),
KQ248_02010-MONOMER,,,mg2(1),
KQ248_02055-MONOMER,,,mg2(1),
KQ248_02100-MONOMER,,,mg2(1),
KQ248_02140-MONOMER,,,pydx5p(1),
KQ248_02305-MONOMER,,,k(1) AND mg2(1),
KQ248_02575-MONOMER,,,mn2(1),
KQ248_02705-MONOMER,,,mg2(1),
KQ248_02710-MONOMER,,,pydx5p(1),
KQ248_02730-MONOMER,,,zn2(1),
KQ248_02845-MONOMER,,,pydx5p(1),
KQ248_02940-MONOMER,,,hco3(1),
KQ248_03445-MONOMER,,,hemed(6),
KQ248_03480-MONOMER,,,mg2(1),
KQ248_03480-MONOMER,,,ca2(1),
KQ248_03635-MONOMER,,,fad(1),
KQ248_03710-MONOMER,,,zn2(1),
KQ248_03710-MONOMER,,,cobalt2(1),
KQ248_03875-MONOMER,,,mn2(1),
KQ248_03900-MONOMER,,,fe2(1),
KQ248_03905-MONOMER,,,mg2(1) AND k(1),
KQ248_03980-MONOMER,,,mg2(1),
KQ248_04175-MONOMER,,,mg2(1),
KQ248_05000-MONOMER,,,fe2(1) AND zn2(1),
KQ248_05000-MONOMER,,,mn2(1) AND zn2(1),
KQ248_05000-MONOMER,,,cobalt2(1) AND zn2(1),
KQ248_05160-MONOMER,,,mg2(1),
KQ248_05265-MONOMER,,,nad(1),
KQ248_05515-MONOMER,,,zn2(1),
KQ248_05525-MONOMER,,,mg2(1),
KQ248_05570-MONOMER,,,mg2(1),
KQ248_05570-MONOMER,,,ca2(1),
KQ248_05570-MONOMER,,,mn2(1),
KQ248_05705-MONOMER,,,mg2(1),
KQ248_05710-MONOMER,,,mg2(1),
KQ248_05740-MONOMER,,,mg2(1),
KQ248_05740-MONOMER,,,mn2(1),
KQ248_05740-MONOMER,,,cobalt2(1),
KQ248_05890-MONOMER,,,mg2(1),
KQ248_05890-MONOMER,,,mn2(1),
KQ248_05940-MONOMER,,,mn2(1),
KQ248_05950-MONOMER,,,Oxidized(1),
KQ248_06280-MONOMER,,,ca2(1),
KQ248_06315-MONOMER,,,4fe4s(1),
KQ248_06355-MONOMER,,,mg2(1),
KQ248_06380-MONOMER,,,nad(1),
KQ248_06510-MONOMER,,,mg2(1),
KQ248_06605-MONOMER,,,mg2(1),
KQ248_06655-MONOMER,,,pydx5p(1),
KQ248_06690-MONOMER,,,fad(1),
KQ248_06740-MONOMER,,,k(4) AND mg2(1),
KQ248_06740-MONOMER,,,k(4) AND mn2(1),
KQ248_06740-MONOMER,,,k(4) AND cobalt2(1),
KQ248_06740-MONOMER,,,k(4) AND zn2(1),
KQ248_06740-MONOMER,,,k(4) AND cd2(1),
KQ248_06740-MONOMER,,,k(4) AND ni2(1),
KQ248_06740-MONOMER,,,k(4) AND ca2(1),
KQ248_06740-MONOMER,,,nh4(4) AND mg2(1),
KQ248_06740-MONOMER,,,nh4(4) AND mn2(1),
KQ248_06740-MONOMER,,,nh4(4) AND cobalt2(1),
KQ248_06740-MONOMER,,,nh4(4) AND zn2(1),
KQ248_06740-MONOMER,,,nh4(4) AND cd2(1),
KQ248_06740-MONOMER,,,nh4(4) AND ni2(1),
KQ248_06740-MONOMER,,,nh4(4) AND ca2(1),
KQ248_06740-MONOMER,,,tl(4) AND mg2(1),
KQ248_06740-MONOMER,,,tl(4) AND mn2(1),
KQ248_06740-MONOMER,,,tl(4) AND cobalt2(1),
KQ248_06740-MONOMER,,,tl(4) AND zn2(1),
KQ248_06740-MONOMER,,,tl(4) AND cd2(1),
KQ248_06740-MONOMER,,,tl(4) AND ni2(1),
KQ248_06740-MONOMER,,,tl(4) AND ca2(1),
KQ248_06740-MONOMER,,,cs(4) AND mg2(1),
KQ248_06740-MONOMER,,,cs(4) AND mn2(1),
KQ248_06740-MONOMER,,,cs(4) AND cobalt2(1),
KQ248_06740-MONOMER,,,cs(4) AND zn2(1),
KQ248_06740-MONOMER,,,cs(4) AND cd2(1),
KQ248_06740-MONOMER,,,cs(4) AND ni2(1),
KQ248_06740-MONOMER,,,cs(4) AND ca2(1),
KQ248_06740-MONOMER,,,LI(4) AND mg2(1),
KQ248_06740-MONOMER,,,LI(4) AND mn2(1),
KQ248_06740-MONOMER,,,LI(4) AND cobalt2(1),
KQ248_06740-MONOMER,,,LI(4) AND zn2(1),
KQ248_06740-MONOMER,,,LI(4) AND cd2(1),
KQ248_06740-MONOMER,,,LI(4) AND ni2(1),
KQ248_06740-MONOMER,,,LI(4) AND ca2(1),
KQ248_06740-MONOMER,,,na1(4) AND mg2(1),
KQ248_06740-MONOMER,,,na1(4) AND mn2(1),
KQ248_06740-MONOMER,,,na1(4) AND cobalt2(1),
KQ248_06740-MONOMER,,,na1(4) AND zn2(1),
KQ248_06740-MONOMER,,,na1(4) AND cd2(1),
KQ248_06740-MONOMER,,,na1(4) AND ni2(1),
KQ248_06740-MONOMER,,,na1(4) AND ca2(1),
KQ248_06765-MONOMER,,,thmpp(1) AND mn2(1) AND mg2(1),
KQ248_07145-MONOMER,,,4fe4s(1) AND 2fe2s(1),
KQ248_07165-MONOMER,,,mg2(1),
KQ248_07225-MONOMER,,,pydx5p(6),
KQ248_07225-MONOMER,,,pydx5p(1),
KQ248_07305-MONOMER,,,mg2(1),
KQ248_07540-MONOMER,,,mg2(1),
KQ248_07590-MONOMER,,,mg2(1),
KQ248_07645-MONOMER,,,mg2(2),
KQ248_07690-MONOMER,,,mg2(1),
KQ248_07740-MONOMER,,,4fe4s(2),
KQ248_07800-MONOMER,,,4fe4s(1),
KQ248_07815-MONOMER,,,pydx5p(1),
KQ248_07820-MONOMER,,,mg2(1),
KQ248_08125-MONOMER,,,fe2(1),
KQ248_08210-MONOMER,,,zn2(1),
KQ248_08660-MONOMER,,,mg2(1),
KQ248_08675-MONOMER,,,mg2(1),
KQ248_08680-MONOMER,,,mg2(1),
KQ248_08690-MONOMER,,,mg2(1),
KQ248_08710-MONOMER,,,thmpp(1),
KQ248_08715-MONOMER,,,mg2(1),
KQ248_08715-MONOMER,,,mn2(1),
KQ248_08815-MONOMER,,,mg2(1),
KQ248_08850-MONOMER,,,mg2(1),
KQ248_08870-MONOMER,,,adocbl(1),
KQ248_08870-MONOMER,,,4fe4s(2),
KQ248_08895-MONOMER,,,mg2(2),
KQ248_08925-MONOMER,,,mg2(1),
KQ248_09025-MONOMER,,,mg2(1),
KQ248_09055-MONOMER,,,mg2(1) AND cu(1) AND fad(1),
KQ248_09070-MONOMER,,,mg2(1),
KQ248_09085-MONOMER,,,mg2(1),
KQ248_09275-MONOMER,,,ca2(1) AND pqq(1),
KQ248_09305-MONOMER,,,nad(1),
KQ248_09475-MONOMER,,,mg2(1),
KQ248_09660-MONOMER,,,mg2(1),
KQ248_09715-MONOMER,,,mn2(1),
KQ248_09720-MONOMER,,,pydx5p(1),
KQ248_09895-MONOMER,,,k(1) AND mg2(1),
KQ248_09910-MONOMER,,,mg2(1),
KQ248_09980-MONOMER,,,mg2(1),
KQ248_10100-MONOMER,,,mg2(1),
KQ248_10190-MONOMER,,,mg2(1),
KQ248_10200-MONOMER,,,zn2(1),
KQ248_10305-MONOMER,,,mg2(1) AND pi(1),
KQ248_10305-MONOMER,,,mn2(1) AND pi(1),
KQ248_10320-MONOMER,,,mg2(1),
KQ248_10430-MONOMER,,,mn2(1) AND mg2(1),
KQ248_10690-MONOMER,,,zn2(1),
KQ248_10915-MONOMER,,,mg2(1),
KQ248_10940-MONOMER,,,zn2(2),
KQ248_11120-MONOMER,,,zn2(1),
KQ248_11185-MONOMER,,,mg2(1),
KQ248_11200-MONOMER,,,zn2(1),
KQ248_11235-MONOMER,,,zn2(6),
KQ248_11260-MONOMER,,,mg2(1),
KQ248_11280-MONOMER,,,pydx5p(2),
KQ248_11285-MONOMER,,,fe2(1),
KQ248_11285-MONOMER,,,fe2(2),
KQ248_11315-MONOMER,,,mg2(1),
KQ248_11315-MONOMER,,,mn2(1),
KQ248_11315-MONOMER,,,ca2(1),
KQ248_11320-MONOMER,,,4fe4s(1),
KQ248_11335-MONOMER,,,mn2(1),
KQ248_11340-MONOMER,,,mg2(4),
KQ248_11440-MONOMER,,,mg2(1),
KQ248_11460-MONOMER,,,zn2(2),
KQ248_11475-MONOMER,,,Oxidized(1),
KQ248_11535-MONOMER,,,mg2(6),
KQ248_11535-MONOMER,,,lys__L(1),
KQ248_11625-MONOMER,,,mg2(1),
KQ248_11630-MONOMER,,,mg2(1),
KQ248_11745-MONOMER,,,fad(1),
KQ248_11755-MONOMER,,,mg2(1),
KQ248_11755-MONOMER,,,mn2(1),
KQ248_11950-MONOMER,,,pheme(1),
KQ248_12045-MONOMER,,,pydx5p(1),
KQ248_12050-MONOMER,,,4fe4s(1),
KQ248_12060-MONOMER,,,mg2(1),
KQ248_12385-MONOMER,,,cu2(1),
KQ248_12855-MONOMER,,,mg2(5),
KQ248_12875-MONOMER,,,pydx5p(1),
KQ248_12880-MONOMER,,,zn2(4),
KQ248_13180-MONOMER,,,mg2(1) AND mn2(1),
KQ248_13230-MONOMER,,,mg2(1),
KQ248_13235-MONOMER,,,pydx5p(1),
KQ248_13320-MONOMER,,,mg2(1),
KQ248_13395-MONOMER,,,mg2(1),
KQ248_13485-MONOMER,,,fmn(1),
KQ248_13555-MONOMER,,,mg2(1),
KQ248_13555-MONOMER,,,mn2(1),
KQ248_13590-MONOMER,,,zn2(1),
KQ248_13915-MONOMER,,,mg2(1),
KQ248_13995-MONOMER,,,ca2(1),
KQ248_14020-MONOMER,,,fe2(2),
KQ248_14070-MONOMER,,,mg2(1),
KQ248_14095-MONOMER,,,mg2(1),
KQ248_14130-MONOMER,,,mg2(1),
KQ248_14130-MONOMER,,,mn2(1),
KQ248_14180-MONOMER,,,mn2(1),
KQ248_14180-MONOMER,,,mg2(1),
KQ248_14240-MONOMER,,,mg2(1),
KQ248_14860-MONOMER,,,mg2(1),
KQ248_15215-MONOMER,,,mg2(1),
KQ248_15280-MONOMER,,,fad(1),
KQ248_15410-MONOMER,,,zn2(1),
KQ248_15560-MONOMER,,,mg2(1),
KQ248_15685-MONOMER,,,mg2(1),
KQ248_15790-MONOMER,,,mg2(1),
KQ248_15795-MONOMER,,,fe2(1),
KQ248_15830-MONOMER,,,4fe4s(1),
KQ248_15850-MONOMER,,,fad(1),
KQ248_16175-MONOMER,,,zn2(1),
KQ248_16210-MONOMER,,,4fe4s(1),
KQ248_16275-MONOMER,,,zn2(1) AND cbl1(1),
KQ248_16400-MONOMER,,,pydx5p(1),
KQ248_16420-MONOMER,,,zn2(1),
KQ248_16595-MONOMER,,,mg2(1),
KQ248_16660-MONOMER,,,mg2(1),
KQ248_16725-MONOMER,,,4fe4s(1),
KQ248_16800-MONOMER,,,mg2(1),
KQ248_16800-MONOMER,,,mn2(1),
KQ248_16815-MONOMER,,,mg2(1),
KQ248_16815-MONOMER,,,mn2(1),
KQ248_16930-MONOMER,,,fmnh2(1),
KQ248_16930-MONOMER,,,fadh2(1),
KQ248_16990-MONOMER,,,mg2(1),
KQ248_17010-MONOMER,,,pydx5p(1),
KQ248_17260-MONOMER,,,zn2(1),
KQ248_17565-MONOMER,,,pydx5p(2),
KQ248_17830-MONOMER,,,fad(1),
KQ248_17850-MONOMER,,,mg2(1),
KQ248_17990-MONOMER,,,pydx5p(1),
KQ248_18310-MONOMER,,,pydx5p(1),
KQ248_18380-MONOMER,,,4fe4s(1),
KQ248_18565-MONOMER,,,mg2(1) AND zn2(1),
KQ248_18590-MONOMER,,,pydx5p(1),
KQ248_18670-MONOMER,,,ca2(1),
KQ248_18890-MONOMER,,,4fe4s(1),
KQ248_19065-MONOMER,,,k(1) AND mg2(1),
KQ248_19125-MONOMER,,,zn2(1) AND cobalt2(1),
KQ248_19130-MONOMER,,,zn2(2),
KQ248_19195-MONOMER,,,mg2(1),
KQ248_19205-MONOMER,,,pydx5p(1),
KQ248_19215-MONOMER,,,pan4p(1),
KQ248_19215-MONOMER,,,pan4p(1) AND ac(1),
KQ248_19215-MONOMER,,,pan4p(1) AND mal(1),
KQ248_19215-MONOMER,,,pan4p(1) AND but2e(1),
KQ248_19215-MONOMER,,,pan4p(1) AND act(1),
KQ248_19215-MONOMER,,,pan4p(1) AND but(1),
KQ248_19215-MONOMER,,,pan4p(1) AND 3ha(1),
KQ248_19215-MONOMER,,,pan4p(1) AND egme(1),
KQ248_19215-MONOMER,,,pan4p(1) AND ogme(1),
KQ248_19215-MONOMER,,,pan4p(1) AND gme(1),
KQ248_19215-MONOMER,,,pan4p(1) AND hgme(1),
KQ248_19215-MONOMER,,,pan4p(1) AND thex2e(1),
KQ248_19215-MONOMER,,,pan4p(1) AND 3ohex(1),
KQ248_19215-MONOMER,,,pan4p(1) AND hex(1),
