Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
KQ248_21940-MONOMER	Periplasm	KQ248_21940()	Periplasm	s
KQ248_09410-MONOMER	Inner_Membrane	KQ248_09410()	Inner_Membrane	p
KQ248_04790-MONOMER	Outer_Membrane	KQ248_04790()	Outer_Membrane	sb
KQ248_03940-MONOMER	Inner_Membrane	KQ248_03940()	Inner_Membrane	r
KQ248_07715-MONOMER	Outer_Membrane	KQ248_07715()	Outer_Membrane	pla
KQ248_06680-MONOMER	Outer_Membrane	KQ248_06680()	Outer_Membrane	pla
CPLX_CMtpp-0	Outer_Membrane	KQ248_06680()	Outer_Membrane	pla
KQ248_04640-MONOMER	Outer_Membrane	KQ248_04640()	Periplasm	s
KQ248_14645-MONOMER	Outer_Membrane	KQ248_14645()	Periplasm	s
KQ248_04635-MONOMER	Outer_Membrane	KQ248_04635()	Inner_Membrane	r
KQ248_02265-MONOMER	Inner_Membrane	KQ248_02265()	Inner_Membrane	r
KQ248_21200-MONOMER	Inner_Membrane	KQ248_21200()	Inner_Membrane	r
KQ248_10615-MONOMER	Inner_Membrane	KQ248_10615()	Inner_Membrane	r
KQ248_21275-MONOMER	Inner_Membrane	KQ248_21275()	Inner_Membrane	r
KQ248_06225-MONOMER	Inner_Membrane	KQ248_06225()	Inner_Membrane	r
CPLX_PIuabcpp-0	Inner_Membrane	KQ248_06225()	Inner_Membrane	r
KQ248_01425-MONOMER	Inner_Membrane	KQ248_01425()	Inner_Membrane	s
KQ248_11845-MONOMER	Outer_Membrane	KQ248_11845()	Outer_Membrane	sb
KQ248_17780-MONOMER	Inner_Membrane	KQ248_17780()	Inner_Membrane	r
KQ248_08180-MONOMER	Inner_Membrane	KQ248_08180()	Inner_Membrane	r
CPLX_BUTSO3abcpp-0	Inner_Membrane	KQ248_08180()	Inner_Membrane	r
CPLX_rxn05620-1	Inner_Membrane	KQ248_08180()	Inner_Membrane	r
KQ248_08170-MONOMER	Inner_Membrane	KQ248_08170()	Periplasm	s
CPLX_BUTSO3abcpp-0	Inner_Membrane	KQ248_08170()	Periplasm	s
KQ248_20125-MONOMER	Inner_Membrane	KQ248_20125()	Inner_Membrane	r
KQ248_14560-MONOMER	Inner_Membrane	KQ248_14560()	Inner_Membrane	r
KQ248_07705-MONOMER	Inner_Membrane	KQ248_07705()	Inner_Membrane	r
KQ248_17325-MONOMER	Inner_Membrane	KQ248_17325()	Inner_Membrane	r
CPLX_GLCabcpp-0	Inner_Membrane	KQ248_17325()	Inner_Membrane	r
KQ248_16510-MONOMER	Inner_Membrane	KQ248_16510()	Inner_Membrane	r
KQ248_16615-MONOMER	Inner_Membrane	KQ248_16615()	Periplasm	s
KQ248_16620-MONOMER	Inner_Membrane	KQ248_16620()	Inner_Membrane	r
KQ248_20795-MONOMER	Periplasm	KQ248_20795()	Periplasm	s
KQ248_03360-MONOMER	Inner_Membrane	KQ248_03360()	Inner_Membrane	r
CPLX_THD2pp-0	Inner_Membrane	KQ248_03360()	Inner_Membrane	r
KQ248_03350-MONOMER	Inner_Membrane	KQ248_03350()	Inner_Membrane	r
CPLX_THD2pp-0	Inner_Membrane	KQ248_03350()	Inner_Membrane	r
KQ248_05200-MONOMER	Inner_Membrane	KQ248_05200()	Inner_Membrane	p
CPLX_PTRCabcpp-1	Inner_Membrane	KQ248_05200()	Inner_Membrane	p
CPLX_PTRCabcpp-2	Inner_Membrane	KQ248_05200()	Inner_Membrane	p
CPLX_PTRCabcpp-3	Inner_Membrane	KQ248_05200()	Inner_Membrane	p
KQ248_05195-MONOMER	Inner_Membrane	KQ248_05195()	Inner_Membrane	r
CPLX_PTRCabcpp-1	Inner_Membrane	KQ248_05195()	Inner_Membrane	r
CPLX_PTRCabcpp-2	Inner_Membrane	KQ248_05195()	Inner_Membrane	r
CPLX_PTRCabcpp-3	Inner_Membrane	KQ248_05195()	Inner_Membrane	r
KQ248_05180-MONOMER	Inner_Membrane	KQ248_05180()	Periplasm	s
CPLX_PTRCabcpp-2	Inner_Membrane	KQ248_05180()	Periplasm	s
KQ248_21625-MONOMER	Inner_Membrane	KQ248_21625()	Inner_Membrane	r
KQ248_12385-MONOMER	Periplasm	KQ248_12385()	Periplasm	s
KQ248_18430-MONOMER	Inner_Membrane	KQ248_18430()	Inner_Membrane	r
CPLX_NO3R1bpp_q8-0	Inner_Membrane	KQ248_18430()	Inner_Membrane	r
KQ248_18425-MONOMER	Inner_Membrane	KQ248_18425()	Periplasm	s
CPLX_NO3R1bpp_q8-0	Inner_Membrane	KQ248_18425()	Periplasm	s
KQ248_18420-MONOMER	Inner_Membrane	KQ248_18420()	Periplasm	t
CPLX_NO3R1bpp_q8-0	Inner_Membrane	KQ248_18420()	Periplasm	t
KQ248_08700-MONOMER	Inner_Membrane	KQ248_08700()	Periplasm	s
KQ248_10035-MONOMER	Inner_Membrane	KQ248_10035()	Inner_Membrane	r
KQ248_06280-MONOMER	Periplasm	KQ248_06280()	Periplasm	s
KQ248_03855-MONOMER	Periplasm	KQ248_03855()	Periplasm	s
KQ248_04715-MONOMER	Periplasm	KQ248_04715()	Periplasm	t
CPLX_CU1Opp-0	Periplasm	KQ248_04715()	Periplasm	t
KQ248_10740-MONOMER	Inner_Membrane	KQ248_10740()	Periplasm	s
CPLX_ILEabcpp-0	Inner_Membrane	KQ248_10740()	Periplasm	s
KQ248_08255-MONOMER	Inner_Membrane	KQ248_08255()	Inner_Membrane	r
KQ248_09480-MONOMER	Inner_Membrane	KQ248_09480()	Inner_Membrane	r
CPLX_FRUptspp-0	Inner_Membrane	KQ248_09480()	Inner_Membrane	r
KQ248_03435-MONOMER	Inner_Membrane	KQ248_03435()	Inner_Membrane	r
KQ248_03420-MONOMER	Inner_Membrane	KQ248_03420()	Periplasm	s
KQ248_08885-MONOMER	Periplasm	KQ248_08885()	Periplasm	t
KQ248_12480-MONOMER	Inner_Membrane	KQ248_12480()	Inner_Membrane	r
CPLX_PHEMEabcpp-0	Inner_Membrane	KQ248_12480()	Inner_Membrane	r
KQ248_12495-MONOMER	Inner_Membrane	KQ248_12495()	Periplasm	s
KQ248_12485-MONOMER	Inner_Membrane	KQ248_12485()	Inner_Membrane	p
CPLX_PHEMEabcpp-0	Inner_Membrane	KQ248_12485()	Inner_Membrane	p
KQ248_10070-MONOMER	Inner_Membrane	KQ248_10070()	Inner_Membrane	s
KQ248_07780-MONOMER	Inner_Membrane	KQ248_07780()	Inner_Membrane	r
KQ248_05010-MONOMER	Inner_Membrane	KQ248_05010()	Inner_Membrane	r
KQ248_05805-MONOMER	Inner_Membrane	KQ248_05805()	Inner_Membrane	p
CPLX_LYSabcpp-0	Inner_Membrane	KQ248_05805()	Inner_Membrane	p
KQ248_05810-MONOMER	Inner_Membrane	KQ248_05810()	Periplasm	s
CPLX_LYSabcpp-0	Inner_Membrane	KQ248_05810()	Periplasm	s
KQ248_07305-MONOMER	Inner_Membrane	KQ248_07305()	Inner_Membrane	r
KQ248_20910-MONOMER	Inner_Membrane	KQ248_20910()	Periplasm	s
KQ248_14305-MONOMER	Inner_Membrane	KQ248_14305()	Inner_Membrane	r
CPLX_ALAALAabcpp-0	Inner_Membrane	KQ248_14305()	Inner_Membrane	r
CPLX_rxn05542-0	Inner_Membrane	KQ248_14305()	Inner_Membrane	r
KQ248_14310-MONOMER	Inner_Membrane	KQ248_14310()	Inner_Membrane	r
CPLX_ALAALAabcpp-0	Inner_Membrane	KQ248_14310()	Inner_Membrane	r
CPLX_rxn05542-0	Inner_Membrane	KQ248_14310()	Inner_Membrane	r
KQ248_14315-MONOMER	Inner_Membrane	KQ248_14315()	Periplasm	s
CPLX_ALAALAabcpp-0	Inner_Membrane	KQ248_14315()	Periplasm	s
KQ248_10370-MONOMER	Inner_Membrane	KQ248_10370()	Inner_Membrane	r
KQ248_06490-MONOMER	Inner_Membrane	KQ248_06490()	Inner_Membrane	r
KQ248_10660-MONOMER	Inner_Membrane	KQ248_10660()	Inner_Membrane	r
KQ248_06675-MONOMER	Outer_Membrane	KQ248_06675()	Inner_Membrane	r
CPLX_CMtpp-0	Outer_Membrane	KQ248_06675()	Inner_Membrane	r
CPLX_MINCYCtpp-0	Outer_Membrane	KQ248_06675()	Inner_Membrane	r
KQ248_05510-MONOMER	Inner_Membrane	KQ248_05510()	Inner_Membrane	r
KQ248_15265-MONOMER	Inner_Membrane	KQ248_15265()	Inner_Membrane	r
KQ248_20460-MONOMER	Inner_Membrane	KQ248_20460()	Inner_Membrane	r
KQ248_16005-MONOMER	Inner_Membrane	KQ248_16005()	Inner_Membrane	t
KQ248_07725-MONOMER	Inner_Membrane	KQ248_07725()	Inner_Membrane	r
KQ248_17755-MONOMER	Inner_Membrane	KQ248_17755()	Inner_Membrane	r
KQ248_13995-MONOMER	Periplasm	KQ248_13995()	Periplasm	s
KQ248_10490-MONOMER	Inner_Membrane	KQ248_10490()	Inner_Membrane	p
KQ248_18690-MONOMER	Outer_Membrane	KQ248_18690()	Outer_Membrane	sb
KQ248_19290-MONOMER	Inner_Membrane	KQ248_19290()	Inner_Membrane	r
KQ248_13390-MONOMER	Inner_Membrane	KQ248_13390()	Inner_Membrane	r
KQ248_18710-MONOMER	Inner_Membrane	KQ248_18710()	Inner_Membrane	r
KQ248_08040-MONOMER	Inner_Membrane	KQ248_08040()	Inner_Membrane	r
KQ248_20545-MONOMER	Inner_Membrane	KQ248_20545()	Inner_Membrane	r
KQ248_01675-MONOMER	Inner_Membrane	KQ248_01675()	Inner_Membrane	r
KQ248_03460-MONOMER	Inner_Membrane	KQ248_03460()	Inner_Membrane	pa
CPLX_METabcpp-0	Inner_Membrane	KQ248_03460()	Inner_Membrane	pa
KQ248_03455-MONOMER	Inner_Membrane	KQ248_03455()	Inner_Membrane	r
CPLX_METabcpp-0	Inner_Membrane	KQ248_03455()	Inner_Membrane	r
KQ248_09875-MONOMER	Inner_Membrane	KQ248_09875()	Inner_Membrane	r
KQ248_11205-MONOMER	Inner_Membrane	KQ248_11205()	Inner_Membrane	r
CPLX_K2L4Aabctex-0	Inner_Membrane	KQ248_11205()	Inner_Membrane	r
KQ248_11210-MONOMER	Inner_Membrane	KQ248_11210()	Inner_Membrane	r
CPLX_K2L4Aabctex-0	Inner_Membrane	KQ248_11210()	Inner_Membrane	r
KQ248_09650-MONOMER	Inner_Membrane	KQ248_09650()	Periplasm	s
CPLX_K2L4Aabctex-0	Inner_Membrane	KQ248_09650()	Periplasm	s
KQ248_12830-MONOMER	Inner_Membrane	KQ248_12830()	Periplasm	s
KQ248_02930-MONOMER	Inner_Membrane	KQ248_02930()	Inner_Membrane	r
KQ248_18665-MONOMER	Inner_Membrane	KQ248_18665()	Periplasm	s
KQ248_18660-MONOMER	Inner_Membrane	KQ248_18660()	Inner_Membrane	r
KQ248_18655-MONOMER	Inner_Membrane	KQ248_18655()	Inner_Membrane	r
KQ248_11870-MONOMER	Outer_Membrane	KQ248_11870()	Outer_Membrane	sb
KQ248_14750-MONOMER	Inner_Membrane	KQ248_14750()	Inner_Membrane	r
KQ248_04490-MONOMER	Outer_Membrane	KQ248_04490()	Outer_Membrane	sb
KQ248_10800-MONOMER	Inner_Membrane	KQ248_10800()	Inner_Membrane	r
KQ248_06305-MONOMER	Inner_Membrane	KQ248_06305()	Inner_Membrane	r
KQ248_08405-MONOMER	Inner_Membrane	KQ248_08405()	Periplasm	s
KQ248_15110-MONOMER	Inner_Membrane	KQ248_15110()	Inner_Membrane	r
KQ248_12760-MONOMER	Outer_Membrane	KQ248_12760()	Outer_Membrane	sb
KQ248_12040-MONOMER	Periplasm	KQ248_12040()	Periplasm	s
KQ248_01225-MONOMER	Inner_Membrane	KQ248_01225()	Inner_Membrane	r
KQ248_02650-MONOMER	Inner_Membrane	KQ248_02650()	Inner_Membrane	r
KQ248_02655-MONOMER	Inner_Membrane	KQ248_02655()	Inner_Membrane	r
KQ248_02660-MONOMER	Inner_Membrane	KQ248_02660()	Inner_Membrane	p
KQ248_00750-MONOMER	Inner_Membrane	KQ248_00750()	Inner_Membrane	r
KQ248_21510-MONOMER	Inner_Membrane	KQ248_21510()	Inner_Membrane	r
KQ248_11245-MONOMER	Inner_Membrane	KQ248_11245()	Inner_Membrane	r
KQ248_11250-MONOMER	Inner_Membrane	KQ248_11250()	Inner_Membrane	r
KQ248_14225-MONOMER	Periplasm	KQ248_14225()	Periplasm	s
KQ248_10325-MONOMER	Outer_Membrane	KQ248_10325()	Outer_Membrane	pla
KQ248_19325-MONOMER	Inner_Membrane	KQ248_19325()	Inner_Membrane	r
KQ248_19760-MONOMER	Outer_Membrane	KQ248_19760()	Outer_Membrane	sb
KQ248_11350-MONOMER	Outer_Membrane	KQ248_11350()	Outer_Membrane	pla
KQ248_09020-MONOMER	Outer_Membrane	KQ248_09020()	Outer_Membrane	pla
KQ248_21600-MONOMER	Outer_Membrane	KQ248_21600()	Outer_Membrane	pla
KQ248_04250-MONOMER	Inner_Membrane	KQ248_04250()	Inner_Membrane	ra
KQ248_01165-MONOMER	Periplasm	KQ248_01165()	Periplasm	s
KQ248_02105-MONOMER	Inner_Membrane	KQ248_02105()	Inner_Membrane	r
KQ248_00270-MONOMER	Inner_Membrane	KQ248_00270()	Inner_Membrane	r
KQ248_00210-MONOMER	Periplasm	KQ248_00210()	Periplasm	t
KQ248_13485-MONOMER	Inner_Membrane	KQ248_13485()	Inner_Membrane	s
KQ248_08660-MONOMER	Inner_Membrane	KQ248_08660()	Inner_Membrane	s
KQ248_08815-MONOMER	Membrane	KQ248_08815()	Membrane	s
KQ248_17285-MONOMER	Membrane	KQ248_17285()	Membrane	s
KQ248_17710-MONOMER	Membrane	KQ248_17710()	Membrane	s
KQ248_06435-MONOMER	Inner_Membrane	KQ248_06435()	Inner_Membrane	s
KQ248_10915-MONOMER	Inner_Membrane	KQ248_10915()	Inner_Membrane	s
KQ248_02990-MONOMER	Inner_Membrane	KQ248_02990()	Inner_Membrane	s
KQ248_20710-MONOMER	Inner_Membrane	KQ248_20710()	Inner_Membrane	s
KQ248_20395-MONOMER	Membrane	KQ248_20395()	Membrane	s
KQ248_20630-MONOMER	Inner_Membrane	KQ248_20630()	Inner_Membrane	s
KQ248_01775-MONOMER	Inner_Membrane	KQ248_01775()	Inner_Membrane	s
KQ248_17260-MONOMER	Inner_Membrane	KQ248_17260()	Inner_Membrane	s
KQ248_15280-MONOMER	Inner_Membrane	KQ248_15280()	Inner_Membrane	s
KQ248_20465-MONOMER	Membrane	KQ248_20465()	Membrane	s
KQ248_07335-MONOMER	Inner_Membrane	KQ248_07335()	Inner_Membrane	s
KQ248_18175-MONOMER	Inner_Membrane	KQ248_18175()	Inner_Membrane	s
KQ248_21265-MONOMER	Inner_Membrane	KQ248_21265()	Inner_Membrane	s
KQ248_12205-MONOMER	Inner_Membrane	KQ248_12205()	Inner_Membrane	s
KQ248_01475-MONOMER	Inner_Membrane	KQ248_01475()	Inner_Membrane	s
CPLX_APSR-0	Inner_Membrane	KQ248_01475()	Inner_Membrane	s
CPLX_METSOXR1-0	Inner_Membrane	KQ248_01475()	Inner_Membrane	s
CPLX_RNDR1-0	Inner_Membrane	KQ248_01475()	Inner_Membrane	s
CPLX_THIORDXi-0	Inner_Membrane	KQ248_01475()	Inner_Membrane	s
CPLX_THIORDXi-2	Inner_Membrane	KQ248_01475()	Inner_Membrane	s
CPLX_THIORDXi-4	Inner_Membrane	KQ248_01475()	Inner_Membrane	s
CPLX_TRDR-0	Inner_Membrane	KQ248_01475()	Inner_Membrane	s
KQ248_10525-MONOMER	Membrane	KQ248_10525()	Membrane	s
KQ248_21410-MONOMER	Membrane	KQ248_21410()	Membrane	s
KQ248_12880-MONOMER	Membrane	KQ248_12880()	Membrane	s
KQ248_11595-MONOMER	Inner_Membrane	KQ248_11595()	Inner_Membrane	s
KQ248_11745-MONOMER	Inner_Membrane	KQ248_11745()	Inner_Membrane	s
KQ248_00985-MONOMER	Membrane	KQ248_00985()	Membrane	s
KQ248_21465-MONOMER	Membrane	KQ248_21465()	Membrane	s
KQ248_04245-MONOMER	Inner_Membrane	KQ248_04245()	Inner_Membrane	s
KQ248_17920-MONOMER	Inner_Membrane	KQ248_17920()	Inner_Membrane	s
KQ248_11535-MONOMER	Membrane	KQ248_11535()	Membrane	s
KQ248_00425-MONOMER	Membrane	KQ248_00425()	Membrane	s
KQ248_19735-MONOMER	Inner_Membrane	KQ248_19735()	Inner_Membrane	s
KQ248_16190-MONOMER	Inner_Membrane	KQ248_16190()	Inner_Membrane	s
KQ248_10375-MONOMER	Membrane	KQ248_10375()	Membrane	s
KQ248_15220-MONOMER	Membrane	KQ248_15220()	Membrane	s
KQ248_09905-MONOMER	Inner_Membrane	KQ248_09905()	Inner_Membrane	s
KQ248_19770-MONOMER	Inner_Membrane	KQ248_19770()	Inner_Membrane	s
KQ248_09590-MONOMER	Inner_Membrane	KQ248_09590()	Inner_Membrane	s
KQ248_00100-MONOMER	Inner_Membrane	KQ248_00100()	Inner_Membrane	s
KQ248_01555-MONOMER	Inner_Membrane	KQ248_01555()	Inner_Membrane	s
KQ248_07235-MONOMER	Inner_Membrane	KQ248_07235()	Inner_Membrane	s
KQ248_15225-MONOMER	Inner_Membrane	KQ248_15225()	Inner_Membrane	s
KQ248_01470-MONOMER	Membrane	KQ248_01470()	Membrane	s
KQ248_16490-MONOMER	Membrane	KQ248_16490()	Membrane	s
KQ248_19265-MONOMER	Inner_Membrane	KQ248_19265()	Inner_Membrane	s
KQ248_19640-MONOMER	Membrane	KQ248_19640()	Membrane	s
KQ248_02575-MONOMER	Membrane	KQ248_02575()	Membrane	s
KQ248_21630-MONOMER	Inner_Membrane	KQ248_21630()	Inner_Membrane	s
KQ248_18945-MONOMER	Inner_Membrane	KQ248_18945()	Inner_Membrane	s
KQ248_01465-MONOMER	Inner_Membrane	KQ248_01465()	Inner_Membrane	s
CPLX_OPHBDC-0	Inner_Membrane	KQ248_01465()	Inner_Membrane	s
KQ248_08925-MONOMER	Membrane	KQ248_08925()	Membrane	s
KQ248_05740-MONOMER	Membrane	KQ248_05740()	Membrane	s
KQ248_16460-MONOMER	Membrane	KQ248_16460()	Membrane	s
KQ248_07610-MONOMER	Inner_Membrane	KQ248_07610()	Inner_Membrane	s
KQ248_01480-MONOMER	Inner_Membrane	KQ248_01480()	Inner_Membrane	s
KQ248_00870-MONOMER	Membrane	KQ248_00870()	Membrane	s
KQ248_20485-MONOMER	Membrane	KQ248_20485()	Membrane	s
KQ248_21515-MONOMER	Membrane	KQ248_21515()	Membrane	s
KQ248_16985-MONOMER	Membrane	KQ248_16985()	Membrane	s
KQ248_09055-MONOMER	Inner_Membrane	KQ248_09055()	Inner_Membrane	s
KQ248_12020-MONOMER	Inner_Membrane	KQ248_12020()	Inner_Membrane	s
KQ248_13345-MONOMER	Inner_Membrane	KQ248_13345()	Inner_Membrane	s
KQ248_06055-MONOMER	Periplasm	KQ248_06055()	Periplasm	s
KQ248_19795-MONOMER	Membrane	KQ248_19795()	Membrane	s
KQ248_00925-MONOMER	Inner_Membrane	KQ248_00925()	Inner_Membrane	s
KQ248_15230-MONOMER	Inner_Membrane	KQ248_15230()	Inner_Membrane	s
KQ248_21155-MONOMER	Periplasm	KQ248_21155()	Periplasm	s
KQ248_20410-MONOMER	Periplasm	KQ248_20410()	Periplasm	s
KQ248_21575-MONOMER	Inner_Membrane	KQ248_21575()	Inner_Membrane	s
KQ248_02940-MONOMER	Inner_Membrane	KQ248_02940()	Inner_Membrane	s
KQ248_00995-MONOMER	Inner_Membrane	KQ248_00995()	Inner_Membrane	s
KQ248_05710-MONOMER	Inner_Membrane	KQ248_05710()	Inner_Membrane	s
KQ248_13595-MONOMER	Membrane	KQ248_13595()	Membrane	s
KQ248_21570-MONOMER	Membrane	KQ248_21570()	Membrane	s
KQ248_02735-MONOMER	Inner_Membrane	KQ248_02735()	Inner_Membrane	s
KQ248_15850-MONOMER	Membrane	KQ248_15850()	Membrane	s
KQ248_01485-MONOMER	Outer_Membrane	KQ248_01485()	Outer_Membrane	s
KQ248_10420-MONOMER	Inner_Membrane	KQ248_10420()	Inner_Membrane	s
KQ248_06420-MONOMER	Inner_Membrane	KQ248_06420()	Inner_Membrane	s
