Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
I9X29_08940-MONOMER	Inner_Membrane	I9X29_08940()	Inner_Membrane	r
I9X29_12355-MONOMER	Inner_Membrane	I9X29_12355()	Inner_Membrane	p
CPLX_NADH16pp-0	Inner_Membrane	I9X29_12355()	Inner_Membrane	p
I9X29_12300-MONOMER	Inner_Membrane	I9X29_12300()	Inner_Membrane	r
CPLX_NADH16pp-0	Inner_Membrane	I9X29_12300()	Inner_Membrane	r
I9X29_12315-MONOMER	Inner_Membrane	I9X29_12315()	Inner_Membrane	r
CPLX_NADH16pp-0	Inner_Membrane	I9X29_12315()	Inner_Membrane	r
I9X29_12310-MONOMER	Inner_Membrane	I9X29_12310()	Inner_Membrane	p
CPLX_NADH16pp-0	Inner_Membrane	I9X29_12310()	Inner_Membrane	p
I9X29_12305-MONOMER	Inner_Membrane	I9X29_12305()	Inner_Membrane	r
CPLX_NADH16pp-0	Inner_Membrane	I9X29_12305()	Inner_Membrane	r
I9X29_12325-MONOMER	Inner_Membrane	I9X29_12325()	Inner_Membrane	r
CPLX_NADH16pp-0	Inner_Membrane	I9X29_12325()	Inner_Membrane	r
I9X29_12295-MONOMER	Inner_Membrane	I9X29_12295()	Inner_Membrane	r
CPLX_NADH16pp-0	Inner_Membrane	I9X29_12295()	Inner_Membrane	r
I9X29_07205-MONOMER	Inner_Membrane	I9X29_07205()	Inner_Membrane	r
I9X29_19765-MONOMER	Outer_Membrane	I9X29_19765()	Outer_Membrane	sb
I9X29_15355-MONOMER	Inner_Membrane	I9X29_15355()	Inner_Membrane	r
I9X29_29315-MONOMER	Inner_Membrane	I9X29_29315()	Inner_Membrane	p
I9X29_15925-MONOMER	Inner_Membrane	I9X29_15925()	Inner_Membrane	r
I9X29_05250-MONOMER	Inner_Membrane	I9X29_05250()	Inner_Membrane	r
I9X29_02180-MONOMER	Outer_Membrane	I9X29_02180()	Inner_Membrane	pa
CPLX_CMtpp-0	Outer_Membrane	I9X29_02180()	Inner_Membrane	pa
CPLX_MINCYCtpp-0	Outer_Membrane	I9X29_02180()	Inner_Membrane	pa
CPLX_RFAMPtpp-0	Outer_Membrane	I9X29_02180()	Inner_Membrane	pa
I9X29_13240-MONOMER	Inner_Membrane	I9X29_13240()	Inner_Membrane	r
I9X29_10345-MONOMER	Inner_Membrane	I9X29_10345()	Inner_Membrane	r
I9X29_16425-MONOMER	Inner_Membrane	I9X29_16425()	Inner_Membrane	r
CPLX_Kt2pp-0	Inner_Membrane	I9X29_16425()	Inner_Membrane	r
I9X29_09125-MONOMER	Inner_Membrane	I9X29_09125()	Inner_Membrane	r
I9X29_27015-MONOMER	Inner_Membrane	I9X29_27015()	Inner_Membrane	r
I9X29_01155-MONOMER	Inner_Membrane	I9X29_01155()	Inner_Membrane	r
I9X29_19620-MONOMER	Inner_Membrane	I9X29_19620()	Inner_Membrane	r
CPLX_CYTBO3_4pp_q8-0	Inner_Membrane	I9X29_19620()	Inner_Membrane	r
I9X29_06390-MONOMER	Periplasm	I9X29_06390()	Periplasm	s
I9X29_25880-MONOMER	Inner_Membrane	I9X29_25880()	Inner_Membrane	r
I9X29_24375-MONOMER	Inner_Membrane	I9X29_24375()	Inner_Membrane	r
I9X29_05200-MONOMER	Inner_Membrane	I9X29_05200()	Inner_Membrane	r
CPLX_CIO3pp_q8-0	Inner_Membrane	I9X29_05200()	Inner_Membrane	r
I9X29_05205-MONOMER	Inner_Membrane	I9X29_05205()	Inner_Membrane	r
CPLX_CIO3pp_q8-0	Inner_Membrane	I9X29_05205()	Inner_Membrane	r
I9X29_15485-MONOMER	Inner_Membrane	I9X29_15485()	Inner_Membrane	r
I9X29_29210-MONOMER	Inner_Membrane	I9X29_29210()	Inner_Membrane	r
I9X29_30420-MONOMER	Inner_Membrane	I9X29_30420()	Inner_Membrane	r
I9X29_04605-MONOMER	Inner_Membrane	I9X29_04605()	Inner_Membrane	r
I9X29_25055-MONOMER	Inner_Membrane	I9X29_25055()	Inner_Membrane	r
I9X29_17500-MONOMER	Periplasm	I9X29_17500()	Periplasm	s
I9X29_02040-MONOMER	Inner_Membrane	I9X29_02040()	Inner_Membrane	r
CPLX_FE2t4pp-0	Inner_Membrane	I9X29_02040()	Inner_Membrane	r
I9X29_15990-MONOMER	Inner_Membrane	I9X29_15990()	Periplasm	s
CPLX_RIBabcpp-0	Inner_Membrane	I9X29_15990()	Periplasm	s
I9X29_15980-MONOMER	Inner_Membrane	I9X29_15980()	Inner_Membrane	r
CPLX_RIBabcpp-0	Inner_Membrane	I9X29_15980()	Inner_Membrane	r
I9X29_26935-MONOMER	Inner_Membrane	I9X29_26935()	Inner_Membrane	r
CPLX_FDHr-0	Inner_Membrane	I9X29_26935()	Inner_Membrane	r
CPLX_FDH4pp-0	Inner_Membrane	I9X29_26935()	Inner_Membrane	r
I9X29_26940-MONOMER	Inner_Membrane	I9X29_26940()	Inner_Membrane	t
CPLX_FDHr-0	Inner_Membrane	I9X29_26940()	Inner_Membrane	t
CPLX_FDH4pp-0	Inner_Membrane	I9X29_26940()	Inner_Membrane	t
I9X29_26945-MONOMER	Inner_Membrane	I9X29_26945()	Periplasm	t
CPLX_FDHr-0	Inner_Membrane	I9X29_26945()	Periplasm	t
CPLX_FDH4pp-0	Inner_Membrane	I9X29_26945()	Periplasm	t
I9X29_30810-MONOMER	Inner_Membrane	I9X29_30810()	Inner_Membrane	r
CPLX_ATPS4rpp-0	Inner_Membrane	I9X29_30810()	Inner_Membrane	r
I9X29_30785-MONOMER	Inner_Membrane	I9X29_30785()	Inner_Membrane	y
CPLX_ATPS4rpp-0	Inner_Membrane	I9X29_30785()	Inner_Membrane	y
I9X29_30820-MONOMER	Inner_Membrane	I9X29_30820()	Inner_Membrane	p
CPLX_ATPS4rpp-0	Inner_Membrane	I9X29_30820()	Inner_Membrane	p
I9X29_30815-MONOMER	Inner_Membrane	I9X29_30815()	Inner_Membrane	r
CPLX_ATPS4rpp-0	Inner_Membrane	I9X29_30815()	Inner_Membrane	r
I9X29_05185-MONOMER	Inner_Membrane	I9X29_05185()	Inner_Membrane	r
I9X29_20940-MONOMER	Inner_Membrane	I9X29_20940()	Inner_Membrane	p
CPLX_ILEabcpp-0	Inner_Membrane	I9X29_20940()	Inner_Membrane	p
I9X29_20935-MONOMER	Inner_Membrane	I9X29_20935()	Inner_Membrane	r
CPLX_ILEabcpp-0	Inner_Membrane	I9X29_20935()	Inner_Membrane	r
I9X29_24160-MONOMER	Inner_Membrane	I9X29_24160()	Inner_Membrane	r
I9X29_02745-MONOMER	Inner_Membrane	I9X29_02745()	Inner_Membrane	r
I9X29_27805-MONOMER	Inner_Membrane	I9X29_27805()	Inner_Membrane	r
I9X29_12715-MONOMER	Inner_Membrane	I9X29_12715()	Inner_Membrane	r
I9X29_07175-MONOMER	Inner_Membrane	I9X29_07175()	Inner_Membrane	r
CPLX_PTRCabcpp-7	Inner_Membrane	I9X29_07175()	Inner_Membrane	r
I9X29_07180-MONOMER	Inner_Membrane	I9X29_07180()	Inner_Membrane	r
CPLX_PTRCabcpp-7	Inner_Membrane	I9X29_07180()	Inner_Membrane	r
I9X29_26760-MONOMER	Inner_Membrane	I9X29_26760()	Inner_Membrane	r
I9X29_13380-MONOMER	Periplasm	I9X29_13380()	Periplasm	s
I9X29_07245-MONOMER	Inner_Membrane	I9X29_07245()	Inner_Membrane	r
I9X29_07440-MONOMER	Inner_Membrane	I9X29_07440()	Inner_Membrane	r
I9X29_25910-MONOMER	Inner_Membrane	I9X29_25910()	Inner_Membrane	r
I9X29_07015-MONOMER	Inner_Membrane	I9X29_07015()	Inner_Membrane	p
I9X29_13430-MONOMER	Outer_Membrane	I9X29_13430()	Outer_Membrane	sb
I9X29_29140-MONOMER	Inner_Membrane	I9X29_29140()	Inner_Membrane	r
I9X29_16625-MONOMER	Inner_Membrane	I9X29_16625()	Inner_Membrane	r
I9X29_28280-MONOMER	Inner_Membrane	I9X29_28280()	Inner_Membrane	r
CPLX_GLNabcpp-0	Inner_Membrane	I9X29_28280()	Inner_Membrane	r
I9X29_04685-MONOMER	Inner_Membrane	I9X29_04685()	Inner_Membrane	r
I9X29_24940-MONOMER	Outer_Membrane	I9X29_24940()	Outer_Membrane	pla
I9X29_07460-MONOMER	Inner_Membrane	I9X29_07460()	Inner_Membrane	r
I9X29_00685-MONOMER	Inner_Membrane	I9X29_00685()	Inner_Membrane	r
I9X29_02190-MONOMER	Outer_Membrane	I9X29_02190()	Outer_Membrane	pla
CPLX_CMtpp-0	Outer_Membrane	I9X29_02190()	Outer_Membrane	pla
I9X29_03950-MONOMER	Outer_Membrane	I9X29_03950()	Periplasm	s
I9X29_03945-MONOMER	Outer_Membrane	I9X29_03945()	Inner_Membrane	r
I9X29_16620-MONOMER	Inner_Membrane	I9X29_16620()	Inner_Membrane	r
I9X29_10705-MONOMER	Inner_Membrane	I9X29_10705()	Inner_Membrane	r
I9X29_17980-MONOMER	Inner_Membrane	I9X29_17980()	Inner_Membrane	r
CPLX_Kabcpp-0	Inner_Membrane	I9X29_17980()	Inner_Membrane	r
I9X29_17975-MONOMER	Inner_Membrane	I9X29_17975()	Inner_Membrane	r
CPLX_Kabcpp-0	Inner_Membrane	I9X29_17975()	Inner_Membrane	r
I9X29_10740-MONOMER	Inner_Membrane	I9X29_10740()	Periplasm	s
CPLX_HISabcpp-0	Inner_Membrane	I9X29_10740()	Periplasm	s
I9X29_12880-MONOMER	Inner_Membrane	I9X29_12880()	Inner_Membrane	r
I9X29_29810-MONOMER	Inner_Membrane	I9X29_29810()	Inner_Membrane	r
CPLX_PIuabcpp-0	Inner_Membrane	I9X29_29810()	Inner_Membrane	r
I9X29_28130-MONOMER	Inner_Membrane	I9X29_28130()	Inner_Membrane	s
CPLX_MPTG-1	Inner_Membrane	I9X29_28130()	Inner_Membrane	s
I9X29_13755-MONOMER	Outer_Membrane	I9X29_13755()	Outer_Membrane	sb
I9X29_15490-MONOMER	Inner_Membrane	I9X29_15490()	Inner_Membrane	r
I9X29_08005-MONOMER	Inner_Membrane	I9X29_08005()	Inner_Membrane	r
CPLX_BUTSO3abcpp-0	Inner_Membrane	I9X29_08005()	Inner_Membrane	r
CPLX_rxn05620-3	Inner_Membrane	I9X29_08005()	Inner_Membrane	r
I9X29_07995-MONOMER	Inner_Membrane	I9X29_07995()	Periplasm	s
CPLX_BUTSO3abcpp-0	Inner_Membrane	I9X29_07995()	Periplasm	s
I9X29_14295-MONOMER	Inner_Membrane	I9X29_14295()	Inner_Membrane	r
I9X29_14145-MONOMER	Inner_Membrane	I9X29_14145()	Inner_Membrane	r
I9X29_20300-MONOMER	Inner_Membrane	I9X29_20300()	Inner_Membrane	r
I9X29_04840-MONOMER	Inner_Membrane	I9X29_04840()	Inner_Membrane	r
I9X29_14055-MONOMER	Inner_Membrane	I9X29_14055()	Inner_Membrane	r
CPLX_rxn13853-0	Inner_Membrane	I9X29_14055()	Inner_Membrane	r
I9X29_06285-MONOMER	Inner_Membrane	I9X29_06285()	Periplasm	s
CPLX_GALURt2rpp-1	Inner_Membrane	I9X29_06285()	Periplasm	s
I9X29_28790-MONOMER	Inner_Membrane	I9X29_28790()	Inner_Membrane	r
CPLX_GALURt2rpp-0	Inner_Membrane	I9X29_28790()	Inner_Membrane	r
I9X29_28380-MONOMER	Inner_Membrane	I9X29_28380()	Inner_Membrane	p
CPLX_CTBTabcpp-0	Inner_Membrane	I9X29_28380()	Inner_Membrane	p
CPLX_PROabcpp-0	Inner_Membrane	I9X29_28380()	Inner_Membrane	p
I9X29_28420-MONOMER	Inner_Membrane	I9X29_28420()	Periplasm	s
CPLX_CTBTabcpp-0	Inner_Membrane	I9X29_28420()	Periplasm	s
I9X29_06530-MONOMER	Periplasm	I9X29_06530()	Periplasm	s
I9X29_01015-MONOMER	Inner_Membrane	I9X29_01015()	Inner_Membrane	r
CPLX_THD2pp-0	Inner_Membrane	I9X29_01015()	Inner_Membrane	r
I9X29_01005-MONOMER	Inner_Membrane	I9X29_01005()	Inner_Membrane	r
CPLX_THD2pp-0	Inner_Membrane	I9X29_01005()	Inner_Membrane	r
I9X29_01545-MONOMER	Inner_Membrane	I9X29_01545()	Inner_Membrane	p
CPLX_PTRCabcpp-1	Inner_Membrane	I9X29_01545()	Inner_Membrane	p
CPLX_PTRCabcpp-2	Inner_Membrane	I9X29_01545()	Inner_Membrane	p
CPLX_PTRCabcpp-3	Inner_Membrane	I9X29_01545()	Inner_Membrane	p
CPLX_PTRCabcpp-4	Inner_Membrane	I9X29_01545()	Inner_Membrane	p
I9X29_01540-MONOMER	Inner_Membrane	I9X29_01540()	Inner_Membrane	r
CPLX_PTRCabcpp-1	Inner_Membrane	I9X29_01540()	Inner_Membrane	r
CPLX_PTRCabcpp-2	Inner_Membrane	I9X29_01540()	Inner_Membrane	r
CPLX_PTRCabcpp-3	Inner_Membrane	I9X29_01540()	Inner_Membrane	r
CPLX_PTRCabcpp-4	Inner_Membrane	I9X29_01540()	Inner_Membrane	r
I9X29_19120-MONOMER	Inner_Membrane	I9X29_19120()	Periplasm	s
I9X29_20355-MONOMER	Inner_Membrane	I9X29_20355()	Inner_Membrane	r
CPLX_NO3R1bpp_q8-0	Inner_Membrane	I9X29_20355()	Inner_Membrane	r
I9X29_20350-MONOMER	Inner_Membrane	I9X29_20350()	Periplasm	s
CPLX_NO3R1bpp_q8-0	Inner_Membrane	I9X29_20350()	Periplasm	s
I9X29_20345-MONOMER	Inner_Membrane	I9X29_20345()	Periplasm	t
CPLX_NO3R1bpp_q8-0	Inner_Membrane	I9X29_20345()	Periplasm	t
I9X29_04630-MONOMER	Inner_Membrane	I9X29_04630()	Periplasm	s
CPLX_CBIuabcpp-0	Inner_Membrane	I9X29_04630()	Periplasm	s
CPLX_CBIuabcpp-1	Inner_Membrane	I9X29_04630()	Periplasm	s
I9X29_26380-MONOMER	Inner_Membrane	I9X29_26380()	Inner_Membrane	r
CPLX_CBIuabcpp-0	Inner_Membrane	I9X29_26380()	Inner_Membrane	r
I9X29_01775-MONOMER	Periplasm	I9X29_01775()	Periplasm	s
I9X29_09455-MONOMER	Inner_Membrane	I9X29_09455()	Inner_Membrane	r
I9X29_22705-MONOMER	Periplasm	I9X29_22705()	Periplasm	s
I9X29_15370-MONOMER	Periplasm	I9X29_15370()	Periplasm	t
CPLX_CU1Opp-0	Periplasm	I9X29_15370()	Periplasm	t
I9X29_20930-MONOMER	Inner_Membrane	I9X29_20930()	Periplasm	s
CPLX_ILEabcpp-0	Inner_Membrane	I9X29_20930()	Periplasm	s
I9X29_14225-MONOMER	Inner_Membrane	I9X29_14225()	Inner_Membrane	r
I9X29_07425-MONOMER	Inner_Membrane	I9X29_07425()	Inner_Membrane	r
CPLX_FRUptspp-0	Inner_Membrane	I9X29_07425()	Inner_Membrane	r
I9X29_30525-MONOMER	Inner_Membrane	I9X29_30525()	Inner_Membrane	r
CPLX_ZNabcpp-0	Inner_Membrane	I9X29_30525()	Inner_Membrane	r
I9X29_30510-MONOMER	Inner_Membrane	I9X29_30510()	Periplasm	s
CPLX_ZNabcpp-0	Inner_Membrane	I9X29_30510()	Periplasm	s
I9X29_00755-MONOMER	Outer_Membrane	I9X29_00755()	Outer_Membrane	sb
I9X29_27635-MONOMER	Periplasm	I9X29_27635()	Periplasm	t
I9X29_18800-MONOMER	Inner_Membrane	I9X29_18800()	Inner_Membrane	r
CPLX_PHEMEabcpp-0	Inner_Membrane	I9X29_18800()	Inner_Membrane	r
I9X29_18785-MONOMER	Inner_Membrane	I9X29_18785()	Periplasm	s
I9X29_18795-MONOMER	Inner_Membrane	I9X29_18795()	Inner_Membrane	p
CPLX_PHEMEabcpp-0	Inner_Membrane	I9X29_18795()	Inner_Membrane	p
I9X29_26345-MONOMER	Inner_Membrane	I9X29_26345()	Inner_Membrane	s
CPLX_MPTG-0	Inner_Membrane	I9X29_26345()	Inner_Membrane	s
I9X29_04925-MONOMER	Inner_Membrane	I9X29_04925()	Inner_Membrane	r
I9X29_02245-MONOMER	Inner_Membrane	I9X29_02245()	Inner_Membrane	r
I9X29_08785-MONOMER	Periplasm	I9X29_08785()	Periplasm	s
I9X29_28685-MONOMER	Inner_Membrane	I9X29_28685()	Periplasm	s
CPLX_LYSabcpp-0	Inner_Membrane	I9X29_28685()	Periplasm	s
I9X29_27890-MONOMER	Inner_Membrane	I9X29_27890()	Inner_Membrane	r
I9X29_19480-MONOMER	Inner_Membrane	I9X29_19480()	Periplasm	s
CPLX_ASPabcpp-0	Inner_Membrane	I9X29_19480()	Periplasm	s
I9X29_19485-MONOMER	Inner_Membrane	I9X29_19485()	Inner_Membrane	r
CPLX_ASPabcpp-0	Inner_Membrane	I9X29_19485()	Inner_Membrane	r
I9X29_19490-MONOMER	Inner_Membrane	I9X29_19490()	Inner_Membrane	r
CPLX_ASPabcpp-0	Inner_Membrane	I9X29_19490()	Inner_Membrane	r
I9X29_25240-MONOMER	Inner_Membrane	I9X29_25240()	Inner_Membrane	r
CPLX_ALAALAabcpp-0	Inner_Membrane	I9X29_25240()	Inner_Membrane	r
CPLX_ALAALAabcpp-1	Inner_Membrane	I9X29_25240()	Inner_Membrane	r
CPLX_rxn05542-0	Inner_Membrane	I9X29_25240()	Inner_Membrane	r
I9X29_25235-MONOMER	Inner_Membrane	I9X29_25235()	Inner_Membrane	r
CPLX_ALAALAabcpp-0	Inner_Membrane	I9X29_25235()	Inner_Membrane	r
CPLX_ALAALAabcpp-1	Inner_Membrane	I9X29_25235()	Inner_Membrane	r
CPLX_rxn05542-0	Inner_Membrane	I9X29_25235()	Inner_Membrane	r
I9X29_25200-MONOMER	Inner_Membrane	I9X29_25200()	Periplasm	s
CPLX_ALAALAabcpp-1	Inner_Membrane	I9X29_25200()	Periplasm	s
I9X29_28930-MONOMER	Inner_Membrane	I9X29_28930()	Inner_Membrane	r
I9X29_26015-MONOMER	Inner_Membrane	I9X29_26015()	Inner_Membrane	r
I9X29_05420-MONOMER	Inner_Membrane	I9X29_05420()	Inner_Membrane	r
CPLX_CHLabcpp-0	Inner_Membrane	I9X29_05420()	Inner_Membrane	r
CPLX_PROabcpp-1	Inner_Membrane	I9X29_05420()	Inner_Membrane	r
I9X29_05425-MONOMER	Inner_Membrane	I9X29_05425()	Periplasm	s
CPLX_CHLabcpp-0	Inner_Membrane	I9X29_05425()	Periplasm	s
CPLX_CHLabcpp-1	Inner_Membrane	I9X29_05425()	Periplasm	s
CPLX_PROabcpp-2	Inner_Membrane	I9X29_05425()	Periplasm	s
I9X29_14680-MONOMER	Inner_Membrane	I9X29_14680()	Inner_Membrane	r
I9X29_28795-MONOMER	Inner_Membrane	I9X29_28795()	Inner_Membrane	r
I9X29_26440-MONOMER	Inner_Membrane	I9X29_26440()	Inner_Membrane	r
I9X29_02185-MONOMER	Outer_Membrane	I9X29_02185()	Inner_Membrane	r
CPLX_CMtpp-0	Outer_Membrane	I9X29_02185()	Inner_Membrane	r
CPLX_MINCYCtpp-0	Outer_Membrane	I9X29_02185()	Inner_Membrane	r
I9X29_01185-MONOMER	Inner_Membrane	I9X29_01185()	Inner_Membrane	r
I9X29_19800-MONOMER	Inner_Membrane	I9X29_19800()	Inner_Membrane	r
I9X29_07445-MONOMER	Inner_Membrane	I9X29_07445()	Inner_Membrane	r
I9X29_04085-MONOMER	Inner_Membrane	I9X29_04085()	Periplasm	s
CPLX_FE3DHBZSabcpp-0	Inner_Membrane	I9X29_04085()	Periplasm	s
I9X29_04075-MONOMER	Inner_Membrane	I9X29_04075()	Inner_Membrane	p
CPLX_FE3DHBZSabcpp-0	Inner_Membrane	I9X29_04075()	Inner_Membrane	p
I9X29_04080-MONOMER	Inner_Membrane	I9X29_04080()	Inner_Membrane	r
CPLX_FE3DHBZSabcpp-0	Inner_Membrane	I9X29_04080()	Inner_Membrane	r
I9X29_24535-MONOMER	Inner_Membrane	I9X29_24535()	Inner_Membrane	r
I9X29_04860-MONOMER	Inner_Membrane	I9X29_04860()	Inner_Membrane	r
I9X29_11340-MONOMER	Inner_Membrane	I9X29_11340()	Inner_Membrane	r
I9X29_11075-MONOMER	Periplasm	I9X29_11075()	Periplasm	s
I9X29_25290-MONOMER	Outer_Membrane	I9X29_25290()	Outer_Membrane	sb
CPLX_FE3DHBZStonex-0	Outer_Membrane	I9X29_25290()	Outer_Membrane	sb
I9X29_14355-MONOMER	Inner_Membrane	I9X29_14355()	Inner_Membrane	r
I9X29_24680-MONOMER	Inner_Membrane	I9X29_24680()	Inner_Membrane	p
I9X29_10445-MONOMER	Inner_Membrane	I9X29_10445()	Inner_Membrane	r
I9X29_20115-MONOMER	Outer_Membrane	I9X29_20115()	Outer_Membrane	pla
I9X29_05495-MONOMER	Inner_Membrane	I9X29_05495()	Inner_Membrane	r
I9X29_15500-MONOMER	Inner_Membrane	I9X29_15500()	Inner_Membrane	r
I9X29_05035-MONOMER	Inner_Membrane	I9X29_05035()	Inner_Membrane	r
CPLX_FE2t4pp-1	Inner_Membrane	I9X29_05035()	Inner_Membrane	r
I9X29_23165-MONOMER	Inner_Membrane	I9X29_23165()	Inner_Membrane	r
I9X29_29415-MONOMER	Inner_Membrane	I9X29_29415()	Inner_Membrane	r
I9X29_30545-MONOMER	Inner_Membrane	I9X29_30545()	Inner_Membrane	pa
CPLX_METabcpp-0	Inner_Membrane	I9X29_30545()	Inner_Membrane	pa
I9X29_13995-MONOMER	Inner_Membrane	I9X29_13995()	Inner_Membrane	r
CPLX_rxn05614-0	Inner_Membrane	I9X29_13995()	Inner_Membrane	r
