complex_id,name,genes,mod,replace
CPLX_GLYBabcpp-0,Glycine betaine transport via ABC system (periplasm),I9X29_09115() AND I9X29_29885() AND I9X29_29890(),,
CPLX_HISabcpp-0,L-histidine transport via ABC system (periplasm),I9X29_10725() AND I9X29_10730() AND I9X29_10735() AND I9X29_10740(),,
CPLX_HSERTA-0,Homoserine O trans acetylase,I9X29_02000() AND I9X29_01995(),,
CPLX_HXAND-0,Hypoxanthine dehydrogenase,I9X29_18555() AND I9X29_18550() AND I9X29_18560(),,
CPLX_IG3PS-0,Imidazole-glycerol-3-phosphate synthase,I9X29_28605(1) AND I9X29_28620(1),,
CPLX_ILEabcpp-0,L-isoleucine transport via ABC system (periplasm),I9X29_20930(1) AND I9X29_20940(1) AND I9X29_20935(1) AND I9X29_20950(1) AND I9X29_20945(1),,
CPLX_ILEabcpp-1,L-isoleucine transport via ABC system (periplasm),I9X29_27435() AND I9X29_27440() AND I9X29_27450() AND I9X29_27455() AND I9X29_27445(),,
CPLX_IPPMIa-0,3-isopropylmalate dehydratase,I9X29_09740(1) AND I9X29_09735(1),,
CPLX_Kabcpp-0,Potassium ABC transporter (periplasm),I9X29_17980() AND I9X29_17975() AND I9X29_17970() AND I9X29_17985(),,
CPLX_KAS13-0,B-ketoacyl synthetase (octadecanoate),I9X29_10510() AND I9X29_10525() AND I9X29_10515() AND I9X29_08590() AND I9X29_16690(),,
CPLX_KAS13-1,B-ketoacyl synthetase (octadecanoate),I9X29_10510() AND I9X29_10525() AND I9X29_10515() AND I9X29_06995(),,
CPLX_Kt3pp-0,Potassium transport out via proton antiport (periplasm),I9X29_21030() AND I9X29_21025() AND I9X29_21020() AND I9X29_21015() AND I9X29_21010() AND I9X29_21005(),,
CPLX_LCYSTabcpp-0,L-cysteate transport via ABC system (periplasm),I9X29_14110() AND I9X29_00960() AND I9X29_05170(),,
CPLX_LYSabcpp-0,L-lysine transport via ABC system (periplasm),I9X29_28695() AND I9X29_28690() AND I9X29_28685() AND I9X29_28680(),,
CPLX_MCOATA-0,Malonyl-CoA-ACP transacylase,I9X29_01075() AND I9X29_10520(),,
CPLX_MCOATA-1,Malonyl-CoA-ACP transacylase,I9X29_10520() AND I9X29_10510(),,
CPLX_METSOXR1-0,L-methionine-S-oxide reductase,I9X29_27995() AND I9X29_29165(),,
CPLX_METSOXR1-1,L-methionine-S-oxide reductase,I9X29_11250() AND I9X29_29165(),,
CPLX_METSOXR1-2,L-methionine-S-oxide reductase,I9X29_27995() AND I9X29_04555(),,
CPLX_METSOXR1-3,L-methionine-S-oxide reductase,I9X29_11250() AND I9X29_04555(),,
CPLX_MNabc_1-0,Manganese Mn2 transport via ABC system periplasm,I9X29_13715() AND I9X29_13705() AND I9X29_13710(),,
CPLX_MOBDabcpp-0,Molybdate transport via ABC system (periplasm),I9X29_16395() AND I9X29_16400() AND I9X29_16405(),,
CPLX_MPTG-0,Murein polymerizing transglycosylase,I9X29_26345() AND I9X29_24780() AND I9X29_25560(),,
CPLX_MPTG-1,Murein polymerizing transglycosylase,I9X29_28130() AND I9X29_24780() AND I9X29_25560(),,
CPLX_MPTG-2,Murein polymerizing transglycosylase,I9X29_01940() AND I9X29_24780() AND I9X29_25560(),,
CPLX_MPTS-0,Molybdopterin synthase,I9X29_05280() AND I9X29_05285(),,
CPLX_NADH16pp-0,NADH dehydrogenase (ubiquinone-8 & 3 protons) (periplasm),I9X29_12355(1) AND I9X29_12330() AND I9X29_12335() AND I9X29_12300() AND I9X29_12315() AND I9X29_12340() AND I9X29_12310() AND I9X29_12320() AND I9X29_12345() AND I9X29_12305() AND I9X29_12325() AND I9X29_12295() AND I9X29_12350(),,
CPLX_OCBT-0,Ornithine carbamoyltransferase,I9X29_07540() AND I9X29_28805(),,
CPLX_OIVD1r-0,2-oxoisovalerate dehydrogenase (acylating; 4-methyl-2-oxopentaoate),I9X29_14510() AND I9X29_14505() AND I9X29_14500() AND I9X29_14495(),,
CPLX_OPHBDC-0,Octaprenyl-hydroxybenzoate decarboxylase,I9X29_29150() AND I9X29_04760(),,
CPLX_OPHBDC-1,Octaprenyl-hydroxybenzoate decarboxylase,I9X29_01280() AND I9X29_04760(),,
CPLX_PAPSR-0,Phosphoadenylyl-sulfate reductase (thioredoxin),I9X29_17350() AND I9X29_04555(),,
CPLX_PAPSR2-0,Phosphoadenylyl-sulfate reductase (glutaredoxin),I9X29_17350() AND I9X29_28550(),,
CPLX_PC-0,Pyruvate carboxylase,I9X29_30190() AND I9X29_30185(),,
CPLX_PCADYOX-0,Protocatechuate 3 4 dioxygenase,I9X29_00805() AND I9X29_00810(),,
CPLX_PDX5PS-0,Pyridoxine 5'-phosphate synthase,I9X29_03020() AND I9X29_23220(),,
CPLX_PHEMEabcpp-0,Protoheme transport via ABC system (periplasm),I9X29_18805() AND I9X29_18800() AND I9X29_18795(),,
CPLX_PIuabcpp-0,"Phosphate transport via ABC system (uptake, periplasm)",I9X29_29810() AND I9X29_29805() AND I9X29_29815() AND I9X29_29820(),,
CPLX_PROabcpp-0,L-proline transport via ABC system (periplasm),I9X29_28375() AND I9X29_28380() AND I9X29_28385(),,
CPLX_PROabcpp-1,L-proline transport via ABC system (periplasm),I9X29_05415() AND I9X29_05420(),,
CPLX_PROabcpp-2,L-proline transport via ABC system (periplasm),I9X29_05430() AND I9X29_05425(),,
CPLX_PROabcpp-3,L-proline transport via ABC system (periplasm),I9X29_29880() AND I9X29_29885() AND I9X29_29890() AND I9X29_29895(),,
CPLX_PTRCabcpp-0,Putrescine transport via ABC system (periplasm),I9X29_03065() AND I9X29_03070() AND I9X29_03080() AND I9X29_03085() AND I9X29_03075(),,
CPLX_PTRCabcpp-1,Putrescine transport via ABC system (periplasm),I9X29_01530() AND I9X29_01535() AND I9X29_01540() AND I9X29_01545(),,
CPLX_PTRCabcpp-2,Putrescine transport via ABC system (periplasm),I9X29_01525() AND I9X29_01535() AND I9X29_01540() AND I9X29_01545(),,
CPLX_PTRCabcpp-3,Putrescine transport via ABC system (periplasm),I9X29_01535() AND I9X29_01540() AND I9X29_01545(),,
CPLX_PTRCabcpp-4,Putrescine transport via ABC system (periplasm),I9X29_11970() AND I9X29_01535() AND I9X29_01540() AND I9X29_01545(),,
CPLX_PTRCabcpp-5,Putrescine transport via ABC system (periplasm),I9X29_09025() AND I9X29_09035() AND I9X29_09030() AND I9X29_09045(),,
CPLX_PTRCabcpp-6,Putrescine transport via ABC system (periplasm),I9X29_01660() AND I9X29_01655() AND I9X29_01650() AND I9X29_01645(),,
CPLX_PTRCabcpp-7,Putrescine transport via ABC system (periplasm),I9X29_07170() AND I9X29_07175() AND I9X29_07180() AND I9X29_07185(),,
CPLX_RIBabcpp-0,D-ribose transport via ABC system (periplasm),I9X29_15980() AND I9X29_15990() AND I9X29_15985(),,
CPLX_RNDR1-0,Ribonucleoside-diphosphate reductase (ADP),I9X29_20440() AND I9X29_20435() AND I9X29_29165(),,
CPLX_SALCHS4FEtonex-0,Salmochelin S4 Fe III transport via ton system extracellular,I9X29_16080() AND I9X29_30675(),,
CPLX_SALCHS4FEtonex-1,Salmochelin S4 Fe III transport via ton system extracellular,I9X29_22375() AND I9X29_30675(),,
CPLX_SALCHS4FEtonex-2,Salmochelin S4 Fe III transport via ton system extracellular,I9X29_12080() AND I9X29_30675(),,
CPLX_SARCOX-0,Sarcosine oxidase,I9X29_30090() AND I9X29_30095() AND I9X29_30100() AND I9X29_30105(),,
CPLX_SPMDt3pp-0,Spermidine transport out via proton antiport (periplasm),I9X29_18465() AND I9X29_18460(),,
CPLX_THD2pp-0,NAD(P) transhydrogenase (periplasm),I9X29_01015() AND I9X29_01005() AND I9X29_01010(),,
CPLX_THIORDXi-0,Hydrogen peroxide reductase (thioredoxin),I9X29_21285() AND I9X29_29165(),,
CPLX_THIORDXi-1,Hydrogen peroxide reductase (thioredoxin),I9X29_21285() AND I9X29_04555(),,
CPLX_THIORDXi-2,Hydrogen peroxide reductase (thioredoxin),I9X29_21285() AND I9X29_12055(),,
CPLX_THIORDXi-3,Hydrogen peroxide reductase (thioredoxin),I9X29_22815() AND I9X29_29165(),,
CPLX_THIORDXi-4,Hydrogen peroxide reductase (thioredoxin),I9X29_22815() AND I9X29_04555(),,
CPLX_THIORDXi-5,Hydrogen peroxide reductase (thioredoxin),I9X29_22815() AND I9X29_12055(),,
CPLX_THIORDXi-6,Hydrogen peroxide reductase (thioredoxin),I9X29_00730() AND I9X29_29165(),,
CPLX_THIORDXi-7,Hydrogen peroxide reductase (thioredoxin),I9X29_00730() AND I9X29_04555(),,
CPLX_THIORDXi-8,Hydrogen peroxide reductase (thioredoxin),I9X29_00730() AND I9X29_12055(),,
CPLX_THIORDXi-9,Hydrogen peroxide reductase (thioredoxin),I9X29_07580() AND I9X29_29165(),,
CPLX_THIORDXi-10,Hydrogen peroxide reductase (thioredoxin),I9X29_07580() AND I9X29_04555(),,
CPLX_THIORDXi-11,Hydrogen peroxide reductase (thioredoxin),I9X29_07580() AND I9X29_12055(),,
CPLX_THIORDXi-12,Hydrogen peroxide reductase (thioredoxin),I9X29_13050() AND I9X29_29165(),,
CPLX_THIORDXi-13,Hydrogen peroxide reductase (thioredoxin),I9X29_13050() AND I9X29_04555(),,
CPLX_THIORDXi-14,Hydrogen peroxide reductase (thioredoxin),I9X29_13050() AND I9X29_12055(),,
CPLX_TRDR-0,Thioredoxin reductase (NADPH),I9X29_29165() AND I9X29_22810(),,
CPLX_TRDR-1,Thioredoxin reductase (NADPH),I9X29_12460() AND I9X29_29165(),,
CPLX_TRPS1-0,Tryptophan synthase (indoleglycerol phosphate),I9X29_00180(2) AND I9X29_00185(2),,
CPLX_UREA-0,Urease,I9X29_27210() AND I9X29_27220() AND I9X29_27225() AND I9X29_27205() AND I9X29_27345() AND I9X29_27350() AND I9X29_27355() AND I9X29_27360(),,
CPLX_UREAabcpp-0,Urea transport via ABC system (periplasm),I9X29_27175() AND I9X29_27180() AND I9X29_27185() AND I9X29_27190() AND I9X29_27195(),,
CPLX_VNTDM-0,Vanillateoxygen oxidoreductase  demethylating,I9X29_27410() AND I9X29_27415(),,
CPLX_ZNabcpp-0,Zinc (Zn+2) transport via ABC system (periplasm),I9X29_30525(2) AND I9X29_30520(2) AND I9X29_30510(1),,
CPLX_CRNDH-0,Carnitine 3 dehydrogenase,I9X29_29930() AND I9X29_29935(),,
CPLX_GLYCL-0,Glycine Cleavage System,I9X29_29030(1) AND I9X29_18210(2) AND I9X29_29035(1) AND I9X29_29025(2),,
CPLX_GLYCL-1,Glycine Cleavage System,I9X29_13510() AND I9X29_13515() AND I9X29_13530() AND I9X29_18210(),,
CPLX_ADCPS1-0,Adenosylcobinamide-phosphate synthase,I9X29_19825() AND I9X29_19830(),,
CPLX_PYOVDM1-0,Pyoverdine maduration I,I9X29_13775() AND I9X29_13770() AND I9X29_13785(),,
CPLX_PYOVD2tex-0,Pyoverdine export system,I9X29_13790() AND I9X29_13800() AND I9X29_13795(),,
CPLX_MCCC-0,Methylcrotonoyl-CoA carboxylase,I9X29_15645() AND I9X29_15655(),,
CPLX_CBIuabcpp-0,"Cobinamide transport via ABC system (uptake, periplasm)",I9X29_04630() AND I9X29_26375() AND I9X29_26380(),,
CPLX_CBIuabcpp-1,"Cobinamide transport via ABC system (uptake, periplasm)",I9X29_04630() AND I9X29_10785() AND I9X29_10795(),,
CPLX_rxn12432-0,,I9X29_01080() AND I9X29_01085(),,
CPLX_rxn12206-0,,I9X29_01045() AND I9X29_01055() AND I9X29_01060() AND I9X29_01065(),,
CPLX_rxn13853-0,,I9X29_14060() AND I9X29_14055() AND I9X29_14050() AND I9X29_14045(),,
CPLX_rxn05542-0,,I9X29_25235() AND I9X29_25240() AND I9X29_25245() AND I9X29_25250(),,
CPLX_rxn12562-0,,I9X29_22630() AND I9X29_22625() AND I9X29_22620(),,
CPLX_rxn13841-0,,I9X29_21410() AND I9X29_21415() AND I9X29_21420() AND I9X29_21425(),,
CPLX_rxn11546-0,,I9X29_14765() AND I9X29_14760() AND I9X29_14755(),,
CPLX_rPY00220-0,,I9X29_03630() AND I9X29_03640() AND I9X29_03645() AND I9X29_03650() AND I9X29_03625(),,
CPLX_rxn13804cyt-0,,I9X29_15805() AND I9X29_15800(),,
CPLX_SUCOASr-0,,I9X29_18205(2) AND I9X29_18200(2),,
CPLX_GLYCTO1-0,Glycolate oxidase,I9X29_29740() AND I9X29_29745() AND I9X29_29750(),,
CPLX_I4FE4ST-0,ISC [4Fe-4S] Transfer,I9X29_06115() AND I9X29_06110(),,
CPLX_SCYSDS-0,SUF Cysteine desulfuration,I9X29_06885() AND I9X29_06880(),,
CPLX_I2FE2SR-0,ISC [2Fe-2S] regeneration,I9X29_06105() AND I9X29_06110(),,
CPLX_I2FE2SR-1,ISC [2Fe-2S] regeneration,I9X29_15385() AND I9X29_06110(),,
CPLX_THZPSN3_PA-0,,I9X29_28495() AND I9X29_01955(),,
CPLX_MOADSUx-0,"MoaD sulfuration (nadh, assumed)",I9X29_06105() AND I9X29_05280(),,
CPLX_MOADSUx-1,"MoaD sulfuration (nadh, assumed)",I9X29_15385() AND I9X29_05280(),,
CPLX_CBPS-0,Carbamoyl-phosphate synthase (glutamine-hydrolysing),I9X29_26650(2) AND I9X29_26640(2),,
CPLX_K2L4Aabctex-0,KDO(2)-lipid IV A transport via ABC system (periplasm to extracellular),I9X29_05765() AND I9X29_05760() AND I9X29_25025() AND I9X29_25020() AND I9X29_03030(),,
CPLX_NO3abcpp-0,Nitrate transport via ABC system (periplasm),I9X29_14110() AND I9X29_14105() AND I9X29_14115(),,
CPLX_MINCYCtpp-0,Minocycline transport via TolC system,I9X29_02185() AND I9X29_02180() AND I9X29_27770(),,
CPLX_RFAMPtpp-0,Rifampin transport via TolC system,I9X29_02180() AND I9X29_27770(),,
CPLX_Kt2pp-0,Potassium transport in via proton symport (periplasm),I9X29_00080() AND I9X29_16425(),,
CPLX_Kt2pp-1,Potassium transport in via proton symport (periplasm),I9X29_00080() AND I9X29_09275(),,
CPLX_FE2t4pp-0,Iron(II) transport out via antiport (periplasm),I9X29_13105() AND I9X29_13110() AND I9X29_13115() AND I9X29_02040(),,
CPLX_FE2t4pp-1,Iron(II) transport out via antiport (periplasm),I9X29_13105() AND I9X29_13110() AND I9X29_13115() AND I9X29_05035(),,
CPLX_FDHr-0,,I9X29_26945() AND I9X29_26940() AND I9X29_26935() AND I9X29_26930(),,
CPLX_FDH4pp-0,Formate dehydrogenase (quinone-8) (periplasm),I9X29_26935(1) AND I9X29_26940(1) AND I9X29_26945(1),,
CPLX_GADktpp-0,GADktpp,I9X29_14425() AND I9X29_14420() AND I9X29_14415(),,
CPLX_rxn13807-0,,I9X29_07500() AND I9X29_07510() AND I9X29_07495(),,
CPLX_rxn13892-0,,I9X29_08685() AND I9X29_08690() AND I9X29_08680() AND I9X29_08675(),,
CPLX_rxn13892-1,,I9X29_08350() AND I9X29_08355(),,
CPLX_rxn13892-2,,I9X29_08310() AND I9X29_08315() AND I9X29_08320(),,
CPLX_rxn05620-0,,I9X29_00960() AND I9X29_00965(),,
CPLX_rxn05620-1,,I9X29_14210() AND I9X29_14215() AND I9X29_14220(),,
CPLX_rxn05620-2,,I9X29_07985() AND I9X29_07980() AND I9X29_07975(),,
CPLX_rxn05620-3,,I9X29_08005() AND I9X29_08010(),,
CPLX_rxn13806-0,,I9X29_07475() AND I9X29_07485() AND I9X29_07480(),,
CPLX_rxn10194-0,,I9X29_30270() AND I9X29_30275(),,
CPLX_rxn05614-0,,I9X29_13995() AND I9X29_14000() AND I9X29_14005(),,
CPLX_rxn13805-0,,I9X29_07515() AND I9X29_07520(),,
CPLX_PALGSKT-0,Prealginate biosynthesis from KT2440,I9X29_07515() AND I9X29_07520() AND I9X29_07510() AND I9X29_07495(),,
CPLX_ACLS_a-0,Acetolactate synthase,I9X29_08140() AND I9X29_08135(),,
CPLX_rxn13870-0,,I9X29_27950() AND I9X29_27945(),,
CPLX_SUCD4i-0,,I9X29_10595() AND I9X29_10590() AND I9X29_10585(),,
CPLX_PHZAB-0,,I9X29_03715() AND I9X29_03720(),,
CPLX_PHZAB-1,,I9X29_16200() AND I9X29_16205(),,
CPLX_I2FE2SS2fdx-0,ISC 2Fe 2S Synthesis II,I9X29_06130() AND I9X29_06115() AND I9X29_06105() AND I9X29_06110(),,
CPLX_I2FE2SS2fdx-1,ISC 2Fe 2S Synthesis II,I9X29_06130() AND I9X29_06115() AND I9X29_15385() AND I9X29_06110(),,
CPLX_FRDO4r-0,Ferredoxin oxidoreductase,I9X29_06130() AND I9X29_25840(),,
CPLX_I4FE4SRfdx-0,ISC 4Fe 4S Reduction,I9X29_06130() AND I9X29_06110(),,
CPLX_rPY00218-0,,I9X29_13750() AND I9X29_13745() AND I9X29_13740() AND I9X29_13625(),,
CPLX_SUCDi-0,Succinate dehydrogenase (irreversible),I9X29_18240(1) AND I9X29_18230(1) AND I9X29_18235(1) AND I9X29_18225(1),,
CPLX_UAGAAT2_1-0,UDP N acetylglucosamine acyltransferase  hydroxydecanoyl,I9X29_10520() AND I9X29_07000(),,
CPLX_METabcpp-0,L-methionine transport via ABC system (periplasm),I9X29_30540() AND I9X29_30535() AND I9X29_30545(),,
CPLX_ALKOXDODEC-0,,I9X29_18545() AND I9X29_29725(),,
CPLX_ALKOXDODEC-1,,I9X29_18545() AND I9X29_29730(),,
CPLX_ALKOXDODEC-2,,I9X29_12830() AND I9X29_29725(),,
CPLX_ALKOXDODEC-3,,I9X29_12830() AND I9X29_29730(),,
CPLX_PHETHPTOX3-0,L Phenylalanine tetrahydrobiopterinoxygen oxidoreductase  Tetrahydromonapterin,I9X29_22690() AND I9X29_22695(),,
CPLX_RDXRx-0,,I9X29_29720() AND I9X29_29725(),,
CPLX_RDXRx-1,,I9X29_29720() AND I9X29_29730(),,
CPLX_DMGDH2-0,Dimethylglycine dehydrogenase,I9X29_29985() AND I9X29_29990() AND I9X29_29995() AND I9X29_30000(),,
CPLX_GLBOX-0,,I9X29_30055() AND I9X29_30060(),,
CPLX_NO3R1pp_q8-0,,I9X29_05510() AND I9X29_05515() AND I9X29_05505() AND I9X29_05500(),,
CPLX_NO3R1bpp_q8-0,,I9X29_20330() AND I9X29_20335() AND I9X29_20340() AND I9X29_20345() AND I9X29_20350() AND I9X29_20355(),,
CPLX_NTRIR2x-0,Nitrite Reductase (NADH),I9X29_17225() AND I9X29_17230(),,
CPLX_NIR1-0,,I9X29_02645() AND I9X29_02640(),,
CPLX_NIR1-1,,I9X29_02645() AND I9X29_02635(),,
CPLX_NORRDX1-0,,I9X29_02665() AND I9X29_02670() AND I9X29_02675() AND I9X29_02640(),,
CPLX_N2OR-0,Nitrous oxide reductase (nadh),I9X29_08270() AND I9X29_08265() AND I9X29_08260() AND I9X29_08255() AND I9X29_08250() AND I9X29_02640(),,
CPLX_NADNAQ_q8-0,H+-translocating NADH:quinone oxidoreductase,I9X29_10350() AND I9X29_10355() AND I9X29_10360() AND I9X29_10365() AND I9X29_10370() AND I9X29_10375(),,
CPLX_rxn12880_pphn-0,,I9X29_05300() AND I9X29_05305(),,
CPLX_AKGDHPYO-0,,I9X29_27035() AND I9X29_18220() AND I9X29_18215(),,
CPLX_PDHPYO-0,,I9X29_27980() AND I9X29_27985() AND I9X29_27035() AND I9X29_08135() AND I9X29_08140(),,
CPLX_5MEPCAtex-0,,I9X29_03745() AND I9X29_03740() AND I9X29_03740() AND I9X29_03735() AND I9X29_03730(),,
CPLX_CYTCBB4pp_1-0,,I9X29_18405() AND I9X29_18400() AND I9X29_18395() AND I9X29_18390() AND I9X29_30470(),,
CPLX_CYTCBB4pp_2-0,,I9X29_18385() AND I9X29_18400() AND I9X29_18375() AND I9X29_18370() AND I9X29_30470(),,
CPLX_CYTCBB4pp_3-0,,I9X29_18405() AND I9X29_16440() AND I9X29_18395() AND I9X29_16435() AND I9X29_30470(),,
CPLX_CYTCBB4pp_3-1,,I9X29_18385() AND I9X29_18375() AND I9X29_16440() AND I9X29_16435() AND I9X29_30470(),,
CPLX_CYTCBB4pp_4-0,,I9X29_18405() AND I9X29_04175() AND I9X29_18395() AND I9X29_04180() AND I9X29_30470(),,
CPLX_CYTCBB4pp_4-1,,I9X29_18385() AND I9X29_04175() AND I9X29_16440() AND I9X29_04180() AND I9X29_30470(),,
