complex_id,name,genes,mod,replace
CPLX_AST-0,Arginine succinyltransferase,NCTC13359_05118() AND NCTC13359_05119(),,
CPLX_ATPPRT-0,ATP phosphoribosyltransferase,NCTC13359_05547() AND NCTC13359_06232(),,
CPLX_ATPS4rpp-0,ATP synthase (four protons for one ATP) (periplasm),NCTC13359_00353() AND NCTC13359_00357() AND NCTC13359_00350() AND NCTC13359_00351() AND NCTC13359_00356() AND NCTC13359_00355() AND NCTC13359_00352() AND NCTC13359_00354() AND NCTC13359_00358(),,
CPLX_BUTCT-0,Acetyl-CoA:butyrate-CoA transferase,NCTC13359_03869() AND NCTC13359_03100(),,
CPLX_BUTSO3abcpp-0,Butanesulfonate transport via ABC system (periplasm),NCTC13359_02024(2) AND NCTC13359_02025(2) AND NCTC13359_02022(),,
CPLX_BUTSO3abcpp-1,Butanesulfonate transport via ABC system (periplasm),NCTC13359_01472(1) AND NCTC13359_01473(2) AND NCTC13359_01474(2),,
CPLX_BZ12DOX-0,"Benzoate 1,2-dioxygenase",NCTC13359_03262() AND NCTC13359_03263() AND NCTC13359_03264(),,
CPLX_CD2t3pp-0,Cadmium (Cd+2) transport out via proton antiport (periplasm),NCTC13359_03259() AND NCTC13359_03258(),,
CPLX_CHLabcpp-0,Choline transport via ABC system (periplasm),NCTC13359_01522() AND NCTC13359_01523() AND NCTC13359_01524(),,
CPLX_CHLabcpp-1,Choline transport via ABC system (periplasm),NCTC13359_01522() AND NCTC13359_01525() AND NCTC13359_01524(),,
CPLX_CHLabcpp-2,Choline transport via ABC system (periplasm),NCTC13359_00169() AND NCTC13359_00170() AND NCTC13359_00171(),,
CPLX_CHOLSabc-0,Choline sulfate ABC transporter,NCTC13359_00396() AND NCTC13359_00397(),,
CPLX_CMtpp-0,Chloramphenicol transport via TolC system,NCTC13359_00808() AND NCTC13359_00809() AND NCTC13359_00810(),,
CPLX_CMtpp-1,Chloramphenicol transport via TolC system,NCTC13359_05555() AND NCTC13359_05554() AND NCTC13359_05553(),,
CPLX_CPMPS-0,Cyclic pyranopterin monophosphate synthase,NCTC13359_01547() AND NCTC13359_01493(),,
CPLX_CRNabcpp-0,L-carnitine transport via ABC system (periplasm),NCTC13359_00181() AND NCTC13359_00169() AND NCTC13359_00170(),,
CPLX_CRO4abcpp-0,Chromate transport via ABC system (periplasm),NCTC13359_00651(1) AND NCTC13359_00648(2) AND NCTC13359_00649(1) AND NCTC13359_00650(1),,
CPLX_CRO4abcpp-1,Chromate transport via ABC system (periplasm),NCTC13359_00648() AND NCTC13359_00650() AND NCTC13359_00649() AND NCTC13359_04499(),,
CPLX_CTBTabcpp-0,Crotonobetaine transport via ABC system (periplasm),NCTC13359_06395(2) AND NCTC13359_06394(2) AND NCTC13359_06403(1),,
CPLX_CU1Opp-0,Cuprous Oxidase (Cu+1),NCTC13359_03804() AND NCTC13359_03805(),,
CPLX_CYO1_KT-0,Ubiquinol   cytochrome c reductase,NCTC13359_05529() AND NCTC13359_05528() AND NCTC13359_05528(),,
CPLX_CYSabcpp-0,L-cysteine uptake via ABC system (periplasm),NCTC13359_00684() AND NCTC13359_00685(),,
CPLX_DKMPPD2_PA-0,,NCTC13359_04298() AND NCTC13359_04299(),,
CPLX_DURAD-0,Dihydrouracil dehydrogenase (NADP),NCTC13359_00822() AND NCTC13359_00823(),,
CPLX_ETHAAL-0,Ethanolamine ammonia-lyase,NCTC13359_01385(6) AND NCTC13359_01384(6),,
CPLX_FE3abcpp-0,Iron (III) transport via ABC system (periplasm to cytoplasm),NCTC13359_05941() AND NCTC13359_05942() AND NCTC13359_01950(),,
CPLX_FE3abcpp-1,Iron (III) transport via ABC system (periplasm to cytoplasm),NCTC13359_06532() AND NCTC13359_06531() AND NCTC13359_01950(),,
CPLX_FE3DCITabcpp-0,Iron transport from ferric-dicitrate via ABC system (periplasm),NCTC13359_02633() AND NCTC13359_02635() AND NCTC13359_02634(),,
CPLX_FE3DHBZSabcpp-0,"Ferric 2,3-dihydroxybenzoylserine transport via ABC system (periplasm)",NCTC13359_01183(1) AND NCTC13359_01181(1) AND NCTC13359_01182(1) AND NCTC13359_01184(2),,
CPLX_FE3DHBZStonex-0,"Ferric 2,3-dihydroxybenzoylserine transport via ton system (extracellular)",NCTC13359_00328() AND NCTC13359_05039() AND NCTC13359_05615(),,
CPLX_FE3DHBZStonex-1,"Ferric 2,3-dihydroxybenzoylserine transport via ton system (extracellular)",NCTC13359_00328() AND NCTC13359_05039() AND NCTC13359_04036(),,
CPLX_FLDR2-0,Flavodoxin reductase (NADPH),NCTC13359_02076() AND NCTC13359_02033(),,
CPLX_GALURt2rpp-0,"D-galacturonate transport via proton symport, reversible (periplasm)",NCTC13359_06480() AND NCTC13359_06478() AND NCTC13359_06479(),,
CPLX_GALURt2rpp-1,"D-galacturonate transport via proton symport, reversible (periplasm)",NCTC13359_01642() AND NCTC13359_01643() AND NCTC13359_01644(),,
CPLX_GLCabcpp-0,D-glucose transport via ABC system (periplasm),NCTC13359_02294() AND NCTC13359_02295() AND NCTC13359_02296() AND NCTC13359_02297(),,
CPLX_GLUSx-0,Glutamate synthase  NADH2,NCTC13359_06333(4) AND NCTC13359_06334(4),,
CPLX_GLYBabcpp-0,Glycine betaine transport via ABC system (periplasm),NCTC13359_02245() AND NCTC13359_00169() AND NCTC13359_00170(),,
CPLX_HISabcpp-0,L-histidine transport via ABC system (periplasm),NCTC13359_02621() AND NCTC13359_02622() AND NCTC13359_02623() AND NCTC13359_02624(),,
CPLX_HSERTA-0,Homoserine O trans acetylase,NCTC13359_00770() AND NCTC13359_00769(),,
CPLX_HXAND-0,Hypoxanthine dehydrogenase,NCTC13359_04469() AND NCTC13359_04468() AND NCTC13359_04470(),,
CPLX_IG3PS-0,Imidazole-glycerol-3-phosphate synthase,NCTC13359_06442(1) AND NCTC13359_06445(1),,
CPLX_ILEabcpp-0,L-isoleucine transport via ABC system (periplasm),NCTC13359_04939(1) AND NCTC13359_04941(1) AND NCTC13359_04940(1) AND NCTC13359_04943(1) AND NCTC13359_04942(1),,
CPLX_ILEabcpp-1,L-isoleucine transport via ABC system (periplasm),NCTC13359_06199() AND NCTC13359_06200() AND NCTC13359_06202() AND NCTC13359_06203() AND NCTC13359_06201(),,
CPLX_IPPMIa-0,3-isopropylmalate dehydratase,NCTC13359_02364(1) AND NCTC13359_02363(1),,
CPLX_Kabcpp-0,Potassium ABC transporter (periplasm),NCTC13359_04353() AND NCTC13359_04352() AND NCTC13359_04351() AND NCTC13359_04354(),,
CPLX_KAS13-0,B-ketoacyl synthetase (octadecanoate),NCTC13359_02573() AND NCTC13359_02576() AND NCTC13359_02574() AND NCTC13359_02141() AND NCTC13359_04163(),,
CPLX_KAS13-1,B-ketoacyl synthetase (octadecanoate),NCTC13359_02573() AND NCTC13359_02576() AND NCTC13359_02574() AND NCTC13359_01837(),,
CPLX_Kt3pp-0,Potassium transport out via proton antiport (periplasm),NCTC13359_04959() AND NCTC13359_04958() AND NCTC13359_04957() AND NCTC13359_04956() AND NCTC13359_04955() AND NCTC13359_04954(),,
CPLX_LCYSTabcpp-0,L-cysteate transport via ABC system (periplasm),NCTC13359_03459() AND NCTC13359_00554() AND NCTC13359_01474(),,
CPLX_LYSabcpp-0,L-lysine transport via ABC system (periplasm),NCTC13359_06460() AND NCTC13359_06459() AND NCTC13359_06458() AND NCTC13359_06457(),,
CPLX_MCOATA-0,Malonyl-CoA-ACP transacylase,NCTC13359_00579() AND NCTC13359_02575(),,
CPLX_MCOATA-1,Malonyl-CoA-ACP transacylase,NCTC13359_02575() AND NCTC13359_02573(),,
CPLX_METSOXR1-0,L-methionine-S-oxide reductase,NCTC13359_06314() AND NCTC13359_00025(),,
CPLX_METSOXR1-1,L-methionine-S-oxide reductase,NCTC13359_02732() AND NCTC13359_00025(),,
CPLX_METSOXR1-2,L-methionine-S-oxide reductase,NCTC13359_06314() AND NCTC13359_01348(),,
CPLX_METSOXR1-3,L-methionine-S-oxide reductase,NCTC13359_02732() AND NCTC13359_01348(),,
CPLX_MNabc_1-0,Manganese Mn2 transport via ABC system periplasm,NCTC13359_03381() AND NCTC13359_03380() AND NCTC13359_03380(),,
CPLX_MOBDabcpp-0,Molybdate transport via ABC system (periplasm),NCTC13359_04102() AND NCTC13359_04103() AND NCTC13359_04104(),,
CPLX_MPTG-0,Murein polymerizing transglycosylase,NCTC13359_05960() AND NCTC13359_05509() AND NCTC13359_05791(),,
CPLX_MPTG-1,Murein polymerizing transglycosylase,NCTC13359_06345() AND NCTC13359_05509() AND NCTC13359_05791(),,
CPLX_MPTG-2,Murein polymerizing transglycosylase,NCTC13359_00758() AND NCTC13359_05509() AND NCTC13359_05791(),,
CPLX_MPTS-0,Molybdopterin synthase,NCTC13359_01494() AND NCTC13359_01495(),,
CPLX_NADH16pp-0,NADH dehydrogenase (ubiquinone-8 & 3 protons) (periplasm),NCTC13359_02956(1) AND NCTC13359_02951() AND NCTC13359_02952() AND NCTC13359_02945() AND NCTC13359_02948() AND NCTC13359_02953() AND NCTC13359_02947() AND NCTC13359_02949() AND NCTC13359_02954() AND NCTC13359_02946() AND NCTC13359_02950() AND NCTC13359_02944() AND NCTC13359_02955(),,
CPLX_OCBT-0,Ornithine carbamoyltransferase,NCTC13359_01951() AND NCTC13359_06483(),,
CPLX_OIVD1r-0,2-oxoisovalerate dehydrogenase (acylating; 4-methyl-2-oxopentaoate),NCTC13359_03590() AND NCTC13359_03588() AND NCTC13359_03587() AND NCTC13359_03586(),,
CPLX_OPHBDC-0,Octaprenyl-hydroxybenzoate decarboxylase,NCTC13359_00021() AND NCTC13359_01390(),,
CPLX_OPHBDC-1,Octaprenyl-hydroxybenzoate decarboxylase,NCTC13359_00620() AND NCTC13359_01390(),,
CPLX_PAPSR-0,Phosphoadenylyl-sulfate reductase (thioredoxin),NCTC13359_04225() AND NCTC13359_01348(),,
CPLX_PAPSR2-0,Phosphoadenylyl-sulfate reductase (glutaredoxin),NCTC13359_04225() AND NCTC13359_06430(),,
CPLX_PC-0,Pyruvate carboxylase,NCTC13359_00230() AND NCTC13359_00229(),,
CPLX_PCADYOX-0,Protocatechuate 3 4 dioxygenase,NCTC13359_00524() AND NCTC13359_00525(),,
CPLX_PDX5PS-0,Pyridoxine 5'-phosphate synthase,NCTC13359_00987() AND NCTC13359_05252(),,
CPLX_PHEMEabcpp-0,Protoheme transport via ABC system (periplasm),NCTC13359_04518() AND NCTC13359_04517() AND NCTC13359_04516(),,
CPLX_PIuabcpp-0,"Phosphate transport via ABC system (uptake, periplasm)",NCTC13359_00155() AND NCTC13359_00154() AND NCTC13359_00156() AND NCTC13359_00157(),,
CPLX_PROabcpp-0,L-proline transport via ABC system (periplasm),NCTC13359_06394() AND NCTC13359_06395() AND NCTC13359_06396(),,
CPLX_PROabcpp-1,L-proline transport via ABC system (periplasm),NCTC13359_01522() AND NCTC13359_01523(),,
CPLX_PROabcpp-2,L-proline transport via ABC system (periplasm),NCTC13359_01525() AND NCTC13359_01524(),,
CPLX_PROabcpp-3,L-proline transport via ABC system (periplasm),NCTC13359_00168() AND NCTC13359_00169() AND NCTC13359_00170() AND NCTC13359_00171(),,
CPLX_PTRCabcpp-0,Putrescine transport via ABC system (periplasm),NCTC13359_00996() AND NCTC13359_00997() AND NCTC13359_00999() AND NCTC13359_01000() AND NCTC13359_00998(),,
CPLX_PTRCabcpp-1,Putrescine transport via ABC system (periplasm),NCTC13359_00670() AND NCTC13359_00671() AND NCTC13359_00672() AND NCTC13359_00673(),,
CPLX_PTRCabcpp-2,Putrescine transport via ABC system (periplasm),NCTC13359_00669() AND NCTC13359_00671() AND NCTC13359_00672() AND NCTC13359_00673(),,
CPLX_PTRCabcpp-3,Putrescine transport via ABC system (periplasm),NCTC13359_00671() AND NCTC13359_00672() AND NCTC13359_00673(),,
CPLX_PTRCabcpp-4,Putrescine transport via ABC system (periplasm),NCTC13359_02880() AND NCTC13359_00671() AND NCTC13359_00672() AND NCTC13359_00673(),,
CPLX_PTRCabcpp-5,Putrescine transport via ABC system (periplasm),NCTC13359_02227() AND NCTC13359_02229() AND NCTC13359_02228() AND NCTC13359_02231(),,
CPLX_PTRCabcpp-6,Putrescine transport via ABC system (periplasm),NCTC13359_01873() AND NCTC13359_01874() AND NCTC13359_01875() AND NCTC13359_01876(),,
CPLX_RIBabcpp-0,D-ribose transport via ABC system (periplasm),NCTC13359_04017() AND NCTC13359_04019() AND NCTC13359_04018(),,
CPLX_RNDR1-0,Ribonucleoside-diphosphate reductase (ADP),NCTC13359_04846() AND NCTC13359_04845() AND NCTC13359_00025(),,
CPLX_SALCHS4FEtonex-0,Salmochelin S4 Fe III transport via ton system extracellular,NCTC13359_04036() AND NCTC13359_00328(),,
CPLX_SALCHS4FEtonex-1,Salmochelin S4 Fe III transport via ton system extracellular,NCTC13359_05080() AND NCTC13359_00328(),,
CPLX_SALCHS4FEtonex-2,Salmochelin S4 Fe III transport via ton system extracellular,NCTC13359_02902() AND NCTC13359_00328(),,
CPLX_SARCOX-0,Sarcosine oxidase,NCTC13359_00210() AND NCTC13359_00211() AND NCTC13359_00212() AND NCTC13359_00213(),,
CPLX_SPMDt3pp-0,Spermidine transport out via proton antiport (periplasm),NCTC13359_04450() AND NCTC13359_04449(),,
CPLX_THD2pp-0,NAD(P) transhydrogenase (periplasm),NCTC13359_00567() AND NCTC13359_00565() AND NCTC13359_00566(),,
CPLX_THIORDXi-0,Hydrogen peroxide reductase (thioredoxin),NCTC13359_05011() AND NCTC13359_00025(),,
CPLX_THIORDXi-1,Hydrogen peroxide reductase (thioredoxin),NCTC13359_05011() AND NCTC13359_01348(),,
CPLX_THIORDXi-2,Hydrogen peroxide reductase (thioredoxin),NCTC13359_05011() AND NCTC13359_02897(),,
CPLX_THIORDXi-3,Hydrogen peroxide reductase (thioredoxin),NCTC13359_05173() AND NCTC13359_00025(),,
CPLX_THIORDXi-4,Hydrogen peroxide reductase (thioredoxin),NCTC13359_05173() AND NCTC13359_01348(),,
CPLX_THIORDXi-5,Hydrogen peroxide reductase (thioredoxin),NCTC13359_05173() AND NCTC13359_02897(),,
CPLX_THIORDXi-6,Hydrogen peroxide reductase (thioredoxin),NCTC13359_00510() AND NCTC13359_00025(),,
CPLX_THIORDXi-7,Hydrogen peroxide reductase (thioredoxin),NCTC13359_00510() AND NCTC13359_01348(),,
CPLX_THIORDXi-8,Hydrogen peroxide reductase (thioredoxin),NCTC13359_00510() AND NCTC13359_02897(),,
CPLX_THIORDXi-9,Hydrogen peroxide reductase (thioredoxin),NCTC13359_01960() AND NCTC13359_00025(),,
CPLX_THIORDXi-10,Hydrogen peroxide reductase (thioredoxin),NCTC13359_01960() AND NCTC13359_01348(),,
CPLX_THIORDXi-11,Hydrogen peroxide reductase (thioredoxin),NCTC13359_01960() AND NCTC13359_02897(),,
CPLX_THIORDXi-12,Hydrogen peroxide reductase (thioredoxin),NCTC13359_03247() AND NCTC13359_00025(),,
CPLX_THIORDXi-13,Hydrogen peroxide reductase (thioredoxin),NCTC13359_03247() AND NCTC13359_01348(),,
CPLX_THIORDXi-14,Hydrogen peroxide reductase (thioredoxin),NCTC13359_03247() AND NCTC13359_02897(),,
CPLX_TRDR-0,Thioredoxin reductase (NADPH),NCTC13359_00025() AND NCTC13359_05172(),,
CPLX_TRDR-1,Thioredoxin reductase (NADPH),NCTC13359_02977() AND NCTC13359_00025(),,
CPLX_TRPS1-0,Tryptophan synthase (indoleglycerol phosphate),NCTC13359_00403(2) AND NCTC13359_00404(2),,
CPLX_UREA-0,Urease,NCTC13359_06154() AND NCTC13359_06156() AND NCTC13359_06158() AND NCTC13359_06153() AND NCTC13359_06181() AND NCTC13359_06182() AND NCTC13359_06183() AND NCTC13359_06184(),,
CPLX_UREAabcpp-0,Urea transport via ABC system (periplasm),NCTC13359_06146() AND NCTC13359_06147() AND NCTC13359_06148() AND NCTC13359_06150() AND NCTC13359_06151(),,
CPLX_VNTDM-0,Vanillateoxygen oxidoreductase  demethylating,NCTC13359_06194() AND NCTC13359_06195(),,
CPLX_ZNabcpp-0,Zinc (Zn+2) transport via ABC system (periplasm),NCTC13359_00297(2) AND NCTC13359_00296(2) AND NCTC13359_00294(1),,
CPLX_CRNDH-0,Carnitine 3 dehydrogenase,NCTC13359_00178() AND NCTC13359_00179(),,
CPLX_GLYCL-0,Glycine Cleavage System,NCTC13359_06529(1) AND NCTC13359_04400(2) AND NCTC13359_06530(1) AND NCTC13359_06528(2),,
CPLX_GLYCL-1,Glycine Cleavage System,NCTC13359_03334() AND NCTC13359_03336() AND NCTC13359_03339() AND NCTC13359_04400(),,
CPLX_ADCPS1-0,Adenosylcobinamide-phosphate synthase,NCTC13359_04707() AND NCTC13359_04708(),,
CPLX_PYOVDM1-0,Pyoverdine maduration I,NCTC13359_03393() AND NCTC13359_03392() AND NCTC13359_03395(),,
CPLX_PYOVD2tex-0,Pyoverdine export system,NCTC13359_03396() AND NCTC13359_03398() AND NCTC13359_03397(),,
CPLX_MCCC-0,Methylcrotonoyl-CoA carboxylase,NCTC13359_03855() AND NCTC13359_03857(),,
CPLX_CBIuabcpp-0,"Cobinamide transport via ABC system (uptake, periplasm)",NCTC13359_01364() AND NCTC13359_05968() AND NCTC13359_05969(),,
CPLX_CBIuabcpp-1,"Cobinamide transport via ABC system (uptake, periplasm)",NCTC13359_01364() AND NCTC13359_02633() AND NCTC13359_02635(),,
CPLX_rxn12432-0,,NCTC13359_00580() AND NCTC13359_00581(),,
CPLX_rxn12206-0,,NCTC13359_00573() AND NCTC13359_00575() AND NCTC13359_00576() AND NCTC13359_00577(),,
CPLX_rxn13853-0,,NCTC13359_03448() AND NCTC13359_03447() AND NCTC13359_03446() AND NCTC13359_03445(),,
CPLX_rxn05542-0,,NCTC13359_05604() AND NCTC13359_05605() AND NCTC13359_05606() AND NCTC13359_05607(),,
CPLX_rxn12562-0,,NCTC13359_05133() AND NCTC13359_05132() AND NCTC13359_05131(),,
CPLX_rxn13841-0,,NCTC13359_05023() AND NCTC13359_05022() AND NCTC13359_05021() AND NCTC13359_05020(),,
CPLX_rxn11546-0,,NCTC13359_03671() AND NCTC13359_03670() AND NCTC13359_03669(),,
CPLX_rPY00220-0,,NCTC13359_01113() AND NCTC13359_01115() AND NCTC13359_01117() AND NCTC13359_01118() AND NCTC13359_01112(),,
CPLX_rxn13804cyt-0,,NCTC13359_03886() AND NCTC13359_03885(),,
CPLX_SUCOASr-0,,NCTC13359_04398(2) AND NCTC13359_04397(2),,
CPLX_ACTD2-0,Acetoin dehydrogenase,NCTC13359_01192() AND NCTC13359_01191() AND NCTC13359_01190() AND NCTC13359_01193(),,
CPLX_GLYCTO1-0,Glycolate oxidase,NCTC13359_00141() AND NCTC13359_00142() AND NCTC13359_00143(),,
CPLX_I4FE4ST-0,ISC [4Fe-4S] Transfer,NCTC13359_01609() AND NCTC13359_01608(),,
CPLX_SCYSDS-0,SUF Cysteine desulfuration,NCTC13359_01761() AND NCTC13359_01760(),,
CPLX_I2FE2SR-0,ISC [2Fe-2S] regeneration,NCTC13359_01607() AND NCTC13359_01608(),,
CPLX_I2FE2SR-1,ISC [2Fe-2S] regeneration,NCTC13359_03807() AND NCTC13359_01608(),,
CPLX_THZPSN3_PA-0,,NCTC13359_06418() AND NCTC13359_00761(),,
CPLX_MOADSUx-0,"MoaD sulfuration (nadh, assumed)",NCTC13359_01607() AND NCTC13359_01494(),,
CPLX_MOADSUx-1,"MoaD sulfuration (nadh, assumed)",NCTC13359_03807() AND NCTC13359_01494(),,
CPLX_K2L4Aabctex-0,KDO(2)-lipid IV A transport via ABC system (periplasm to extracellular),NCTC13359_01593() AND NCTC13359_01592() AND NCTC13359_05561() AND NCTC13359_05560() AND NCTC13359_00989(),,
CPLX_NO3abcpp-0,Nitrate transport via ABC system (periplasm),NCTC13359_03459() AND NCTC13359_03458() AND NCTC13359_03460(),,
CPLX_MINCYCtpp-0,Minocycline transport via TolC system,NCTC13359_00809() AND NCTC13359_00808() AND NCTC13359_06268(),,
CPLX_RFAMPtpp-0,Rifampin transport via TolC system,NCTC13359_00808() AND NCTC13359_06268(),,
CPLX_Kt2pp-0,Potassium transport in via proton symport (periplasm),NCTC13359_00383() AND NCTC13359_02271(),,
CPLX_FE2t4pp-0,Iron(II) transport out via antiport (periplasm),NCTC13359_03258() AND NCTC13359_03259() AND NCTC13359_03260() AND NCTC13359_00778(),,
CPLX_FE2t4pp-1,Iron(II) transport out via antiport (periplasm),NCTC13359_03258() AND NCTC13359_03259() AND NCTC13359_03260() AND NCTC13359_01447(),,
CPLX_rxn13807-0,,NCTC13359_01943() AND NCTC13359_01945() AND NCTC13359_01942(),,
CPLX_rxn13892-0,,NCTC13359_02161() AND NCTC13359_02162() AND NCTC13359_02160() AND NCTC13359_02159(),,
CPLX_rxn13892-1,,NCTC13359_02097() AND NCTC13359_02098(),,
CPLX_rxn13892-2,,NCTC13359_02089() AND NCTC13359_02090() AND NCTC13359_02091(),,
CPLX_rxn05620-0,,NCTC13359_00554() AND NCTC13359_00555(),,
CPLX_rxn05620-1,,NCTC13359_03526() AND NCTC13359_03527() AND NCTC13359_03528(),,
CPLX_rxn05620-2,,NCTC13359_02020() AND NCTC13359_02019() AND NCTC13359_02018(),,
CPLX_rxn05620-3,,NCTC13359_02024() AND NCTC13359_02025(),,
CPLX_rxn13806-0,,NCTC13359_01938() AND NCTC13359_01940() AND NCTC13359_01939(),,
CPLX_rxn10194-0,,NCTC13359_00245() AND NCTC13359_00246(),,
CPLX_rxn05614-0,,NCTC13359_03435() AND NCTC13359_03436() AND NCTC13359_03437(),,
CPLX_rxn13805-0,,NCTC13359_01946() AND NCTC13359_01947(),,
CPLX_PALGSKT-0,Prealginate biosynthesis from KT2440,NCTC13359_01946() AND NCTC13359_01947() AND NCTC13359_01945() AND NCTC13359_01942(),,
CPLX_ACLS_a-0,Acetolactate synthase,NCTC13359_02051() AND NCTC13359_02050(),,
CPLX_rxn13870-0,,NCTC13359_06305() AND NCTC13359_06304(),,
CPLX_SUCD4i-0,,NCTC13359_02591() AND NCTC13359_02590() AND NCTC13359_02589(),,
CPLX_PHZAB-0,,NCTC13359_01131() AND NCTC13359_01132(),,
CPLX_PHZAB-1,,NCTC13359_04060() AND NCTC13359_04061(),,
CPLX_I2FE2SS2fdx-0,ISC 2Fe 2S Synthesis II,NCTC13359_01612() AND NCTC13359_01609() AND NCTC13359_01607() AND NCTC13359_01608(),,
CPLX_I2FE2SS2fdx-1,ISC 2Fe 2S Synthesis II,NCTC13359_01612() AND NCTC13359_01609() AND NCTC13359_03807() AND NCTC13359_01608(),,
CPLX_FRDO4r-0,Ferredoxin oxidoreductase,NCTC13359_01612() AND NCTC13359_05848(),,
CPLX_I4FE4SRfdx-0,ISC 4Fe 4S Reduction,NCTC13359_01612() AND NCTC13359_01608(),,
CPLX_rPY00218-0,,NCTC13359_03388() AND NCTC13359_03387() AND NCTC13359_03386() AND NCTC13359_03357(),,
CPLX_SUCDi-0,Succinate dehydrogenase (irreversible),NCTC13359_04407(1) AND NCTC13359_04405(1) AND NCTC13359_04406(1) AND NCTC13359_04404(1),,
CPLX_UAGAAT2_1-0,UDP N acetylglucosamine acyltransferase  hydroxydecanoyl,NCTC13359_02575() AND NCTC13359_01838(),,
CPLX_METabcpp-0,L-methionine transport via ABC system (periplasm),NCTC13359_00300() AND NCTC13359_00299() AND NCTC13359_00301(),,
CPLX_ALKOXDODEC-0,,NCTC13359_04467() AND NCTC13359_00138(),,
CPLX_ALKOXDODEC-1,,NCTC13359_04467() AND NCTC13359_00139(),,
CPLX_ALKOXDODEC-2,,NCTC13359_03198() AND NCTC13359_00138(),,
CPLX_ALKOXDODEC-3,,NCTC13359_03198() AND NCTC13359_00139(),,
CPLX_PHETHPTOX3-0,L Phenylalanine tetrahydrobiopterinoxygen oxidoreductase  Tetrahydromonapterin,NCTC13359_05145() AND NCTC13359_05146(),,
CPLX_RDXRx-0,,NCTC13359_00137() AND NCTC13359_00138(),,
CPLX_RDXRx-1,,NCTC13359_00137() AND NCTC13359_00139(),,
CPLX_DMGDH2-0,Dimethylglycine dehydrogenase,NCTC13359_00189() AND NCTC13359_00190() AND NCTC13359_00191() AND NCTC13359_00192(),,
CPLX_GLBOX-0,,NCTC13359_00204() AND NCTC13359_00205(),,
CPLX_NO3R1pp_q8-0,,NCTC13359_01543() AND NCTC13359_01544() AND NCTC13359_01542() AND NCTC13359_01541(),,
CPLX_NO3R1bpp_q8-0,,NCTC13359_04820() AND NCTC13359_04821() AND NCTC13359_04822() AND NCTC13359_04823() AND NCTC13359_04826() AND NCTC13359_04827(),,
CPLX_NTRIR2x-0,Nitrite Reductase (NADH),NCTC13359_04199() AND NCTC13359_04200(),,
CPLX_NIR1-0,,NCTC13359_00906() AND NCTC13359_00905(),,
CPLX_NIR1-1,,NCTC13359_00906() AND NCTC13359_00904(),,
CPLX_NORRDX1-0,,NCTC13359_00910() AND NCTC13359_00911() AND NCTC13359_00912() AND NCTC13359_00905(),,
