Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
CPLX_CRO4abcpp-0	Inner_Membrane	DCC84_00945()	Periplasm	s
DCC84_00955-MONOMER	Inner_Membrane	DCC84_00955()	Inner_Membrane	r
CPLX_CRO4abcpp-0	Inner_Membrane	DCC84_00955()	Inner_Membrane	r
CPLX_CRO4abcpp-1	Inner_Membrane	DCC84_00955()	Inner_Membrane	r
DCC84_00950-MONOMER	Inner_Membrane	DCC84_00950()	Inner_Membrane	r
CPLX_CRO4abcpp-0	Inner_Membrane	DCC84_00950()	Inner_Membrane	r
CPLX_CRO4abcpp-1	Inner_Membrane	DCC84_00950()	Inner_Membrane	r
DCC84_27695-MONOMER	Inner_Membrane	DCC84_27695()	Inner_Membrane	r
DCC84_26655-MONOMER	Inner_Membrane	DCC84_26655()	Inner_Membrane	r
DCC84_05925-MONOMER	Inner_Membrane	DCC84_05925()	Inner_Membrane	p
DCC84_05930-MONOMER	Inner_Membrane	DCC84_05930()	Inner_Membrane	p
DCC84_05945-MONOMER	Inner_Membrane	DCC84_05945()	Periplasm	s
DCC84_18260-MONOMER	Periplasm	DCC84_18260()	Periplasm	s
DCC84_06265-MONOMER	Inner_Membrane	DCC84_06265()	Inner_Membrane	r
DCC84_24335-MONOMER	Inner_Membrane	DCC84_24335()	Inner_Membrane	r
DCC84_33730-MONOMER	Inner_Membrane	DCC84_33730()	Inner_Membrane	s
DCC84_29415-MONOMER	Inner_Membrane	DCC84_29415()	Inner_Membrane	r
CPLX_MPTG-0	Inner_Membrane	DCC84_29415()	Inner_Membrane	r
CPLX_MPTG-1	Inner_Membrane	DCC84_29415()	Inner_Membrane	r
CPLX_MPTG-2	Inner_Membrane	DCC84_29415()	Inner_Membrane	r
DCC84_18350-MONOMER	Inner_Membrane	DCC84_18350()	Inner_Membrane	r
DCC84_28955-MONOMER	Inner_Membrane	DCC84_28955()	Inner_Membrane	r
DCC84_32130-MONOMER	Inner_Membrane	DCC84_32130()	Inner_Membrane	r
DCC84_33115-MONOMER	Outer_Membrane	DCC84_33115()	Inner_Membrane	s
DCC84_33110-MONOMER	Outer_Membrane	DCC84_33110()	Inner_Membrane	p
DCC84_24380-MONOMER	Inner_Membrane	DCC84_24380()	Inner_Membrane	r
CPLX_SUCDi-0	Inner_Membrane	DCC84_24380()	Inner_Membrane	r
DCC84_24375-MONOMER	Inner_Membrane	DCC84_24375()	Inner_Membrane	r
CPLX_SUCDi-0	Inner_Membrane	DCC84_24375()	Inner_Membrane	r
DCC84_26635-MONOMER	Inner_Membrane	DCC84_26635()	Inner_Membrane	p
CPLX_Kt2pp-0	Inner_Membrane	DCC84_26635()	Inner_Membrane	p
DCC84_21595-MONOMER	Inner_Membrane	DCC84_21595()	Inner_Membrane	p
CPLX_NADH16pp-0	Inner_Membrane	DCC84_21595()	Inner_Membrane	p
DCC84_21650-MONOMER	Inner_Membrane	DCC84_21650()	Inner_Membrane	r
CPLX_NADH16pp-0	Inner_Membrane	DCC84_21650()	Inner_Membrane	r
DCC84_21635-MONOMER	Inner_Membrane	DCC84_21635()	Inner_Membrane	r
CPLX_NADH16pp-0	Inner_Membrane	DCC84_21635()	Inner_Membrane	r
DCC84_21640-MONOMER	Inner_Membrane	DCC84_21640()	Inner_Membrane	p
CPLX_NADH16pp-0	Inner_Membrane	DCC84_21640()	Inner_Membrane	p
DCC84_21645-MONOMER	Inner_Membrane	DCC84_21645()	Inner_Membrane	r
CPLX_NADH16pp-0	Inner_Membrane	DCC84_21645()	Inner_Membrane	r
DCC84_21625-MONOMER	Inner_Membrane	DCC84_21625()	Inner_Membrane	r
CPLX_NADH16pp-0	Inner_Membrane	DCC84_21625()	Inner_Membrane	r
DCC84_21655-MONOMER	Inner_Membrane	DCC84_21655()	Inner_Membrane	r
CPLX_NADH16pp-0	Inner_Membrane	DCC84_21655()	Inner_Membrane	r
DCC84_27455-MONOMER	Inner_Membrane	DCC84_27455()	Inner_Membrane	r
DCC84_08130-MONOMER	Outer_Membrane	DCC84_08130()	Outer_Membrane	sb
DCC84_09900-MONOMER	Inner_Membrane	DCC84_09900()	Inner_Membrane	r
DCC84_18335-MONOMER	Inner_Membrane	DCC84_18335()	Inner_Membrane	r
DCC84_33980-MONOMER	Inner_Membrane	DCC84_33980()	Inner_Membrane	r
DCC84_06850-MONOMER	Outer_Membrane	DCC84_06850()	Inner_Membrane	pa
CPLX_CMtpp-0	Outer_Membrane	DCC84_06850()	Inner_Membrane	pa
CPLX_MINCYCtpp-0	Outer_Membrane	DCC84_06850()	Inner_Membrane	pa
CPLX_RFAMPtpp-0	Outer_Membrane	DCC84_06850()	Inner_Membrane	pa
DCC84_01020-MONOMER	Inner_Membrane	DCC84_01020()	Inner_Membrane	r
DCC84_03720-MONOMER	Inner_Membrane	DCC84_03720()	Inner_Membrane	r
DCC84_24390-MONOMER	Inner_Membrane	DCC84_24390()	Inner_Membrane	r
DCC84_16440-MONOMER	Inner_Membrane	DCC84_16440()	Inner_Membrane	r
DCC84_06805-MONOMER	Inner_Membrane	DCC84_06805()	Inner_Membrane	r
DCC84_28030-MONOMER	Inner_Membrane	DCC84_28030()	Inner_Membrane	r
DCC84_05705-MONOMER	Periplasm	DCC84_05705()	Periplasm	s
DCC84_29605-MONOMER	Inner_Membrane	DCC84_29605()	Inner_Membrane	r
DCC84_20165-MONOMER	Inner_Membrane	DCC84_20165()	Inner_Membrane	r
DCC84_29600-MONOMER	Inner_Membrane	DCC84_29600()	Inner_Membrane	r
CPLX_CIO3pp_q8-0	Inner_Membrane	DCC84_29600()	Inner_Membrane	r
DCC84_29595-MONOMER	Inner_Membrane	DCC84_29595()	Inner_Membrane	r
CPLX_CIO3pp_q8-0	Inner_Membrane	DCC84_29595()	Inner_Membrane	r
DCC84_20950-MONOMER	Inner_Membrane	DCC84_20950()	Inner_Membrane	r
DCC84_32720-MONOMER	Inner_Membrane	DCC84_32720()	Inner_Membrane	r
DCC84_00475-MONOMER	Inner_Membrane	DCC84_00475()	Inner_Membrane	r
DCC84_28840-MONOMER	Inner_Membrane	DCC84_28840()	Inner_Membrane	r
DCC84_06935-MONOMER	Periplasm	DCC84_06935()	Periplasm	s
DCC84_04425-MONOMER	Inner_Membrane	DCC84_04425()	Inner_Membrane	r
DCC84_16345-MONOMER	Inner_Membrane	DCC84_16345()	Periplasm	s
DCC84_13125-MONOMER	Inner_Membrane	DCC84_13125()	Inner_Membrane	r
DCC84_19910-MONOMER	Inner_Membrane	DCC84_19910()	Periplasm	s
DCC84_34205-MONOMER	Inner_Membrane	DCC84_34205()	Inner_Membrane	r
CPLX_ATPS4rpp-0	Inner_Membrane	DCC84_34205()	Inner_Membrane	r
DCC84_34180-MONOMER	Inner_Membrane	DCC84_34180()	Inner_Membrane	y
CPLX_ATPS4rpp-0	Inner_Membrane	DCC84_34180()	Inner_Membrane	y
DCC84_34215-MONOMER	Inner_Membrane	DCC84_34215()	Inner_Membrane	p
CPLX_ATPS4rpp-0	Inner_Membrane	DCC84_34215()	Inner_Membrane	p
DCC84_34210-MONOMER	Inner_Membrane	DCC84_34210()	Inner_Membrane	r
CPLX_ATPS4rpp-0	Inner_Membrane	DCC84_34210()	Inner_Membrane	r
DCC84_01190-MONOMER	Inner_Membrane	DCC84_01190()	Inner_Membrane	r
DCC84_10220-MONOMER	Inner_Membrane	DCC84_10220()	Inner_Membrane	r
DCC84_06690-MONOMER	Inner_Membrane	DCC84_06690()	Periplasm	s
CPLX_ILEabcpp-0	Inner_Membrane	DCC84_06690()	Periplasm	s
DCC84_06675-MONOMER	Inner_Membrane	DCC84_06675()	Inner_Membrane	p
CPLX_ILEabcpp-0	Inner_Membrane	DCC84_06675()	Inner_Membrane	p
DCC84_06680-MONOMER	Inner_Membrane	DCC84_06680()	Inner_Membrane	r
CPLX_ILEabcpp-0	Inner_Membrane	DCC84_06680()	Inner_Membrane	r
DCC84_06760-MONOMER	Inner_Membrane	DCC84_06760()	Inner_Membrane	r
DCC84_28935-MONOMER	Inner_Membrane	DCC84_28935()	Inner_Membrane	r
DCC84_13330-MONOMER	Inner_Membrane	DCC84_13330()	Inner_Membrane	r
DCC84_21855-MONOMER	Inner_Membrane	DCC84_21855()	Inner_Membrane	r
DCC84_23685-MONOMER	Periplasm	DCC84_23685()	Periplasm	s
DCC84_07430-MONOMER	Inner_Membrane	DCC84_07430()	Inner_Membrane	r
DCC84_11055-MONOMER	Inner_Membrane	DCC84_11055()	Periplasm	s
CPLX_RIBabcpp-0	Inner_Membrane	DCC84_11055()	Periplasm	s
DCC84_17315-MONOMER	Inner_Membrane	DCC84_17315()	Inner_Membrane	r
DCC84_17530-MONOMER	Inner_Membrane	DCC84_17530()	Periplasm	s
DCC84_25460-MONOMER	Inner_Membrane	DCC84_25460()	Inner_Membrane	r
DCC84_33435-MONOMER	Inner_Membrane	DCC84_33435()	Inner_Membrane	p
DCC84_16605-MONOMER	Outer_Membrane	DCC84_16605()	Outer_Membrane	sb
DCC84_32565-MONOMER	Inner_Membrane	DCC84_32565()	Inner_Membrane	r
DCC84_03515-MONOMER	Inner_Membrane	DCC84_03515()	Inner_Membrane	r
DCC84_02020-MONOMER	Inner_Membrane	DCC84_02020()	Inner_Membrane	r
CPLX_GLNabcpp-0	Inner_Membrane	DCC84_02020()	Inner_Membrane	r
DCC84_07835-MONOMER	Inner_Membrane	DCC84_07835()	Inner_Membrane	r
DCC84_29975-MONOMER	Outer_Membrane	DCC84_29975()	Outer_Membrane	pla
DCC84_17335-MONOMER	Inner_Membrane	DCC84_17335()	Inner_Membrane	r
DCC84_01650-MONOMER	Inner_Membrane	DCC84_01650()	Inner_Membrane	r
DCC84_21975-MONOMER	Outer_Membrane	DCC84_21975()	Outer_Membrane	pla
DCC84_33930-MONOMER	Outer_Membrane	DCC84_33930()	Periplasm	s
DCC84_21040-MONOMER	Outer_Membrane	DCC84_21040()	Inner_Membrane	r
DCC84_16980-MONOMER	Inner_Membrane	DCC84_16980()	Inner_Membrane	r
DCC84_28615-MONOMER	Inner_Membrane	DCC84_28615()	Inner_Membrane	r
DCC84_09305-MONOMER	Inner_Membrane	DCC84_09305()	Inner_Membrane	r
CPLX_Kabcpp-0	Inner_Membrane	DCC84_09305()	Inner_Membrane	r
DCC84_23955-MONOMER	Inner_Membrane	DCC84_23955()	Inner_Membrane	r
DCC84_20195-MONOMER	Inner_Membrane	DCC84_20195()	Inner_Membrane	r
DCC84_00135-MONOMER	Inner_Membrane	DCC84_00135()	Inner_Membrane	r
DCC84_26870-MONOMER	Inner_Membrane	DCC84_26870()	Periplasm	s
DCC84_26880-MONOMER	Inner_Membrane	DCC84_26880()	Inner_Membrane	r
DCC84_26875-MONOMER	Inner_Membrane	DCC84_26875()	Inner_Membrane	r
DCC84_02165-MONOMER	Inner_Membrane	DCC84_02165()	Inner_Membrane	s
CPLX_MPTG-1	Inner_Membrane	DCC84_02165()	Inner_Membrane	s
DCC84_15165-MONOMER	Outer_Membrane	DCC84_15165()	Outer_Membrane	sb
DCC84_27835-MONOMER	Inner_Membrane	DCC84_27835()	Inner_Membrane	r
DCC84_32375-MONOMER	Inner_Membrane	DCC84_32375()	Inner_Membrane	r
CPLX_BUTSO3abcpp-0	Inner_Membrane	DCC84_32375()	Inner_Membrane	r
CPLX_rxn05620-1	Inner_Membrane	DCC84_32375()	Inner_Membrane	r
DCC84_12470-MONOMER	Inner_Membrane	DCC84_12470()	Periplasm	s
DCC84_05280-MONOMER	Inner_Membrane	DCC84_05280()	Inner_Membrane	r
DCC84_03820-MONOMER	Inner_Membrane	DCC84_03820()	Inner_Membrane	r
DCC84_25770-MONOMER	Inner_Membrane	DCC84_25770()	Inner_Membrane	r
DCC84_17525-MONOMER	Periplasm	DCC84_17525()	Periplasm	s
DCC84_05680-MONOMER	Inner_Membrane	DCC84_05680()	Inner_Membrane	r
DCC84_29985-MONOMER	Inner_Membrane	DCC84_29985()	Inner_Membrane	r
DCC84_26575-MONOMER	Inner_Membrane	DCC84_26575()	Inner_Membrane	r
CPLX_GLCabcpp-0	Inner_Membrane	DCC84_26575()	Inner_Membrane	r
DCC84_22960-MONOMER	Inner_Membrane	DCC84_22960()	Periplasm	s
DCC84_22970-MONOMER	Inner_Membrane	DCC84_22970()	Inner_Membrane	r
DCC84_01940-MONOMER	Inner_Membrane	DCC84_01940()	Inner_Membrane	p
DCC84_05830-MONOMER	Periplasm	DCC84_05830()	Periplasm	s
DCC84_00570-MONOMER	Inner_Membrane	DCC84_00570()	Inner_Membrane	r
CPLX_THD2pp-0	Inner_Membrane	DCC84_00570()	Inner_Membrane	r
DCC84_00580-MONOMER	Inner_Membrane	DCC84_00580()	Inner_Membrane	r
CPLX_THD2pp-0	Inner_Membrane	DCC84_00580()	Inner_Membrane	r
DCC84_32315-MONOMER	Inner_Membrane	DCC84_32315()	Inner_Membrane	p
CPLX_PTRCabcpp-0	Inner_Membrane	DCC84_32315()	Inner_Membrane	p
CPLX_PTRCabcpp-1	Inner_Membrane	DCC84_32315()	Inner_Membrane	p
CPLX_PTRCabcpp-2	Inner_Membrane	DCC84_32315()	Inner_Membrane	p
CPLX_PTRCabcpp-3	Inner_Membrane	DCC84_32315()	Inner_Membrane	p
DCC84_32320-MONOMER	Inner_Membrane	DCC84_32320()	Inner_Membrane	r
CPLX_PTRCabcpp-0	Inner_Membrane	DCC84_32320()	Inner_Membrane	r
CPLX_PTRCabcpp-1	Inner_Membrane	DCC84_32320()	Inner_Membrane	r
CPLX_PTRCabcpp-2	Inner_Membrane	DCC84_32320()	Inner_Membrane	r
CPLX_PTRCabcpp-3	Inner_Membrane	DCC84_32320()	Inner_Membrane	r
DCC84_17910-MONOMER	Inner_Membrane	DCC84_17910()	Periplasm	s
CPLX_PTRCabcpp-3	Inner_Membrane	DCC84_17910()	Periplasm	s
DCC84_21255-MONOMER	Inner_Membrane	DCC84_21255()	Periplasm	s
DCC84_21265-MONOMER	Inner_Membrane	DCC84_21265()	Inner_Membrane	r
DCC84_20580-MONOMER	Inner_Membrane	DCC84_20580()	Inner_Membrane	r
DCC84_08335-MONOMER	Inner_Membrane	DCC84_08335()	Periplasm	t
DCC84_30245-MONOMER	Inner_Membrane	DCC84_30245()	Periplasm	s
DCC84_04235-MONOMER	Inner_Membrane	DCC84_04235()	Inner_Membrane	r
DCC84_10080-MONOMER	Periplasm	DCC84_10080()	Periplasm	s
DCC84_10885-MONOMER	Inner_Membrane	DCC84_10885()	Inner_Membrane	r
DCC84_22840-MONOMER	Periplasm	DCC84_22840()	Periplasm	s
DCC84_34000-MONOMER	Periplasm	DCC84_34000()	Periplasm	t
CPLX_CU1Opp-0	Periplasm	DCC84_34000()	Periplasm	t
DCC84_15875-MONOMER	Inner_Membrane	DCC84_15875()	Inner_Membrane	r
DCC84_06605-MONOMER	Inner_Membrane	DCC84_06605()	Inner_Membrane	r
DCC84_29195-MONOMER	Inner_Membrane	DCC84_29195()	Inner_Membrane	r
CPLX_FRUptspp-0	Inner_Membrane	DCC84_29195()	Inner_Membrane	r
DCC84_00380-MONOMER	Inner_Membrane	DCC84_00380()	Inner_Membrane	r
CPLX_ZNabcpp-0	Inner_Membrane	DCC84_00380()	Inner_Membrane	r
DCC84_00395-MONOMER	Inner_Membrane	DCC84_00395()	Periplasm	s
CPLX_ZNabcpp-0	Inner_Membrane	DCC84_00395()	Periplasm	s
DCC84_20100-MONOMER	Outer_Membrane	DCC84_20100()	Outer_Membrane	sb
DCC84_33595-MONOMER	Periplasm	DCC84_33595()	Periplasm	t
DCC84_24680-MONOMER	Inner_Membrane	DCC84_24680()	Inner_Membrane	r
CPLX_PHEMEabcpp-0	Inner_Membrane	DCC84_24680()	Inner_Membrane	r
DCC84_24665-MONOMER	Inner_Membrane	DCC84_24665()	Periplasm	s
DCC84_24675-MONOMER	Inner_Membrane	DCC84_24675()	Inner_Membrane	p
CPLX_PHEMEabcpp-0	Inner_Membrane	DCC84_24675()	Inner_Membrane	p
DCC84_04260-MONOMER	Inner_Membrane	DCC84_04260()	Inner_Membrane	s
CPLX_MPTG-0	Inner_Membrane	DCC84_04260()	Inner_Membrane	s
DCC84_29900-MONOMER	Inner_Membrane	DCC84_29900()	Inner_Membrane	r
DCC84_21725-MONOMER	Inner_Membrane	DCC84_21725()	Inner_Membrane	r
DCC84_06545-MONOMER	Outer_Membrane	DCC84_06545()	Outer_Membrane	sb
DCC84_01635-MONOMER	Inner_Membrane	DCC84_01635()	Inner_Membrane	p
CPLX_LYSabcpp-0	Inner_Membrane	DCC84_01635()	Inner_Membrane	p
DCC84_01640-MONOMER	Inner_Membrane	DCC84_01640()	Periplasm	s
CPLX_LYSabcpp-0	Inner_Membrane	DCC84_01640()	Periplasm	s
DCC84_02540-MONOMER	Inner_Membrane	DCC84_02540()	Inner_Membrane	r
DCC84_27725-MONOMER	Inner_Membrane	DCC84_27725()	Periplasm	s
CPLX_ASPabcpp-0	Inner_Membrane	DCC84_27725()	Periplasm	s
DCC84_27730-MONOMER	Inner_Membrane	DCC84_27730()	Inner_Membrane	r
CPLX_ASPabcpp-0	Inner_Membrane	DCC84_27730()	Inner_Membrane	r
DCC84_27735-MONOMER	Inner_Membrane	DCC84_27735()	Inner_Membrane	r
CPLX_ASPabcpp-0	Inner_Membrane	DCC84_27735()	Inner_Membrane	r
DCC84_29115-MONOMER	Inner_Membrane	DCC84_29115()	Inner_Membrane	r
CPLX_ALAALAabcpp-0	Inner_Membrane	DCC84_29115()	Inner_Membrane	r
CPLX_ALAALAabcpp-1	Inner_Membrane	DCC84_29115()	Inner_Membrane	r
CPLX_rxn05542-0	Inner_Membrane	DCC84_29115()	Inner_Membrane	r
DCC84_29110-MONOMER	Inner_Membrane	DCC84_29110()	Inner_Membrane	r
CPLX_ALAALAabcpp-0	Inner_Membrane	DCC84_29110()	Inner_Membrane	r
CPLX_ALAALAabcpp-1	Inner_Membrane	DCC84_29110()	Inner_Membrane	r
CPLX_rxn05542-0	Inner_Membrane	DCC84_29110()	Inner_Membrane	r
DCC84_29095-MONOMER	Inner_Membrane	DCC84_29095()	Periplasm	s
DCC84_01290-MONOMER	Inner_Membrane	DCC84_01290()	Inner_Membrane	r
DCC84_28720-MONOMER	Inner_Membrane	DCC84_28720()	Inner_Membrane	r
DCC84_29150-MONOMER	Inner_Membrane	DCC84_29150()	Inner_Membrane	r
CPLX_PROabcpp-0	Inner_Membrane	DCC84_29150()	Inner_Membrane	r
DCC84_29145-MONOMER	Inner_Membrane	DCC84_29145()	Periplasm	s
DCC84_26765-MONOMER	Inner_Membrane	DCC84_26765()	Inner_Membrane	r
DCC84_09810-MONOMER	Inner_Membrane	DCC84_09810()	Inner_Membrane	r
DCC84_06845-MONOMER	Outer_Membrane	DCC84_06845()	Inner_Membrane	r
CPLX_CMtpp-0	Outer_Membrane	DCC84_06845()	Inner_Membrane	r
CPLX_MINCYCtpp-0	Outer_Membrane	DCC84_06845()	Inner_Membrane	r
DCC84_06775-MONOMER	Inner_Membrane	DCC84_06775()	Inner_Membrane	r
DCC84_08110-MONOMER	Inner_Membrane	DCC84_08110()	Inner_Membrane	r
DCC84_13025-MONOMER	Inner_Membrane	DCC84_13025()	Inner_Membrane	r
DCC84_26610-MONOMER	Inner_Membrane	DCC84_26610()	Inner_Membrane	r
DCC84_29965-MONOMER	Inner_Membrane	DCC84_29965()	Inner_Membrane	r
DCC84_24085-MONOMER	Inner_Membrane	DCC84_24085()	Inner_Membrane	r
DCC84_09420-MONOMER	Periplasm	DCC84_09420()	Periplasm	s
DCC84_05025-MONOMER	Inner_Membrane	DCC84_05025()	Inner_Membrane	r
DCC84_29180-MONOMER	Outer_Membrane	DCC84_29180()	Outer_Membrane	sb
DCC84_34115-MONOMER	Inner_Membrane	DCC84_34115()	Inner_Membrane	r
DCC84_27360-MONOMER	Inner_Membrane	DCC84_27360()	Inner_Membrane	p
DCC84_05690-MONOMER	Outer_Membrane	DCC84_05690()	Outer_Membrane	sb
DCC84_25670-MONOMER	Inner_Membrane	DCC84_25670()	Inner_Membrane	r
DCC84_31620-MONOMER	Outer_Membrane	DCC84_31620()	Outer_Membrane	pla
DCC84_08355-MONOMER	Inner_Membrane	DCC84_08355()	Inner_Membrane	r
DCC84_29815-MONOMER	Inner_Membrane	DCC84_29815()	Inner_Membrane	r
DCC84_02405-MONOMER	Inner_Membrane	DCC84_02405()	Inner_Membrane	r
DCC84_32865-MONOMER	Inner_Membrane	DCC84_32865()	Inner_Membrane	r
DCC84_01070-MONOMER	Inner_Membrane	DCC84_01070()	Inner_Membrane	pa
DCC84_01125-MONOMER	Inner_Membrane	DCC84_01125()	Inner_Membrane	r
CPLX_rxn05614-0	Inner_Membrane	DCC84_01125()	Inner_Membrane	r
DCC84_28510-MONOMER	Inner_Membrane	DCC84_28510()	Inner_Membrane	r
DCC84_05145-MONOMER	Inner_Membrane	DCC84_05145()	Inner_Membrane	r
CPLX_K2L4Aabctex-0	Inner_Membrane	DCC84_05145()	Inner_Membrane	r
DCC84_05150-MONOMER	Inner_Membrane	DCC84_05150()	Inner_Membrane	r
CPLX_K2L4Aabctex-0	Inner_Membrane	DCC84_05150()	Inner_Membrane	r
DCC84_28795-MONOMER	Inner_Membrane	DCC84_28795()	Periplasm	s
CPLX_K2L4Aabctex-0	Inner_Membrane	DCC84_28795()	Periplasm	s
DCC84_18740-MONOMER	Inner_Membrane	DCC84_18740()	Inner_Membrane	r
DCC84_03980-MONOMER	Inner_Membrane	DCC84_03980()	Inner_Membrane	r
DCC84_16520-MONOMER	Inner_Membrane	DCC84_16520()	Inner_Membrane	r
CPLX_MOBDabcpp-0	Inner_Membrane	DCC84_16520()	Inner_Membrane	r
DCC84_16525-MONOMER	Inner_Membrane	DCC84_16525()	Periplasm	s
CPLX_MOBDabcpp-0	Inner_Membrane	DCC84_16525()	Periplasm	s
DCC84_10260-MONOMER	Inner_Membrane	DCC84_10260()	Inner_Membrane	r
DCC84_23495-MONOMER	Inner_Membrane	DCC84_23495()	Inner_Membrane	p
DCC84_33640-MONOMER	Inner_Membrane	DCC84_33640()	Inner_Membrane	r
DCC84_04410-MONOMER	Inner_Membrane	DCC84_04410()	Inner_Membrane	r
DCC84_18950-MONOMER	Inner_Membrane	DCC84_18950()	Periplasm	s
DCC84_05055-MONOMER	Outer_Membrane	DCC84_05055()	Outer_Membrane	sb
DCC84_03125-MONOMER	Inner_Membrane	DCC84_03125()	Inner_Membrane	r
CPLX_FE3DCITabcpp-0	Inner_Membrane	DCC84_03125()	Inner_Membrane	r
DCC84_03550-MONOMER	Inner_Membrane	DCC84_03550()	Inner_Membrane	r
DCC84_13710-MONOMER	Inner_Membrane	DCC84_13710()	Periplasm	s
DCC84_13705-MONOMER	Inner_Membrane	DCC84_13705()	Inner_Membrane	r
DCC84_13700-MONOMER	Inner_Membrane	DCC84_13700()	Inner_Membrane	r
DCC84_01240-MONOMER	Inner_Membrane	DCC84_01240()	Periplasm	s
DCC84_01230-MONOMER	Inner_Membrane	DCC84_01230()	Inner_Membrane	r
DCC84_30240-MONOMER	Outer_Membrane	DCC84_30240()	Outer_Membrane	sb
DCC84_18390-MONOMER	Periplasm	DCC84_18390()	Periplasm	s
DCC84_10915-MONOMER	Inner_Membrane	DCC84_10915()	Inner_Membrane	r
DCC84_30960-MONOMER	Inner_Membrane	DCC84_30960()	Inner_Membrane	r
DCC84_00175-MONOMER	Inner_Membrane	DCC84_00175()	Inner_Membrane	r
DCC84_02045-MONOMER	Inner_Membrane	DCC84_02045()	Inner_Membrane	p
DCC84_30490-MONOMER	Inner_Membrane	DCC84_30490()	Inner_Membrane	r
DCC84_30655-MONOMER	Inner_Membrane	DCC84_30655()	Inner_Membrane	r
DCC84_04090-MONOMER	Inner_Membrane	DCC84_04090()	Inner_Membrane	r
DCC84_05505-MONOMER	Inner_Membrane	DCC84_05505()	Inner_Membrane	r
DCC84_05510-MONOMER	Inner_Membrane	DCC84_05510()	Inner_Membrane	r
DCC84_21485-MONOMER	Periplasm	DCC84_21485()	Periplasm	s
DCC84_04630-MONOMER	Outer_Membrane	DCC84_04630()	Outer_Membrane	pla
DCC84_08845-MONOMER	Inner_Membrane	DCC84_08845()	Inner_Membrane	r
DCC84_12570-MONOMER	Outer_Membrane	DCC84_12570()	Outer_Membrane	sb
DCC84_05610-MONOMER	Outer_Membrane	DCC84_05610()	Outer_Membrane	pla
DCC84_29350-MONOMER	Outer_Membrane	DCC84_29350()	Outer_Membrane	pla
DCC84_04005-MONOMER	Outer_Membrane	DCC84_04005()	Outer_Membrane	pla
DCC84_34265-MONOMER	Inner_Membrane	DCC84_34265()	Inner_Membrane	ra
DCC84_30900-MONOMER	Periplasm	DCC84_30900()	Periplasm	s
DCC84_32145-MONOMER	Inner_Membrane	DCC84_32145()	Inner_Membrane	r
DCC84_29400-MONOMER	Inner_Membrane	DCC84_29400()	Inner_Membrane	r
DCC84_03300-MONOMER	Periplasm	DCC84_03300()	Periplasm	t
DCC84_08390-MONOMER	Inner_Membrane	DCC84_08390()	Inner_Membrane	s
DCC84_30275-MONOMER	Inner_Membrane	DCC84_30275()	Inner_Membrane	s
DCC84_30115-MONOMER	Membrane	DCC84_30115()	Membrane	s
DCC84_26535-MONOMER	Membrane	DCC84_26535()	Membrane	s
DCC84_08895-MONOMER	Membrane	DCC84_08895()	Membrane	s
DCC84_31965-MONOMER	Inner_Membrane	DCC84_31965()	Inner_Membrane	s
DCC84_26495-MONOMER	Inner_Membrane	DCC84_26495()	Inner_Membrane	s
DCC84_19310-MONOMER	Inner_Membrane	DCC84_19310()	Inner_Membrane	s
