complex_id,name,genes,mod,replace
CPLX_UREA-0,Urease,A0T30_06375() AND A0T30_06365() AND A0T30_06360() AND A0T30_06380() AND A0T30_18465() AND A0T30_18470() AND A0T30_18475() AND A0T30_18480(),,
CPLX_UREAabcpp-0,Urea transport via ABC system (periplasm),A0T30_06425() AND A0T30_06420() AND A0T30_06415() AND A0T30_06410() AND A0T30_06405(),,
CPLX_ZNabcpp-0,Zinc (Zn+2) transport via ABC system (periplasm),A0T30_02380(2) AND A0T30_02385(2) AND A0T30_02395(1),,
CPLX_GLYCL-0,Glycine Cleavage System,A0T30_03310(1) AND A0T30_11990(2) AND A0T30_03305(1) AND A0T30_03315(2),,
CPLX_ADCPS1-0,Adenosylcobinamide-phosphate synthase,A0T30_08985() AND A0T30_08980(),,
CPLX_MCCC-0,Methylcrotonoyl-CoA carboxylase,A0T30_12645() AND A0T30_12655(),,
CPLX_CBIuabcpp-0,"Cobinamide transport via ABC system (uptake, periplasm)",A0T30_19430() AND A0T30_17940() AND A0T30_17945(),,
CPLX_rxn05542-0,,A0T30_05435() AND A0T30_05430() AND A0T30_05425() AND A0T30_05420(),,
CPLX_SUCOASr-0,,A0T30_11995(2) AND A0T30_12000(2),,
CPLX_I4FE4ST-0,ISC [4Fe-4S] Transfer,A0T30_17750() AND A0T30_17755(),,
CPLX_SCYSDS-0,SUF Cysteine desulfuration,A0T30_07295() AND A0T30_07290(),,
CPLX_I2FE2SR-0,ISC [2Fe-2S] regeneration,A0T30_17760() AND A0T30_17755(),,
CPLX_THZPSN3_PA-0,,A0T30_03800() AND A0T30_00360(),,
CPLX_MOADSUx-0,"MoaD sulfuration (nadh, assumed)",A0T30_17760() AND A0T30_06920(),,
CPLX_CBPS-0,Carbamoyl-phosphate synthase (glutamine-hydrolysing),A0T30_18175(2) AND A0T30_18170(2),,
CPLX_K2L4Aabctex-0,KDO(2)-lipid IV A transport via ABC system (periplasm to extracellular),A0T30_06300() AND A0T30_06295() AND A0T30_05625() AND A0T30_05630() AND A0T30_20080(),,
CPLX_MINCYCtpp-0,Minocycline transport via TolC system,A0T30_19090() AND A0T30_19095() AND A0T30_19280(),,
CPLX_RFAMPtpp-0,Rifampin transport via TolC system,A0T30_19095() AND A0T30_19280(),,
CPLX_Kt2pp-0,Potassium transport in via proton symport (periplasm),A0T30_02100() AND A0T30_15320(),,
CPLX_rxn13892-0,,A0T30_14785() AND A0T30_14780() AND A0T30_14790() AND A0T30_14795(),,
CPLX_rxn05620-0,,A0T30_02880() AND A0T30_02875() AND A0T30_02870(),,
CPLX_rxn05620-1,,A0T30_02925() AND A0T30_02930(),,
CPLX_rxn10194-0,,A0T30_02640() AND A0T30_02635(),,
CPLX_rxn13870-0,,A0T30_04710() AND A0T30_04715(),,
CPLX_SUCD4i-0,,A0T30_09760() AND A0T30_09755() AND A0T30_09750(),,
CPLX_I2FE2SS2fdx-0,ISC 2Fe 2S Synthesis II,A0T30_17735() AND A0T30_17750() AND A0T30_17760() AND A0T30_17755(),,
CPLX_FRDO4r-0,Ferredoxin oxidoreductase,A0T30_17735() AND A0T30_19025(),,
CPLX_I4FE4SRfdx-0,ISC 4Fe 4S Reduction,A0T30_17735() AND A0T30_17755(),,
CPLX_SUCDi-0,Succinate dehydrogenase (irreversible),A0T30_11960(1) AND A0T30_11970(1) AND A0T30_11965(1) AND A0T30_11975(1),,
CPLX_UAGAAT2_1-0,UDP N acetylglucosamine acyltransferase  hydroxydecanoyl,A0T30_14270() AND A0T30_07390(),,
CPLX_METabcpp-0,L-methionine transport via ABC system (periplasm),A0T30_02360() AND A0T30_02365() AND A0T30_02370(2),,
CPLX_PHETHPTOX3-0,L Phenylalanine tetrahydrobiopterinoxygen oxidoreductase  Tetrahydromonapterin,A0T30_14750() AND A0T30_14755(),,
CPLX_NO3R1bpp_q8-0,,A0T30_07715() AND A0T30_07705() AND A0T30_07700() AND A0T30_07695(),,
CPLX_NADNAQ_q8-0,H+-translocating NADH:quinone oxidoreductase,A0T30_14440() AND A0T30_14435() AND A0T30_14430() AND A0T30_14425() AND A0T30_14420() AND A0T30_14415(),,
CPLX_CYTCBB4pp_1-0,,A0T30_11760() AND A0T30_11765() AND A0T30_11770() AND A0T30_11775() AND A0T30_02430(),,
CPLX_CYTCBB4pp_2-0,,A0T30_11780() AND A0T30_11765() AND A0T30_11770() AND A0T30_11790() AND A0T30_02430(),,
CPLX_CYTCAA6pp-0,,A0T30_02305() AND A0T30_02310() AND A0T30_02315() AND A0T30_02320() AND A0T30_02430(),,
CPLX_CIO3pp_q8-0,,A0T30_19040() AND A0T30_19045(),,
A0T30_00055-MONOMER,,,Oxidized(1),
A0T30_00065-MONOMER,,,mn2(1),
A0T30_00150-MONOMER,,,mg2(1),
A0T30_00150-MONOMER,,,mn2(1),
A0T30_00330-MONOMER,,,mg2(1),
A0T30_00335-MONOMER,,,mg2(1),
A0T30_00470-MONOMER,,,mg2(1),
A0T30_00510-MONOMER,,,4fe4s(1),
A0T30_00585-MONOMER,,,mg2(1),
A0T30_00645-MONOMER,,,zn2(1),
A0T30_00730-MONOMER,,,dpm(1),
A0T30_00780-MONOMER,,,mg2(1),
A0T30_00810-MONOMER,,,fe2(1),
A0T30_00825-MONOMER,,,pydx5p(1),
A0T30_00930-MONOMER,,,pydx5p(1),
A0T30_01005-MONOMER,,,fmn(1),
A0T30_01005-MONOMER,,,mg2(1),
A0T30_01010-MONOMER,,,zn2(1),
A0T30_01020-MONOMER,,,mg2(1),
A0T30_01030-MONOMER,,,mg2(1),
A0T30_01050-MONOMER,,,mg2(1),
A0T30_01060-MONOMER,,,mg2(1),
A0T30_01065-MONOMER,,,mg2(1),
A0T30_01070-MONOMER,,,mn2(1),
A0T30_01150-MONOMER,,,mg2(1),
A0T30_01330-MONOMER,,,mg2(1),
A0T30_01330-MONOMER,,,mn2(1),
A0T30_01330-MONOMER,,,cobalt2(1),
A0T30_01415-MONOMER,,,pydx5p(1),
A0T30_01915-MONOMER,,,mg2(1),
A0T30_02060-MONOMER,,,mg2(1),
A0T30_02110-MONOMER,,,mg2(1) AND k(1),
A0T30_02115-MONOMER,,,fe2(1),
A0T30_02140-MONOMER,,,mn2(1),
A0T30_02295-MONOMER,,,zn2(1),
A0T30_02345-MONOMER,,,mg2(1),
A0T30_02345-MONOMER,,,ca2(1),
A0T30_02495-MONOMER,,,fad(1) AND pheme(1),
A0T30_02625-MONOMER,,,nadp(1),
A0T30_02720-MONOMER,,,pydx5p(1),
A0T30_03005-MONOMER,,,mg2(1),
A0T30_03115-MONOMER,,,pydx5p(1),
A0T30_03190-MONOMER,,,mg2(1),
A0T30_03195-MONOMER,,,Oxidized(1),
A0T30_03200-MONOMER,,,mg2(3),
A0T30_03205-MONOMER,,,mn2(1),
A0T30_03355-MONOMER,,,zn2(1),
A0T30_03370-MONOMER,,,mg2(1),
A0T30_03420-MONOMER,,,mg2(1),
A0T30_03420-MONOMER,,,ca2(1),
A0T30_03420-MONOMER,,,mn2(1),
A0T30_03445-MONOMER,,,mg2(1),
A0T30_03515-MONOMER,,,cobalt2(1) AND zn2(1),
A0T30_03515-MONOMER,,,mn2(1) AND zn2(1),
A0T30_03515-MONOMER,,,ni2(1) AND zn2(1),
A0T30_03545-MONOMER,,,mg2(1),
A0T30_03615-MONOMER,,,pydx5p(1),
A0T30_03640-MONOMER,,,fad(1),
A0T30_03660-MONOMER,,,k(4) AND mg2(1),
A0T30_03660-MONOMER,,,k(4) AND mn2(1),
A0T30_03660-MONOMER,,,k(4) AND cobalt2(1),
A0T30_03660-MONOMER,,,k(4) AND zn2(1),
A0T30_03660-MONOMER,,,k(4) AND cd2(1),
A0T30_03660-MONOMER,,,k(4) AND ni2(1),
A0T30_03660-MONOMER,,,k(4) AND ca2(1),
A0T30_03660-MONOMER,,,nh4(4) AND mg2(1),
A0T30_03660-MONOMER,,,nh4(4) AND mn2(1),
A0T30_03660-MONOMER,,,nh4(4) AND cobalt2(1),
A0T30_03660-MONOMER,,,nh4(4) AND zn2(1),
A0T30_03660-MONOMER,,,nh4(4) AND cd2(1),
A0T30_03660-MONOMER,,,nh4(4) AND ni2(1),
A0T30_03660-MONOMER,,,nh4(4) AND ca2(1),
A0T30_03660-MONOMER,,,tl(4) AND mg2(1),
A0T30_03660-MONOMER,,,tl(4) AND mn2(1),
A0T30_03660-MONOMER,,,tl(4) AND cobalt2(1),
A0T30_03660-MONOMER,,,tl(4) AND zn2(1),
A0T30_03660-MONOMER,,,tl(4) AND cd2(1),
A0T30_03660-MONOMER,,,tl(4) AND ni2(1),
A0T30_03660-MONOMER,,,tl(4) AND ca2(1),
A0T30_03660-MONOMER,,,cs(4) AND mg2(1),
A0T30_03660-MONOMER,,,cs(4) AND mn2(1),
A0T30_03660-MONOMER,,,cs(4) AND cobalt2(1),
A0T30_03660-MONOMER,,,cs(4) AND zn2(1),
A0T30_03660-MONOMER,,,cs(4) AND cd2(1),
A0T30_03660-MONOMER,,,cs(4) AND ni2(1),
A0T30_03660-MONOMER,,,cs(4) AND ca2(1),
A0T30_03660-MONOMER,,,LI(4) AND mg2(1),
A0T30_03660-MONOMER,,,LI(4) AND mn2(1),
A0T30_03660-MONOMER,,,LI(4) AND cobalt2(1),
A0T30_03660-MONOMER,,,LI(4) AND zn2(1),
A0T30_03660-MONOMER,,,LI(4) AND cd2(1),
A0T30_03660-MONOMER,,,LI(4) AND ni2(1),
A0T30_03660-MONOMER,,,LI(4) AND ca2(1),
A0T30_03660-MONOMER,,,na1(4) AND mg2(1),
A0T30_03660-MONOMER,,,na1(4) AND mn2(1),
A0T30_03660-MONOMER,,,na1(4) AND cobalt2(1),
A0T30_03660-MONOMER,,,na1(4) AND zn2(1),
A0T30_03660-MONOMER,,,na1(4) AND cd2(1),
A0T30_03660-MONOMER,,,na1(4) AND ni2(1),
A0T30_03660-MONOMER,,,na1(4) AND ca2(1),
A0T30_03680-MONOMER,,,thmpp(1) AND mn2(1) AND mg2(1),
A0T30_03795-MONOMER,,,mn2(1),
A0T30_04010-MONOMER,,,mg2(1),
A0T30_04060-MONOMER,,,4fe4s(1) AND 2fe2s(1),
A0T30_04080-MONOMER,,,mg2(1),
A0T30_04125-MONOMER,,,mg2(1),
A0T30_04330-MONOMER,,,mg2(1),
A0T30_04355-MONOMER,,,mn2(1),
A0T30_04355-MONOMER,,,mg2(1),
A0T30_04390-MONOMER,,,mg2(1),
A0T30_04390-MONOMER,,,mn2(1),
A0T30_04390-MONOMER,,,cobalt2(1),
A0T30_04390-MONOMER,,,fe2(1),
A0T30_04390-MONOMER,,,ca2(1),
A0T30_04390-MONOMER,,,k(1),
A0T30_04395-MONOMER,,,cobalt2(1) AND nad(1),
A0T30_04555-MONOMER,,,Oxidized(1),
A0T30_04690-MONOMER,,,pydx5p(6),
A0T30_04690-MONOMER,,,pydx5p(1),
A0T30_04765-MONOMER,,,mg2(1),
A0T30_04820-MONOMER,,,mg2(1),
A0T30_04870-MONOMER,,,mg2(2),
A0T30_04875-MONOMER,,,adocbl(1),
A0T30_04875-MONOMER,,,4fe4s(2),
A0T30_04900-MONOMER,,,mg2(2),
A0T30_04935-MONOMER,,,mg2(1),
A0T30_04940-MONOMER,,,mg2(1),
A0T30_04955-MONOMER,,,mg2(1),
A0T30_04980-MONOMER,,,mg2(1),
A0T30_05095-MONOMER,,,mg2(1),
A0T30_05145-MONOMER,,,4fe4s(2),
A0T30_05210-MONOMER,,,4fe4s(1),
A0T30_05230-MONOMER,,,pydx5p(1),
A0T30_05235-MONOMER,,,mg2(1),
A0T30_05640-MONOMER,,,mg2(1),
A0T30_05690-MONOMER,,,mn2(1),
A0T30_05730-MONOMER,,,mg2(1),
A0T30_05855-MONOMER,,,k(1) AND mg2(1),
A0T30_05870-MONOMER,,,mg2(1),
A0T30_05920-MONOMER,,,mn2(1) AND mg2(1),
A0T30_06035-MONOMER,,,mg2(1),
A0T30_06155-MONOMER,,,mg2(1) AND pi(1),
A0T30_06155-MONOMER,,,mn2(1) AND pi(1),
A0T30_06170-MONOMER,,,mg2(1),
A0T30_06230-MONOMER,,,hco3(1),
A0T30_06275-MONOMER,,,mg2(1),
A0T30_06290-MONOMER,,,zn2(1),
A0T30_06450-MONOMER,,,mg2(1),
A0T30_06525-MONOMER,,,mg2(1) AND pydx5p(4),
A0T30_06805-MONOMER,,,fe3(1),
A0T30_06920-MONOMER,,,amp(1),
A0T30_06920-MONOMER,,,coo(1),
A0T30_06920-MONOMER,,,cosh(1),
A0T30_07135-MONOMER,,,mg2(1),
A0T30_07140-MONOMER,,,mg2(1),
A0T30_07185-MONOMER,,,fad(1),
A0T30_07250-MONOMER,,,zn2(2),
A0T30_07255-MONOMER,,,zn2(1) AND cobalt2(1),
A0T30_07295-MONOMER,,,pydx5p(1),
A0T30_07325-MONOMER,,,fe2(2),
A0T30_07350-MONOMER,,,mg2(1),
A0T30_07355-MONOMER,,,mg2(1) AND k(1),
A0T30_07360-MONOMER,,,mn2(1),
A0T30_07360-MONOMER,,,cobalt2(1),
A0T30_07360-MONOMER,,,mg2(1),
A0T30_07420-MONOMER,,,mg2(1),
A0T30_07430-MONOMER,,,mg2(4),
A0T30_07440-MONOMER,,,mg2(1),
A0T30_07440-MONOMER,,,mn2(1),
A0T30_07440-MONOMER,,,cobalt2(1),
A0T30_07550-MONOMER,,,mg2(1),
A0T30_07630-MONOMER,,,fad(1),
A0T30_07645-MONOMER,,,zn2(1) AND fe2(1) AND cobalt2(1) AND mg2(1) AND mn2(1),
A0T30_08020-MONOMER,,,mg2(1),
A0T30_08195-MONOMER,,,fad(1),
A0T30_08235-MONOMER,,,mg2(2),
A0T30_08375-MONOMER,,,fad(1),
A0T30_08570-MONOMER,,,ca2(1) AND pqq(1),
A0T30_08640-MONOMER,,,mg2(5),
A0T30_08735-MONOMER,,,pydx5p(2),
A0T30_08790-MONOMER,,,4fe4s(1),
A0T30_09140-MONOMER,,,fmn(1),
A0T30_09330-MONOMER,,,pydx5p(1),
A0T30_09360-MONOMER,,,mg2(1) AND zn2(1),
A0T30_09440-MONOMER,,,mg2(1) AND mn2(1),
A0T30_09490-MONOMER,,,mg2(1),
A0T30_09495-MONOMER,,,pydx5p(1),
A0T30_09620-MONOMER,,,mg2(1),
A0T30_09740-MONOMER,,,nad(1),
A0T30_09930-MONOMER,,,4fe4s(1),
A0T30_09955-MONOMER,,,mg2(4),
A0T30_09960-MONOMER,,,zn2(2),
A0T30_09970-MONOMER,,,mg2(1),
A0T30_09975-MONOMER,,,ni2(1),
A0T30_10020-MONOMER,,,zn2(2),
A0T30_10040-MONOMER,,,mg2(1),
A0T30_10040-MONOMER,,,mn2(1),
A0T30_10170-MONOMER,,,zn2(1),
A0T30_10620-MONOMER,,,zn2(1),
A0T30_10640-MONOMER,,,pydx5p(1),
A0T30_10885-MONOMER,,,zn2(1) AND cbl1(1),
A0T30_11070-MONOMER,,,fmn(1),
A0T30_11590-MONOMER,,,mg2(1),
A0T30_11715-MONOMER,,,mg2(1),
A0T30_11715-MONOMER,,,mn2(1),
A0T30_11730-MONOMER,,,4fe4s(1),
A0T30_12155-MONOMER,,,ca2(1),
A0T30_12185-MONOMER,,,fe2(2),
A0T30_12250-MONOMER,,,mg2(1),
A0T30_12260-MONOMER,,,4fe4s(1),
A0T30_12280-MONOMER,,,mg2(1),
A0T30_12335-MONOMER,,,fad(1),
A0T30_12785-MONOMER,,,fmnh2(1),
A0T30_12785-MONOMER,,,fadh2(1),
A0T30_13105-MONOMER,,,mg2(1),
A0T30_13160-MONOMER,,,mg2(1),
A0T30_13220-MONOMER,,,mn2(1),
A0T30_13220-MONOMER,,,mg2(1),
A0T30_13270-MONOMER,,,mg2(1),
A0T30_13270-MONOMER,,,mn2(1),
A0T30_13660-MONOMER,,,zn2(1),
A0T30_13775-MONOMER,,,Oxidized(1),
A0T30_13785-MONOMER,,,Oxidized(1),
A0T30_14250-MONOMER,,,mg2(1),
A0T30_14260-MONOMER,,,pydx5p(1),
A0T30_14270-MONOMER,,,pan4p(1),
A0T30_14270-MONOMER,,,pan4p(1) AND ac(1),
A0T30_14270-MONOMER,,,pan4p(1) AND mal(1),
A0T30_14270-MONOMER,,,pan4p(1) AND but2e(1),
A0T30_14270-MONOMER,,,pan4p(1) AND act(1),
A0T30_14270-MONOMER,,,pan4p(1) AND but(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3ha(1),
A0T30_14270-MONOMER,,,pan4p(1) AND egme(1),
A0T30_14270-MONOMER,,,pan4p(1) AND ogme(1),
A0T30_14270-MONOMER,,,pan4p(1) AND gme(1),
A0T30_14270-MONOMER,,,pan4p(1) AND hgme(1),
A0T30_14270-MONOMER,,,pan4p(1) AND thex2e(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3ohex(1),
A0T30_14270-MONOMER,,,pan4p(1) AND hex(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3hhex(1),
A0T30_14270-MONOMER,,,pan4p(1) AND pim(1),
A0T30_14270-MONOMER,,,pan4p(1) AND epme(1),
A0T30_14270-MONOMER,,,pan4p(1) AND opme(1),
A0T30_14270-MONOMER,,,pan4p(1) AND pme(1),
A0T30_14270-MONOMER,,,pan4p(1) AND hpme(1),
A0T30_14270-MONOMER,,,pan4p(1) AND toct2e(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3ooct(1),
A0T30_14270-MONOMER,,,pan4p(1) AND oc(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3hoct(1),
A0T30_14270-MONOMER,,,pan4p(1) AND tdec2e(1),
A0T30_14270-MONOMER,,,pan4p(1) AND cdec3e(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3odec(1),
A0T30_14270-MONOMER,,,pan4p(1) AND dca(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3hdec(1),
A0T30_14270-MONOMER,,,pan4p(1) AND t3c5ddece(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3ocddec5e(1),
A0T30_14270-MONOMER,,,pan4p(1) AND tddec2e(1),
A0T30_14270-MONOMER,,,pan4p(1) AND cddec5e(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3oddec(1),
