Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
A0T30_16425-MONOMER	Outer_Membrane	A0T30_16425()	Outer_Membrane	sb
A0T30_01095-MONOMER	Outer_Membrane	A0T30_01095()	Inner_Membrane	p
A0T30_11960-MONOMER	Inner_Membrane	A0T30_11960()	Inner_Membrane	r
CPLX_SUCDi-0	Inner_Membrane	A0T30_11960()	Inner_Membrane	r
A0T30_11965-MONOMER	Inner_Membrane	A0T30_11965()	Inner_Membrane	r
CPLX_SUCDi-0	Inner_Membrane	A0T30_11965()	Inner_Membrane	r
A0T30_13280-MONOMER	Inner_Membrane	A0T30_13280()	Inner_Membrane	p
CPLX_NADH16pp-0	Inner_Membrane	A0T30_13280()	Inner_Membrane	p
A0T30_13335-MONOMER	Inner_Membrane	A0T30_13335()	Inner_Membrane	r
CPLX_NADH16pp-0	Inner_Membrane	A0T30_13335()	Inner_Membrane	r
A0T30_13320-MONOMER	Inner_Membrane	A0T30_13320()	Inner_Membrane	r
CPLX_NADH16pp-0	Inner_Membrane	A0T30_13320()	Inner_Membrane	r
A0T30_13325-MONOMER	Inner_Membrane	A0T30_13325()	Inner_Membrane	p
CPLX_NADH16pp-0	Inner_Membrane	A0T30_13325()	Inner_Membrane	p
A0T30_13330-MONOMER	Inner_Membrane	A0T30_13330()	Inner_Membrane	r
CPLX_NADH16pp-0	Inner_Membrane	A0T30_13330()	Inner_Membrane	r
A0T30_13310-MONOMER	Inner_Membrane	A0T30_13310()	Inner_Membrane	r
CPLX_NADH16pp-0	Inner_Membrane	A0T30_13310()	Inner_Membrane	r
A0T30_13340-MONOMER	Inner_Membrane	A0T30_13340()	Inner_Membrane	r
CPLX_NADH16pp-0	Inner_Membrane	A0T30_13340()	Inner_Membrane	r
A0T30_17000-MONOMER	Inner_Membrane	A0T30_17000()	Inner_Membrane	r
A0T30_09030-MONOMER	Outer_Membrane	A0T30_09030()	Outer_Membrane	sb
A0T30_12780-MONOMER	Inner_Membrane	A0T30_12780()	Inner_Membrane	r
A0T30_12735-MONOMER	Inner_Membrane	A0T30_12735()	Inner_Membrane	r
A0T30_06655-MONOMER	Inner_Membrane	A0T30_06655()	Inner_Membrane	r
A0T30_07730-MONOMER	Inner_Membrane	A0T30_07730()	Inner_Membrane	r
A0T30_19095-MONOMER	Outer_Membrane	A0T30_19095()	Inner_Membrane	pa
CPLX_CMtpp-0	Outer_Membrane	A0T30_19095()	Inner_Membrane	pa
CPLX_MINCYCtpp-0	Outer_Membrane	A0T30_19095()	Inner_Membrane	pa
CPLX_RFAMPtpp-0	Outer_Membrane	A0T30_19095()	Inner_Membrane	pa
A0T30_15050-MONOMER	Inner_Membrane	A0T30_15050()	Inner_Membrane	r
A0T30_14840-MONOMER	Inner_Membrane	A0T30_14840()	Inner_Membrane	r
A0T30_15325-MONOMER	Inner_Membrane	A0T30_15325()	Inner_Membrane	r
A0T30_15835-MONOMER	Inner_Membrane	A0T30_15835()	Inner_Membrane	r
A0T30_12865-MONOMER	Inner_Membrane	A0T30_12865()	Inner_Membrane	r
A0T30_02345-MONOMER	Inner_Membrane	A0T30_02345()	Inner_Membrane	r
A0T30_17615-MONOMER	Periplasm	A0T30_17615()	Periplasm	s
A0T30_14870-MONOMER	Inner_Membrane	A0T30_14870()	Inner_Membrane	r
A0T30_14875-MONOMER	Inner_Membrane	A0T30_14875()	Inner_Membrane	r
A0T30_09285-MONOMER	Inner_Membrane	A0T30_09285()	Inner_Membrane	r
A0T30_00675-MONOMER	Inner_Membrane	A0T30_00675()	Inner_Membrane	r
A0T30_19455-MONOMER	Inner_Membrane	A0T30_19455()	Inner_Membrane	r
A0T30_06315-MONOMER	Inner_Membrane	A0T30_06315()	Periplasm	s
A0T30_01945-MONOMER	Inner_Membrane	A0T30_01945()	Inner_Membrane	r
CPLX_ATPS4rpp-0	Inner_Membrane	A0T30_01945()	Inner_Membrane	r
A0T30_01920-MONOMER	Inner_Membrane	A0T30_01920()	Inner_Membrane	y
CPLX_ATPS4rpp-0	Inner_Membrane	A0T30_01920()	Inner_Membrane	y
A0T30_01955-MONOMER	Inner_Membrane	A0T30_01955()	Inner_Membrane	p
CPLX_ATPS4rpp-0	Inner_Membrane	A0T30_01955()	Inner_Membrane	p
A0T30_01950-MONOMER	Inner_Membrane	A0T30_01950()	Inner_Membrane	r
CPLX_ATPS4rpp-0	Inner_Membrane	A0T30_01950()	Inner_Membrane	r
A0T30_00885-MONOMER	Inner_Membrane	A0T30_00885()	Inner_Membrane	r
A0T30_09300-MONOMER	Inner_Membrane	A0T30_09300()	Inner_Membrane	p
CPLX_ILEabcpp-0	Inner_Membrane	A0T30_09300()	Inner_Membrane	p
A0T30_09305-MONOMER	Inner_Membrane	A0T30_09305()	Inner_Membrane	r
CPLX_ILEabcpp-0	Inner_Membrane	A0T30_09305()	Inner_Membrane	r
A0T30_03350-MONOMER	Inner_Membrane	A0T30_03350()	Inner_Membrane	r
A0T30_05525-MONOMER	Inner_Membrane	A0T30_05525()	Inner_Membrane	r
A0T30_13105-MONOMER	Inner_Membrane	A0T30_13105()	Inner_Membrane	r
A0T30_03155-MONOMER	Inner_Membrane	A0T30_03155()	Inner_Membrane	r
CPLX_PTRCabcpp-6	Inner_Membrane	A0T30_03155()	Inner_Membrane	r
A0T30_06635-MONOMER	Inner_Membrane	A0T30_06635()	Inner_Membrane	r
A0T30_13785-MONOMER	Periplasm	A0T30_13785()	Periplasm	s
A0T30_01215-MONOMER	Inner_Membrane	A0T30_01215()	Inner_Membrane	r
A0T30_07465-MONOMER	Inner_Membrane	A0T30_07465()	Inner_Membrane	r
A0T30_01360-MONOMER	Inner_Membrane	A0T30_01360()	Inner_Membrane	p
A0T30_11675-MONOMER	Outer_Membrane	A0T30_11675()	Outer_Membrane	sb
A0T30_10645-MONOMER	Inner_Membrane	A0T30_10645()	Inner_Membrane	r
A0T30_05120-MONOMER	Outer_Membrane	A0T30_05120()	Outer_Membrane	pla
A0T30_19085-MONOMER	Outer_Membrane	A0T30_19085()	Outer_Membrane	pla
CPLX_CMtpp-0	Outer_Membrane	A0T30_19085()	Outer_Membrane	pla
A0T30_10650-MONOMER	Inner_Membrane	A0T30_10650()	Inner_Membrane	r
A0T30_07480-MONOMER	Inner_Membrane	A0T30_07480()	Inner_Membrane	r
A0T30_12045-MONOMER	Inner_Membrane	A0T30_12045()	Inner_Membrane	r
CPLX_Kabcpp-0	Inner_Membrane	A0T30_12045()	Inner_Membrane	r
A0T30_12050-MONOMER	Inner_Membrane	A0T30_12050()	Inner_Membrane	r
CPLX_Kabcpp-0	Inner_Membrane	A0T30_12050()	Inner_Membrane	r
A0T30_12435-MONOMER	Inner_Membrane	A0T30_12435()	Periplasm	t
A0T30_12430-MONOMER	Inner_Membrane	A0T30_12430()	Inner_Membrane	r
A0T30_10065-MONOMER	Inner_Membrane	A0T30_10065()	Inner_Membrane	r
A0T30_15780-MONOMER	Inner_Membrane	A0T30_15780()	Inner_Membrane	r
A0T30_01200-MONOMER	Inner_Membrane	A0T30_01200()	Inner_Membrane	r
CPLX_PIuabcpp-0	Inner_Membrane	A0T30_01200()	Inner_Membrane	r
A0T30_01205-MONOMER	Inner_Membrane	A0T30_01205()	Inner_Membrane	r
CPLX_PIuabcpp-0	Inner_Membrane	A0T30_01205()	Inner_Membrane	r
A0T30_04360-MONOMER	Inner_Membrane	A0T30_04360()	Inner_Membrane	s
CPLX_MPTG-1	Inner_Membrane	A0T30_04360()	Inner_Membrane	s
A0T30_06645-MONOMER	Outer_Membrane	A0T30_06645()	Outer_Membrane	sb
A0T30_02925-MONOMER	Inner_Membrane	A0T30_02925()	Inner_Membrane	r
CPLX_BUTSO3abcpp-0	Inner_Membrane	A0T30_02925()	Inner_Membrane	r
CPLX_rxn05620-1	Inner_Membrane	A0T30_02925()	Inner_Membrane	r
A0T30_02915-MONOMER	Inner_Membrane	A0T30_02915()	Periplasm	s
CPLX_BUTSO3abcpp-0	Inner_Membrane	A0T30_02915()	Periplasm	s
A0T30_15460-MONOMER	Inner_Membrane	A0T30_15460()	Inner_Membrane	r
A0T30_05110-MONOMER	Inner_Membrane	A0T30_05110()	Inner_Membrane	r
A0T30_10225-MONOMER	Inner_Membrane	A0T30_10225()	Inner_Membrane	r
A0T30_04630-MONOMER	Inner_Membrane	A0T30_04630()	Periplasm	s
A0T30_05000-MONOMER	Inner_Membrane	A0T30_05000()	Inner_Membrane	r
A0T30_17485-MONOMER	Periplasm	A0T30_17485()	Periplasm	s
A0T30_02665-MONOMER	Inner_Membrane	A0T30_02665()	Inner_Membrane	r
CPLX_THD2pp-0	Inner_Membrane	A0T30_02665()	Inner_Membrane	r
A0T30_02675-MONOMER	Inner_Membrane	A0T30_02675()	Inner_Membrane	r
CPLX_THD2pp-0	Inner_Membrane	A0T30_02675()	Inner_Membrane	r
A0T30_03045-MONOMER	Inner_Membrane	A0T30_03045()	Inner_Membrane	p
CPLX_PTRCabcpp-1	Inner_Membrane	A0T30_03045()	Inner_Membrane	p
CPLX_PTRCabcpp-2	Inner_Membrane	A0T30_03045()	Inner_Membrane	p
CPLX_PTRCabcpp-3	Inner_Membrane	A0T30_03045()	Inner_Membrane	p
CPLX_PTRCabcpp-4	Inner_Membrane	A0T30_03045()	Inner_Membrane	p
A0T30_03040-MONOMER	Inner_Membrane	A0T30_03040()	Inner_Membrane	r
CPLX_PTRCabcpp-1	Inner_Membrane	A0T30_03040()	Inner_Membrane	r
CPLX_PTRCabcpp-2	Inner_Membrane	A0T30_03040()	Inner_Membrane	r
CPLX_PTRCabcpp-3	Inner_Membrane	A0T30_03040()	Inner_Membrane	r
CPLX_PTRCabcpp-4	Inner_Membrane	A0T30_03040()	Inner_Membrane	r
A0T30_03025-MONOMER	Inner_Membrane	A0T30_03025()	Periplasm	s
CPLX_PTRCabcpp-2	Inner_Membrane	A0T30_03025()	Periplasm	s
A0T30_06935-MONOMER	Inner_Membrane	A0T30_06935()	Inner_Membrane	r
A0T30_18235-MONOMER	Inner_Membrane	A0T30_18235()	Inner_Membrane	r
A0T30_07695-MONOMER	Inner_Membrane	A0T30_07695()	Inner_Membrane	r
CPLX_NO3R1bpp_q8-0	Inner_Membrane	A0T30_07695()	Inner_Membrane	r
A0T30_07700-MONOMER	Inner_Membrane	A0T30_07700()	Periplasm	s
CPLX_NO3R1bpp_q8-0	Inner_Membrane	A0T30_07700()	Periplasm	s
A0T30_07705-MONOMER	Inner_Membrane	A0T30_07705()	Periplasm	t
CPLX_NO3R1bpp_q8-0	Inner_Membrane	A0T30_07705()	Periplasm	t
A0T30_19430-MONOMER	Inner_Membrane	A0T30_19430()	Periplasm	s
CPLX_CBIuabcpp-0	Inner_Membrane	A0T30_19430()	Periplasm	s
A0T30_17945-MONOMER	Inner_Membrane	A0T30_17945()	Inner_Membrane	r
CPLX_CBIuabcpp-0	Inner_Membrane	A0T30_17945()	Inner_Membrane	r
A0T30_06705-MONOMER	Inner_Membrane	A0T30_06705()	Inner_Membrane	r
A0T30_02155-MONOMER	Periplasm	A0T30_02155()	Periplasm	s
A0T30_17630-MONOMER	Periplasm	A0T30_17630()	Periplasm	t
A0T30_09310-MONOMER	Inner_Membrane	A0T30_09310()	Periplasm	s
CPLX_ILEabcpp-0	Inner_Membrane	A0T30_09310()	Periplasm	s
A0T30_12850-MONOMER	Inner_Membrane	A0T30_12850()	Inner_Membrane	r
A0T30_02380-MONOMER	Inner_Membrane	A0T30_02380()	Inner_Membrane	r
CPLX_ZNabcpp-0	Inner_Membrane	A0T30_02380()	Inner_Membrane	r
A0T30_02395-MONOMER	Inner_Membrane	A0T30_02395()	Periplasm	s
CPLX_ZNabcpp-0	Inner_Membrane	A0T30_02395()	Periplasm	s
A0T30_04890-MONOMER	Periplasm	A0T30_04890()	Periplasm	t
A0T30_11530-MONOMER	Inner_Membrane	A0T30_11530()	Inner_Membrane	r
CPLX_PHEMEabcpp-0	Inner_Membrane	A0T30_11530()	Inner_Membrane	r
A0T30_11545-MONOMER	Inner_Membrane	A0T30_11545()	Periplasm	s
A0T30_11535-MONOMER	Inner_Membrane	A0T30_11535()	Inner_Membrane	p
CPLX_PHEMEabcpp-0	Inner_Membrane	A0T30_11535()	Inner_Membrane	p
A0T30_06000-MONOMER	Inner_Membrane	A0T30_06000()	Inner_Membrane	s
CPLX_MPTG-0	Inner_Membrane	A0T30_06000()	Inner_Membrane	s
A0T30_05190-MONOMER	Inner_Membrane	A0T30_05190()	Inner_Membrane	r
A0T30_04765-MONOMER	Inner_Membrane	A0T30_04765()	Inner_Membrane	r
A0T30_01290-MONOMER	Inner_Membrane	A0T30_01290()	Periplasm	s
CPLX_ASPabcpp-0	Inner_Membrane	A0T30_01290()	Periplasm	s
A0T30_01295-MONOMER	Inner_Membrane	A0T30_01295()	Inner_Membrane	r
CPLX_ASPabcpp-0	Inner_Membrane	A0T30_01295()	Inner_Membrane	r
A0T30_01300-MONOMER	Inner_Membrane	A0T30_01300()	Inner_Membrane	r
CPLX_ASPabcpp-0	Inner_Membrane	A0T30_01300()	Inner_Membrane	r
A0T30_05430-MONOMER	Inner_Membrane	A0T30_05430()	Inner_Membrane	r
CPLX_ALAALAabcpp-0	Inner_Membrane	A0T30_05430()	Inner_Membrane	r
CPLX_ALAALAabcpp-1	Inner_Membrane	A0T30_05430()	Inner_Membrane	r
CPLX_rxn05542-0	Inner_Membrane	A0T30_05430()	Inner_Membrane	r
A0T30_05435-MONOMER	Inner_Membrane	A0T30_05435()	Inner_Membrane	r
CPLX_ALAALAabcpp-0	Inner_Membrane	A0T30_05435()	Inner_Membrane	r
CPLX_ALAALAabcpp-1	Inner_Membrane	A0T30_05435()	Inner_Membrane	r
CPLX_rxn05542-0	Inner_Membrane	A0T30_05435()	Inner_Membrane	r
A0T30_05445-MONOMER	Inner_Membrane	A0T30_05445()	Periplasm	s
CPLX_ALAALAabcpp-1	Inner_Membrane	A0T30_05445()	Periplasm	s
A0T30_17275-MONOMER	Inner_Membrane	A0T30_17275()	Inner_Membrane	r
A0T30_00270-MONOMER	Inner_Membrane	A0T30_00270()	Inner_Membrane	r
A0T30_19090-MONOMER	Outer_Membrane	A0T30_19090()	Inner_Membrane	r
CPLX_CMtpp-0	Outer_Membrane	A0T30_19090()	Inner_Membrane	r
CPLX_MINCYCtpp-0	Outer_Membrane	A0T30_19090()	Inner_Membrane	r
A0T30_06815-MONOMER	Inner_Membrane	A0T30_06815()	Inner_Membrane	r
A0T30_05130-MONOMER	Inner_Membrane	A0T30_05130()	Inner_Membrane	r
A0T30_12155-MONOMER	Periplasm	A0T30_12155()	Periplasm	s
A0T30_05955-MONOMER	Inner_Membrane	A0T30_05955()	Inner_Membrane	p
A0T30_14345-MONOMER	Inner_Membrane	A0T30_14345()	Inner_Membrane	r
A0T30_12895-MONOMER	Inner_Membrane	A0T30_12895()	Inner_Membrane	r
A0T30_16025-MONOMER	Inner_Membrane	A0T30_16025()	Inner_Membrane	r
A0T30_05335-MONOMER	Inner_Membrane	A0T30_05335()	Inner_Membrane	r
A0T30_10060-MONOMER	Inner_Membrane	A0T30_10060()	Inner_Membrane	r
A0T30_00865-MONOMER	Inner_Membrane	A0T30_00865()	Inner_Membrane	r
A0T30_02360-MONOMER	Inner_Membrane	A0T30_02360()	Inner_Membrane	pa
CPLX_METabcpp-0	Inner_Membrane	A0T30_02360()	Inner_Membrane	pa
A0T30_02365-MONOMER	Inner_Membrane	A0T30_02365()	Inner_Membrane	r
CPLX_METabcpp-0	Inner_Membrane	A0T30_02365()	Inner_Membrane	r
A0T30_05835-MONOMER	Inner_Membrane	A0T30_05835()	Inner_Membrane	r
A0T30_06295-MONOMER	Inner_Membrane	A0T30_06295()	Inner_Membrane	r
CPLX_K2L4Aabctex-0	Inner_Membrane	A0T30_06295()	Inner_Membrane	r
A0T30_06300-MONOMER	Inner_Membrane	A0T30_06300()	Inner_Membrane	r
CPLX_K2L4Aabctex-0	Inner_Membrane	A0T30_06300()	Inner_Membrane	r
A0T30_05630-MONOMER	Inner_Membrane	A0T30_05630()	Periplasm	s
CPLX_K2L4Aabctex-0	Inner_Membrane	A0T30_05630()	Periplasm	s
A0T30_15480-MONOMER	Inner_Membrane	A0T30_15480()	Inner_Membrane	r
CPLX_MOBDabcpp-0	Inner_Membrane	A0T30_15480()	Inner_Membrane	r
A0T30_15475-MONOMER	Inner_Membrane	A0T30_15475()	Periplasm	s
CPLX_MOBDabcpp-0	Inner_Membrane	A0T30_15475()	Periplasm	s
A0T30_11920-MONOMER	Inner_Membrane	A0T30_11920()	Inner_Membrane	p
A0T30_02770-MONOMER	Inner_Membrane	A0T30_02770()	Inner_Membrane	r
A0T30_19425-MONOMER	Outer_Membrane	A0T30_19425()	Outer_Membrane	sb
A0T30_00480-MONOMER	Periplasm	A0T30_00480()	Periplasm	s
A0T30_20145-MONOMER	Inner_Membrane	A0T30_20145()	Inner_Membrane	r
A0T30_04235-MONOMER	Inner_Membrane	A0T30_04235()	Inner_Membrane	p
A0T30_19685-MONOMER	Inner_Membrane	A0T30_19685()	Inner_Membrane	r
A0T30_19850-MONOMER	Inner_Membrane	A0T30_19850()	Inner_Membrane	r
A0T30_18130-MONOMER	Inner_Membrane	A0T30_18130()	Inner_Membrane	r
A0T30_17795-MONOMER	Inner_Membrane	A0T30_17795()	Inner_Membrane	r
A0T30_17790-MONOMER	Inner_Membrane	A0T30_17790()	Inner_Membrane	r
A0T30_13175-MONOMER	Periplasm	A0T30_13175()	Periplasm	s
A0T30_06175-MONOMER	Outer_Membrane	A0T30_06175()	Outer_Membrane	pla
A0T30_14370-MONOMER	Inner_Membrane	A0T30_14370()	Inner_Membrane	r
A0T30_07370-MONOMER	Outer_Membrane	A0T30_07370()	Outer_Membrane	sb
A0T30_17690-MONOMER	Outer_Membrane	A0T30_17690()	Outer_Membrane	pla
A0T30_18775-MONOMER	Outer_Membrane	A0T30_18775()	Outer_Membrane	pla
A0T30_18210-MONOMER	Outer_Membrane	A0T30_18210()	Outer_Membrane	pla
A0T30_01990-MONOMER	Inner_Membrane	A0T30_01990()	Inner_Membrane	ra
A0T30_20085-MONOMER	Periplasm	A0T30_20085()	Periplasm	s
A0T30_00590-MONOMER	Inner_Membrane	A0T30_00590()	Inner_Membrane	r
A0T30_18840-MONOMER	Inner_Membrane	A0T30_18840()	Inner_Membrane	r
A0T30_06525-MONOMER	Periplasm	A0T30_06525()	Periplasm	t
A0T30_11070-MONOMER	Inner_Membrane	A0T30_11070()	Inner_Membrane	s
A0T30_19475-MONOMER	Inner_Membrane	A0T30_19475()	Inner_Membrane	s
A0T30_04940-MONOMER	Membrane	A0T30_04940()	Membrane	s
A0T30_09395-MONOMER	Membrane	A0T30_09395()	Membrane	s
A0T30_13690-MONOMER	Membrane	A0T30_13690()	Membrane	s
A0T30_00390-MONOMER	Inner_Membrane	A0T30_00390()	Inner_Membrane	s
A0T30_08020-MONOMER	Inner_Membrane	A0T30_08020()	Inner_Membrane	s
A0T30_07915-MONOMER	Inner_Membrane	A0T30_07915()	Inner_Membrane	s
A0T30_08240-MONOMER	Inner_Membrane	A0T30_08240()	Inner_Membrane	s
A0T30_00940-MONOMER	Inner_Membrane	A0T30_00940()	Inner_Membrane	s
A0T30_15230-MONOMER	Inner_Membrane	A0T30_15230()	Inner_Membrane	s
A0T30_07185-MONOMER	Inner_Membrane	A0T30_07185()	Inner_Membrane	s
A0T30_06805-MONOMER	Membrane	A0T30_06805()	Membrane	s
A0T30_04805-MONOMER	Inner_Membrane	A0T30_04805()	Inner_Membrane	s
A0T30_17250-MONOMER	Inner_Membrane	A0T30_17250()	Inner_Membrane	s
A0T30_07215-MONOMER	Inner_Membrane	A0T30_07215()	Inner_Membrane	s
A0T30_03195-MONOMER	Inner_Membrane	A0T30_03195()	Inner_Membrane	s
CPLX_APSR-0	Inner_Membrane	A0T30_03195()	Inner_Membrane	s
CPLX_METSOXR1-0	Inner_Membrane	A0T30_03195()	Inner_Membrane	s
CPLX_METSOXR1-1	Inner_Membrane	A0T30_03195()	Inner_Membrane	s
CPLX_RNDR1-0	Inner_Membrane	A0T30_03195()	Inner_Membrane	s
CPLX_THIORDXi-0	Inner_Membrane	A0T30_03195()	Inner_Membrane	s
CPLX_THIORDXi-2	Inner_Membrane	A0T30_03195()	Inner_Membrane	s
CPLX_THIORDXi-4	Inner_Membrane	A0T30_03195()	Inner_Membrane	s
CPLX_TRDR-0	Inner_Membrane	A0T30_03195()	Inner_Membrane	s
CPLX_TRDR-1	Inner_Membrane	A0T30_03195()	Inner_Membrane	s
A0T30_17910-MONOMER	Membrane	A0T30_17910()	Membrane	s
A0T30_18015-MONOMER	Membrane	A0T30_18015()	Membrane	s
A0T30_07095-MONOMER	Membrane	A0T30_07095()	Membrane	s
A0T30_14650-MONOMER	Membrane	A0T30_14650()	Membrane	s
A0T30_08650-MONOMER	Inner_Membrane	A0T30_08650()	Inner_Membrane	s
A0T30_15690-MONOMER	Inner_Membrane	A0T30_15690()	Inner_Membrane	s
A0T30_19920-MONOMER	Membrane	A0T30_19920()	Membrane	s
A0T30_18085-MONOMER	Membrane	A0T30_18085()	Membrane	s
A0T30_01985-MONOMER	Inner_Membrane	A0T30_01985()	Inner_Membrane	s
A0T30_15890-MONOMER	Inner_Membrane	A0T30_15890()	Inner_Membrane	s
A0T30_18950-MONOMER	Membrane	A0T30_18950()	Membrane	s
A0T30_04755-MONOMER	Inner_Membrane	A0T30_04755()	Inner_Membrane	s
A0T30_07395-MONOMER	Inner_Membrane	A0T30_07395()	Inner_Membrane	s
A0T30_10155-MONOMER	Inner_Membrane	A0T30_10155()	Inner_Membrane	s
A0T30_17270-MONOMER	Membrane	A0T30_17270()	Membrane	s
A0T30_14070-MONOMER	Inner_Membrane	A0T30_14070()	Inner_Membrane	s
A0T30_05865-MONOMER	Inner_Membrane	A0T30_05865()	Inner_Membrane	s
A0T30_07360-MONOMER	Inner_Membrane	A0T30_07360()	Inner_Membrane	s
A0T30_05570-MONOMER	Inner_Membrane	A0T30_05570()	Inner_Membrane	s
A0T30_19140-MONOMER	Inner_Membrane	A0T30_19140()	Inner_Membrane	s
A0T30_00720-MONOMER	Inner_Membrane	A0T30_00720()	Inner_Membrane	s
A0T30_18105-MONOMER	Membrane	A0T30_18105()	Membrane	s
A0T30_04700-MONOMER	Inner_Membrane	A0T30_04700()	Inner_Membrane	s
A0T30_03200-MONOMER	Membrane	A0T30_03200()	Membrane	s
A0T30_10550-MONOMER	Membrane	A0T30_10550()	Membrane	s
A0T30_14320-MONOMER	Inner_Membrane	A0T30_14320()	Inner_Membrane	s
A0T30_07430-MONOMER	Membrane	A0T30_07430()	Membrane	s
A0T30_03795-MONOMER	Membrane	A0T30_03795()	Membrane	s
A0T30_18240-MONOMER	Inner_Membrane	A0T30_18240()	Inner_Membrane	s
A0T30_16225-MONOMER	Inner_Membrane	A0T30_16225()	Inner_Membrane	s
A0T30_03205-MONOMER	Inner_Membrane	A0T30_03205()	Inner_Membrane	s
CPLX_OPHBDC-0	Inner_Membrane	A0T30_03205()	Inner_Membrane	s
A0T30_04935-MONOMER	Membrane	A0T30_04935()	Membrane	s
A0T30_16095-MONOMER	Membrane	A0T30_16095()	Membrane	s
A0T30_12425-MONOMER	Inner_Membrane	A0T30_12425()	Inner_Membrane	s
A0T30_01330-MONOMER	Membrane	A0T30_01330()	Membrane	s
A0T30_10580-MONOMER	Membrane	A0T30_10580()	Membrane	s
A0T30_04835-MONOMER	Inner_Membrane	A0T30_04835()	Inner_Membrane	s
A0T30_03190-MONOMER	Inner_Membrane	A0T30_03190()	Inner_Membrane	s
A0T30_19805-MONOMER	Membrane	A0T30_19805()	Membrane	s
A0T30_10020-MONOMER	Membrane	A0T30_10020()	Membrane	s
A0T30_18135-MONOMER	Membrane	A0T30_18135()	Membrane	s
A0T30_15185-MONOMER	Membrane	A0T30_15185()	Membrane	s
A0T30_18730-MONOMER	Inner_Membrane	A0T30_18730()	Inner_Membrane	s
A0T30_15570-MONOMER	Inner_Membrane	A0T30_15570()	Inner_Membrane	s
A0T30_09645-MONOMER	Inner_Membrane	A0T30_09645()	Inner_Membrane	s
A0T30_07550-MONOMER	Membrane	A0T30_07550()	Membrane	s
