Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
FA030_02095-MONOMER	Inner_Membrane	FA030_02095()	Inner_Membrane	r
CPLX_CIO3pp_q8-0	Inner_Membrane	FA030_02095()	Inner_Membrane	r
FA030_02100-MONOMER	Inner_Membrane	FA030_02100()	Inner_Membrane	r
CPLX_CIO3pp_q8-0	Inner_Membrane	FA030_02100()	Inner_Membrane	r
FA030_13965-MONOMER	Inner_Membrane	FA030_13965()	Inner_Membrane	r
FA030_27665-MONOMER	Inner_Membrane	FA030_27665()	Inner_Membrane	r
FA030_28905-MONOMER	Inner_Membrane	FA030_28905()	Inner_Membrane	r
FA030_01490-MONOMER	Inner_Membrane	FA030_01490()	Inner_Membrane	r
FA030_22640-MONOMER	Inner_Membrane	FA030_22640()	Inner_Membrane	r
FA030_16105-MONOMER	Periplasm	FA030_16105()	Periplasm	s
FA030_03660-MONOMER	Inner_Membrane	FA030_03660()	Inner_Membrane	r
FA030_14950-MONOMER	Inner_Membrane	FA030_14950()	Periplasm	s
CPLX_RIBabcpp-0	Inner_Membrane	FA030_14950()	Periplasm	s
FA030_14940-MONOMER	Inner_Membrane	FA030_14940()	Inner_Membrane	r
CPLX_RIBabcpp-0	Inner_Membrane	FA030_14940()	Inner_Membrane	r
FA030_25325-MONOMER	Inner_Membrane	FA030_25325()	Inner_Membrane	r
CPLX_FDHr-0	Inner_Membrane	FA030_25325()	Inner_Membrane	r
CPLX_FDH4pp-0	Inner_Membrane	FA030_25325()	Inner_Membrane	r
FA030_25330-MONOMER	Inner_Membrane	FA030_25330()	Inner_Membrane	t
CPLX_FDHr-0	Inner_Membrane	FA030_25330()	Inner_Membrane	t
CPLX_FDH4pp-0	Inner_Membrane	FA030_25330()	Inner_Membrane	t
FA030_25335-MONOMER	Inner_Membrane	FA030_25335()	Periplasm	t
CPLX_FDHr-0	Inner_Membrane	FA030_25335()	Periplasm	t
CPLX_FDH4pp-0	Inner_Membrane	FA030_25335()	Periplasm	t
FA030_29300-MONOMER	Inner_Membrane	FA030_29300()	Inner_Membrane	r
CPLX_ATPS4rpp-0	Inner_Membrane	FA030_29300()	Inner_Membrane	r
FA030_29275-MONOMER	Inner_Membrane	FA030_29275()	Inner_Membrane	y
CPLX_ATPS4rpp-0	Inner_Membrane	FA030_29275()	Inner_Membrane	y
FA030_29310-MONOMER	Inner_Membrane	FA030_29310()	Inner_Membrane	p
CPLX_ATPS4rpp-0	Inner_Membrane	FA030_29310()	Inner_Membrane	p
FA030_29305-MONOMER	Inner_Membrane	FA030_29305()	Inner_Membrane	r
CPLX_ATPS4rpp-0	Inner_Membrane	FA030_29305()	Inner_Membrane	r
FA030_02080-MONOMER	Inner_Membrane	FA030_02080()	Inner_Membrane	r
FA030_19555-MONOMER	Inner_Membrane	FA030_19555()	Inner_Membrane	p
CPLX_ILEabcpp-0	Inner_Membrane	FA030_19555()	Inner_Membrane	p
FA030_19550-MONOMER	Inner_Membrane	FA030_19550()	Inner_Membrane	r
CPLX_ILEabcpp-0	Inner_Membrane	FA030_19550()	Inner_Membrane	r
FA030_21735-MONOMER	Inner_Membrane	FA030_21735()	Inner_Membrane	r
FA030_32190-MONOMER	Inner_Membrane	FA030_32190()	Inner_Membrane	r
FA030_26210-MONOMER	Inner_Membrane	FA030_26210()	Inner_Membrane	r
FA030_10120-MONOMER	Inner_Membrane	FA030_10120()	Inner_Membrane	r
FA030_04100-MONOMER	Inner_Membrane	FA030_04100()	Inner_Membrane	r
CPLX_PTRCabcpp-7	Inner_Membrane	FA030_04100()	Inner_Membrane	r
FA030_04105-MONOMER	Inner_Membrane	FA030_04105()	Inner_Membrane	r
CPLX_PTRCabcpp-7	Inner_Membrane	FA030_04105()	Inner_Membrane	r
FA030_25095-MONOMER	Inner_Membrane	FA030_25095()	Inner_Membrane	r
FA030_11245-MONOMER	Periplasm	FA030_11245()	Periplasm	s
FA030_04170-MONOMER	Inner_Membrane	FA030_04170()	Inner_Membrane	r
FA030_04385-MONOMER	Inner_Membrane	FA030_04385()	Inner_Membrane	r
FA030_24160-MONOMER	Inner_Membrane	FA030_24160()	Inner_Membrane	r
FA030_03935-MONOMER	Inner_Membrane	FA030_03935()	Inner_Membrane	p
FA030_11295-MONOMER	Outer_Membrane	FA030_11295()	Outer_Membrane	sb
FA030_27595-MONOMER	Inner_Membrane	FA030_27595()	Inner_Membrane	r
FA030_15580-MONOMER	Inner_Membrane	FA030_15580()	Inner_Membrane	r
FA030_26710-MONOMER	Inner_Membrane	FA030_26710()	Inner_Membrane	r
CPLX_GLNabcpp-0	Inner_Membrane	FA030_26710()	Inner_Membrane	r
FA030_01570-MONOMER	Inner_Membrane	FA030_01570()	Inner_Membrane	r
FA030_22525-MONOMER	Outer_Membrane	FA030_22525()	Outer_Membrane	pla
FA030_04405-MONOMER	Inner_Membrane	FA030_04405()	Inner_Membrane	r
FA030_30055-MONOMER	Inner_Membrane	FA030_30055()	Inner_Membrane	r
FA030_31600-MONOMER	Outer_Membrane	FA030_31600()	Outer_Membrane	pla
CPLX_CMtpp-0	Outer_Membrane	FA030_31600()	Outer_Membrane	pla
FA030_11005-MONOMER	Outer_Membrane	FA030_11005()	Inner_Membrane	r
CPLX_FE2t4pp-0	Outer_Membrane	FA030_11005()	Inner_Membrane	r
CPLX_FE2t4pp-1	Outer_Membrane	FA030_11005()	Inner_Membrane	r
FA030_15575-MONOMER	Inner_Membrane	FA030_15575()	Inner_Membrane	r
FA030_16655-MONOMER	Inner_Membrane	FA030_16655()	Inner_Membrane	r
FA030_16590-MONOMER	Inner_Membrane	FA030_16590()	Inner_Membrane	r
CPLX_Kabcpp-0	Inner_Membrane	FA030_16590()	Inner_Membrane	r
FA030_16585-MONOMER	Inner_Membrane	FA030_16585()	Inner_Membrane	r
CPLX_Kabcpp-0	Inner_Membrane	FA030_16585()	Inner_Membrane	r
FA030_07850-MONOMER	Inner_Membrane	FA030_07850()	Periplasm	s
CPLX_HISabcpp-0	Inner_Membrane	FA030_07850()	Periplasm	s
FA030_10765-MONOMER	Inner_Membrane	FA030_10765()	Inner_Membrane	r
FA030_28285-MONOMER	Inner_Membrane	FA030_28285()	Inner_Membrane	r
CPLX_PIuabcpp-0	Inner_Membrane	FA030_28285()	Inner_Membrane	r
FA030_26550-MONOMER	Inner_Membrane	FA030_26550()	Inner_Membrane	s
CPLX_MPTG-1	Inner_Membrane	FA030_26550()	Inner_Membrane	s
FA030_11720-MONOMER	Outer_Membrane	FA030_11720()	Outer_Membrane	sb
FA030_13975-MONOMER	Inner_Membrane	FA030_13975()	Inner_Membrane	r
FA030_04870-MONOMER	Inner_Membrane	FA030_04870()	Inner_Membrane	r
CPLX_BUTSO3abcpp-0	Inner_Membrane	FA030_04870()	Inner_Membrane	r
CPLX_rxn05620-3	Inner_Membrane	FA030_04870()	Inner_Membrane	r
FA030_04860-MONOMER	Inner_Membrane	FA030_04860()	Periplasm	s
CPLX_BUTSO3abcpp-0	Inner_Membrane	FA030_04860()	Periplasm	s
FA030_12530-MONOMER	Inner_Membrane	FA030_12530()	Inner_Membrane	r
FA030_12115-MONOMER	Inner_Membrane	FA030_12115()	Inner_Membrane	r
FA030_18900-MONOMER	Inner_Membrane	FA030_18900()	Inner_Membrane	r
FA030_01725-MONOMER	Inner_Membrane	FA030_01725()	Inner_Membrane	r
FA030_06215-MONOMER	Inner_Membrane	FA030_06215()	Inner_Membrane	r
CPLX_GLCabcpp-0	Inner_Membrane	FA030_06215()	Inner_Membrane	r
FA030_02920-MONOMER	Inner_Membrane	FA030_02920()	Periplasm	s
CPLX_GALURt2rpp-1	Inner_Membrane	FA030_02920()	Periplasm	s
FA030_27245-MONOMER	Inner_Membrane	FA030_27245()	Inner_Membrane	r
CPLX_GALURt2rpp-0	Inner_Membrane	FA030_27245()	Inner_Membrane	r
FA030_26810-MONOMER	Inner_Membrane	FA030_26810()	Inner_Membrane	p
CPLX_CTBTabcpp-0	Inner_Membrane	FA030_26810()	Inner_Membrane	p
CPLX_PROabcpp-0	Inner_Membrane	FA030_26810()	Inner_Membrane	p
FA030_26850-MONOMER	Inner_Membrane	FA030_26850()	Periplasm	s
CPLX_CTBTabcpp-0	Inner_Membrane	FA030_26850()	Periplasm	s
FA030_03145-MONOMER	Periplasm	FA030_03145()	Periplasm	s
FA030_30415-MONOMER	Inner_Membrane	FA030_30415()	Inner_Membrane	r
CPLX_THD2pp-0	Inner_Membrane	FA030_30415()	Inner_Membrane	r
FA030_30405-MONOMER	Inner_Membrane	FA030_30405()	Inner_Membrane	r
CPLX_THD2pp-0	Inner_Membrane	FA030_30405()	Inner_Membrane	r
FA030_30945-MONOMER	Inner_Membrane	FA030_30945()	Inner_Membrane	p
CPLX_PTRCabcpp-1	Inner_Membrane	FA030_30945()	Inner_Membrane	p
CPLX_PTRCabcpp-2	Inner_Membrane	FA030_30945()	Inner_Membrane	p
CPLX_PTRCabcpp-3	Inner_Membrane	FA030_30945()	Inner_Membrane	p
CPLX_PTRCabcpp-4	Inner_Membrane	FA030_30945()	Inner_Membrane	p
FA030_30940-MONOMER	Inner_Membrane	FA030_30940()	Inner_Membrane	r
CPLX_PTRCabcpp-1	Inner_Membrane	FA030_30940()	Inner_Membrane	r
CPLX_PTRCabcpp-2	Inner_Membrane	FA030_30940()	Inner_Membrane	r
CPLX_PTRCabcpp-3	Inner_Membrane	FA030_30940()	Inner_Membrane	r
CPLX_PTRCabcpp-4	Inner_Membrane	FA030_30940()	Inner_Membrane	r
FA030_17745-MONOMER	Inner_Membrane	FA030_17745()	Periplasm	s
FA030_18960-MONOMER	Inner_Membrane	FA030_18960()	Inner_Membrane	r
CPLX_NO3R1bpp_q8-0	Inner_Membrane	FA030_18960()	Inner_Membrane	r
FA030_18955-MONOMER	Inner_Membrane	FA030_18955()	Periplasm	s
CPLX_NO3R1bpp_q8-0	Inner_Membrane	FA030_18955()	Periplasm	s
FA030_18950-MONOMER	Inner_Membrane	FA030_18950()	Periplasm	t
CPLX_NO3R1bpp_q8-0	Inner_Membrane	FA030_18950()	Periplasm	t
FA030_01515-MONOMER	Inner_Membrane	FA030_01515()	Periplasm	s
CPLX_CBIuabcpp-0	Inner_Membrane	FA030_01515()	Periplasm	s
CPLX_CBIuabcpp-1	Inner_Membrane	FA030_01515()	Periplasm	s
FA030_24705-MONOMER	Inner_Membrane	FA030_24705()	Inner_Membrane	r
CPLX_CBIuabcpp-0	Inner_Membrane	FA030_24705()	Inner_Membrane	r
FA030_31185-MONOMER	Periplasm	FA030_31185()	Periplasm	s
FA030_06290-MONOMER	Inner_Membrane	FA030_06290()	Inner_Membrane	r
FA030_20595-MONOMER	Periplasm	FA030_20595()	Periplasm	s
FA030_13845-MONOMER	Periplasm	FA030_13845()	Periplasm	t
CPLX_CU1Opp-0	Periplasm	FA030_13845()	Periplasm	t
FA030_19545-MONOMER	Inner_Membrane	FA030_19545()	Periplasm	s
CPLX_ILEabcpp-0	Inner_Membrane	FA030_19545()	Periplasm	s
FA030_12450-MONOMER	Inner_Membrane	FA030_12450()	Inner_Membrane	r
FA030_04370-MONOMER	Inner_Membrane	FA030_04370()	Inner_Membrane	r
CPLX_FRUptspp-0	Inner_Membrane	FA030_04370()	Inner_Membrane	r
FA030_29015-MONOMER	Inner_Membrane	FA030_29015()	Inner_Membrane	r
CPLX_ZNabcpp-0	Inner_Membrane	FA030_29015()	Inner_Membrane	r
FA030_29000-MONOMER	Inner_Membrane	FA030_29000()	Periplasm	s
CPLX_ZNabcpp-0	Inner_Membrane	FA030_29000()	Periplasm	s
FA030_29200-MONOMER	Periplasm	FA030_29200()	Periplasm	t
FA030_17415-MONOMER	Inner_Membrane	FA030_17415()	Inner_Membrane	r
CPLX_PHEMEabcpp-0	Inner_Membrane	FA030_17415()	Inner_Membrane	r
FA030_17400-MONOMER	Inner_Membrane	FA030_17400()	Periplasm	s
FA030_17410-MONOMER	Inner_Membrane	FA030_17410()	Inner_Membrane	p
CPLX_PHEMEabcpp-0	Inner_Membrane	FA030_17410()	Inner_Membrane	p
FA030_24670-MONOMER	Inner_Membrane	FA030_24670()	Inner_Membrane	s
CPLX_MPTG-0	Inner_Membrane	FA030_24670()	Inner_Membrane	s
FA030_01815-MONOMER	Inner_Membrane	FA030_01815()	Inner_Membrane	r
FA030_31655-MONOMER	Inner_Membrane	FA030_31655()	Inner_Membrane	r
FA030_05635-MONOMER	Periplasm	FA030_05635()	Periplasm	s
FA030_27125-MONOMER	Inner_Membrane	FA030_27125()	Periplasm	s
CPLX_LYSabcpp-0	Inner_Membrane	FA030_27125()	Periplasm	s
FA030_26295-MONOMER	Inner_Membrane	FA030_26295()	Inner_Membrane	r
FA030_18025-MONOMER	Inner_Membrane	FA030_18025()	Periplasm	s
CPLX_ASPabcpp-0	Inner_Membrane	FA030_18025()	Periplasm	s
FA030_18030-MONOMER	Inner_Membrane	FA030_18030()	Inner_Membrane	r
CPLX_ASPabcpp-0	Inner_Membrane	FA030_18030()	Inner_Membrane	r
FA030_18035-MONOMER	Inner_Membrane	FA030_18035()	Inner_Membrane	r
CPLX_ASPabcpp-0	Inner_Membrane	FA030_18035()	Inner_Membrane	r
FA030_22830-MONOMER	Inner_Membrane	FA030_22830()	Inner_Membrane	r
CPLX_ALAALAabcpp-0	Inner_Membrane	FA030_22830()	Inner_Membrane	r
CPLX_ALAALAabcpp-1	Inner_Membrane	FA030_22830()	Inner_Membrane	r
CPLX_rxn05542-0	Inner_Membrane	FA030_22830()	Inner_Membrane	r
FA030_22825-MONOMER	Inner_Membrane	FA030_22825()	Inner_Membrane	r
CPLX_ALAALAabcpp-0	Inner_Membrane	FA030_22825()	Inner_Membrane	r
CPLX_ALAALAabcpp-1	Inner_Membrane	FA030_22825()	Inner_Membrane	r
CPLX_rxn05542-0	Inner_Membrane	FA030_22825()	Inner_Membrane	r
FA030_22785-MONOMER	Inner_Membrane	FA030_22785()	Periplasm	s
CPLX_ALAALAabcpp-1	Inner_Membrane	FA030_22785()	Periplasm	s
FA030_27385-MONOMER	Inner_Membrane	FA030_27385()	Inner_Membrane	r
FA030_24265-MONOMER	Inner_Membrane	FA030_24265()	Inner_Membrane	r
FA030_02320-MONOMER	Inner_Membrane	FA030_02320()	Inner_Membrane	r
CPLX_CHLabcpp-1	Inner_Membrane	FA030_02320()	Inner_Membrane	r
CPLX_PROabcpp-2	Inner_Membrane	FA030_02320()	Inner_Membrane	r
FA030_02315-MONOMER	Inner_Membrane	FA030_02315()	Periplasm	s
CPLX_CHLabcpp-0	Inner_Membrane	FA030_02315()	Periplasm	s
CPLX_CHLabcpp-1	Inner_Membrane	FA030_02315()	Periplasm	s
CPLX_PROabcpp-2	Inner_Membrane	FA030_02315()	Periplasm	s
FA030_13060-MONOMER	Inner_Membrane	FA030_13060()	Inner_Membrane	r
FA030_18845-MONOMER	Inner_Membrane	FA030_18845()	Inner_Membrane	r
FA030_24765-MONOMER	Inner_Membrane	FA030_24765()	Inner_Membrane	r
FA030_31595-MONOMER	Outer_Membrane	FA030_31595()	Inner_Membrane	r
CPLX_CMtpp-0	Outer_Membrane	FA030_31595()	Inner_Membrane	r
CPLX_MINCYCtpp-0	Outer_Membrane	FA030_31595()	Inner_Membrane	r
FA030_30585-MONOMER	Inner_Membrane	FA030_30585()	Inner_Membrane	r
FA030_18345-MONOMER	Inner_Membrane	FA030_18345()	Inner_Membrane	r
FA030_04390-MONOMER	Inner_Membrane	FA030_04390()	Inner_Membrane	r
FA030_00595-MONOMER	Inner_Membrane	FA030_00595()	Periplasm	s
CPLX_FE3DHBZSabcpp-0	Inner_Membrane	FA030_00595()	Periplasm	s
FA030_00585-MONOMER	Inner_Membrane	FA030_00585()	Inner_Membrane	p
CPLX_FE3DHBZSabcpp-0	Inner_Membrane	FA030_00585()	Inner_Membrane	p
FA030_00590-MONOMER	Inner_Membrane	FA030_00590()	Inner_Membrane	r
CPLX_FE3DHBZSabcpp-0	Inner_Membrane	FA030_00590()	Inner_Membrane	r
FA030_22115-MONOMER	Inner_Membrane	FA030_22115()	Inner_Membrane	r
FA030_01745-MONOMER	Inner_Membrane	FA030_01745()	Inner_Membrane	r
FA030_08450-MONOMER	Inner_Membrane	FA030_08450()	Inner_Membrane	r
FA030_08185-MONOMER	Periplasm	FA030_08185()	Periplasm	s
FA030_22885-MONOMER	Outer_Membrane	FA030_22885()	Outer_Membrane	sb
CPLX_FE3DHBZStonex-0	Outer_Membrane	FA030_22885()	Outer_Membrane	sb
FA030_12595-MONOMER	Inner_Membrane	FA030_12595()	Inner_Membrane	r
FA030_22260-MONOMER	Inner_Membrane	FA030_22260()	Inner_Membrane	p
FA030_07540-MONOMER	Inner_Membrane	FA030_07540()	Inner_Membrane	r
FA030_18705-MONOMER	Outer_Membrane	FA030_18705()	Outer_Membrane	pla
FA030_02390-MONOMER	Inner_Membrane	FA030_02390()	Inner_Membrane	r
FA030_13985-MONOMER	Inner_Membrane	FA030_13985()	Inner_Membrane	r
FA030_01925-MONOMER	Inner_Membrane	FA030_01925()	Inner_Membrane	r
CPLX_FE2t4pp-1	Inner_Membrane	FA030_01925()	Inner_Membrane	r
FA030_21050-MONOMER	Inner_Membrane	FA030_21050()	Inner_Membrane	r
FA030_27880-MONOMER	Inner_Membrane	FA030_27880()	Inner_Membrane	r
FA030_29035-MONOMER	Inner_Membrane	FA030_29035()	Inner_Membrane	pa
CPLX_METabcpp-0	Inner_Membrane	FA030_29035()	Inner_Membrane	pa
FA030_11960-MONOMER	Inner_Membrane	FA030_11960()	Inner_Membrane	r
CPLX_rxn05614-0	Inner_Membrane	FA030_11960()	Inner_Membrane	r
FA030_22390-MONOMER	Inner_Membrane	FA030_22390()	Inner_Membrane	r
FA030_02665-MONOMER	Inner_Membrane	FA030_02665()	Inner_Membrane	r
CPLX_K2L4Aabctex-0	Inner_Membrane	FA030_02665()	Inner_Membrane	r
FA030_02670-MONOMER	Inner_Membrane	FA030_02670()	Inner_Membrane	r
CPLX_K2L4Aabctex-0	Inner_Membrane	FA030_02670()	Inner_Membrane	r
FA030_22605-MONOMER	Inner_Membrane	FA030_22605()	Periplasm	s
CPLX_K2L4Aabctex-0	Inner_Membrane	FA030_22605()	Periplasm	s
FA030_25045-MONOMER	Inner_Membrane	FA030_25045()	Inner_Membrane	r
FA030_15345-MONOMER	Inner_Membrane	FA030_15345()	Periplasm	s
CPLX_MOBDabcpp-0	Inner_Membrane	FA030_15345()	Periplasm	s
FA030_22000-MONOMER	Inner_Membrane	FA030_22000()	Inner_Membrane	r
FA030_17935-MONOMER	Inner_Membrane	FA030_17935()	Inner_Membrane	p
FA030_28450-MONOMER	Inner_Membrane	FA030_28450()	Inner_Membrane	r
