complex_id,name,genes,mod,replace
CPLX_I4FE4ST-0,ISC [4Fe-4S] Transfer,C3F42_22545() AND C3F42_22540(),,
CPLX_SCYSDS-0,SUF Cysteine desulfuration,C3F42_23480() AND C3F42_23475(),,
CPLX_I2FE2SR-0,ISC [2Fe-2S] regeneration,C3F42_22535() AND C3F42_22540(),,
CPLX_I2FE2SR-1,ISC [2Fe-2S] regeneration,C3F42_03675() AND C3F42_22540(),,
CPLX_THZPSN3_PA-0,,C3F42_19845() AND C3F42_19530(),,
CPLX_CBPS-0,Carbamoyl-phosphate synthase (glutamine-hydrolysing),C3F42_21075(2) AND C3F42_21080(2),,
CPLX_K2L4Aabctex-0,KDO(2)-lipid IV A transport via ABC system (periplasm to extracellular),C3F42_22865() AND C3F42_22860() AND C3F42_11665() AND C3F42_11660() AND C3F42_15005(),,
CPLX_NO3abcpp-0,Nitrate transport via ABC system (periplasm),C3F42_27675() AND C3F42_27670() AND C3F42_27680(),,
CPLX_MINCYCtpp-0,Minocycline transport via TolC system,C3F42_11290() AND C3F42_11285() AND C3F42_20450(),,
CPLX_RFAMPtpp-0,Rifampin transport via TolC system,C3F42_11285() AND C3F42_20450(),,
CPLX_Kt2pp-0,Potassium transport in via proton symport (periplasm),C3F42_17055() AND C3F42_25005(),,
CPLX_FDHr-0,,C3F42_14465() AND C3F42_14460() AND C3F42_14455() AND C3F42_14450(),,
CPLX_FDH4pp-0,Formate dehydrogenase (quinone-8) (periplasm),C3F42_14455(1) AND C3F42_14460(1) AND C3F42_14465(1),,
CPLX_rxn13892-0,,C3F42_12205() AND C3F42_12210() AND C3F42_12200() AND C3F42_12195(),,
CPLX_rxn05620-0,,C3F42_18335() AND C3F42_18340(),,
CPLX_rxn05620-1,,C3F42_15920() AND C3F42_15915(),,
CPLX_rxn05614-0,,C3F42_18400() AND C3F42_18405() AND C3F42_18410(),,
CPLX_rxn13870-0,,C3F42_15335() AND C3F42_15330(),,
CPLX_SUCD4i-0,,C3F42_06835() AND C3F42_06840() AND C3F42_06845(),,
CPLX_I2FE2SS2fdx-0,ISC 2Fe 2S Synthesis II,C3F42_22545() AND C3F42_22535() AND C3F42_22540(),,
CPLX_I2FE2SS2fdx-1,ISC 2Fe 2S Synthesis II,C3F42_22545() AND C3F42_03675() AND C3F42_22540(),,
CPLX_SUCDi-0,Succinate dehydrogenase (irreversible),C3F42_26185(1) AND C3F42_26195(1) AND C3F42_26190(1) AND C3F42_26200(1),,
CPLX_UAGAAT2_1-0,UDP N acetylglucosamine acyltransferase  hydroxydecanoyl,C3F42_07450() AND C3F42_23575(),,
CPLX_METabcpp-0,L-methionine transport via ABC system (periplasm),C3F42_16820() AND C3F42_16815() AND C3F42_16825(),,
CPLX_PHETHPTOX3-0,L Phenylalanine tetrahydrobiopterinoxygen oxidoreductase  Tetrahydromonapterin,C3F42_25105() AND C3F42_25100(),,
CPLX_RDXRx-0,,C3F42_17855() AND C3F42_17850(),,
CPLX_DMGDH2-0,Dimethylglycine dehydrogenase,C3F42_15535() AND C3F42_15530() AND C3F42_15525() AND C3F42_15520(),,
CPLX_GLBOX-0,,C3F42_15500() AND C3F42_15490(),,
CPLX_AKGDHPYO-0,,C3F42_17590() AND C3F42_26205() AND C3F42_26210(),,
CPLX_CYTCBB4pp_1-0,,C3F42_06990() AND C3F42_06985() AND C3F42_06980() AND C3F42_06975() AND C3F42_16755(),,
CPLX_CYTCBB4pp_2-0,,C3F42_06965() AND C3F42_06985() AND C3F42_06980() AND C3F42_06950() AND C3F42_16755(),,
CPLX_CYTCAA6pp-0,,C3F42_16875() AND C3F42_16870() AND C3F42_16865() AND C3F42_16860() AND C3F42_16755(),,
CPLX_CIO3pp_q8-0,,C3F42_13220(1) AND C3F42_13215(1),,
CPLX_FRUptspp-0,D-fructose transport via PEP:Pyr PTS (periplasm),C3F42_12425() AND C3F42_12415(),,
CPLX_GLNabcpp-0,L-glutamine transport via ABC system (periplasm),C3F42_19965() AND C3F42_19960() AND C3F42_19955(),,
C3F42_00305-MONOMER,,,fe2(1),
C3F42_00615-MONOMER,,,zn2(1),
C3F42_01055-MONOMER,,,hco3(1),
C3F42_01100-MONOMER,,,mg2(1) AND thmpp(1) AND fad(1),
C3F42_01450-MONOMER,,,mg2(1),
C3F42_01735-MONOMER,,,mg2(1),
C3F42_02095-MONOMER,,,zn2(2),
C3F42_02750-MONOMER,,,pydx5p(1),
C3F42_02885-MONOMER,,,ni2(1),
C3F42_03240-MONOMER,,,pydx5p(1),
C3F42_03355-MONOMER,,,pydx5p(6),
C3F42_03355-MONOMER,,,pydx5p(1),
C3F42_03370-MONOMER,,,zn2(1),
C3F42_03660-MONOMER,,,zn2(1) AND cbl1(1),
C3F42_03950-MONOMER,,,mg2(1),
C3F42_04290-MONOMER,,,k(1) AND mg2(1),
C3F42_04375-MONOMER,,,pheme(1),
C3F42_04760-MONOMER,,,mg2(1),
C3F42_04865-MONOMER,,,zn2(1),
C3F42_05325-MONOMER,,,mg2(1),
C3F42_05380-MONOMER,,,mn2(1),
C3F42_05380-MONOMER,,,mg2(1),
C3F42_05905-MONOMER,,,mn2(1),
C3F42_05905-MONOMER,,,2fe2s(1) AND mn2(1),
C3F42_05905-MONOMER,,,4fe4s(1) AND mn2(1),
C3F42_05910-MONOMER,,,pydx5p(1),
C3F42_06545-MONOMER,,,mg2(1),
C3F42_06550-MONOMER,,,fad(1),
C3F42_06565-MONOMER,,,mg2(1),
C3F42_06740-MONOMER,,,4fe4s(1),
C3F42_06790-MONOMER,,,mg2(1),
C3F42_06905-MONOMER,,,Oxidized(1),
C3F42_06915-MONOMER,,,Oxidized(1),
C3F42_07020-MONOMER,,,4fe4s(1),
C3F42_07030-MONOMER,,,mg2(1),
C3F42_07030-MONOMER,,,mn2(1),
C3F42_07080-MONOMER,,,mg2(1),
C3F42_07115-MONOMER,,,zn2(1),
C3F42_07195-MONOMER,,,mg2(1) AND thmpp(1) AND fad(1),
C3F42_07215-MONOMER,,,mg2(1) AND k(1),
C3F42_07215-MONOMER,,,mn2(1) AND k(1),
C3F42_07275-MONOMER,,,mg2(1),
C3F42_07430-MONOMER,,,mg2(1),
C3F42_07440-MONOMER,,,pydx5p(1),
C3F42_07450-MONOMER,,,pan4p(1),
C3F42_07450-MONOMER,,,pan4p(1) AND ac(1),
C3F42_07450-MONOMER,,,pan4p(1) AND mal(1),
C3F42_07450-MONOMER,,,pan4p(1) AND but2e(1),
C3F42_07450-MONOMER,,,pan4p(1) AND act(1),
C3F42_07450-MONOMER,,,pan4p(1) AND but(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3ha(1),
C3F42_07450-MONOMER,,,pan4p(1) AND egme(1),
C3F42_07450-MONOMER,,,pan4p(1) AND ogme(1),
C3F42_07450-MONOMER,,,pan4p(1) AND gme(1),
C3F42_07450-MONOMER,,,pan4p(1) AND hgme(1),
C3F42_07450-MONOMER,,,pan4p(1) AND thex2e(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3ohex(1),
C3F42_07450-MONOMER,,,pan4p(1) AND hex(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3hhex(1),
C3F42_07450-MONOMER,,,pan4p(1) AND pim(1),
C3F42_07450-MONOMER,,,pan4p(1) AND epme(1),
C3F42_07450-MONOMER,,,pan4p(1) AND opme(1),
C3F42_07450-MONOMER,,,pan4p(1) AND pme(1),
C3F42_07450-MONOMER,,,pan4p(1) AND hpme(1),
C3F42_07450-MONOMER,,,pan4p(1) AND toct2e(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3ooct(1),
C3F42_07450-MONOMER,,,pan4p(1) AND oc(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3hoct(1),
C3F42_07450-MONOMER,,,pan4p(1) AND tdec2e(1),
C3F42_07450-MONOMER,,,pan4p(1) AND cdec3e(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3odec(1),
C3F42_07450-MONOMER,,,pan4p(1) AND dca(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3hdec(1),
C3F42_07450-MONOMER,,,pan4p(1) AND t3c5ddece(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3ocddec5e(1),
C3F42_07450-MONOMER,,,pan4p(1) AND tddec2e(1),
C3F42_07450-MONOMER,,,pan4p(1) AND cddec5e(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3oddec(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3hcddec5e(1),
C3F42_07450-MONOMER,,,pan4p(1) AND ddca(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3hddec(1),
C3F42_07450-MONOMER,,,pan4p(1) AND t3c7mrse(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3ocmrs7e(1),
C3F42_07450-MONOMER,,,pan4p(1) AND tde(1),
C3F42_07450-MONOMER,,,pan4p(1) AND tmrs2e(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3omrs(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3hcmrs7e(1),
C3F42_07450-MONOMER,,,pan4p(1) AND myrs(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3hmrs(1),
C3F42_07450-MONOMER,,,pan4p(1) AND t3c9palme(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3ocpalm9e(1),
C3F42_07450-MONOMER,,,pan4p(1) AND hde(1),
C3F42_07450-MONOMER,,,pan4p(1) AND tpalm2e(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3opalm(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3hcpalm9e(1),
C3F42_07450-MONOMER,,,pan4p(1) AND palm(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3hpalm(1),
C3F42_07450-MONOMER,,,pan4p(1) AND t3c11vace(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3ocvac11e(1),
C3F42_07450-MONOMER,,,pan4p(1) AND toctd2e(1),
C3F42_07450-MONOMER,,,pan4p(1) AND octe(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3ooctd(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3hcvac11e(1),
C3F42_07450-MONOMER,,,pan4p(1) AND ocdca(1),
C3F42_07450-MONOMER,,,pan4p(1) AND 3hocta(1),
C3F42_07505-MONOMER,,,zn2(2),
C3F42_07510-MONOMER,,,fad(1),
C3F42_07520-MONOMER,,,mg2(1),
C3F42_07530-MONOMER,,,mg2(1),
C3F42_08540-MONOMER,,,fmnh2(1),
C3F42_08540-MONOMER,,,fadh2(1),
C3F42_08575-MONOMER,,,zn2(1),
C3F42_08735-MONOMER,,,pydx5p(1),
C3F42_08825-MONOMER,,,mg2(1),
C3F42_08840-MONOMER,,,pydx5p(1),
C3F42_08860-MONOMER,,,zn2(1),
C3F42_08925-MONOMER,,,fad(1),
C3F42_09260-MONOMER,,,mg2(1),
C3F42_09380-MONOMER,,,pydx5p(2),
C3F42_09545-MONOMER,,,mg2(5),
C3F42_09565-MONOMER,,,pydx5p(1),
C3F42_09640-MONOMER,,,fad(1),
C3F42_09705-MONOMER,,,4fe4s(1),
C3F42_09965-MONOMER,,,cd2(1) AND zn2(1) AND mg2(1) AND mn2(1) AND cobalt2(1),
C3F42_10375-MONOMER,,,pqq(1),
C3F42_10435-MONOMER,,,mg2(2),
C3F42_10470-MONOMER,,,fad(1),
C3F42_11150-MONOMER,,,ca2(1),
C3F42_11430-MONOMER,,,mg2(1) AND k(1),
C3F42_11430-MONOMER,,,mn2(1) AND k(1),
C3F42_11440-MONOMER,,,4fe4s(1),
C3F42_11505-MONOMER,,,zn2(1) AND fe2(1) AND cobalt2(1) AND mg2(1) AND mn2(1),
C3F42_11555-MONOMER,,,fe3(1),
C3F42_11595-MONOMER,,,pydx5p(1),
C3F42_11600-MONOMER,,,mn2(1),
C3F42_11650-MONOMER,,,mg2(1),
C3F42_11705-MONOMER,,,mn2(1),
C3F42_11900-MONOMER,,,mn2(1) AND mg2(1),
C3F42_11950-MONOMER,,,mg2(1),
C3F42_11965-MONOMER,,,k(1) AND mg2(1),
C3F42_12090-MONOMER,,,mg2(1),
C3F42_12180-MONOMER,,,amp(1),
C3F42_12180-MONOMER,,,coo(1),
C3F42_12180-MONOMER,,,cosh(1),
C3F42_12215-MONOMER,,,mg2(1),
C3F42_12295-MONOMER,,,mg2(1),
C3F42_12295-MONOMER,,,ca2(1),
C3F42_12330-MONOMER,,,fad(1) AND pheme(1),
C3F42_12420-MONOMER,,,mg2(1),
C3F42_12470-MONOMER,,,mg2(1),
C3F42_12865-MONOMER,,,mg2(1),
C3F42_12875-MONOMER,,,mg2(1) AND pi(1),
C3F42_12875-MONOMER,,,mn2(1) AND pi(1),
C3F42_13035-MONOMER,,,mg2(1),
C3F42_13055-MONOMER,,,mg2(1),
C3F42_13195-MONOMER,,,fad(1),
C3F42_13765-MONOMER,,,mg2(1),
C3F42_13765-MONOMER,,,mn2(1),
C3F42_13765-MONOMER,,,cobalt2(1),
C3F42_13765-MONOMER,,,cd2(1),
C3F42_13975-MONOMER,,,mg2(1),
C3F42_13980-MONOMER,,,pydx5p(1),
C3F42_14050-MONOMER,,,4fe4s(2),
C3F42_14100-MONOMER,,,mg2(1),
C3F42_14160-MONOMER,,,mg2(1),
C3F42_14170-MONOMER,,,mg2(1),
C3F42_14205-MONOMER,,,mg2(1),
C3F42_14275-MONOMER,,,mg2(1),
C3F42_14275-MONOMER,,,mn2(1),
C3F42_14280-MONOMER,,,thmpp(1),
C3F42_14300-MONOMER,,,mg2(1),
C3F42_14310-MONOMER,,,mg2(1),
C3F42_14315-MONOMER,,,mg2(1),
C3F42_14330-MONOMER,,,mg2(1),
C3F42_14405-MONOMER,,,nad(1),
C3F42_14445-MONOMER,,,pydx5p(1),
C3F42_14745-MONOMER,,,acetyl(1),
C3F42_14855-MONOMER,,,mg2(1),
C3F42_14860-MONOMER,,,2fe2s(1),
C3F42_14860-MONOMER,,,4fe4s(1),
C3F42_14945-MONOMER,,,mg2(1) AND cl(1),
C3F42_15225-MONOMER,,,mg2(1),
C3F42_15245-MONOMER,,,4fe4s(1) AND 2fe2s(1),
C3F42_15465-MONOMER,,,pydx5p(1),
C3F42_15550-MONOMER,,,4fe4s(1),
C3F42_15765-MONOMER,,,nad(1),
C3F42_15800-MONOMER,,,mg2(1),
C3F42_15805-MONOMER,,,mg2(1),
C3F42_15850-MONOMER,,,mg2(1),
C3F42_15850-MONOMER,,,ca2(1),
C3F42_15850-MONOMER,,,mn2(1),
C3F42_15900-MONOMER,,,mg2(1),
