complex_id,name,genes,mod,replace
CPLX_TRDR-1,Thioredoxin reductase (NADPH),FIU24_20030() AND FIU24_01965(),,
CPLX_TRPS1-0,Tryptophan synthase (indoleglycerol phosphate),FIU24_00035(2) AND FIU24_00030(2),,
CPLX_UREA-0,Urease,FIU24_03975() AND FIU24_03965() AND FIU24_03960() AND FIU24_03980() AND FIU24_03845() AND FIU24_03840() AND FIU24_03835() AND FIU24_03830(),,
CPLX_UREAabcpp-0,Urea transport via ABC system (periplasm),FIU24_04010() AND FIU24_04005() AND FIU24_04000() AND FIU24_03995() AND FIU24_03990(),,
CPLX_VNTDM-0,Vanillateoxygen oxidoreductase  demethylating,FIU24_03775() AND FIU24_03770(),,
CPLX_ZNabcpp-0,Zinc (Zn+2) transport via ABC system (periplasm),FIU24_00570(2) AND FIU24_00575(2) AND FIU24_00585(1),,
CPLX_CRNDH-0,Carnitine 3 dehydrogenase,FIU24_01180() AND FIU24_01175(),,
CPLX_GLYCL-0,Glycine Cleavage System,FIU24_02100(1) AND FIU24_12770(2) AND FIU24_02095(1) AND FIU24_02105(2),,
CPLX_GLYCL-1,Glycine Cleavage System,FIU24_18165() AND FIU24_18160() AND FIU24_18140() AND FIU24_12770(),,
CPLX_ADCPS1-0,Adenosylcobinamide-phosphate synthase,FIU24_11220() AND FIU24_11215(),,
CPLX_PYOVDM1-0,Pyoverdine maduration I,FIU24_17855() AND FIU24_17860() AND FIU24_17845(),,
CPLX_PYOVD2tex-0,Pyoverdine export system,FIU24_17840() AND FIU24_17830() AND FIU24_17835(),,
CPLX_MCCC-0,Methylcrotonoyl-CoA carboxylase,FIU24_15490() AND FIU24_15480(),,
CPLX_CBIuabcpp-0,"Cobinamide transport via ABC system (uptake, periplasm)",FIU24_28080() AND FIU24_04885() AND FIU24_04880(),,
CPLX_CBIuabcpp-1,"Cobinamide transport via ABC system (uptake, periplasm)",FIU24_28080() AND FIU24_21700() AND FIU24_21690(),,
CPLX_rxn12432-0,,FIU24_32010() AND FIU24_32005(),,
CPLX_rxn12206-0,,FIU24_32045() AND FIU24_32035() AND FIU24_32030() AND FIU24_32025(),,
CPLX_rxn13853-0,,FIU24_17565() AND FIU24_17570() AND FIU24_17575() AND FIU24_17580(),,
CPLX_rxn05542-0,,FIU24_06760() AND FIU24_06755() AND FIU24_06750() AND FIU24_06745(),,
CPLX_rxn12562-0,,FIU24_09075() AND FIU24_09080() AND FIU24_09085(),,
CPLX_rxn13841-0,,FIU24_09625() AND FIU24_09630() AND FIU24_09635() AND FIU24_09640(),,
CPLX_rxn11546-0,,FIU24_16450() AND FIU24_16455() AND FIU24_16460(),,
CPLX_rPY00220-0,,FIU24_29355() AND FIU24_29345() AND FIU24_29340() AND FIU24_29335() AND FIU24_29360(),,
CPLX_rxn13804cyt-0,,FIU24_15330() AND FIU24_15335(),,
CPLX_SUCOASr-0,,FIU24_12775(2) AND FIU24_12780(2),,
CPLX_ACTD2-0,Acetoin dehydrogenase,FIU24_28955() AND FIU24_28960() AND FIU24_28965() AND FIU24_28950(),,
CPLX_GLYCTO1-0,Glycolate oxidase,FIU24_01370() AND FIU24_01365() AND FIU24_01360(),,
CPLX_I4FE4ST-0,ISC [4Fe-4S] Transfer,FIU24_26845() AND FIU24_26850(),,
CPLX_SCYSDS-0,SUF Cysteine desulfuration,FIU24_26095() AND FIU24_26100(),,
CPLX_I2FE2SR-0,ISC [2Fe-2S] regeneration,FIU24_26855() AND FIU24_26850(),,
CPLX_I2FE2SR-1,ISC [2Fe-2S] regeneration,FIU24_15730() AND FIU24_26850(),,
CPLX_THZPSN3_PA-0,,FIU24_02660() AND FIU24_31130(),,
CPLX_MOADSUx-0,"MoaD sulfuration (nadh, assumed)",FIU24_26855() AND FIU24_27425(),,
CPLX_MOADSUx-1,"MoaD sulfuration (nadh, assumed)",FIU24_15730() AND FIU24_27425(),,
CPLX_CBPS-0,Carbamoyl-phosphate synthase (glutamine-hydrolysing),FIU24_04605(2) AND FIU24_04615(2),,
CPLX_K2L4Aabctex-0,KDO(2)-lipid IV A transport via ABC system (periplasm to extracellular),FIU24_26925() AND FIU24_26930() AND FIU24_06975() AND FIU24_06980() AND FIU24_29960(),,
CPLX_NO3abcpp-0,Nitrate transport via ABC system (periplasm),FIU24_17515() AND FIU24_17520() AND FIU24_17510(),,
CPLX_MINCYCtpp-0,Minocycline transport via TolC system,FIU24_30895() AND FIU24_30900() AND FIU24_03410(),,
CPLX_RFAMPtpp-0,Rifampin transport via TolC system,FIU24_30900() AND FIU24_03410(),,
CPLX_Kt2pp-0,Potassium transport in via proton symport (periplasm),FIU24_00135() AND FIU24_23495(),,
CPLX_FE2t4pp-0,Iron(II) transport out via antiport (periplasm),FIU24_18600() AND FIU24_18595() AND FIU24_18590() AND FIU24_31045(),,
CPLX_FE2t4pp-1,Iron(II) transport out via antiport (periplasm),FIU24_18600() AND FIU24_18595() AND FIU24_18590() AND FIU24_27670(),,
CPLX_FDHr-0,,FIU24_04250() AND FIU24_04255() AND FIU24_04260() AND FIU24_04265(),,
CPLX_FDH4pp-0,Formate dehydrogenase (quinone-8) (periplasm),FIU24_04260(1) AND FIU24_04255(1) AND FIU24_04250(1),,
CPLX_GADktpp-0,GADktpp,FIU24_16930() AND FIU24_16935() AND FIU24_16940(),,
CPLX_rxn13807-0,,FIU24_25145() AND FIU24_25135() AND FIU24_25150(),,
CPLX_rxn13892-0,,FIU24_24060() AND FIU24_24055() AND FIU24_24065() AND FIU24_24070(),,
CPLX_rxn13892-1,,FIU24_24380() AND FIU24_24375(),,
CPLX_rxn13892-2,,FIU24_24420() AND FIU24_24415() AND FIU24_24410(),,
CPLX_rxn05620-0,,FIU24_32145() AND FIU24_32140(),,
CPLX_rxn05620-1,,FIU24_17160() AND FIU24_17155() AND FIU24_17150(),,
CPLX_rxn05620-2,,FIU24_24745() AND FIU24_24750() AND FIU24_24755(),,
CPLX_rxn05620-3,,FIU24_24725() AND FIU24_24720(),,
CPLX_rxn13806-0,,FIU24_25175() AND FIU24_25165() AND FIU24_25170(),,
CPLX_rxn10194-0,,FIU24_00835() AND FIU24_00830(),,
CPLX_rxn05614-0,,FIU24_17635() AND FIU24_17630() AND FIU24_17625(),,
CPLX_rxn13805-0,,FIU24_25130() AND FIU24_25125(),,
CPLX_PALGSKT-0,Prealginate biosynthesis from KT2440,FIU24_25130() AND FIU24_25125() AND FIU24_25135() AND FIU24_25150(),,
CPLX_ACLS_a-0,Acetolactate synthase,FIU24_24590() AND FIU24_24595(),,
CPLX_rxn13870-0,,FIU24_03230() AND FIU24_03235(),,
CPLX_SUCD4i-0,,FIU24_21900() AND FIU24_21905() AND FIU24_21910(),,
CPLX_PHZAB-0,,FIU24_29270() AND FIU24_29265(),,
CPLX_PHZAB-1,,FIU24_14435() AND FIU24_14430(),,
CPLX_I2FE2SS2fdx-0,ISC 2Fe 2S Synthesis II,FIU24_26830() AND FIU24_26845() AND FIU24_26855() AND FIU24_26850(),,
CPLX_I2FE2SS2fdx-1,ISC 2Fe 2S Synthesis II,FIU24_26830() AND FIU24_26845() AND FIU24_15730() AND FIU24_26850(),,
CPLX_FRDO4r-0,Ferredoxin oxidoreductase,FIU24_26830() AND FIU24_05500(),,
CPLX_I4FE4SRfdx-0,ISC 4Fe 4S Reduction,FIU24_26830() AND FIU24_26850(),,
CPLX_rPY00218-0,,FIU24_17880() AND FIU24_17885() AND FIU24_17890() AND FIU24_18040(),,
CPLX_SUCDi-0,Succinate dehydrogenase (irreversible),FIU24_12740(1) AND FIU24_12750(1) AND FIU24_12745(1) AND FIU24_12755(1),,
CPLX_UAGAAT2_1-0,UDP N acetylglucosamine acyltransferase  hydroxydecanoyl,FIU24_21975() AND FIU24_25675(),,
CPLX_METabcpp-0,L-methionine transport via ABC system (periplasm),FIU24_00555() AND FIU24_00560() AND FIU24_00550(),,
CPLX_ALKOXDODEC-0,,FIU24_12430() AND FIU24_01385(),,
CPLX_ALKOXDODEC-1,,FIU24_12430() AND FIU24_01380(),,
CPLX_ALKOXDODEC-2,,FIU24_18895() AND FIU24_01385(),,
CPLX_ALKOXDODEC-3,,FIU24_18895() AND FIU24_01380(),,
CPLX_PHETHPTOX3-0,L Phenylalanine tetrahydrobiopterinoxygen oxidoreductase  Tetrahydromonapterin,FIU24_09005() AND FIU24_09000(),,
CPLX_RDXRx-0,,FIU24_01390() AND FIU24_01385(),,
CPLX_RDXRx-1,,FIU24_01390() AND FIU24_01380(),,
CPLX_DMGDH2-0,Dimethylglycine dehydrogenase,FIU24_01125() AND FIU24_01120() AND FIU24_01115() AND FIU24_01110(),,
CPLX_GLBOX-0,,FIU24_01055() AND FIU24_01050(),,
CPLX_NO3R1pp_q8-0,,FIU24_27190() AND FIU24_27185() AND FIU24_27195() AND FIU24_27200(),,
CPLX_NO3R1bpp_q8-0,,FIU24_10655() AND FIU24_10650() AND FIU24_10645() AND FIU24_10640() AND FIU24_10635() AND FIU24_10630(),,
CPLX_NTRIR2x-0,Nitrite Reductase (NADH),FIU24_13780() AND FIU24_13775(),,
CPLX_NIR1-0,,FIU24_30410() AND FIU24_30415(),,
CPLX_NIR1-1,,FIU24_30410() AND FIU24_30420(),,
CPLX_NORRDX1-0,,FIU24_30390() AND FIU24_30385() AND FIU24_30380() AND FIU24_30415(),,
CPLX_N2OR-0,Nitrous oxide reductase (nadh),FIU24_24460() AND FIU24_24465() AND FIU24_24470() AND FIU24_24475() AND FIU24_24480() AND FIU24_30415(),,
CPLX_NADNAQ_q8-0,H+-translocating NADH:quinone oxidoreductase,FIU24_22150() AND FIU24_22145() AND FIU24_22140() AND FIU24_22135() AND FIU24_22130() AND FIU24_22125(),,
CPLX_rxn12880_pphn-0,,FIU24_27405() AND FIU24_27400(),,
CPLX_AKGDHPYO-0,,FIU24_04160() AND FIU24_12760() AND FIU24_12765(),,
CPLX_PDHPYO-0,,FIU24_03200() AND FIU24_03190() AND FIU24_04160() AND FIU24_24595() AND FIU24_24590(),,
CPLX_5MEPCAtex-0,,FIU24_29235() AND FIU24_29240() AND FIU24_29240() AND FIU24_29245() AND FIU24_29250(),,
CPLX_CYTCBB4pp_1-0,,FIU24_12575() AND FIU24_12580() AND FIU24_12585() AND FIU24_12590() AND FIU24_00625(),,
CPLX_CYTCBB4pp_2-0,,FIU24_12595() AND FIU24_12580() AND FIU24_12605() AND FIU24_12610() AND FIU24_00625(),,
CPLX_CYTCBB4pp_3-0,,FIU24_12575() AND FIU24_14205() AND FIU24_12585() AND FIU24_14210() AND FIU24_00625(),,
CPLX_CYTCBB4pp_3-1,,FIU24_12595() AND FIU24_12605() AND FIU24_14205() AND FIU24_14210() AND FIU24_00625(),,
CPLX_CYTCBB4pp_4-0,,FIU24_12575() AND FIU24_28555() AND FIU24_12585() AND FIU24_28550() AND FIU24_00625(),,
CPLX_CYTCBB4pp_4-1,,FIU24_12595() AND FIU24_28555() AND FIU24_14205() AND FIU24_28550() AND FIU24_00625(),,
