complex_id,name,genes,mod,replace
CPLX_SUCOASr-0,,CHR26_17880(2) AND CHR26_17885(2),,
CPLX_ACTD2-0,Acetoin dehydrogenase,CHR26_04465() AND CHR26_04470() AND CHR26_04475() AND CHR26_04460(),,
CPLX_GLYCTO1-0,Glycolate oxidase,CHR26_20005() AND CHR26_20010() AND CHR26_20015(),,
CPLX_I4FE4ST-0,ISC [4Fe-4S] Transfer,CHR26_03025() AND CHR26_03030(),,
CPLX_SCYSDS-0,SUF Cysteine desulfuration,CHR26_01805() AND CHR26_01810(),,
CPLX_I2FE2SR-0,ISC [2Fe-2S] regeneration,CHR26_03035() AND CHR26_03030(),,
CPLX_I2FE2SR-1,ISC [2Fe-2S] regeneration,CHR26_19655() AND CHR26_03030(),,
CPLX_THZPSN3_PA-0,,CHR26_09585() AND CHR26_09295(),,
CPLX_MOADSUx-0,"MoaD sulfuration (nadh, assumed)",CHR26_03035() AND CHR26_12585(),,
CPLX_MOADSUx-1,"MoaD sulfuration (nadh, assumed)",CHR26_19655() AND CHR26_12585(),,
CPLX_CBPS-0,Carbamoyl-phosphate synthase (glutamine-hydrolysing),CHR26_11640(2) AND CHR26_11645(2),,
CPLX_K2L4Aabctex-0,KDO(2)-lipid IV A transport via ABC system (periplasm to extracellular),CHR26_02515() AND CHR26_02520() AND CHR26_02660() AND CHR26_02655() AND CHR26_05470(),,
CPLX_NO3abcpp-0,Nitrate transport via ABC system (periplasm),CHR26_20560() AND CHR26_20555() AND CHR26_20565(),,
CPLX_MINCYCtpp-0,Minocycline transport via TolC system,CHR26_13275() AND CHR26_13280() AND CHR26_10205(),,
CPLX_RFAMPtpp-0,Rifampin transport via TolC system,CHR26_13280() AND CHR26_10205(),,
CPLX_Kt2pp-0,Potassium transport in via proton symport (periplasm),CHR26_07415() AND CHR26_24315(),,
CPLX_Kt2pp-1,Potassium transport in via proton symport (periplasm),CHR26_07415() AND CHR26_16300(),,
CPLX_FDHr-0,,CHR26_04965() AND CHR26_04960() AND CHR26_04955() AND CHR26_04950(),,
CPLX_FDH4pp-0,Formate dehydrogenase (quinone-8) (periplasm),CHR26_04955(1) AND CHR26_04960(1) AND CHR26_04965(1),,
CPLX_rxn13892-0,,CHR26_03120() AND CHR26_03125() AND CHR26_03115() AND CHR26_03110(),,
CPLX_rxn05620-0,,CHR26_06580() AND CHR26_06575(),,
CPLX_rxn05620-1,,CHR26_06810() AND CHR26_06805() AND CHR26_06800(),,
CPLX_rxn05620-2,,CHR26_06410() AND CHR26_06405(),,
CPLX_rxn05614-0,,CHR26_06515() AND CHR26_06510() AND CHR26_06505(),,
CPLX_rxn13870-0,,CHR26_05785() AND CHR26_05780(),,
CPLX_SUCD4i-0,,CHR26_17800() AND CHR26_17795() AND CHR26_17790(),,
CPLX_I2FE2SS2fdx-0,ISC 2Fe 2S Synthesis II,CHR26_03025() AND CHR26_03035() AND CHR26_03030(),,
CPLX_I2FE2SS2fdx-1,ISC 2Fe 2S Synthesis II,CHR26_03025() AND CHR26_19655() AND CHR26_03030(),,
CPLX_SUCDi-0,Succinate dehydrogenase (irreversible),CHR26_17845(1) AND CHR26_17855(1) AND CHR26_17850(1) AND CHR26_17860(1),,
CPLX_UAGAAT2_1-0,UDP N acetylglucosamine acyltransferase  hydroxydecanoyl,CHR26_00175() AND CHR26_01705(),,
CPLX_METabcpp-0,L-methionine transport via ABC system (periplasm),CHR26_07160() AND CHR26_07155() AND CHR26_07165(),,
CPLX_PHETHPTOX3-0,L Phenylalanine tetrahydrobiopterinoxygen oxidoreductase  Tetrahydromonapterin,CHR26_16385() AND CHR26_16380(),,
CPLX_RDXRx-0,,CHR26_08245() AND CHR26_08240(),,
CPLX_DMGDH2-0,Dimethylglycine dehydrogenase,CHR26_05985() AND CHR26_05980() AND CHR26_05975() AND CHR26_05970(),,
CPLX_GLBOX-0,,CHR26_05950() AND CHR26_05940(),,
CPLX_AKGDHPYO-0,,CHR26_07975() AND CHR26_17865() AND CHR26_17870(),,
CPLX_CYTCBB4pp_1-0,,CHR26_17515() AND CHR26_17520() AND CHR26_17525() AND CHR26_17530() AND CHR26_07095(),,
CPLX_CYTCBB4pp_2-0,,CHR26_17540() AND CHR26_17520() AND CHR26_17525() AND CHR26_17555() AND CHR26_07095(),,
CPLX_CYTCAA6pp-0,,CHR26_07230() AND CHR26_07225() AND CHR26_07220() AND CHR26_07215() AND CHR26_07095(),,
CPLX_CIO3pp_q8-0,,CHR26_12080(1) AND CHR26_12085(1),,
CPLX_FRUptspp-0,D-fructose transport via PEP:Pyr PTS (periplasm),CHR26_03315() AND CHR26_03305(),,
CPLX_GLNabcpp-0,L-glutamine transport via ABC system (periplasm),CHR26_09705() AND CHR26_09700() AND CHR26_09695(),,
CHR26_00085-MONOMER,,,mg2(1) AND zn2(1),
CHR26_00155-MONOMER,,,mg2(1),
CHR26_00165-MONOMER,,,pydx5p(1),
CHR26_00175-MONOMER,,,pan4p(1),
CHR26_00175-MONOMER,,,pan4p(1) AND ac(1),
CHR26_00175-MONOMER,,,pan4p(1) AND mal(1),
CHR26_00175-MONOMER,,,pan4p(1) AND but2e(1),
CHR26_00175-MONOMER,,,pan4p(1) AND act(1),
CHR26_00175-MONOMER,,,pan4p(1) AND but(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3ha(1),
CHR26_00175-MONOMER,,,pan4p(1) AND egme(1),
CHR26_00175-MONOMER,,,pan4p(1) AND ogme(1),
CHR26_00175-MONOMER,,,pan4p(1) AND gme(1),
CHR26_00175-MONOMER,,,pan4p(1) AND hgme(1),
CHR26_00175-MONOMER,,,pan4p(1) AND thex2e(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3ohex(1),
CHR26_00175-MONOMER,,,pan4p(1) AND hex(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3hhex(1),
CHR26_00175-MONOMER,,,pan4p(1) AND pim(1),
CHR26_00175-MONOMER,,,pan4p(1) AND epme(1),
CHR26_00175-MONOMER,,,pan4p(1) AND opme(1),
CHR26_00175-MONOMER,,,pan4p(1) AND pme(1),
CHR26_00175-MONOMER,,,pan4p(1) AND hpme(1),
CHR26_00175-MONOMER,,,pan4p(1) AND toct2e(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3ooct(1),
CHR26_00175-MONOMER,,,pan4p(1) AND oc(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3hoct(1),
CHR26_00175-MONOMER,,,pan4p(1) AND tdec2e(1),
CHR26_00175-MONOMER,,,pan4p(1) AND cdec3e(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3odec(1),
CHR26_00175-MONOMER,,,pan4p(1) AND dca(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3hdec(1),
CHR26_00175-MONOMER,,,pan4p(1) AND t3c5ddece(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3ocddec5e(1),
CHR26_00175-MONOMER,,,pan4p(1) AND tddec2e(1),
CHR26_00175-MONOMER,,,pan4p(1) AND cddec5e(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3oddec(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3hcddec5e(1),
CHR26_00175-MONOMER,,,pan4p(1) AND ddca(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3hddec(1),
CHR26_00175-MONOMER,,,pan4p(1) AND t3c7mrse(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3ocmrs7e(1),
CHR26_00175-MONOMER,,,pan4p(1) AND tde(1),
CHR26_00175-MONOMER,,,pan4p(1) AND tmrs2e(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3omrs(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3hcmrs7e(1),
CHR26_00175-MONOMER,,,pan4p(1) AND myrs(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3hmrs(1),
CHR26_00175-MONOMER,,,pan4p(1) AND t3c9palme(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3ocpalm9e(1),
CHR26_00175-MONOMER,,,pan4p(1) AND hde(1),
CHR26_00175-MONOMER,,,pan4p(1) AND tpalm2e(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3opalm(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3hcpalm9e(1),
CHR26_00175-MONOMER,,,pan4p(1) AND palm(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3hpalm(1),
CHR26_00175-MONOMER,,,pan4p(1) AND t3c11vace(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3ocvac11e(1),
CHR26_00175-MONOMER,,,pan4p(1) AND toctd2e(1),
CHR26_00175-MONOMER,,,pan4p(1) AND octe(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3ooctd(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3hcvac11e(1),
CHR26_00175-MONOMER,,,pan4p(1) AND ocdca(1),
CHR26_00175-MONOMER,,,pan4p(1) AND 3hocta(1),
CHR26_00235-MONOMER,,,fad(1),
CHR26_00245-MONOMER,,,mg2(1),
CHR26_00255-MONOMER,,,mg2(1),
CHR26_00605-MONOMER,,,fmnh2(1),
CHR26_00605-MONOMER,,,fadh2(1),
CHR26_00690-MONOMER,,,nad(1),
CHR26_00735-MONOMER,,,nadp(1),
CHR26_00800-MONOMER,,,nad(1),
CHR26_00810-MONOMER,,,mg2(1),
CHR26_00895-MONOMER,,,mg2(1),
CHR26_00910-MONOMER,,,pydx5p(1),
CHR26_00925-MONOMER,,,zn2(1),
CHR26_00990-MONOMER,,,fad(1),
CHR26_00995-MONOMER,,,mg2(1),
CHR26_01420-MONOMER,,,k(1) AND mg2(1),
CHR26_01445-MONOMER,,,mg2(1),
CHR26_01460-MONOMER,,,4fe4s(1),
CHR26_01465-MONOMER,,,pydx5p(1),
CHR26_01525-MONOMER,,,4fe4s(1),
CHR26_01550-MONOMER,,,cd2(1) AND zn2(1) AND mg2(1) AND mn2(1) AND cobalt2(1),
CHR26_01625-MONOMER,,,cobalt2(1),
CHR26_01635-MONOMER,,,mn2(1),
CHR26_01645-MONOMER,,,zn2(1),
CHR26_01655-MONOMER,,,mg2(1),
CHR26_01655-MONOMER,,,mn2(1),
CHR26_01655-MONOMER,,,cobalt2(1),
CHR26_01665-MONOMER,,,mg2(4),
CHR26_01675-MONOMER,,,mg2(1),
CHR26_01735-MONOMER,,,mn2(1),
CHR26_01735-MONOMER,,,cobalt2(1),
CHR26_01735-MONOMER,,,mg2(1),
CHR26_01740-MONOMER,,,mg2(1) AND k(1),
CHR26_01745-MONOMER,,,mg2(1),
CHR26_01770-MONOMER,,,fe2(2),
CHR26_01805-MONOMER,,,pydx5p(1),
CHR26_01825-MONOMER,,,zn2(1) AND cobalt2(1),
CHR26_01830-MONOMER,,,zn2(2),
CHR26_01910-MONOMER,,,mg2(1),
CHR26_01915-MONOMER,,,mg2(1),
CHR26_02070-MONOMER,,,pydx5p(1),
CHR26_02080-MONOMER,,,Oxidized(1),
CHR26_02135-MONOMER,,,mg2(1),
CHR26_02270-MONOMER,,,mg2(1),
CHR26_02280-MONOMER,,,zn2(2),
CHR26_02290-MONOMER,,,mg2(1),
CHR26_02495-MONOMER,,,4fe4s(1),
CHR26_02530-MONOMER,,,zn2(1),
CHR26_02545-MONOMER,,,mg2(1),
CHR26_02590-MONOMER,,,pydx5p(1),
CHR26_02595-MONOMER,,,mn2(1),
CHR26_02645-MONOMER,,,mg2(1),
CHR26_02695-MONOMER,,,mn2(1),
CHR26_02975-MONOMER,,,mg2(4),
CHR26_02980-MONOMER,,,mn2(1),
CHR26_02995-MONOMER,,,4fe4s(1),
CHR26_03000-MONOMER,,,mg2(1),
CHR26_03000-MONOMER,,,mn2(1),
CHR26_03000-MONOMER,,,ca2(1),
CHR26_03030-MONOMER,,,fe2(1),
CHR26_03030-MONOMER,,,fe2(2),
CHR26_03035-MONOMER,,,pydx5p(2),
CHR26_03055-MONOMER,,,mg2(1),
CHR26_03080-MONOMER,,,zn2(6),
CHR26_03130-MONOMER,,,mg2(1),
CHR26_03180-MONOMER,,,mg2(1),
CHR26_03180-MONOMER,,,ca2(1),
CHR26_03215-MONOMER,,,fad(1) AND pheme(1),
CHR26_03310-MONOMER,,,mg2(1),
CHR26_03345-MONOMER,,,mg2(1),
CHR26_03675-MONOMER,,,mg2(1),
CHR26_03685-MONOMER,,,mg2(1) AND pi(1),
CHR26_03685-MONOMER,,,mn2(1) AND pi(1),
CHR26_03855-MONOMER,,,mg2(1),
CHR26_03875-MONOMER,,,mg2(1),
CHR26_04080-MONOMER,,,mg2(1) AND cu(1) AND fad(1),
CHR26_04120-MONOMER,,,mg2(1),
CHR26_04170-MONOMER,,,nadph(1) AND nadh(1) AND fad(1) AND cobalt2(1),
CHR26_04185-MONOMER,,,zn2(2),
CHR26_04400-MONOMER,,,mg2(1) AND pydx5p(4),
CHR26_04505-MONOMER,,,mg2(1),
CHR26_04515-MONOMER,,,mg2(1),
CHR26_04550-MONOMER,,,mg2(1),
CHR26_04770-MONOMER,,,mg2(1),
CHR26_04770-MONOMER,,,mn2(1),
CHR26_04775-MONOMER,,,thmpp(1),
CHR26_04795-MONOMER,,,mg2(1),
CHR26_04805-MONOMER,,,mg2(1),
CHR26_04810-MONOMER,,,mg2(1),
CHR26_04945-MONOMER,,,pydx5p(1),
CHR26_05230-MONOMER,,,acetyl(1),
CHR26_05325-MONOMER,,,mg2(1),
CHR26_05330-MONOMER,,,2fe2s(1),
CHR26_05330-MONOMER,,,4fe4s(1),
CHR26_05410-MONOMER,,,mg2(1) AND cl(1),
CHR26_05670-MONOMER,,,mg2(1),
CHR26_05690-MONOMER,,,4fe4s(1) AND 2fe2s(1),
CHR26_05910-MONOMER,,,pydx5p(1),
CHR26_06070-MONOMER,,,mg2(1),
CHR26_06070-MONOMER,,,mn2(1),
CHR26_06300-MONOMER,,,mg2(1),
CHR26_06305-MONOMER,,,mg2(1),
CHR26_06340-MONOMER,,,mg2(1),
CHR26_06340-MONOMER,,,ca2(1),
CHR26_06340-MONOMER,,,mn2(1),
CHR26_06390-MONOMER,,,mg2(1),
CHR26_06455-MONOMER,,,fe2(1),
CHR26_06540-MONOMER,,,pydx5p(1),
CHR26_06715-MONOMER,,,dpm(1),
CHR26_07150-MONOMER,,,hemed(6),
CHR26_07370-MONOMER,,,mn2(1),
CHR26_07400-MONOMER,,,fe2(1),
CHR26_07405-MONOMER,,,mg2(1) AND k(1),
CHR26_07445-MONOMER,,,mg2(1),
CHR26_07795-MONOMER,,,mg2(1),
CHR26_08130-MONOMER,,,mg2(1),
CHR26_08130-MONOMER,,,mn2(1),
CHR26_08130-MONOMER,,,cobalt2(1),
CHR26_08230-MONOMER,,,mg2(1),
CHR26_08240-MONOMER,,,fad(1),
CHR26_08305-MONOMER,,,mn2(1),
CHR26_08310-MONOMER,,,mg2(1),
CHR26_08320-MONOMER,,,mg2(1),
CHR26_08335-MONOMER,,,mg2(1),
CHR26_08345-MONOMER,,,mg2(1),
CHR26_08355-MONOMER,,,mg2(1),
CHR26_08360-MONOMER,,,mg2(1),
CHR26_08370-MONOMER,,,zn2(1),
CHR26_08375-MONOMER,,,fmn(1),
CHR26_08375-MONOMER,,,mg2(1),
